#/home/enes/bim/BIM.py trees/r8090063.trees,trees/r8090064.trees,trees/r8090065.trees,trees/r8090066.trees,trees/r8090067.trees,trees/r8090068.trees,trees/r8090069.trees 250 --stats=all --eta=etas/BC.json --out=outs/262945385.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,FayH,FulD,TajD,ZngE,bsfs,btree,Colless,path
0,2501.0,250,8,-1.298290848404926,0.020509943150997613,-2.133690217292945,2.824095290086577,2.130797113327846,3.8762984240282834,0.29644869682575425,0.03082005441119316,r8090063.trees
0,2501.0,250,9,-1.2260004471170314,0.07612846192163121,-2.200729241468039,3.170938590150228,2.219163512973612,3.5574445834365713,1.1942490860269193,0.022725309841516605,r8090064.trees
0,2501.0,250,11,-0.7715612709923027,0.0591843419853902,-1.029123745469293,2.1119145128635,1.4546831500784498,3.6800307214214314,0.10925828017027557,0.033083948698017875,r8090065.trees
0,2501.0,250,13,0.6732625050754331,0.1557603197301675,-1.272167440750637,0.23370451480196724,-0.4424127552629492,0.7271741592930466,0.826807657930758,0.02454981215183314,r8090066.trees
0,2501.0,250,7,-0.3433365045498916,0.038598622983795704,-2.0558699516774643,1.0263294789845736,0.6686671798870534,2.5553895846484798,-0.14290362654497218,0.038023059981862936,r8090067.trees
0,2501.0,250,5,0.42561998049868854,0.049574985700374864,0.40820632868312895,-0.5291623254539012,-0.5370085144616051,4.412274868850414e-06,-0.02953042344946459,0.03315772048768552,r8090068.trees
0,2501.0,250,12,-0.14378310598211694,0.10039256810726245,-1.1583576205662869,1.2748770884268674,0.6250428806371321,3.4468691491541072,0.7978917730243936,0.026969629670756758,r8090069.trees
