#/home/enes/bim/BIM.py trees/ir8000094.trees,trees/ir8000095.trees,trees/ir8000096.trees,trees/ir8000097.trees,trees/ir8000098.trees,trees/ir8000099.trees 250 --stats=all --eta=etas/BC.json --out=outs/553900600.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,ZngE,FulD,FerL,FayH,TajD,bsfs,Colless,btree,path
0,2501.0,250,19,0.7418395568316924,-0.9208730202678007,-0.21632013256269852,0.08769546724798119,1.3768764821823494,2.23338859270764,0.038871615494235,-0.21422790426543323,ir8000094.trees
0,2501.0,250,2,-0.3710224911015581,2.7028011530673797,0.4647165782133273,0.23857985657991576,-0.013666765950843766,-4.167578474054706e-06,0.04890529861381008,-0.8604237604466348,ir8000095.trees
0,2501.0,250,6,-1.4598812084418722,8.021711022499964,0.9483555796212271,0.014153236109517181,-1.8525157700787143,-0.7801964177799505,0.03433087187459515,0.3234830235052201,ir8000096.trees
0,2501.0,250,9,0.22896087981709068,-2.2007292414680384,0.3882728818700852,0.23756054612978877,1.3686881241996607,1.0780792177154936,0.053471952325430755,-0.8505363472844645,ir8000097.trees
0,2501.0,250,9,1.5934024013664791,-0.7089587510095278,-1.8504899737592508,-0.37827452628818287,0.3137847187380759,-0.16802326822950675,0.10707345511076563,-3.0579334485586287,ir8000098.trees
0,2501.0,250,6,0.25227682594632483,-1.9642299758823032,-0.6630115232206479,-0.2656755267855789,-0.7133645376656677,-0.2953668601148328,0.05282420002591009,-0.5402220260084275,ir8000099.trees
