#/home/enes/bim/BIM.py trees/r8000035.trees,trees/r8000036.trees,trees/r8000037.trees,trees/r8000038.trees,trees/r8000039.trees,trees/r8000040.trees,trees/r8000041.trees 250 --stats=all --eta=etas/BC.json --out=outs/352114748.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FayH,FerL,FulD,ZngE,TajD,bsfs,Colless,btree,path
0,2501.0,250,7,0.15497513024654386,0.639252011835971,-0.2641278187844842,-0.5153170747341647,-0.021774906993980127,1.690525703800356e-05,0.03566848037310533,0.11993265891673197,r8000035.trees
0,2501.0,250,8,0.09425948172432755,0.12016511580641787,-0.5065713299685084,0.12973199348998904,0.5778086565301513,1.087851050664427,0.02795976532859549,0.8426205217963432,r8000036.trees
0,2501.0,250,2,0.15934257573034916,0.5896252018627189,-1.3182224822321018,-0.6877316183086386,-0.6147855763941686,-4.167578474054706e-06,0.04194556001784917,-0.41318077944605425,r8000037.trees
0,2501.0,250,10,0.12732347058681104,-0.019690300342751696,0.4973207385797261,0.5028121272343694,1.2318071499865686,1.0450025328148647,0.032125815088310236,0.3456848897784668,r8000038.trees
0,2501.0,250,9,0.00788556409241,0.13710789871234683,0.7828117394489834,-0.18978151817565242,-0.20590258818695645,1.1085547122109732e-08,0.041400625543649254,-0.5355901385641443,r8000039.trees
0,2501.0,250,14,-0.3455250165074399,-1.5864403822277247,0.7478772545717275,1.0984217375627385,-0.4116342277451091,-1.1526271407597501,0.048399553549184335,-0.8258898239653674,r8000040.trees
0,2501.0,250,9,0.07663584406162538,0.7945475801760713,5.2581232108245155,-0.9896265480494317,-0.9126543199877983,-1.1172162237512822,0.03434559351776608,-0.1604906650114234,r8000041.trees
