start,end,N,SS,TajD,FayH,FulD,bsfs,ZngE,FerL,Colless,btree,path,iColless,ibtree
0,10001.0,250,99,-0.5503101789167851,0.06086449979734587,4.21899944771591,0.6627308754104935,-0.8465317397831592,0.7430883561968166,0.028129318348663463,0.6392604034943508,9060036,0.06636222308589194,-1.8421588867466996
0,10001.0,250,113,-0.8177975883728554,-0.030358374757666017,2.852207758169813,0.07471134336286002,-0.5550691719850438,0.2328255651728738,0.03671859710633888,0.05460659670052732,9060037,0.04898140950900375,-0.7548427025929724
0,10001.0,250,77,-1.4887673400030517,0.03195368942573645,4.559915692472846,-0.19265315690780094,-1.5030026168764834,1.0437698116891725,0.035051972596267425,0.1789403259557179,9060038,0.057011918642311185,-1.5192792899861511
0,10001.0,250,95,-1.1603796055753646,-0.04746107823453713,4.515003531727134,-0.3613361570555002,-0.7605049605224915,0.3000339974688513,0.037375838626850066,-0.15024189693170198,9060039,0.06870870579090556,-2.059164505696157
0,10001.0,250,77,-0.7750545249014156,0.06873829877495763,3.853989797550805,2.286444386680515,-1.079625579802164,0.9114852848209832,0.028969821940090106,0.4999534982781687,9060040,0.05252191561946711,-1.0546052232743872
0,10001.0,250,101,-0.3996963607221514,0.07091894850651888,4.624689888757692,3.2570899323186127,-0.7712818017070112,0.7330969307018943,0.026404739191369597,0.7491549230442834,9060041,0.05927743230988471,-1.5777393742429418
0,10001.0,250,92,-0.6483797696165273,-0.028203420686854844,4.355702045119602,0.2329848673136757,-0.4150476556553195,0.15575423889471166,0.04317513511135227,-0.3804201133655996,9060042,0.06892084466899856,-1.7896422950114668
0,10001.0,250,101,-1.2803661786222154,0.033377203687415424,6.442252804071528,0.13584688011355,-1.3399511256480434,0.9493848740262806,0.03888586604482446,-0.2628721861668591,9060043,0.06152801951142579,-2.048964595195304
0,10001.0,250,112,-1.2349042568800723,0.04469515830049496,3.562045281228408,-0.1592840976171713,-1.3702333932748076,1.0097566397644666,0.03860418633057575,-0.18599916328988134,9060044,0.052099740217235666,-1.0031271038284348
0,10001.0,250,88,-0.5956868145109951,-0.016290510761619994,3.643517609725864,0.16988649371724346,-0.4366892215760164,0.21210544022647476,0.040635220275440136,-0.06683520562371867,9060045,0.06005503495463334,-1.3573533207438808
0,10001.0,250,100,-0.7897154912556852,0.008803389849704623,4.332037737875507,0.2673009900799677,-0.7574872023034708,0.5003647002696949,0.028876672944881263,0.6055015810131215,9060046,0.0608385153517295,-1.3683608426349465
0,10001.0,250,92,-1.3624076950956985,-0.06799144263338487,3.7595668394113417,-0.5327694107641129,-0.8215563708708985,0.2646969455572621,0.03792145177801656,0.032266716119510465,9060047,0.06586715525697259,-1.6568144372224152
0,10001.0,250,81,-1.2990041739028493,0.05139668259240483,5.76939387468727,0.22914018942976494,-1.4488192814431746,1.079477718179772,0.03835011138799346,0.08525867758259237,9060048,0.0445729788223101,-0.7436087674470877
0,10001.0,250,84,-1.54677391577546,0.0461955335212881,5.683822768709055,-0.35765734780199165,-1.6416278139681864,1.1807431009121845,0.031711609650682336,0.3207395594836031,9060049,0.06393777876482891,-1.72914950033438
0,10001.0,250,92,-0.9954310122649992,0.06829231582855211,4.753125515591778,0.7116453971972402,-1.2835951732787991,1.039166837099172,0.030083560046638175,0.28914997385117,9060050,0.05456079309557739,-1.485526333825218
0,10001.0,250,101,-0.8386618929536578,0.029474065395463614,3.715908431100773,2.0475022447673754,-0.9220999576546328,0.6768075887539396,0.03865947661614198,-0.0016555314183944875,9060051,0.04885469296541002,-0.7693694503218077
0,10001.0,250,92,-0.9794063871905389,0.005620232626065465,2.9647198984669942,0.32167978546678444,-0.9062753500489265,0.5810005282873391,0.031049601632335787,0.3472053072035177,9060052,0.06622505201069935,-2.278281585935851
0,10001.0,250,112,-0.6454533885015957,0.04386080564328768,4.220422123611917,0.7751158354034321,-0.8366758626935736,0.6767883205259505,0.0323196009845835,0.20178977784783766,9060053,0.0540717709547869,-1.2873777492157548
0,10001.0,250,96,-1.5932650972161315,-0.004474847413233656,5.774395665446919,-0.7670863275018447,-1.3970694654831373,0.8483370423071306,0.03140238372846224,0.43031643066711606,9060054,0.05822213585524895,-1.7416797937646669
0,10001.0,250,84,-1.6143999442449375,0.06428113445627136,5.900505920460391,-0.2286456323950586,-1.8057539814011163,1.3467184736128197,0.04266147448745012,-0.3027612320211701,9060055,0.056925281772250286,-1.4886065468635274
0,10001.0,250,98,-1.0771637654605628,0.009247834475049142,3.3554485805841554,0.3525993973706018,-1.0164946951871945,0.6622038082951072,0.03400123792661687,0.355238430967258,9060056,0.07451056598309748,-2.465579927602021
0,10001.0,250,86,-1.6887896135980929,-0.024916710540823044,3.369759020919977,-0.7561507265612477,-1.3599942279615984,0.7530435161334864,0.041747035933459034,-0.18228934166004174,9060057,0.07671654359372977,-2.187028157914304
0,10001.0,250,76,-0.8340539163149107,0.058714795088526416,4.893899468680184,0.7337980942256368,-1.0740637260213797,0.8724333441458944,0.03385611683555624,0.3320925416165368,9060058,0.06835120367618483,-1.6622453894474494
0,10001.0,250,90,-0.3418195391894656,0.002502977296923204,4.108606404761107,0.9883199738388102,-0.3192096599727475,0.20652068725760347,0.02785653454643533,0.703159696697468,9060059,0.06590308101476113,-1.92096561658308
0,10001.0,250,98,-1.0348498375655546,-0.053231797565020535,5.413293902040607,4.737170812657415e-06,-0.6149689587188663,0.18875869469367992,0.03798363158102255,0.023816339759923703,9060060,0.06944768320594205,-1.9655960206881715
0,10001.0,250,115,-1.1745532460924106,-0.07404877174475329,3.7146455705947945,-0.4098227731027017,-0.6180951585998882,0.1125896407059036,0.04311186524224357,-0.3169199877576531,9060061,0.06877833916310402,-1.7180061605747745
0,10001.0,250,80,-1.3996560301954826,0.03841154968505789,4.059342218265416,-0.1442767050837616,-1.4631120885253508,1.0421644378769026,0.03951063066971562,0.04130514689699608,9060062,0.055160735106323903,-1.0403652947230009
0,10001.0,250,107,0.26601735043616104,-0.021501649896497072,1.7990231303329938,1.292002566199169,0.3642800600843004,-0.30321315283555983,0.025827254427137826,0.9345899085087641,9060063,0.05101049358725223,-1.277103881546919
0,10001.0,250,96,-0.23946681885207866,0.026583419854026805,3.4847887638517867,1.1705018920982284,-0.3683907233694014,0.3235377124736932,0.024945449095559968,0.9908321214001532,9060064,0.05309282671482896,-1.3152520967896564
0,10001.0,250,122,-0.10516704963864472,0.0947581686576882,2.8804355378104365,1.755933541289287,-0.6545935291676109,0.7508854024442795,0.041231546100249525,-0.4280136197616367,9060065,0.061621635886437036,-1.848252014721235
0,10001.0,250,83,-0.7694629392661868,-0.07681978345240496,3.3739736579183868,-0.04445721664173456,-0.24316401679381874,-0.12256642515913653,0.029312113496778418,0.6515296463299455,9060066,0.0826447444757994,-2.538762365895518
0,10001.0,250,92,-0.7345169176263361,0.00572642316553627,3.163431633703081,0.6903941252622451,-0.6884265464482833,0.44656419202531183,0.03406251735050803,0.21241292634831466,9060067,0.04569082782743879,-0.7951969543294797
0,10001.0,250,101,-1.5410557968244334,-0.05224296890865224,6.624009095602911,-1.1155164850715835,-1.073571006052244,0.475566971383955,0.03686358336572095,-0.204508479153518,9060068,0.06758647493198601,-2.407459515369909
0,10001.0,250,108,-0.5002966164515251,-0.025822805428202655,4.141340939392041,0.16354351357954602,-0.2968851885087898,0.08997899515787704,0.037985970938906516,-0.10462804847987636,9060069,0.05430755279181241,-1.2566001222382346
0,10001.0,250,105,0.44890006820602174,0.018068035739573884,2.7648730442904808,1.9278555642409088,0.2962139446129392,-0.11782572941378874,0.03278667666055928,0.2158599129555374,9060070,0.06050486294041159,-1.7142100457923404
0,10001.0,250,90,-1.1161187445996446,0.08554151084882401,4.7173629474470005,0.9141513357225218,-1.4896444766373178,1.2280826288552458,0.032637359473737235,0.244294155658573,9060071,0.05449756013300513,-1.6618214464804335
0,10001.0,250,108,0.20543596236385064,0.03025019379649175,4.311787243238685,1.6783675400079943,0.0067244095523321,0.10552548366465726,0.02977196302742525,0.6209477384101539,9060072,0.057222168242863934,-1.5202330556517507
0,10001.0,250,97,-1.914852559539325,0.046762964812049786,4.930843792460113,-0.8352272141218071,-1.982817575556512,1.3950994611978778,0.033716605075303954,0.2897400088540281,9060073,0.08250744915144448,-2.567910279100309
0,10001.0,250,92,-1.8379432324148932,0.028750105315982263,5.945395927008297,-0.9602310060114267,-1.8061475322424332,1.220804982789679,0.04171524808913071,-0.20545891282120646,9060074,0.061759942997797634,-1.9607243871263504
0,10001.0,250,101,-1.2772536933728589,-0.28674459174736244,3.1706395565066217,-1.892214377945592,0.5305857435724581,-1.3631826565956238,0.035588749685649616,0.06691622727702168,9060075,0.06941401971522453,-2.320947402402567
0,10001.0,250,107,-0.9339895959946228,-0.1154290207157697,4.722597958728217,-0.19771360428551535,-0.16038155911748073,-0.3190825910740503,0.038789932831380186,-0.09855306447102556,9060076,0.05291056699917953,-0.9647986154165852
0,10001.0,250,97,-2.125192980788213,-0.07318285589311099,7.197887924059919,-2.3641390874742028,-1.4730592289596325,0.6480320147163379,0.035034698253775816,-0.2556835306933962,9060077,0.08133775797981005,-2.794191442681917
0,10001.0,250,90,-1.7984019945242151,0.038268411925247714,7.355307965752537,-0.8347606702106354,-1.8245733720329524,1.2662028399069998,0.039789137574967805,-0.11637368553814688,9060078,0.05085462819018008,-0.9359605607562108
0,10001.0,250,84,-0.7438940916733499,-0.00570602541115639,3.516991251195687,0.4987175604894412,-0.6290003281084087,0.3691102614193069,0.03656723668869024,0.017836878422952774,9060079,0.05863597760216493,-1.5153467039848267
0,10001.0,250,103,-1.2251362762348348,0.03749579973606201,4.480162938899851,0.1262678351323189,-1.3154776817652143,0.9492324829892664,0.033332461359083985,0.1718107168396951,9060080,0.04662197175799974,-0.6703222830786203
0,10001.0,250,113,-1.1876294317978136,-0.023789257522168917,3.3417882331018407,-0.2276860172478575,-0.925463180477445,0.4857477130836141,0.034987514891952384,0.20475533966840564,9060081,0.05309679578529169,-1.08933599380033
0,10001.0,250,76,-1.6958696084365317,0.02240828063225155,4.17919597161676,-0.5066957351628759,-1.631478250164831,1.0895957977044577,0.049855551237206884,-0.5625457934751165,9060082,0.062482186811763187,-1.7790698606162203
0,10001.0,250,75,-1.7558752863981852,-0.017398213362053796,5.959998731565473,-1.4929766276321943,-1.4573697227904532,0.8414379942851389,0.03839137495217178,-0.13247788276337608,9060083,0.07564307408846857,-2.390893257730613
0,10001.0,250,97,0.017445966015690727,0.005601337624921142,2.285958972260336,0.6730181247667348,-0.01699416447811923,0.0306731445284342,0.032891566265060235,0.15554795984856246,9060084,0.05380776075439279,-1.2133735016288396
0,10001.0,250,112,-1.1898702232275584,-0.02791450273058897,5.207987387187185,-0.4063356046259561,-0.9030741331659048,0.4569777305095078,0.04921328649961992,-0.4725721030955234,9060085,0.06901800751392667,-2.0641353636398723
0,10001.0,250,92,-0.9438904552028008,-0.056631021401481366,3.362143368939168,-0.2977891055889807,-0.5140051187288139,0.1150906131945646,0.03833903671333644,-0.1648315399713839,9060086,0.050429675692015376,-0.9431707108555476
0,10001.0,250,99,-0.9029552442721004,0.04054710479326157,3.6631923959038697,0.3251149423341404,-1.0434150162301936,0.7916655325720213,0.036894891393531117,0.15525628377834802,9060087,0.053593105996267036,-1.0331503009287766
0,10001.0,250,94,-0.8493056697186658,-0.07766071145704179,4.203412856272757,7.4345321551335555e-06,-0.3075112894916127,-0.08855511721278035,0.03733498840655578,-0.032880925977936355,9060088,0.05408731700997538,-1.2635594423577203
0,10001.0,250,78,-1.881996993782212,-0.01819220329615057,5.6287613342348495,-1.3071212843720683,-1.5664480448103648,0.9057967492839226,0.04671508615105584,-0.7029879748605461,9060089,0.08046008920474525,-2.5171557890882013
0,10001.0,250,122,-0.6981401257570098,-0.00040284181045764064,3.1836039565197254,0.19951058570541966,-0.6250493891951554,0.3849209613222364,0.034572191358730305,0.22474964651880888,9060090,0.057453137612484675,-1.3516409032373462
0,10001.0,250,102,-0.7195396142393986,0.040448089619960124,5.63204417386137,1.142212891689774,-0.8799242332465047,0.6904052676239809,0.0308142966129752,0.4572817011218019,9060091,0.049730230218787884,-1.061110458506543
0,10001.0,250,108,-1.184042306593993,0.013422770255315809,3.9708946355453967,0.1215089409837611,-1.1396318303996622,0.753479939936218,0.03256059428329152,0.3178921089247839,9060092,0.06199297959888709,-1.2780804359519935
0,10001.0,250,110,-1.8612630359268567,-0.18145535135277188,3.846632899484717,-2.1242777982905183,-0.603324517015942,-0.2856319764957843,0.0361654953145917,-0.2289025244809796,9060093,0.05512731931309467,-1.3128268779868009
0,10001.0,250,135,1.0143642766293188,0.04812209537846883,2.5940686835519284,2.2481124258980647,0.6275294734032867,-0.2109489711520721,0.033353845489484814,0.31637342491861176,9060094,0.05432628508804178,-1.2177237799922145
0,10001.0,250,95,-1.7404116604216588,0.05947391393146784,4.322284881594864,-0.7978078427178898,-1.8994244772286408,1.3890215133384711,0.04420411173228897,-0.4064838865297557,9060095,0.05399015416504729,-1.1846824825285343
0,10001.0,250,110,-0.7074022430425749,0.04990223467030387,4.851447533462361,1.3649372921555154,-0.927093846825038,0.7544847595327253,0.03556743101438011,0.2540365275066624,9060096,0.0463104029019303,-0.7306372122952465
0,10001.0,250,122,-0.6198764070637041,-0.0059048908025539255,4.093109212647592,0.1356739934767177,-0.5221920129947536,0.3012331384980748,0.03742448887545402,-0.006513838824883273,9060097,0.05289486391313054,-1.0538542503354138
0,10001.0,250,85,-0.9041630272504436,0.061289068785018525,5.585158561112856,2.2325079049330143,-1.157354658080573,0.934816758110187,0.034426812545373206,0.06955620921523703,9060098,0.06054388331313871,-1.6955714216291904
0,10001.0,250,94,-0.36415812698153455,-0.05354172504417832,4.592764305817488,0.3987946449958274,-0.01439379883623191,-0.1833361237611021,0.041806241864539566,-0.1250999169901811,9060099,0.053978587159698686,-0.9380580649566892
0,10001.0,250,84,-1.062594107866906,-0.00021548434332161303,3.516991251195687,-0.13222136846462454,-0.9440916023782324,0.5837248616463371,0.03489765513667574,0.2594205852173028,9060100,0.05560364625658057,-1.3274916677750759
0,10001.0,250,94,-1.2328277931433036,-0.003154154530494161,5.371467204906943,-0.24656412113730006,-1.0821789433665487,0.6583264005254026,0.03776395906205466,-0.08486976613714445,9060101,0.0639377787648289,-1.984278316422011
0,10001.0,250,74,-0.6519669544862501,0.08014504577743793,3.3886340918585374,2.237646936302088,-1.0329791168094238,0.9219955438936456,0.03929614238592085,-0.21198824884634035,9060102,0.04938730253080633,-1.0696625576275518
0,10001.0,250,101,-1.4592202090486643,0.03505304655038189,3.8976647226321584,-0.6532878957513335,-1.5097031626453659,1.0604449315106437,0.04735491756647909,-0.7843625908910185,9060103,0.06453124325258022,-1.7043870459924484
0,10001.0,250,76,-1.0823382754875304,-0.030279656887524008,5.370368466722467,-0.9201061893409084,-0.7872964365838052,0.38081504980398656,0.03463781813470891,-0.02035710827484164,9060104,0.053254072006501084,-1.4435445008413352
0,10001.0,250,106,-1.5189349426016356,0.05072952979548357,3.92612540791859,-0.07509929338583174,-1.6573751030263912,1.2087947409259747,0.02996383162670432,0.6451637322177586,9060105,0.051543936657445714,-0.7689819185160741
0,10001.0,250,117,-0.7952351519066037,-0.047234994204573916,2.3391956405307988,-0.3062187544289548,-0.4355420852379352,0.09713287238519712,0.033994162896259415,0.09117741073979822,9060106,0.06572194485136577,-1.6742380845513731
0,10001.0,250,69,-0.8581574716197744,0.10102212363846788,3.0504665624818585,1.3860290710049132,-1.3284131940651969,1.1764339374676198,0.03289475763004812,-0.048280205896049734,9060107,0.05896974996761236,-1.673112150422034
0,10001.0,250,98,-1.025581644836279,-0.052962353575126866,3.1683717331790238,-0.4472902859117593,-0.6082544815203992,0.1855749208706405,0.03354412272746901,0.34911517757284805,9060108,0.04665630262987433,-0.7139282343414108
0,10001.0,250,103,-0.6309331327677993,-0.03387946247980994,4.6585373538569455,0.41776654304628796,-0.3666745140164108,0.10436375547529453,0.03097357170617956,0.3600359878189383,9060109,0.06301204819277106,-1.8113945626097936
0,10001.0,250,101,-0.4636979335794677,0.06491205448381324,3.7159084311007744,0.8568561521704684,-0.7934801450066612,0.7251483754414633,0.03250533149969606,0.03345664551695364,9060110,0.05408213499157921,-1.6334500874061952
0,10001.0,250,93,-0.5286517573230457,0.055622126118544564,3.0987377024150504,2.4722580677122004,-0.7942219727355454,0.6910380595288762,0.03764736364814095,0.08961916152571463,9060111,0.053536727555382815,-1.2770036938684641
0,10001.0,250,86,-1.4435873005552198,0.04875804615881158,5.488677893000438,-5.962857189673034e-06,-1.5660650657748654,1.143312549807508,0.031735139482661844,0.310589038714028,9060112,0.07112860042319817,-2.2975737644171907
0,10001.0,250,101,-0.620630257390372,0.06547245920187786,4.261177305694924,1.0844167771900477,-0.9371164840043961,0.816026857252391,0.03377420974219459,-0.030173313306875463,9060113,0.0686633631299391,-2.0423640200159956
0,10001.0,250,76,-1.7505200284529472,0.06066893633264491,5.132133967701326,-1.138769832813525,-1.8978833652044715,1.389599915136247,0.030982490757072958,0.4393675023591922,9060114,0.07711491125793496,-2.529550898466017
0,10001.0,250,106,-0.20805249289875927,0.04049425062718528,4.793782256610595,1.5059092967367531,-0.4234281379288735,0.408534344833081,0.03232592428084072,0.26671455264868565,9060115,0.04692317657727685,-1.2033168134937653
0,10001.0,250,77,-1.4296094269881658,0.0610003598517519,5.265841587394887,2.2444485207555562e-06,-1.6161826168864497,1.2164728798174491,0.04542789153217285,-0.4302858070452278,9060116,0.04743313429671767,-0.6619229961485452
0,10001.0,250,81,-0.5228088411087016,-0.01248540417313213,5.096520227127055,-0.27169423597409353,-0.3930382742460104,0.19907450664393286,0.03424818009167764,0.0938109742473796,9060117,0.04737876236127304,-0.8730043409450949
0,10001.0,250,108,0.10452079811369937,0.08701282780671933,3.2891094201588205,1.4507035575283997,-0.4164889695631712,0.573079373420004,0.028361186682212724,0.6097597061651855,9060118,0.04818291398412725,-1.0882052258142234
0,10001.0,250,93,-0.9670824802483178,0.040536807938181096,5.458813727673959,1.6600137265461026,-1.0980086584541278,0.824908928312747,0.031921013743327606,0.415978980847376,9060119,0.062335362957205175,-1.9894852397027143
0,10001.0,250,95,-1.4696520186020896,-0.04229531135456044,4.515003531727134,-0.6823334179265343,-1.0666586898312438,0.5080357376953789,0.033357624044565354,0.3164075831368753,9060120,0.07538511818535136,-2.2775608461720944
0,10001.0,250,90,-1.4719063837321456,0.03985664651526325,5.529038337694859,-0.2513783992149137,-1.5426809394656942,1.0974191933515325,0.03599523542197463,0.147973830142116,9060121,0.049663168804249265,-0.9618746055377421
0,10001.0,250,97,0.03915132027165024,-0.009944052447970864,3.2305606937602565,1.3815195716002648,0.0928207984855706,-0.0932173689763059,0.040487310755815235,-0.34467802193663033,9060122,0.0511151304971748,-1.3814637832734944
0,10001.0,250,101,-1.478957920386048,0.05619802968246943,4.806446180289076,-0.6299745479115039,-1.6507279318431425,1.2240042271541467,0.043272909043355415,-0.5730304148552542,9060123,0.06656685392596777,-2.1414604377405184
0,10001.0,250,93,-0.6506427285242462,-0.1481959871376932,2.9020647003101434,-0.24800598354146086,0.2785467875050177,-0.7040453906211087,0.04533417849585747,-0.3587757493675604,9060124,0.05551034784298485,-1.0139516905461834
0,10001.0,250,120,-0.05625988224789509,0.0296329950590024,4.979438566718456,2.4265782908843327,-0.2255072226137655,0.24757825146502205,0.02972836044639387,0.41407470854424056,9060125,0.05225485984685772,-1.3621382652498042
0,10001.0,250,111,-1.344044859869835,-0.20521882565917896,3.1220397184800928,-0.8324496003187828,0.00030962257169063863,-0.7456331533693218,0.04227997032116738,-0.13642197477122975,9060126,0.07673959595497741,-2.2378961824536567
0,10001.0,250,96,-0.9150265226713248,0.05665627861723619,4.247991064383498,3.4546259598649622,-1.146572845647058,0.9131802009314148,0.04268630833464021,-0.39479301117121296,9060127,0.06017001955595036,-1.8475810265379644
