start,end,N,SS,TajD,ZngE,FayH,FerL,FulD,bsfs,Colless,btree,path,iColless,ibtree
0,100001.0,250,579,-0.6117528630209058,0.10242807487060207,-0.1065291827536647,-0.471934139713958,0.4633726980407192,-1.0156858974218042,0.04889936303496984,-0.7083463198057688,1020011,0.0569374271278663,-1.174791416548448
0,100001.0,250,576,-0.12833255596457938,0.25244560992475384,-0.05944422454019939,-0.3836883041778685,0.7133746235420344,-0.4742181907795442,0.038069128572130566,-0.15628464156591831,1020012,0.05022349657572577,-0.8759232998827909
0,100001.0,250,606,-0.19409237002981905,-0.07442298752348148,-0.016623495909667496,-0.017965275266759922,0.5237862740463545,-0.3180320910627257,0.04650721164226798,-0.6245930938239712,1020013,0.06101650293284287,-1.5882938415408352
0,100001.0,250,454,-0.9579786324004864,0.1382745724552527,-0.1636973497014288,-0.7110777970291979,2.0327751766221414,-2.5016023616430467,0.04186716937587398,-0.3351839390926629,1020014,0.0582401611052505,-1.2774043686154637
0,100001.0,250,508,-0.8947959351429494,0.9442399787792616,-0.2838748181722085,-1.6693166878911216,0.5514328316337148,-1.6243356645410438,0.04928588844743675,-0.7470701743493903,1020015,0.07253936235628568,-1.9604959859309323
0,100001.0,250,460,-1.3246898650898669,-0.14212816178790744,-0.17258829822345054,-0.5723606837961465,0.10732324735630344,-1.3461345704160643,0.042746546331520266,-0.4398606399830316,1020016,0.06671271480043459,-1.6785347881396289
0,100001.0,250,539,-0.3344669410821911,0.4136239169373484,-0.11578270141859015,-0.6988062672838206,0.09351437037641656,-0.5723678725738585,0.0425518188727222,-0.3216020132716509,1020017,0.05648481020857625,-0.8876712419584523
0,100001.0,250,635,0.1420744346264804,0.10791573365420673,0.0035944246610478173,-0.05269479935833465,-0.5726481918365804,0.2741169087619392,0.033649862493924584,0.2466600858145358,1020018,0.044289985248771306,-0.4377334929277441
0,100001.0,250,524,-1.150473855113945,0.3339433302008863,-0.22327481039638175,-1.061424321140301,0.18542435876670552,-1.9492207879696148,0.05035393294056239,-0.907463704963446,1020019,0.0567632587648134,-1.0674943803296633
0,100001.0,250,555,-0.07926329721713908,0.5500591459970702,-0.10007283743058293,-0.7228265447107711,0.4809802005829441,-0.7069290597195771,0.04469710443743261,-0.6085650455522171,1020020,0.04747456520678443,-0.689059528255457
0,100001.0,250,540,-0.03914756798102123,-0.4409526446420201,0.06512500381112442,0.5214547814465076,0.08756703729009155,0.3330086434442512,0.035276178616721714,0.13181218797392222,1020021,0.036436798771539616,0.013464954006873678
0,100001.0,250,594,-0.6974606008756786,-0.5326804355330303,-0.01715730797709998,0.2624286082666625,1.3667094348555278,-0.6474926075646373,0.047220294051257834,-0.5947855757164922,1020022,0.04864119826350216,-0.5088663817370125
0,100001.0,250,537,-0.9566871990314116,0.14542881161707638,-0.16434935429807693,-0.7196539683098485,-0.1779686601480341,-0.9740273718916074,0.044929932755978265,-0.4855680005883416,1020023,0.06238195566646895,-1.2606364158854229
0,100001.0,250,548,-0.7206361300461726,0.001443793351005092,-0.1063964862566978,-0.4088711663696971,-0.23703874280214884,-0.7539535346637971,0.04176791198407075,-0.30037625872703266,1020024,0.061405187358644135,-1.5192223674796999
0,100001.0,250,543,-0.39058948039495706,0.6092154987079933,-0.15548335868458873,-0.9716193137659906,0.10489763162734173,-0.8031814991909569,0.04280777981956015,-0.2848264990590603,1020025,0.06022191231720048,-1.179647649229979
0,100001.0,250,491,-0.9429012804322664,-0.3341474147905504,-0.0852531616066685,-0.12038693448647875,0.9492689791531084,-1.3259021939493238,0.04712854544510287,-0.6575038960702545,1020026,0.05568762012255831,-1.0470461549920334
0,100001.0,250,420,-1.3357054537454676,-0.3560539840398059,-0.13983514462350136,-0.31434468543098765,2.7185506454590382,-2.522511113083892,0.05015623168557487,-0.7784726477644309,1020027,0.071356195023676,-1.6870919458447513
0,100001.0,250,527,-1.0353581799554583,0.3599073004435573,-0.21047126375725797,-1.0284325451933551,1.069049117848573,-1.8831863377968048,0.040515605046915766,-0.266741794426365,1020028,0.052160768008028026,-0.8852869658545235
0,100001.0,250,581,0.5932269929831219,0.8329542050320682,-0.046420431197369286,-0.6915090252562399,0.745964884995538,0.34463807724016066,0.043346288379323736,-0.3828085438492224,1020029,0.04839760086553715,-0.6297519708010502
0,100001.0,250,591,-0.5726515646218014,0.22438573065921186,-0.12033275155769235,-0.6001956892178971,0.06847960605476387,-0.7517861086539441,0.04216518903619682,-0.3368988517771657,1020030,0.05672184085640005,-0.9837139353784414
0,100001.0,250,529,-0.7921520292236224,0.20351207410833413,-0.14946883088871205,-0.6982854052842586,1.3769074709754399,-1.5264540416514245,0.05227752407479383,-0.7564179862631779,1020031,0.05849732474066618,-1.1141161256214245
0,100001.0,250,633,-0.18681889761374534,-0.3752991975147375,0.032711617228898766,0.3569632614299562,0.007253040200306748,0.06983143365695754,0.034968667557497765,0.17961933575274086,1020032,0.04350325731215033,-0.4259857070538497
0,100001.0,250,636,-0.15462364096026174,0.6122016504461621,-0.12094337898115436,-0.8419703793019835,0.3519536248017825,-0.4498093998928853,0.050521887326837926,-0.6288706286835214,1020033,0.06326022985953031,-1.3149291437521229
0,100001.0,250,514,-0.5840202559591915,0.14853423356743548,-0.10998998972181187,-0.5129131045183186,1.5077066457979602,-0.9379662480681484,0.04660313690036344,-0.6975584474919488,1020034,0.05322999779002157,-1.105046387244333
0,100001.0,250,689,-0.41829494660814015,-0.042074801017932234,-0.05476453663110745,-0.18469148260122248,0.14003977770648598,-0.5630765546927741,0.04192844936351117,-0.3337422116476519,1020035,0.05291342790516907,-0.9368977689886172
0,100001.0,250,552,0.2101865188510172,0.18351095015676291,0.001469173586330785,-0.10747159105662776,0.05234146890188172,0.1086943815409703,0.032688689082962824,0.17413971912618156,1020036,0.046176494835647564,-0.4971315944502366
0,100001.0,250,609,0.0069322976213473005,0.07816030623378134,-0.01152350488578303,-0.09242069838299716,0.005472369314845588,-0.1146557155866788,0.03901419460834543,-0.10456074576776997,1020037,0.04897613468399158,-0.7604264025527764
0,100001.0,250,498,-0.5704803232190988,0.3714929552286931,-0.14392603267626813,-0.7800821035953954,0.4722678744168058,-0.8238286700704601,0.04884347992962343,-0.5547582806077481,1020038,0.06691175928471292,-1.4548321466577283
0,100001.0,250,596,-0.3177667400705764,0.45937409394510403,-0.12052500587069825,-0.7458083075235712,0.04172372887624467,-0.8824808122292129,0.03805109295953128,-0.23346894114718825,1020039,0.04722286016009297,-0.7635138762901855
0,100001.0,250,503,-0.6386494490883033,0.28509873109108125,-0.14005280044515808,-0.7120803146256837,1.4573251378580283,-1.0624175494023973,0.0484342336786188,-0.7497299405035477,1020040,0.054152381415061165,-1.1287281147180912
0,100001.0,250,434,-1.1279203386705223,-0.025689367940920086,-0.1624249662123271,-0.6046390991696118,1.875136452815452,-2.246090001797074,0.04466506839245347,-0.6116711057344559,1020041,0.054634637989662116,-1.0816079056911472
0,100001.0,250,486,-1.3317384336583804,-0.08504472015102532,-0.18272815234873035,-0.6469682110283137,1.030112216378427,-1.7018264212808396,0.05333412010096656,-0.8599454532933859,1020042,0.06513765004031054,-1.5962394945729137
0,100001.0,250,512,-0.9926861254172221,0.20167183234081654,-0.17878932045055615,-0.8091879149880945,-0.10865378958572172,-1.3470156247466774,0.04892171425427739,-0.7979345116155661,1020043,0.06582158276792603,-1.588379045501506
0,100001.0,250,430,-0.9768793659136004,-0.1031131645479805,-0.12763707861684365,-0.4239322113738744,0.9499862997037196,-1.3750105650486424,0.045324218019029534,-0.44508814186772944,1020044,0.055463043239957384,-1.0682473663031309
0,100001.0,250,602,-0.4419724354405627,0.4961117569159567,-0.1446903194482874,-0.8612913880371507,1.054129567184121,-0.9172981193878691,0.036876658365840934,-0.004858432009578831,1020045,0.04444399990855262,-0.4177974101108271
0,100001.0,250,604,-0.7609023999777671,-0.07517360010834041,-0.09993402310509278,-0.3373852129961363,0.6304350051481784,-1.02596304997835,0.04449245481114891,-0.5549269671508097,1020046,0.05631162884923545,-1.0624331966876632
0,100001.0,250,480,-1.4256552920202,0.15170466066365607,-0.2347417891846897,-0.9918066737040429,0.17106821452917567,-1.9993440052710008,0.04325493156547825,-0.5342361870363571,1020047,0.06161923680384621,-1.5002154929794276
0,100001.0,250,571,-0.35612243381166825,0.2444470659186611,-0.09171156936678773,-0.5025346703725835,0.013461923298726948,-0.5137165442297598,0.042934635946838495,-0.3685800967442524,1020048,0.05090163521469386,-0.7038244979309718
0,100001.0,250,522,-0.6945115672413272,0.37618499317723547,-0.1628757341608511,-0.855976208270427,1.072624198818947,-0.988767775305866,0.0460929001023981,-0.6051467054745644,1020049,0.06573318363057963,-1.6088515284146407
0,100001.0,250,463,-0.7007160902360368,0.03916700618831034,-0.10971900136848126,-0.4437559087709323,0.20956555258890566,-0.9694264512568036,0.04149539656713238,-0.5580459517336276,1020050,0.0524836760366761,-0.8893157681286981
0,100001.0,250,618,-0.8224854534646481,0.5368998463805831,-0.20719018919040455,-1.1266616243945662,0.20649519423480725,-1.2708365123925371,0.050344101884827006,-0.8594210248047647,1020051,0.0686121748994404,-1.7340954981928631
0,100001.0,250,494,0.10548140369509168,-0.11802260158870645,0.03455763553723717,0.20505436365595145,0.8476612580908647,0.2331702131048131,0.0365835434762305,-0.13971528602300542,1020052,0.04628244159433434,-0.8030929969589018
0,100001.0,250,641,-1.0830539494322473,-0.2121674174134814,-0.12531400375565402,-0.35077884887866906,0.4734845553266753,-1.5513893162740668,0.05132353701937558,-0.8436358686700572,1020053,0.0599050284873192,-1.2793425159691678
0,100001.0,250,547,-0.2260390205654433,0.2183385378201024,-0.0683965484986013,-0.3968348723943887,0.7423032242454158,-0.3934464498099064,0.03927463805856832,-0.10371350688414796,1020054,0.04692335047051164,-0.5243647590599727
0,100001.0,250,559,-1.1540705958525572,0.5960316307366005,-0.2657617859369506,-1.3867188489791962,0.3190528597900532,-2.3231900191399597,0.04840335169038905,-0.7360654478036058,1020055,0.0607755478026133,-1.4007691074284223
0,100001.0,250,564,-0.9546812319679302,-0.12284608623993926,-0.1208698100501884,-0.38795569873199204,0.7610628617402416,-1.3977880844670554,0.049039992171371324,-0.7197921598956798,1020056,0.06372117917492967,-1.5730703593315207
0,100001.0,250,450,-1.85150770761801,-0.23380760520638424,-0.2356094740699235,-0.7564910322772438,2.4582278283655805,-3.616403221386262,0.052645528349958975,-1.0056728616391202,1020057,0.07237796137724678,-2.237610913551713
0,100001.0,250,578,-0.7669589847153944,-0.42485002581545894,-0.04470006302253661,0.09031007867826538,0.7989399015915806,-1.0539271455311179,0.04845834952714082,-0.6390028523344814,1020058,0.05577215244918317,-1.1350702301007696
0,100001.0,250,512,-0.7381342866779408,0.5239332338781851,-0.19311903830809546,-1.0627181606600191,1.4514306518620423,-1.6783580697566107,0.04367513987164928,-0.4999487732293257,1020059,0.04895108800050035,-0.6966965696465115
0,100001.0,250,545,-0.6778876645025745,-0.4831118949480192,-0.022211825904031885,0.21260110888396294,0.09306974724095553,-0.6791754622297419,0.040877497190013816,-0.2037346491986361,1020060,0.04947120653494537,-0.7263310533713415
0,100001.0,250,499,-0.5682787665436656,-0.24680810552295485,-0.04406468575860465,-0.01659526123008291,0.9604315928951068,-0.6219072819646678,0.04076218023458601,-0.17714721027822908,1020061,0.056428108748357485,-0.9890053730946
0,100001.0,250,575,-0.8904453292628649,0.1097451432214238,-0.14875081014114874,-0.638415494345801,1.0511098393268878,-1.2110212344574882,0.04621283275820781,-0.44263464349831977,1020062,0.06100768666062099,-1.2792637613322255
0,100001.0,250,598,-0.4867985232394033,-0.3256073595145116,-0.019390123332502424,0.1262296488025503,0.4132764366045979,-0.4632458805050311,0.036040987392070116,0.0781868949208033,1020063,0.04225119907367763,-0.30914266431972404
0,100001.0,250,470,0.4904601778885699,1.0737091555392788,-0.10065696831638224,-1.0469319492639069,-0.32509703108894,0.017565510309666313,0.040881352234063584,-0.2495083230782467,1020064,0.04858444164849665,-0.7460261297736989
0,100001.0,250,480,-1.5148827686753887,0.1817040637180293,-0.25273657281491585,-1.0791602035531909,0.9234193467146734,-2.4041930912448373,0.06768805676505912,-1.4470423039921947,1020065,0.0691834234535023,-1.7209215316107194
0,100001.0,250,628,-0.12340063498978755,0.2465144236557031,-0.05770403043668437,-0.3735964167787447,-0.5441782958559669,-0.21020982580069889,0.036939453076547765,-0.07573665159079264,1020066,0.04760686448175583,-0.6809352732903384
0,100001.0,250,591,-0.3933275368232135,0.13326674014143275,-0.07930280385627322,-0.3865422793384196,0.6484117605137087,-0.5550354325463356,0.04815486557940251,-0.4907881383096327,1020067,0.06465025401405143,-1.3960041046914389
0,100001.0,250,495,-0.995304358891568,-0.15378974318677888,-0.12201427802887314,-0.37234969254089256,1.1469383331278944,-1.3730099607011292,0.05303613741423255,-0.750596323808624,1020068,0.06501664225138773,-1.3011978982808232
0,100001.0,250,480,-1.2733034721364684,-0.6565316837624261,-0.08207269815655657,0.09063567296345752,2.190537043027088,-2.6239694326741283,0.042656243917350636,-0.4810956580211756,1020069,0.06419551675067364,-1.6320362011431742
0,100001.0,250,517,-0.8948821993662345,0.5056677891527407,-0.21326161900683135,-1.1287376012087518,0.2669134083580448,-1.1728334029281549,0.04620932641221871,-0.6088134917139175,1020070,0.07183161730382881,-1.860395502983396
0,100001.0,250,616,-0.004165339180387854,0.6878903578130444,-0.11099405257195302,-0.8502259688240075,-0.4011166033607933,-0.13122153237508588,0.042046233715349206,-0.2389035717303237,1020071,0.04639123453736749,-0.4336661987185295
0,100001.0,250,593,-1.3609878723605946,1.3905712656462583,-0.4236139674312385,-2.483159153360213,0.8283788303612523,-3.1976099821349857,0.051953023788703236,-1.0887290198133477,1020072,0.05953772785483555,-1.265284823261996
0,100001.0,250,485,-0.8001089696289205,0.7730332463361437,-0.24251645718673195,-1.4047148915331935,0.3723579512596919,-1.4112685915198961,0.04130824372759855,-0.2801224560205261,1020073,0.054840951896917664,-0.8438001574732877
0,100001.0,250,546,-0.6492333633185394,1.0078910696671972,-0.2576619458671605,-1.6091755465864828,0.4705530439734573,-1.3764691929997834,0.0457122696280942,-0.5324780392585206,1020074,0.04568125875937768,-0.5206282557443475
0,100001.0,250,534,-0.7165899093655459,-0.1946210546163577,-0.07429885176203886,-0.16483684013513464,0.6936266631805807,-1.001502878342326,0.04487373855823739,-0.3808556709519066,1020075,0.05645022486258399,-1.2885686100494724
0,100001.0,250,562,-0.2910918979336499,0.4753907573692397,-0.11925695908030035,-0.7504588516739996,-0.3427693289264671,-0.568844328100339,0.046334488143346855,-0.4062714274831505,1020076,0.05380125873398945,-0.9289990779864146
0,100001.0,250,513,-1.0900397000416149,0.3801369147816663,-0.22185249634290885,-1.0841768137219423,0.14499099993730105,-1.2125983657473338,0.040993107797222164,-0.2525469757060765,1020077,0.05329797637595773,-0.8880946773383435
0,100001.0,250,616,-0.10422124991146124,-0.275519325059098,0.02887252427633964,0.2806876279626162,0.1863767116564177,0.15287027034109213,0.03951531934188369,-0.2320594985090983,1020078,0.046240935844511416,-0.5758625652956365
0,100001.0,250,559,-0.9556408530319468,0.308376954835557,-0.19031193009377886,-0.9200293673991028,-0.15761301910585573,-0.8054465438476434,0.043267131959662995,-0.5635835990749886,1020079,0.060728467868669665,-1.189203001171642
0,100001.0,250,510,-1.0559887777166246,-0.021776745355314542,-0.15217204410999408,-0.5694600553523438,1.3947172693974554,-2.1236254360034503,0.0474442066311589,-0.7668052121192499,1020080,0.05976264228797714,-1.3756714380907846
0,100001.0,250,489,-1.2109989116313096,-0.38373287046619897,-0.11681086765302925,-0.21059838294519906,0.92698404530734,-1.6644126735408942,0.04260703327368471,-0.4119568884151517,1020081,0.058542809839686814,-1.1808442694850425
0,100001.0,250,540,-0.3447216164888007,-0.4567742106719081,0.02264518422048217,0.3683508577152448,0.6865670240149914,-0.04873540090333453,0.03612924894388715,0.09571068838242076,1020082,0.04633422025571267,-0.5711095686652584
0,100001.0,250,549,-1.0324775879067127,0.4130692982061112,-0.2184956519137207,-1.0924455959018875,0.31230799228209205,-1.4025270805964012,0.04516857753595024,-0.5853756990856519,1020083,0.0742568955017428,-1.8825042392858065
0,100001.0,250,487,-0.784912439498325,0.5046477899344796,-0.1970390659785828,-1.0652663664141904,1.2558206447018687,-1.4633167189179632,0.05151235440294905,-0.7218380701119924,1020084,0.06569701183767329,-1.4016884197592097
0,100001.0,250,563,-0.6686728372345991,-0.2603655632510816,-0.056651828071670914,-0.05684537641086738,0.8017528420775285,-1.1012846644414818,0.04080225689438295,-0.33759433135367983,1020085,0.04831458450288609,-0.7568137094040215
0,100001.0,250,511,-0.2405736007070021,-0.1768518070205607,-0.007007203312537788,0.08216819664196916,-0.10276404467855668,-0.1016364364273674,0.03965952013699965,-0.13752995239921273,1020086,0.04642271751803849,-0.5207806057875713
0,100001.0,250,550,-0.8377229211382895,-0.389130829620716,-0.060865735975609424,0.006434888919901252,0.30607341747960315,-0.8809434911555851,0.05000025910091984,-0.7740747069889873,1020087,0.05267756162190815,-0.9754180690448768
0,100001.0,250,497,-0.8756856322073238,-0.7700727257664748,-0.005156005101413931,0.4549361722870574,0.17343565129871946,-0.6065665488178028,0.04290904421307186,-0.2879431047533085,1020088,0.0509781059722762,-0.8291422284366522
0,100001.0,250,608,-0.4664558567382088,0.17356197582876687,-0.09651078605472133,-0.4775667767435108,-0.05203302584978255,-0.76318143771651,0.04818245406182477,-0.7283420385913802,1020089,0.05758362482186815,-1.152110577038043
0,100001.0,250,490,-0.855329772180213,0.20443436415697344,-0.15906567128628096,-0.7349205809510713,1.7334857747883494,-1.7487948935037922,0.047374779682568736,-0.8461305485987591,1020090,0.0628294816985062,-1.5898284483609864
0,100001.0,250,670,-0.5443993154209881,0.043275302227413284,-0.08700183268567448,-0.36115946030682783,-0.5923527679498047,-0.6124011516949511,0.037878922733534486,-0.07296360094225995,1020091,0.04488923435678197,-0.5237368746588023
0,100001.0,250,641,-0.3777167312007597,0.7792907402989337,-0.1805509403816268,-1.1740314298315904,-0.2993251320448124,-0.8318945100843347,0.04877277486466227,-0.6429502069316949,1020092,0.056885672044638284,-1.136362006633771
0,100001.0,250,549,-0.3949132544911048,-0.09486547027434426,-0.04292994494355222,-0.10615078648097,0.6589332126336528,-0.5337646693735825,0.04151752033887785,-0.25195123054671803,1020093,0.04621422285359457,-0.4989880040512237
0,100001.0,250,595,-0.8649779056766027,-0.22805638167301684,-0.0907230491249127,-0.20772636189963792,0.6231029456087708,-0.9627719128913964,0.04222369612964252,-0.3605008968722528,1020094,0.05988918139590211,-1.172122548317456
0,100001.0,250,461,-0.43994474116298654,0.3533941009515037,-0.12189398161302227,-0.6839909341297389,0.017910994777040553,-0.6986645792163244,0.043625796703261485,-0.6144181689481718,1020095,0.0503469300111291,-0.8371357008267256
0,100001.0,250,649,-0.5955050412298689,0.390171728276018,-0.15016771293891046,-0.8175669347221078,-0.3928813323728906,-0.6933597138943279,0.044722432207857786,-0.3463354365548043,1020096,0.05463131915304742,-0.7289779520220131
0,100001.0,250,472,-1.2965084516123777,-0.4493105892063829,-0.11888891636915155,-0.17785534651151394,2.320361484944489,-2.6846002321188283,0.0445633126734442,-0.8032489614024128,1020097,0.05721962182530965,-1.344047831949973
0,100001.0,250,459,-1.2653949172140464,-0.2727234295556509,-0.1427872153512995,-0.37787439089052055,1.3974576236862757,-1.9501260081403895,0.0375000241698619,-0.1113652716104212,1020098,0.05185554044133523,-0.8948608418389187
0,100001.0,250,549,-1.3075426579478155,0.13352017041392908,-0.21408535352272226,-0.9032345382522756,1.490833741477401,-2.7519509948040257,0.0468072575312261,-0.7157135698880432,1020099,0.06921781820309332,-1.6926638209766192
0,100001.0,250,696,0.08975956365743265,-0.2094072225893168,0.04674645094809245,0.3088451587996475,0.10721275849056096,0.5037440105161685,0.035941794002303434,0.12683296834210805,1020100,0.04330429107200545,-0.2796355244363358
0,100001.0,250,589,-0.9600714741098464,-0.19191057723009808,-0.11053274827870864,-0.3059922510277733,0.6288670693967727,-1.2953669733609912,0.053402343123094234,-0.7484724810028188,1020101,0.06278051853616343,-1.4347748615739346
0,100001.0,250,594,-0.7608371604975666,-0.0767584549837044,-0.09968305264391883,-0.335359634352992,-0.42848254715362105,-0.8167647485343361,0.046928011250237024,-0.7458612353342468,1020102,0.06819364745509557,-1.6703518401683308
0,100001.0,250,543,-0.7126767063799948,-0.1321555303516701,-0.08375567270705157,-0.2396671339241275,0.10489763162734136,-0.948655342407944,0.0504463858238001,-0.7417012334158274,1020103,0.0539825740849465,-0.8606638952651754
0,100001.0,250,586,-0.7203878393128856,0.3775122188154568,-0.1666831912675049,-0.8724163152931248,0.4206003342543211,-0.8295794330793417,0.04804424350628325,-0.7393219130907163,1020104,0.0655535511899495,-1.7465753261777042
0,100001.0,250,562,-0.106495757649812,0.22341223844560976,-0.051581985905279334,-0.3355605763487631,0.13137297741593726,-0.19588680335334588,0.040921216189738964,-0.2902468566966579,1020105,0.046312130241395716,-0.6157880320441815
0,100001.0,250,591,0.044074321975016366,0.8025404712752744,-0.12236414832508745,-0.964313424082644,-0.4792340953786846,-0.4213791039861779,0.03901636227234462,-0.33151836326297074,1020106,0.05127746649681162,-0.939993280633994
0,100001.0,250,475,-0.7994774710388105,-0.4961703133829708,-0.03800694476952416,0.16044020583763802,0.32567370447663435,-0.7709609939662767,0.04602015098517235,-0.5555512261846199,1020107,0.05124823246314012,-0.7650367523089242
0,100001.0,250,568,-0.050835511780691185,0.6834092662665378,-0.11727561412892973,-0.8711301705776671,-0.13755015454082953,-0.4919241682357493,0.03693368121146754,-0.09625784996550127,1020108,0.047646343166864634,-0.6329889809614285
0,100001.0,250,556,-1.0155509067184856,0.5283162141944411,-0.23449198405287106,-1.2249770457766072,0.16644377534156699,-1.1935491815378363,0.04840121445251644,-0.7526901557726388,1020109,0.0671866103612063,-1.5678322715023518
0,100001.0,250,531,-0.44962713182647146,0.7292834478513409,-0.18353859671496264,-1.152966284131865,0.14189244711659485,-0.8531439623020873,0.04742526625885487,-0.6897333765146308,1020110,0.0647262939206792,-1.5856324687552723
0,100001.0,250,488,-0.720948191334335,0.02109144080044897,-0.10972819049455904,-0.4330134342810684,0.545706767007755,-0.9500580958392132,0.04147303170793555,-0.25267119794991644,1020111,0.04939637911730848,-0.6824014319975644
0,100001.0,250,576,-0.4904848364742414,-0.2991821527312002,-0.024172416829761432,0.09163674281899474,0.3498164253854676,-0.4955261911791212,0.04101836438877846,-0.23045744818605995,1020112,0.048159402026483264,-0.6332808319982373
0,100001.0,250,583,0.07366030800304504,0.07981799798845324,-0.0019721645784376253,-0.05676177229252328,-0.2469915729821568,0.2009855338557343,0.042854703270560235,-0.2773018050833167,1020113,0.04615851202847858,-0.5112708355280283
0,100001.0,250,549,-0.10921388973791492,0.35603668290574314,-0.07331542758621443,-0.5005801307086545,0.0003452939656862608,-0.15877668824027158,0.039235828946283635,-0.2545503512428507,1020114,0.049865360057742496,-0.7243124523627376
0,100001.0,250,424,-1.697602992332922,0.03608809702004244,-0.2565970311024721,-1.0020521753114593,1.4997920541355356,-3.3617829363853904,0.05010677998366078,-0.8663254716832058,1020115,0.07266624100086984,-2.137953957959553
0,100001.0,250,544,0.4963310004544991,0.918669480608402,-0.0745551280517565,-0.8520777668637609,0.2039081354212697,0.19499855139889727,0.04123987721789064,-0.30704633270028997,1020116,0.053248625960726735,-0.8420793653047846
0,100001.0,250,667,-0.24364311978220124,0.2670399097612537,-0.07863922921259925,-0.4668858855922902,0.2476649525919953,-0.3342577484431379,0.04759153291270781,-0.4707896320522524,1020117,0.05403167674834988,-0.8304917916566787
0,100001.0,250,472,-0.34082963223456697,0.272902147329031,-0.09425977809554677,-0.5288334230051739,0.7098805007981136,-0.6501172266341301,0.041123545589043464,-0.27473167649174,1020118,0.05016897400503013,-0.7368012534508716
0,100001.0,250,612,-0.2743963946956681,0.6071903143289555,-0.13782530275769522,-0.903498991798662,-0.3521920702363402,-0.5564773581320338,0.04814316473734875,-0.5799633063756819,1020119,0.0601175629426649,-1.0909503107769642
0,100001.0,250,590,0.0002928024152677512,0.50330670023985,-0.08076783261175323,-0.6202170544043935,-0.02293312450297609,-0.19915542236649547,0.036216331362691784,0.021410365867486784,1020120,0.04315141285321331,-0.3521732906347571
0,100001.0,250,657,0.11529327122668605,0.3093309270487626,-0.03263487366804976,-0.3160659038122348,-0.04910484725715968,-0.06865308416103506,0.03718347334748424,-0.05291531279195871,1020121,0.044486029048820826,-0.4106896108194494
0,100001.0,250,552,0.2055975105288701,0.3750125587748586,-0.029984586285927376,-0.3461255868950885,0.01786575467865389,-0.3177807845745046,0.04548365877302312,-0.6836661055716862,1020122,0.053080843954237435,-1.0706206724253855
0,100001.0,250,628,-0.3746868043082843,0.478828178137115,-0.13194782359992074,-0.8019805243165964,1.0938691103815519,-0.9644433455365578,0.04101347522569965,-0.42324750931623695,1020123,0.05336208494645127,-0.947111545618715
0,100001.0,250,626,-0.11392343906731853,0.6754553004266525,-0.1251257587013592,-0.8969307658510378,-0.14033263494300585,-0.4814515303745912,0.04498030211549688,-0.4093413597470638,1020124,0.05779560638868837,-1.0606895822066154
