start,end,N,SS,FerL,bsfs,TajD,FayH,FulD,ZngE,Colless,btree,path,iColless,ibtree
0,100001.0,250,394,-0.5621184446481209,0.7011269850763588,0.7745842581396251,-0.016446281675188856,-0.9908626206213964,0.8099767506628223,0.0322110253610448,0.38154838305554345,8040022,0.04266717218524446,-0.3537806507406361
0,100001.0,250,350,0.17070151285866128,1.609615303292546,1.0065945431563879,0.09697447018765623,-0.2906222620938514,0.3213227297864256,0.030316334306488463,0.5416356875406841,8040023,0.035316825615115545,0.04297822909713238
0,100001.0,250,395,-0.2298486761421649,0.6023670454181785,0.8292542930453715,0.031164580019757263,-0.4200220472635419,0.5655298982024585,0.03349547704386415,0.1609787904445375,8040024,0.04548280360231755,-0.5193257957670075
0,100001.0,250,455,-0.1246902025461631,0.3241364441289257,0.4534661544732944,0.017159064162657275,-0.9010685841534004,0.3086860708205346,0.03587025698422108,0.004069681890062192,8040025,0.045514792097816524,-0.5296195697266938
0,100001.0,250,327,-0.24343903885663426,1.4757546995316548,1.0430134657394041,0.04525861318689555,-0.4976794053872151,0.6734155665364453,0.03202767080050406,0.35152628197208985,8040026,0.039906421976017216,-0.16183214849462207
0,100001.0,250,303,-0.21591264348171954,0.35768652195875245,0.7275460775519744,0.02551207993980036,-0.10396454989081742,0.5068338959459845,0.031923824329576383,0.29228850051482863,8040027,0.04392477745081708,-0.4916602262716808
0,100001.0,250,372,-0.1408272857521159,1.3896591315816234,1.213080832559669,0.07125989767965803,-0.661193410067758,0.6685328116167778,0.030562758702711437,0.4524581788689508,8040028,0.040897117305978566,-0.2476603135618465
0,100001.0,250,359,-0.03260948057021438,1.2612763158121891,0.976543615668886,0.06799934333415825,-1.1001086395999344,0.4725489728354957,0.029884799744885244,0.4576624459602218,8040029,0.03858152750496319,-0.161391094691466
0,100001.0,250,353,-0.259107135022147,0.3406368432910649,0.5185007862099322,0.004334099919230636,0.22201545791346505,0.4469157966393795,0.032806194151862665,0.17062413366379514,8040030,0.040330458713669005,-0.26344589805906937
0,100001.0,250,350,0.2633691455544182,1.7387414763231852,0.7060433668573395,0.0869012736805332,-0.7776353367075637,0.1089200909020272,0.030133259853931844,0.3587012983098015,8040031,0.0380526794246188,-0.05653833660689723
0,100001.0,250,364,-0.0773995231591726,0.9582383450149159,0.5380367750477306,0.029651889739458436,0.3818141750991529,0.3085780077678095,0.03600705400285326,0.021303161749990283,8040032,0.04391311419447511,-0.4080112763989757
0,100001.0,250,314,-0.14099392293046634,0.9991211394757904,1.003843620006365,0.05587245764833583,-1.1123645386438277,0.5722885050451143,0.030785066500247718,0.40075844059633536,8040033,0.0423250119079276,-0.4351939954832363
0,100001.0,250,398,-0.1896392182354712,0.937092231972308,0.5072326375644276,0.012631550103015223,-0.2496837517772629,0.3857095762852161,0.031575261146453426,0.37958889822319053,8040034,0.038080444749337215,-0.16600692078917387
0,100001.0,250,339,-0.17644117516294822,0.6316675376531766,0.7531908024581846,0.03258653735136407,-0.3109223715717344,0.4869454272799841,0.033195013303835695,0.24594063448116704,8040035,0.047799527430859697,-0.7338279110118072
0,100001.0,250,372,-0.2784678414343115,1.434351102849873,1.1853352575538676,0.05113751250317495,-0.8140486266685437,0.7674635342929481,0.031056112677543962,0.4640714049076788,8040036,0.0387323049827908,-0.09041162616120324
0,100001.0,250,362,-0.1245185721913133,0.6576753762671899,0.8606872827322931,0.047344048000730984,0.5057391065790291,0.4941771058928393,0.0374107422158004,-0.13424451298879864,8040037,0.046631162837925386,-0.7116418938254647
0,100001.0,250,348,-0.08666047623482145,1.9730883364865373,1.130499664637858,0.0723232355144879,-0.8730442570858741,0.5865556752379586,0.034074012312224664,0.1916268665112072,8040038,0.04215058810861377,-0.3222670808985025
0,100001.0,250,316,-0.025472045155101704,0.8211062527519988,0.6053652535066197,0.04153833266525017,-0.4666887830860666,0.2968561026479236,0.03275610671785233,0.2651584797747976,8040039,0.045195567215096925,-0.4707652220980337
0,100001.0,250,384,0.2583748984811709,0.6257815816659612,0.3544521051780116,0.06011006256816855,-0.04660599268415715,-0.04750139097752403,0.0346517947463942,0.13881983681881185,8040040,0.04221077859826402,-0.3432346593738108
0,100001.0,250,349,-0.2341661144043072,1.3366561965627486,1.4465276218924323,0.07633069825687865,-0.7166737321610199,0.8504997238063035,0.032123555691717175,0.14796853760380407,8040041,0.04114611951700012,-0.35100721260748624
0,100001.0,250,372,0.18538209508080766,1.5363842188326349,0.7536606668476417,0.08009568705380335,-0.20262776026540347,0.19407677488815028,0.03328120951548126,0.16866761427887733,8040042,0.04053700226479177,-0.3482185587894564
0,100001.0,250,388,-0.06872668119177565,0.8351591749403345,0.9740403395967046,0.06300777139210392,-0.5180562098114319,0.5009982340850528,0.030046863662953012,0.3744134972576125,8040043,0.041212918325727585,-0.3231810179390485
0,100001.0,250,374,-0.04744617585539189,0.9485875069193076,0.9225969337564358,0.06202385242878004,-0.21817286715098308,0.46009036623491995,0.03239660616466832,0.3935773554732223,8040044,0.04142807790300988,-0.3139488138111157
0,100001.0,250,312,-0.20792737761889285,1.2312561707870693,0.986585883846988,0.045774479382820116,-0.19041940497820647,0.6186451739410871,0.029656426177996326,0.5100988244572893,8040045,0.037487584747592506,0.033784339185416346
0,100001.0,250,351,0.02285167720165751,0.8526988523756444,0.6451326060293878,0.05077170634470311,-0.13676883774214302,0.2761225192602603,0.031087055662515833,0.4125402528034424,8040046,0.037980642653862064,-0.16681052464032164
0,100001.0,250,310,-0.17799226116573014,0.9957459391315636,0.7645515198175059,0.03325263940038912,0.01134165332823828,0.4930600017747303,0.03204364432063075,0.2881758853632333,8040047,0.04155525814146716,-0.28974719798572685
0,100001.0,250,386,-0.0722725280501006,1.6902614973634649,1.1124988442530377,0.07278513702905252,-1.2414888741123862,0.5671450659863323,0.02898070538887876,0.5703380234031843,8040048,0.03879674044224437,-0.0860076834439492
0,100001.0,250,369,-0.3936214971156777,1.2969385100995836,1.4265508849317508,0.05386876067356542,-0.38444142686607896,0.9710169701140436,0.03203360604525085,0.18096889776369934,8040049,0.04009921778325762,-0.3545006670875343
0,100001.0,250,370,-0.15550025655395236,1.0388506674226528,1.1424386658804908,0.06411114375102063,-0.801601621721943,0.6481239607000064,0.0311146134601245,0.3222981030310877,8040050,0.038649296033672266,-0.1814105100361924
0,100001.0,250,354,-0.09998209309757068,0.9045137357002626,0.7540627747213282,0.0426868913382408,-0.7505369930937811,0.42549718876225895,0.034856649122460316,0.12128922804268864,8040051,0.04176955213529353,-0.2453824250178259
0,100001.0,250,320,0.3342324706668058,1.2070461573434919,0.44383061468814616,0.07693669406317012,-0.5588100836773339,-0.06843319964804842,0.03331236661416463,0.2081624322681654,8040052,0.03619231849896444,0.00970344048855093
0,100001.0,250,367,-0.05454535930874448,0.7573764998786293,0.8674440078273568,0.057025544518429575,-0.885954416889333,0.4405757290022042,0.02998380619251201,0.40906074159364375,8040053,0.03957118797771735,-0.26407439364717555
0,100001.0,250,339,-0.1816113690605005,2.0897871935097885,1.119448106767284,0.05903920706436869,-0.9810595035369172,0.6583630586933463,0.030864372147635075,0.4261298527897635,8040054,0.04113449766809171,-0.34881182341701833
0,100001.0,250,328,0.004453056093104429,1.151964618044666,0.8042981981548859,0.06019940635116574,0.12896710586209634,0.3634989065761317,0.031851548081892465,0.28304567159562305,8040055,0.043726845826632964,-0.4526321118713898
0,100001.0,250,336,-0.3617566223227243,1.3443402179729986,1.1689821733333656,0.03901243255026477,-0.3422938655983556,0.8269867256908943,0.03577662578521705,0.04382739549855325,8040056,0.04468591210721018,-0.4333431935927446
0,100001.0,250,347,0.058088499560198924,0.3645378101697113,0.37058523974167257,0.03508149229240335,-1.1940268774831964,0.12214100152679665,0.03181143647287349,0.24802124587122035,8040057,0.04006326523783665,-0.2314371384060335
0,100001.0,250,321,-0.17039023941019946,0.9159327466712348,0.8779794204564085,0.042652431503771536,-0.03636831682145426,0.5387901808779278,0.033331256914812216,0.31244746601890977,8040058,0.03953936773701824,-0.2306150451831343
0,100001.0,250,351,0.2081865410069639,1.99644645573916,0.501291935338538,0.06448283978445438,-0.19072924313756395,0.060154502962585316,0.032866351907030744,0.25154160692617605,8040059,0.04252142980524248,-0.3136738573401382
0,100001.0,250,323,-0.7887895576332059,0.5937316841373281,0.9626582669070102,-0.03251557695060185,0.23751177970765436,1.0788054073455593,0.03544773853478432,-0.09017418015362737,8040060,0.048466330760831344,-0.8052581185560729
0,100001.0,250,344,-0.2317895792558928,0.1211078377206091,0.13605137067946668,-0.020405008721335032,-0.7368830274275046,0.25005939456639936,0.034934148873778374,0.2630272495623565,8040061,0.04473922856110349,-0.4817085015413955
0,100001.0,250,405,-0.14550036977032188,0.7126028209133961,0.6581654173278132,0.029570626050564982,-0.861335731847104,0.4189716005105959,0.0316267536358317,0.3899142657661897,8040062,0.042381772827905,-0.2838064731250885
0,100001.0,250,402,0.1305477953332346,1.1708282938576422,0.6213135457656167,0.06303195777999791,-0.7500977795733916,0.1782376416822503,0.02992071053268168,0.4629186906671549,8040063,0.03841562021165865,-0.06608024041234675
0,100001.0,250,364,-0.33589051960260424,1.6265969795109942,0.9418840290596538,0.0255880608701735,-0.3990479452476421,0.7026860758058294,0.03417445168967383,0.16341137966971614,8040064,0.0496980807480396,-0.7314465301300448
0,100001.0,250,354,0.0732399294009273,1.0831044691986824,0.8286092229658262,0.07097104246277036,0.2661344203693907,0.3190951854789976,0.031665021025689494,0.4305016346707202,8040065,0.0413617021662105,-0.396646942824154
0,100001.0,250,332,0.05474274994630485,1.3256069442526193,0.7599467008427524,0.06352035848637756,-0.9930564947018032,0.30252423845684145,0.03131915304740012,0.44387394282480097,8040066,0.03713989322721795,0.047322935161551206
0,100001.0,250,384,-0.18019507616791067,1.1958800701926129,1.2445627647534536,0.06839720574232451,-0.9354189298453242,0.7150033800946888,0.029072145969276094,0.6223874329467811,8040067,0.035133135789511036,0.22240066888502227
0,100001.0,250,397,0.1568827151718338,1.9067300724766187,0.492548673367085,0.056977835973613125,-0.0035722258255314345,0.0979800472958309,0.03605975360736343,0.051846259522830763,8040068,0.04062352394953487,-0.2354915940998213
0,100001.0,250,409,-0.2933146805184285,0.8296068377369858,0.8804897491438928,0.02662798530510609,-0.5122725660552067,0.6405464934252537,0.036688420348058914,0.03462196964645886,8040069,0.03970231520308743,-0.1840353397402568
0,100001.0,250,367,-0.5531564740480034,0.4073246530435982,0.6034744135060389,-0.027984644288341257,0.404976697749349,0.7242693596232354,0.03366195834197664,0.2528852566612617,8040070,0.04604196906123507,-0.6331623485331249
0,100001.0,250,322,0.11444085325681055,0.8077937148090609,0.4786669994357118,0.050561016091709626,-0.6334002762624992,0.12566163582564732,0.03772074086200629,-0.05075738363174675,8040071,0.04416086762874434,-0.4939803038819974
0,100001.0,250,368,0.3705768081597777,0.5890819459419627,0.2286920159464135,0.06558294502019571,0.4469471091346396,-0.1959928404509471,0.032071365943792784,0.1053447003346903,8040072,0.039798980869715415,-0.23825791617102304
0,100001.0,250,390,0.10470117181915538,1.5680840495592159,0.6247776079300285,0.0599262334837125,-0.2396059624176198,0.20071394087722194,0.033152017583730216,0.24949047688483925,8040073,0.03971655472076314,-0.2645739892996529
0,100001.0,250,365,-0.0007101609064509468,2.0569720671759875,0.9134186076547128,0.06750221464001271,-0.562228275882412,0.4179089445201784,0.03440274870783098,0.015830869537530375,8040074,0.050763730806482436,-1.0047390011424613
0,100001.0,250,326,0.1390456358186642,0.9680322430141526,0.3888322512812841,0.04713043908853255,0.03269377680458767,0.06473786383595123,0.033636109193635404,0.19073647884853615,8040075,0.041261560289022885,-0.1596587362286939
0,100001.0,250,299,-0.12482053612950762,1.3879477434198657,0.9844120364358986,0.05660104637967355,-0.1902985743389896,0.5500735158563924,0.03091428872082073,0.309787342954639,8040076,0.03981059722762015,-0.28489179651445634
0,100001.0,250,320,-0.40904962601608186,1.048936760090653,0.9926238990702974,0.01971606288784416,-0.3223570338963012,0.7845733308540319,0.0336426638709585,0.15626405669621535,8040077,0.044829257292011516,-0.5550373937155859
0,100001.0,250,355,-0.02878026569221205,1.1095184295230187,0.9872381193804598,0.06930469248226379,-0.3303147821496729,0.4742832710622448,0.031924993144451214,0.2985286147901882,8040078,0.039717181380609284,-0.2357055269516225
0,100001.0,250,415,-0.14818108097890648,1.0362457402188952,0.9503961662847924,0.05080349911807803,-0.6413857931985708,0.5548695656438823,0.029682844280347183,0.5341310826544416,8040079,0.03881015899520024,-0.1954294085873962
0,100001.0,250,362,-0.20923532583301105,0.8772662046477929,0.7628806637592935,0.028977058548892157,0.610422004587475,0.5181857328651002,0.033564507978506616,0.12277811728908472,8040080,0.03998086783787794,-0.2439809354013847
0,100001.0,250,300,0.16238057456708987,1.2999735548951756,0.421445067605464,0.052706354534844034,0.4299434813337704,0.060557157703594176,0.03128987884481794,0.3523219232774229,8040081,0.04021444348441484,-0.28105502236635604
0,100001.0,250,419,0.2676892191088531,0.9041251575807941,0.43838982610786603,0.06744395457558675,0.6939386783541216,-0.01656808414771975,0.032477102143423565,0.3505785101495981,8040082,0.04023572295045283,-0.23649580730249836
0,100001.0,250,319,0.2104616792357624,1.8562941026228472,0.8120707037711782,0.0879413501028678,-0.19504170062445944,0.19993316472269385,0.032228926494628864,0.3577684852092148,8040083,0.03500420569608964,0.15380455664289214
0,100001.0,250,391,-0.5970893585602839,0.6668485258770875,1.0662235789678485,0.0005240154117808825,-0.6834947069029168,0.9716353869179382,0.03303910880508176,0.29104558018662746,8040084,0.04320102992615624,-0.4187968812144452
0,100001.0,250,376,-0.12031368095454173,0.7286678103754867,0.715277759799909,0.03711963866872342,-0.03188940763042103,0.4244505371698963,0.03688483641502548,-0.16104895058174196,8040085,0.04424099502545716,-0.5646595344320137
0,100001.0,250,345,-0.3581936209150693,0.6798356061820751,0.7790705015675919,0.010598132994355738,-1.1279770994294804,0.6461877860690249,0.027815441831635236,0.6279360776976398,8040086,0.04043749670126145,-0.1732723262465312
0,100001.0,250,400,-0.4300453758588659,1.2245882943873396,1.2436374822408898,0.035547088581258504,-0.21657143511004268,0.9173984916290492,0.029548439583455693,0.5819963511543227,8040087,0.043696965280476764,-0.3999574041246891
0,100001.0,250,366,-0.10530916380792643,0.9168686816055602,0.7906896245309449,0.04468107514841148,-0.1032092792971111,0.4466589938694393,0.031342780235123824,0.3575630022644335,8040088,0.040011868493746064,-0.24747378253836855
0,100001.0,250,338,-0.36797177555421184,1.2418397691816878,1.0926859794614607,0.032541239600038484,-0.07861824899234468,0.7972243855165282,0.0326061123050075,0.3040336544386162,8040089,0.0407787833361094,-0.2312994801744221
0,100001.0,250,384,0.17447435332602995,1.250344306522437,0.6863041579571252,0.07364383696080028,-0.9354189298453236,0.17222180981646598,0.029442479809582187,0.3796116835048856,8040090,0.03602526805514278,0.03497364755853582
0,100001.0,250,325,-0.3723525007769583,0.8907063581374599,0.9317243285740832,0.020036226797886983,0.3916351799846223,0.7271061308519797,0.03362447836311031,0.21730648734553634,8040091,0.04592820339165668,-0.5914058250759934
0,100001.0,250,365,-0.018679475917201708,2.4542838464876886,0.8736050082850579,0.06219590876982959,-1.0294780359655569,0.4142889841982789,0.03221400111518987,0.25796063979250106,8040092,0.04097755787417663,-0.32746443880944137
0,100001.0,250,345,0.04560509276685877,1.813556523904376,0.9392153885521368,0.07555721256172225,-0.7986586207160101,0.3919219972224042,0.03505094172536364,0.027145185859498024,8040093,0.04771868780685352,-0.7888575948676754
0,100001.0,250,417,-0.018013916502702038,0.8096325720787672,0.4893972594139628,0.03379466726121467,-0.5167228376574332,0.2384602489858449,0.035313625155613086,0.12986816472530746,8040094,0.04592887679751266,-0.5216854767703858
0,100001.0,250,374,-0.11506825730401628,1.1531773420415972,0.8323257163063712,0.0464692223770907,-0.9277293547651349,0.4736709561133119,0.032082444544493334,0.36040519222590334,8040095,0.040242001819949816,-0.2196406683735348
0,100001.0,250,367,-0.4050560879694883,1.3650200700314272,1.2611495869387082,0.04012986893140471,-0.5244937047905015,0.9046810739527091,0.03015629515580935,0.40927848986979104,8040096,0.04140967798261772,-0.368091240062652
0,100001.0,250,375,-0.07927057090579821,1.4075918365684112,0.8408165789016786,0.051794747647942216,-0.5797277238895395,0.4485326161566413,0.029838770786126862,0.3597033537915416,8040097,0.04105768136082945,-0.3150855876886458
0,100001.0,250,368,-0.2590498938104353,1.287661814983316,1.1481298580670871,0.05093892765954077,-0.8405196817613388,0.734663327377062,0.031065716887772574,0.37686108003670815,8040098,0.03769859851375968,-0.07177490481944637
0,100001.0,250,426,-0.8189996684733437,0.6692201652216397,1.5270640165677638,0.005549762466548458,-1.061854042094334,1.362818922690037,0.032990599073813257,0.25163683673262754,8040099,0.04227174352057183,-0.3561231603273167
0,100001.0,250,424,-0.3081799821236707,1.1720556627720071,1.064439293213484,0.038265576696843516,-0.4253430847291095,0.736876746653307,0.029917432926084637,0.5831769027137361,8040100,0.03727206097603746,-0.014611443267692575
0,100001.0,250,354,-0.0373145022631126,0.8875657075278844,0.7991186604182934,0.05425846724200335,-0.32246481900402385,0.3952648852463506,0.03293735531712448,0.2991864015262501,8040101,0.04391461628150318,-0.4206206766129976
0,100001.0,250,419,0.035879819626592965,2.2913388235809133,1.04616611431347,0.08198024237942647,-1.3445156076871367,0.4494374447893474,0.03171621635554385,0.2611146445156442,8040102,0.03868839412951347,-0.12498444082882502
0,100001.0,250,357,-0.1827178048462281,0.3986186113244806,0.5630695984553907,0.017672973791359868,0.1317016824505105,0.40536367922564576,0.033788514723474765,0.20207469965034386,8040103,0.047456011094738654,-0.6616611636004488
0,100001.0,250,361,-0.08790724367859537,0.16410027876651875,0.5061373377630443,0.025913309354760668,-0.6389358594081971,0.30250603347933697,0.030173368033178025,0.4571858698095414,8040104,0.03898791455088749,-0.1917438638668364
0,100001.0,250,355,-0.038233473422006635,2.6836411828944926,1.189899003038153,0.08306572061435456,-0.7038364214664937,0.5745189674639775,0.031003903592796662,0.4536728319701138,8040105,0.035703297059204574,0.09653544250414896
0,100001.0,250,399,-0.4367539020371589,0.8370397999364829,1.0655459477628615,0.021504070723224085,-0.11422782985778375,0.841395546292925,0.03390456047746879,0.18134754624001576,8040106,0.04016521908109296,-0.2588962650828114
0,100001.0,250,350,-0.238475256353522,0.727906943261607,0.8634696369377379,0.032588299465790234,-0.9940855920914364,0.5877193105180734,0.0282056332784623,0.6632984415129597,8040107,0.04084421428504019,-0.21798431547406166
0,100001.0,250,357,-0.5864555928693679,0.7109311085401346,0.955038894724931,-0.00636132149065717,-0.3989495959529059,0.9117786592052768,0.036213741542653465,0.03619319730424137,8040108,0.042515528548369576,-0.4120273062869523
0,100001.0,250,365,-0.14655964428336826,0.0841386727485236,0.2238138399226828,-0.002685493405408599,0.32035460427464113,0.2210974175453297,0.035005084643867465,0.15512331947455685,8040109,0.0470964375663691,-0.6162253816920241
0,100001.0,250,348,-0.3082189956377513,0.9586631193343764,0.8451143480287818,0.022061002837229886,-0.7642053172242425,0.6358624002923637,0.03178894840440005,0.3932489339732248,8040110,0.04166494392118921,-0.30194680877732605
0,100001.0,250,349,0.10676871163470864,1.9046258344215228,0.7093281524295079,0.06656168676958506,0.3686379261745691,0.2373850939618913,0.030681867253962082,0.4467639355104144,8040111,0.038720286275913916,-0.18844750273357336
0,100001.0,250,367,0.08265938096461033,1.6526841161600856,0.8616656135175909,0.07461556966455728,-0.627768193961596,0.32668135892655986,0.032284216006482354,0.2840125230346078,8040112,0.043815045126743536,-0.4561554776476565
0,100001.0,250,339,-0.05497041484291743,1.0174410168441823,0.6715022523076011,0.042514396449143836,-1.2044385475253114,0.35116300239699844,0.03330613190236308,0.16945595530959287,8040113,0.04051127370632602,-0.33616376082754346
0,100001.0,250,377,0.0962798925390645,1.3993710511279327,0.9659604160214272,0.08408848131428423,-0.040048246693752364,0.3633917983338743,0.030699331163998183,0.4381992759299839,8040114,0.03838974734682147,-0.15358965481318662
0,100001.0,250,386,-0.05627826288601037,1.2869881779650978,0.867425981642177,0.05676088495802769,-0.4554778768352763,0.4421489737139437,0.029993041410150426,0.4695918457789802,8040115,0.03759232300076925,-0.07277090824887142
0,100001.0,250,350,-0.09804108536629864,1.1029142197514508,0.9198023371381252,0.055220293110845184,-0.5611850813236914,0.499582140738005,0.034997026228079466,0.1621810608262806,8040116,0.04286791500161107,-0.3861502649346139
0,100001.0,250,323,0.3244797286805425,1.2349430506764292,0.6637915756970431,0.09194452244898588,-0.11392008579453584,0.03987096073139432,0.03126798875216912,0.4659125197732914,8040117,0.0419616861820311,-0.2465620589356983
0,100001.0,250,402,-0.6564802623373927,0.5131339094865409,0.8460025657069564,-0.023521896090865968,-0.8444832703409141,0.919227558436992,0.03798823568112068,-0.02549381000803411,8040118,0.04397223561950872,-0.4306723024607592
0,100001.0,250,366,-0.021753749632503414,0.6166622938308605,0.7875955068905588,0.05542517446006805,-1.1387405863617823,0.3774936042651753,0.026889642580533314,0.7259753221841836,8040119,0.036130586863583364,0.04833825671641225
0,100001.0,250,383,-0.42343206378817616,0.7269026069030835,0.71758394608181,-0.002486666700602976,0.10990623465239983,0.6713600371294444,0.03711085834905172,-0.14760690685956165,8040120,0.048899339292654505,-0.7361259597924213
0,100001.0,250,414,-0.17596324074617342,0.051467933393543,0.3700805876009212,0.004290615029968018,-1.1396439985118347,0.31196979652935064,0.03450706050006475,0.08495299109066938,8040121,0.04232353961638174,-0.4330605478948485
0,100001.0,250,318,-0.09958840639995878,0.563847535418358,0.684337979195111,0.03762573134024212,-0.7806936708784348,0.3929943939290208,0.032886194351853144,0.3035433970064526,8040122,0.04179267473118279,-0.3658461057154976
0,100001.0,250,378,0.11434330511486455,0.9890585272412212,0.5915578601214893,0.058762230339361086,0.4032105978123429,0.1776403056701593,0.03251876878321332,0.12414464155519993,8040123,0.04062058744207911,-0.27146417121451266
0,100001.0,250,354,-0.12135035860062242,1.4289148812005759,0.9636909217888326,0.05539836598143423,-0.0014106884367071208,0.538573856458124,0.033520439799087996,0.2544661057751516,8040124,0.03934031745663445,-0.15390252990628672
0,100001.0,250,341,0.2359334489481091,1.205011926134634,0.6490669541210532,0.07911232234470089,-0.5494114647542978,0.10507781443161714,0.03225117572183255,0.3323688765789046,8040125,0.04323833545917815,-0.33274562970625393
0,100001.0,250,358,-0.20840799299801946,0.9651883379960109,0.9133807167729092,0.040228373655153984,-0.6181988865222229,0.5862275566045368,0.034963693713311275,0.1405110628358456,8040126,0.043578317720269294,-0.4266843714811636
0,100001.0,250,367,-0.4276186286393761,0.6667306686961728,0.6350573283711014,-0.009162075016790441,-0.16303299269167115,0.6369061240078078,0.03732298036134895,0.031879493476000505,8040127,0.039192476947758535,-0.13694144240951547
0,100001.0,250,389,-0.05145108936604087,1.5484110542478702,1.0685439229864275,0.0722592607400966,-0.2809748173048772,0.5302005204270357,0.032526082279300976,0.2259670058703776,8040128,0.03887898793817033,-0.2626074462389181
