#/home/enes/bim/BIM.py trees/ir8030058.trees,trees/ir8030059.trees,trees/ir8030060.trees,trees/ir8030061.trees,trees/ir8030062.trees,trees/ir8030063.trees 250 --stats=all --eta=etas/BC.json --out=outs/239635887.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,FulD,FayH,ZngE,bsfs,FerL,Colless,btree,path
0,2501.0,250,10,1.603721985062596,-0.8809206284569866,-0.0048614072115302975,1.2864828096236665,2.3600271590237267,-0.8202675998955987,0.035367275553828216,0.11641753946841409,ir8030058.trees
0,2501.0,250,12,0.3759853897848522,0.039536030753832795,0.09565736447455687,-0.07622145467980246,1.3146211745969145,0.2847830314041184,0.07818370255214407,-2.206737431070298,ir8030059.trees
0,2501.0,250,7,-0.16286920314564893,-2.0558699516774643,0.19539861649461646,-0.7543373702680255,0.42353902031930285,0.8719518976187599,0.04934253141598653,-1.1499804119327508,ir8030060.trees
0,2501.0,250,7,-0.4863901922816663,1.5276143141084952,0.09351041757249087,-0.6765168089314197,1.690525703800356e-05,0.6162315748884268,0.06315584920326467,-1.5171667405961482,ir8030061.trees
0,2501.0,250,5,-1.3334311730205626,0.40820632868312895,0.06828554481954859,-1.1973006548435103,-0.6655439977049438,0.8754613132241896,0.03378028242000259,0.3385276756607164,ir8030062.trees
0,2501.0,250,14,1.5144789569186723,-1.3732426659144188,-0.35449865480606874,2.694745246971699,-0.6313259018988759,-2.610710953058689,0.04203912423889104,-1.2768436231303157,ir8030063.trees
