#/home/enes/bim/BIM.py trees/r8070000.trees,trees/r8070001.trees,trees/r8070002.trees,trees/r8070003.trees,trees/r8070004.trees,trees/r8070005.trees,trees/r8070006.trees 250 --stats=all --eta=etas/BC.json --out=outs/453253917.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FayH,ZngE,TajD,FulD,FerL,Colless,btree,path
0,2501.0,250,9,2.43622896912702,0.07173115004168135,0.9676412897593459,1.5573821136272963,-2.200729241468039,-0.4482251894539944,0.031992486073325554,0.16386563589286024,r8070000.trees
0,2501.0,250,6,3.098762720422711,0.0750481064837216,1.2341595696814918,1.907716380579594,0.032958223794149984,-0.6367323282053606,0.030610344604223346,0.40698561292256935,r8070001.trees
0,2501.0,250,12,-1.041919139034665,0.09557922580074987,-0.842988502636231,-0.5817522331260288,3.633216984714192,0.7660103167233353,0.031051625858271793,0.5163078335083816,r8070002.trees
0,2501.0,250,8,-0.21689802018661025,-0.12581508351155168,0.2570262123091913,-0.21915286755855662,-0.5065713299685085,-0.43137539450856976,0.036781534741115,0.12955428340093053,r8070003.trees
0,2501.0,250,6,-3.1178367348751664e-06,-0.003987747818385897,0.1234047158310843,0.14563492993493235,-1.9642299758823032,-0.08545803560282346,0.030382821609016713,0.2680354516891597,r8070004.trees
0,2501.0,250,5,-0.5200608155324976,0.09367273507740183,-0.7364717652019722,-0.6323128582356341,2.670757655555177,0.6283893691135924,0.037281383598911776,-0.3282043113057522,r8070005.trees
0,2501.0,250,7,1.4790933922024272,0.008460729679829174,2.058320060897873,2.6997734565973905,-2.055869951677464,-1.2806972928037332,0.025336831195750746,0.6923077390856779,r8070006.trees
