#/home/enes/bim/BIM.py trees/r8030007.trees,trees/r8030008.trees,trees/r8030009.trees,trees/r8030010.trees,trees/r8030011.trees,trees/r8030012.trees,trees/r8030013.trees 250 --stats=all --eta=etas/BC.json --out=outs/965017871.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FayH,FerL,FulD,TajD,bsfs,ZngE,btree,Colless,path
0,2501.0,250,6,0.08488673019957535,0.7260980481947616,6.02452282282351,-0.8368854142721632,-0.987205187193264,-0.8952986307941512,0.4622959364073689,0.029688647061363732,r8030007.trees
0,2501.0,250,5,0.07360286183418556,0.27615971085937174,0.4082063286831292,-0.04197777950381384,4.412274868850414e-06,-0.2343746167865651,-0.08599750376607884,0.037298387096774195,r8030008.trees
0,2501.0,250,6,0.10959769209055685,0.7961965613133709,0.032958223794150206,-0.7879903971427349,-3.1178367348751664e-06,-0.9321192336842199,0.018864675931115432,0.03741849116897698,r8030009.trees
0,2501.0,250,6,0.07119110449544673,-0.25280196612470207,2.0301464234706033,1.0824685914699115,1.1952864392418716,0.6143460876986677,0.567248791749457,0.026144902189402776,r8030010.trees
0,2501.0,250,5,0.08399761690039319,0.8767131907735185,-1.854344998188919,-1.2217756280221541,4.412274868850414e-06,-1.156032396069641,0.3269835198656394,0.031047945447479065,r8030011.trees
0,2501.0,250,2,0.015376248552967544,0.6076735151511146,6.72382478836686,-1.2538861040673102,-0.8843654518232558,-0.9340609394697013,0.883935528924408,0.025915489916655873,r8030012.trees
0,2501.0,250,4,0.05412738650249743,0.8078411051270875,3.5253392814715427,-1.352726546474633,-0.7709763420845901,-1.1441390492165076,0.36226637695981073,0.02840393833398109,r8030013.trees
