start,end,N,SS,TajD,ZngE,FerL,FulD,FayH,bsfs,Colless,btree,path,iColless,ibtree
0,100001.0,250,645,-1.8274658902951928,-1.4235279117878945,0.7213823301743009,5.945722586812563,-0.040563857206429375,-1.2418111282774438,0.04238533302512176,-0.7846797711656783,1030015,0.060732410708753674,-1.6180542487952605
0,100001.0,250,692,-1.711917507454136,-1.4513471836030212,0.8206081178382438,5.111989271914477,-0.019175698320952072,-0.4641516050188586,0.04901865526622619,-0.7445150315212462,1030016,0.0684766476905449,-2.036947668849614
0,100001.0,250,656,-2.0988050458696104,-1.8185449051353315,1.054731843721482,6.084835433435942,-0.017158333411475574,-1.7552881724156222,0.04337410432001563,-0.3876552898400274,1030017,0.05263623953206074,-1.2003549309086279
0,100001.0,250,702,-1.9681094737879103,-1.6886754047502848,0.9681372081072892,5.402498875698585,-0.018836676298607524,-1.0315404403905202,0.04712117161541935,-0.4239186914538014,1030018,0.0695307812616478,-1.7483671434297758
0,100001.0,250,610,-2.1166926462567117,-1.851944402302262,1.0863083462733316,6.057517053841409,-0.014328705033946353,-1.6868546661505264,0.054683788919117314,-0.9892137731037164,1030019,0.0840030325035286,-2.3339529077278067
0,100001.0,250,663,-2.1081850137091824,-1.7070807733677922,0.9119765249315326,5.988058584525497,-0.036420791415732345,-1.9437637545269144,0.04958366115919225,-0.7658831505032223,1030020,0.0682494089260267,-1.7462164254984327
0,100001.0,250,698,-2.108033592455388,-1.5709750615502345,0.7439807680096532,5.287287285638251,-0.05825868217103841,-1.8122371882328387,0.05006914251174483,-0.9472254616802144,1030021,0.08002043151229095,-2.4015235660911567
0,100001.0,250,681,-2.1069315149263885,-1.4073691719829446,0.5431216889356237,5.244467406156113,-0.08429536663147827,-2.288562052245727,0.0628418834593488,-1.2372618891290024,1030022,0.08655704411574189,-2.4175686827631773
0,100001.0,250,751,-1.5264426807305616,-0.8533261471423451,0.18812191806783587,4.6450245976081375,-0.08772143029433999,-0.6117616846329313,0.0497285344786566,-0.6210553793580514,1030023,0.0704384357707327,-1.8688746310700053
0,100001.0,250,711,-1.9403203625845904,-1.4079073688762074,0.6377505871737139,4.544145695605559,-0.05973651111849355,-1.3654089892064116,0.04957917280442856,-0.7218548210690364,1030024,0.07086167682633238,-1.9873901387577924
0,100001.0,250,783,-1.209119598238689,-1.328079795045373,0.9525555971551724,3.9143090740377087,0.03485315803984624,0.9397997531984442,0.03278691186707473,0.19346446261800992,1030025,0.039708848949607016,-0.29970835144503377
0,100001.0,250,641,-1.5505520031550926,-1.2487416300162777,0.6625377388148725,4.426703340726981,-0.027850147778275384,-0.43064444729634777,0.04232965507538308,-0.28847094967180964,1030026,0.053493757848384935,-0.9181802680765512
0,100001.0,250,724,-2.3561066368241868,-1.4763649740695106,0.4868419101091647,5.592148814182322,-0.10990091551419624,-3.111526570798928,0.06501864747092627,-1.5302290558099634,1030027,0.09842202287791094,-2.7616611881737527
0,100001.0,250,660,-2.0945303030685802,-1.3137124599983303,0.4349014136888944,4.152489362551194,-0.0974707421486082,-1.7722872598228825,0.0504294533185792,-0.7381546307636659,1030028,0.07569694837745139,-2.067133676393909
0,100001.0,250,675,-2.1723260667614164,-1.6197350448475831,0.7679361371187473,5.600901023385208,-0.05987215813395326,-2.3189432405971413,0.05329742504472937,-1.0758396300252422,1030029,0.08355374904636463,-2.4612386589620963
0,100001.0,250,654,-2.0195323794369417,-1.8854849946943184,1.1820761501243098,6.0837269890620975,0.005239567565363751,-1.4358047022078773,0.04630159953149706,-0.8113283563287671,1030030,0.06478417131816397,-1.9903945249005195
0,100001.0,250,657,-2.18287437492324,-1.4131024291191123,0.5074801483051764,5.954866037620647,-0.09452933694809312,-2.9124153680895604,0.06081728457467315,-1.4829001837939428,1030031,0.07134158074422928,-2.0742304267320733
0,100001.0,250,623,-2.2163494002156447,-2.0262790247183533,1.2446979969791423,5.866900129191105,-0.001055283162297059,-1.8027350034155316,0.05243995642811748,-0.8166556368182203,1030032,0.0815007870402123,-2.2714551807659977
0,100001.0,250,748,-1.6199924926683011,-1.5904965699042315,1.0436961613685545,4.166119267768527,0.01653338489278541,-0.033658539020009495,0.041886875533588164,-0.37011692539738855,1030033,0.07208832242072162,-1.9006120270784288
0,100001.0,250,681,-2.209164720292611,-1.444502596916423,0.5310771444624507,6.084150880908585,-0.0933783217155788,-3.222646598389956,0.053905722300848766,-1.0250614044047976,1030034,0.08538849502570907,-2.820046509494635
0,100001.0,250,732,-2.0491364383181603,-1.2926737562868142,0.4340231660976512,4.924119415026176,-0.0941987279769284,-2.1925837800329893,0.05088482964114527,-0.7575382495144315,1030035,0.07426174230974078,-1.9674944191182189
0,100001.0,250,649,-2.0516513585576392,-2.063271786214011,1.3830946424553503,6.242404407976352,0.02903522013003681,-1.0812198848609509,0.047705097751888574,-0.675458147396379,1030036,0.07849044339398104,-2.356306425497823
0,100001.0,250,646,-1.8575930518348291,-1.2729997630201926,0.5188118430250545,5.8137697391149405,-0.06913612570226886,-1.4827383610665772,0.05192064979281101,-0.8020956456474468,1030037,0.07564693285384058,-2.0890939684680108
0,100001.0,250,722,-1.6787428560578603,-1.4777193441848695,0.8716525161623844,4.6390200169248805,-0.010117150670761887,-0.43784246215119854,0.05432007972565078,-1.1161935295712395,1030038,0.06599878252010978,-1.8827172944326849
0,100001.0,250,741,-2.051560957763014,-1.2388406257107174,0.3662396034617422,4.4663958356349935,-0.10317686198479764,-1.8007179039344092,0.05017928618144864,-0.8471642763049779,1030039,0.08694945681342882,-2.348107236301624
0,100001.0,250,697,-1.675126130533559,-1.1988218587275952,0.5301522869070129,5.600169227684303,-0.05422985172127527,-0.8517515721079849,0.04539742547904228,-0.6633509704526049,1030040,0.05852387131906521,-1.224764419453845
0,100001.0,250,678,-1.7365557842220027,-1.5600701491440525,0.940783895561498,4.69097731912849,-0.005354415163647415,-0.3670344833427332,0.0426786134225674,-0.42692480822657614,1030041,0.07246195407817224,-2.1910620361078608
0,100001.0,250,679,-2.098244839528357,-1.4611594162507868,0.6143472252562985,4.763728424340758,-0.07439615357528195,-1.7759494158229139,0.05209543527391588,-0.9088923857299572,1030042,0.08883193176819294,-2.7411673364683313
0,100001.0,250,682,-2.196079807230316,-1.5857648407538365,0.7125679662271247,5.5676327968837205,-0.06881751354863097,-2.27455833618015,0.056269870239458286,-1.4261895867272028,1030043,0.08278383071145813,-2.50191385904168
0,100001.0,250,629,-2.196405731092358,-2.0918631064822266,1.3367331950482588,6.508433241928926,0.012383582301430813,-1.87490152477426,0.051375413501336564,-0.9524715017652092,1030044,0.07584527725378308,-2.0121434668456413
0,100001.0,250,658,-2.051140704494914,-1.4852314461323517,0.6708504233263203,5.477757863719639,-0.06358914963018622,-1.868446657335356,0.06082761863951139,-1.1629486936266134,1030045,0.07278475234560235,-2.0297574379428243
0,100001.0,250,677,-2.017678870991974,-1.3885841769921121,0.5704757167324063,4.589859071136967,-0.07417765312203163,-1.6808468924636102,0.04149340725734802,-0.3642689315292074,1030046,0.05374438020642535,-1.0646438477017837
0,100001.0,250,680,-2.1676798209343717,-1.7066228487727713,0.8776008967439196,4.724145694282723,-0.045270774406672494,-1.721757218781805,0.053886770528218365,-1.0171590476275352,1030047,0.07572449966774497,-1.8802695206016853
0,100001.0,250,649,-2.214409114222112,-2.229207254281014,1.4955960967395594,6.506641450733622,0.03170031814008015,-1.6664793527127628,0.04738636180818572,-0.6045639029439489,1030048,0.06721082519914888,-2.068971738549095
0,100001.0,250,689,-2.3850011396923883,-1.811365108254416,0.8837077995294025,5.728702572725861,-0.06045610018483327,-2.9829136948892625,0.05408679462908872,-1.0047863257488632,1030049,0.0792586629158724,-2.352268259769501
0,100001.0,250,759,-1.8034878098069052,-1.6452423682035269,1.0072864304433695,5.241936839918415,-0.0016856451860495206,-0.4852456522722167,0.03147807821146339,0.3433062047572573,1030050,0.04930701545183666,-0.8858945995481218
0,100001.0,250,745,-1.968436614523536,-1.7802699609273374,1.0804830365947675,5.219377781116886,-0.004289003352473558,-0.8877519566568429,0.048858816388613,-0.7583094375311187,1030051,0.06447941237963672,-1.6534974970387188
0,100001.0,250,759,-1.6141768388685689,-1.256533897554618,0.635349256001555,4.588540399345334,-0.036080494890247325,-0.4137480145283252,0.056634556898930224,-1.1213599980542908,1030052,0.07968549583396065,-2.2507601283680225
0,100001.0,250,688,-1.5036308459958123,-0.7871568218829547,0.11983698361974045,3.802053384432112,-0.09496821918880244,-0.7631698281974453,0.051628037255067434,-1.066129939562951,1030053,0.06448018667905298,-1.6278890623154647
0,100001.0,250,697,-1.9149019682112172,-1.3334001745112225,0.5604127453824964,5.545466814000183,-0.06792310504679641,-1.5267913822779298,0.05332012899465981,-0.7883068590561974,1030054,0.0725791729969732,-1.9004292147240511
0,100001.0,250,683,-1.5984649960303623,-1.5368602232739736,0.9902254717133856,4.2711917066300025,0.011223711302891909,0.2502519124738437,0.035972444137361864,0.03142546511292738,1030055,0.05227511379395358,-1.089629383209187
0,100001.0,250,623,-2.3594247612610992,-1.7563088308481285,0.8310702855245033,5.805748416292758,-0.06542321928229851,-3.1085465430815913,0.054501637830659526,-1.4380680539872766,1030056,0.09424096385542167,-2.8280365087624784
0,100001.0,250,590,-2.278280536668643,-1.783706033549897,0.9111345832908896,5.6247776202653625,-0.04902337246632793,-2.4772558756501293,0.059926761928316585,-1.2509540813173556,1030057,0.09012860509168326,-2.5390716973018845
0,100001.0,250,629,-2.247597186552793,-1.7438836756874063,0.8788947718350991,5.599843047548086,-0.05097099084073956,-2.2898618521539373,0.04800938011979465,-0.6386033173969796,1030058,0.09057546664425792,-2.572399731718884
0,100001.0,250,751,-1.6051181352272368,-1.573858849683274,1.0315871100867289,4.975181469821837,0.016050986952967552,0.2474682159711404,0.04828402795241688,-0.5731621606558707,1030059,0.06213405761078824,-1.4872398235928894
0,100001.0,250,726,-2.017699219702541,-1.849635211386468,1.1382569423014832,5.147980829579013,-0.0003894756811589133,-0.8827759094807883,0.043587140873318615,-0.35079481247276456,1030060,0.08440545092313452,-2.3433074373888303
0,100001.0,250,688,-1.8088003516543472,-1.5780074139784468,0.921955479883944,6.157113527795152,-0.013120657453559746,-1.3961562482993204,0.04240385406711657,-0.7474305106333535,1030061,0.055478209790110505,-1.4857200088146432
0,100001.0,250,619,-2.437246737263988,-1.7646488144121588,0.797412500097415,6.078564892280332,-0.07553127714630854,-3.102050726670385,0.05074012741006103,-0.9765476454553788,1030062,0.09391552384653827,-2.648175785923359
0,100001.0,250,643,-1.9701928188339108,-1.1755432843587406,0.33506496149016235,5.2330058485954645,-0.10132837315403637,-2.5905927165306224,0.054463551412700165,-1.0421292673922729,1030063,0.07657428722333504,-2.13335067540829
0,100001.0,250,646,-2.3086837952879264,-1.2455067859995612,0.2299030926017809,5.931749898646202,-0.1399061215000173,-3.49413877800268,0.062464569599540526,-1.735284675171498,1030064,0.09897412780373192,-2.7909348123288145
0,100001.0,250,707,-1.8919921205143004,-1.4057177084328936,0.6624165881598666,5.180639236677153,-0.052978789925177384,-1.1975351662356557,0.048518552387919835,-0.6943316662636805,1030065,0.06997404192636733,-1.9711710114739964
0,100001.0,250,726,-1.8081361223347028,-1.310511738795842,0.5923684948466368,4.2812147146533865,-0.05591655220398988,-1.1263390466276693,0.05226602428312493,-0.8490453453204331,1030066,0.058370960620051524,-1.5790914662120097
0,100001.0,250,607,-2.059961504591631,-1.2252401597392315,0.3459439356341963,5.0986348150252265,-0.1065545007477994,-2.080724252756879,0.06165225170188495,-1.4842232941955853,1030067,0.09689802854682487,-2.7175415595323242
0,100001.0,250,671,-2.447739278340884,-1.5955456102095316,0.5824332747355245,5.510663814410403,-0.10424918158336396,-3.2491981822932643,0.05298527314964845,-1.1220668517175243,1030068,0.0845582289084207,-2.6834594817104382
0,100001.0,250,731,-2.2098184006592407,-1.3148286444075852,0.3704470366812809,4.778566203412796,-0.11426760468727536,-2.526546715103428,0.0574516270495404,-0.97117387661925,1030069,0.08597616271537759,-2.275603054036164
0,100001.0,250,713,-1.6828492735116167,-1.4584756992386032,0.8456773476039315,5.7795621971456175,-0.013789926719942315,-0.4372086519535204,0.03998886756936243,-0.07282739002038427,1030070,0.06410286941567665,-1.7464821360487632
0,100001.0,250,665,-2.3109382008657176,-1.4548644374764899,0.4864612252842648,5.731514148658303,-0.10667549217874102,-3.0406025836302555,0.059410997578016475,-1.433246792433554,1030071,0.11327700740067186,-3.2393151521802066
0,100001.0,250,644,-2.0001462599428588,-0.8414847426422741,-0.09361322450023384,5.811808451469965,-0.1593074199118522,-2.9564853836677005,0.044495405019816345,-0.5795416291106049,1030072,0.060975348057577664,-1.2901873897240734
0,100001.0,250,657,-2.130994885238446,-1.4988126451423571,0.6424504020943415,6.2159082500066365,-0.07315665011458204,-2.5388613607100443,0.05092265596892717,-0.8109608804659157,1030073,0.08014424743437565,-2.6576130033560013
0,100001.0,250,725,-2.2114004895339923,-1.5254297145343043,0.6291493835455779,6.15880955831191,-0.08077472303190035,-2.7858578262679257,0.055313808747198566,-1.4426727167654398,1030074,0.09083553345752307,-2.872316885250473
0,100001.0,250,750,-1.8023720083389136,-1.211694679930916,0.4736833884596418,4.502766105986323,-0.07090567742128065,-0.8634727865670434,0.05906634384092601,-1.1889721442698045,1030075,0.09004624765460978,-2.645507397551027
0,100001.0,250,717,-1.4573691948311551,-1.0014910768592489,0.40998093952577597,4.267465171773393,-0.05383797709633757,-0.4254737335934678,0.05193610234632715,-0.9254085425318044,1030076,0.06937520106665275,-1.9538471277172085
0,100001.0,250,684,-2.088956138802325,-1.2313437279526522,0.3363136751729775,5.570195038704392,-0.10986131190731904,-2.468057175037341,0.06531225536278004,-1.6375771212972827,1030077,0.08711418253659801,-2.6690579658011733
0,100001.0,250,706,-2.096165590528407,-1.4709107787447944,0.6272986619571598,5.5974280030208705,-0.07255137625793373,-2.3595540389136715,0.0579213843973497,-1.5377220591928518,1030078,0.09117166136210056,-2.7067792936093142
0,100001.0,250,700,-2.0231093161979934,-1.3626276536436146,0.5352142979318845,5.590169447016339,-0.07915215163989654,-2.336068936219395,0.061838367294060975,-1.5585340404961032,1030079,0.09807642344452727,-2.929890311435813
0,100001.0,250,717,-1.7709451373610703,-1.4274190804674785,0.7575475164030483,5.224820479636521,-0.03171922249508762,-0.6972413844958624,0.061699379927607476,-1.2774235559480571,1030080,0.07945778149820124,-2.123119578624604
0,100001.0,250,618,-1.8878506814745208,-1.4346247467888231,0.7011877157355051,5.1995591811223045,-0.04763207932048298,-1.049791330063525,0.05251386778786705,-0.8333257904497564,1030081,0.08078338700423815,-2.0883801265554327
0,100001.0,250,591,-2.239431956046427,-1.6855537346470426,0.8120912678651687,5.7389273385422275,-0.05906503261020667,-2.138244442092285,0.058314444180706325,-1.079383040667096,1030082,0.0912952212074103,-2.5028518596332345
0,100001.0,250,690,-1.918296354035664,-1.9153555658523649,1.27578550334543,5.025256852301491,0.02482822802328272,-0.4715011974517629,0.04058495776879662,-0.16679612331926108,1030083,0.055746381484819085,-1.3523481580099617
0,100001.0,250,728,-1.7660245460017368,-1.4202793897788086,0.7514524190244953,5.256310550995557,-0.032152017171556975,-1.5276193675336338,0.044125637660506416,-0.5144113389628813,1030084,0.062197303435895114,-1.7178658690329696
0,100001.0,250,616,-2.0307045919552675,-1.9012091008383807,1.1955603993031478,4.638957625471071,0.006216565217234792,-0.7389319775346408,0.04605660545407435,-0.4760797588973357,1030085,0.06457806739082539,-1.5132943915974217
0,100001.0,250,683,-1.8444368622110667,-1.5758403318012157,0.8991744357867115,5.4433295798268535,-0.018699944542596058,-0.8845851371792097,0.04324809158277562,-0.3978826189558887,1030086,0.06444023275379011,-1.7552770586468671
0,100001.0,250,738,-2.079542647528116,-1.0748693247301508,0.14835627991135286,4.858922605712117,-0.13354017922711242,-2.5224498555733263,0.04585429002537667,-0.773318687821503,1030087,0.07840089008786569,-2.1746234491771723
0,100001.0,250,663,-2.0959679898504096,-1.2070556596063429,0.30260580419728744,4.867041135242259,-0.11478148273407678,-2.2525997041290293,0.05802808233022441,-1.1113318744335041,1030088,0.08716390488640785,-2.4775595968992365
0,100001.0,250,728,-1.7175011645973617,-1.5763239955437018,0.9712093577555292,5.2039226691331555,-3.339788186082516e-05,-0.27708422608850114,0.0430160228622066,-0.4763362107310712,1030089,0.06784550872720366,-2.1252254217832416
0,100001.0,250,740,-1.5029643798644257,-1.4090678137278667,0.8863553196056752,5.3786323539761325,0.004700347545125987,-0.08025649790567453,0.04648747998523672,-0.6210552680367656,1030090,0.0653338210527118,-1.6757979506286642
0,100001.0,250,747,-2.0847115587881984,-1.5947853784184836,0.7861039437925921,6.0907342122407595,-0.05107145824604503,-2.106532995606456,0.04404397544093427,-0.477852362432775,1030091,0.07173089149437578,-2.0128946105886643
0,100001.0,250,665,-2.250646891960959,-1.807464064004625,0.9551272496369968,5.674197767122878,-0.04128579701793788,-2.517148209605021,0.051372687478674336,-0.9112603472449484,1030092,0.07115652887379346,-1.8939792399305906
0,100001.0,250,645,-2.14234563186876,-1.9380964193757195,1.1775838105306833,6.477450516452345,-0.004368866487640008,-1.8202296043044923,0.055019360596507895,-1.0738493939620684,1030093,0.09333521770365917,-2.576105484527676
0,100001.0,250,611,-2.001172103832284,-1.7195391012540515,0.9883893415230909,6.603661158786149,-0.01857749679579671,-2.2164312735142997,0.04834774733543765,-0.8197244664048193,1030094,0.057826477883334226,-1.7484303271854909
0,100001.0,250,673,-1.8142968996510067,-1.6686742530610583,1.0307192834676964,4.7204793377520735,0.0006281128337609995,-0.2623017394796349,0.05292931075181388,-0.8117590463349486,1030095,0.07693334432549359,-2.0859815746517656
0,100001.0,250,687,-2.1645882976989834,-1.6806116722046267,0.8472228939859306,6.004083663584359,-0.048994402853291576,-2.0454705182558857,0.04542812527486145,-0.5274304691416352,1030096,0.08121857816028978,-2.450438942715748
0,100001.0,250,686,-2.018946687424286,-1.155459582873887,0.2823614743594388,5.739463373978566,-0.11172677499870566,-2.3668334554664727,0.05970622574108926,-1.3670514841370591,1030097,0.09413247216369723,-2.7151610898565828
0,100001.0,250,685,-1.9190332607110636,-1.5790491260834691,0.8609287477031439,5.668865480298152,-0.029158125009467475,-1.249399876192833,0.047841160712557305,-0.7146722022461469,1030098,0.06333898644431099,-1.7259614856163177
0,100001.0,250,681,-2.1187711643278253,-1.6072707762081653,0.7827992758949422,6.3640453724927415,-0.05400157047962655,-2.1153635682766883,0.04864528106338931,-0.5319924315955717,1030099,0.07995823355232794,-2.2270905239698644
0,100001.0,250,617,-2.6129100311614737,-2.0870179357009397,1.0954897180996759,6.5713057518895495,-0.0496530237762531,-3.5277009806763218,0.042456504831887835,-0.4275116134800389,1030100,0.0747243551363256,-2.1399011229609752
0,100001.0,250,732,-1.9789269723490348,-1.7296574007117176,1.0122768885369076,5.314895081132558,-0.013912273836863559,-1.208162240659708,0.044641987117382764,-0.7037830304610648,1030101,0.06961241550642798,-2.1351620980450825
0,100001.0,250,790,-1.6857988621336868,-1.7882493370015555,1.2499032416390814,4.6490780482278,0.03843550166465298,0.2800426346910845,0.03772991995396373,-0.11902498546106224,1030102,0.048127569701556634,-0.8232329488167227
0,100001.0,250,714,-1.966901984689282,-1.7087251288440193,0.9934283414897558,5.072833291236628,-0.015467457473298713,-0.8909479293615983,0.05780190304578185,-1.1350727715463198,1030103,0.07623939524444769,-2.0625178205554917
0,100001.0,250,679,-1.9279436336699367,-1.877333345601592,1.2235699663049089,5.46551167466292,0.017343310856185592,-0.9082874488638236,0.04832782328652906,-0.9024697227195282,1030104,0.05866935031529974,-1.5653797093994408
0,100001.0,250,684,-2.0891916137473507,-1.6576567478485862,0.8615965329827101,5.932472793957001,-0.041581677503875134,-1.900889633946364,0.06379373988925098,-1.6771177908995158,1030105,0.07386542265218675,-2.2810170712844733
0,100001.0,250,718,-1.926626445093242,-1.379132095566974,0.6099774264260237,5.531914363614904,-0.06233814550787607,-1.216229357471631,0.05576995333524055,-0.9352572345695328,1030106,0.08940702903781023,-2.6458359160371745
0,100001.0,250,616,-2.334543070796534,-1.3492900414698503,0.3435449544570128,6.092230562618908,-0.12706179757134398,-3.113513269295636,0.05815606112222686,-1.358123430917654,1030107,0.09726707830869136,-3.0220847364123142
0,100001.0,250,703,-1.863531298702144,-1.4012044052261008,0.6729819183559929,5.3633000004221385,-0.04951359677587299,-1.4169243676856695,0.054568674223380666,-1.25596836788148,1030108,0.07751365747867893,-2.3273149537053492
0,100001.0,250,704,-1.9451151130879325,-1.3387292537397368,0.5498373275461494,4.9450772127440965,-0.07151658971262115,-1.5871776366073442,0.05004521740499695,-0.9609974418881564,1030109,0.08374009981972723,-2.370249145670462
0,100001.0,250,692,-2.0457570200490616,-1.8146132743946488,1.0795265352994041,5.056894255400337,-0.010058938985669076,-0.9683627825648936,0.05449791462431331,-1.0670479552278518,1030110,0.07494170229304309,-1.9783127026732743
0,100001.0,250,744,-1.2732012937681767,-1.0132649919603944,0.5285190433438339,4.487161130056942,-0.024901300965873698,0.08357242449264242,0.05295312072663416,-0.8106746442111102,1030111,0.07166506136748961,-1.816553059104689
0,100001.0,250,766,-1.423522652695653,-1.0974026277943634,0.547060607955729,4.966531786680204,-0.033539585714129794,-0.29892156096508105,0.045550792636949285,-0.4854663468789711,1030112,0.06331974559905032,-1.5829398695237442
0,100001.0,250,641,-2.0792541011950703,-1.4528589268989751,0.6152276981998129,5.704811669841362,-0.07289796482772395,-2.1766504143658976,0.0573863275180465,-1.2107558501023217,1030113,0.07389029371877054,-2.210399086947508
0,100001.0,250,669,-1.857777481782029,-1.522929735713773,0.8265411342464354,4.795674723511207,-0.0291199122465074,-0.8028153626978322,0.042499614105013066,-0.25237292409256123,1030114,0.06769569402784778,-1.666400699426266
0,100001.0,250,712,-1.6864751701473444,-1.4222207246369505,0.7989521190096112,5.068990286054541,-0.02012837090875324,-0.6296639268280034,0.0439116551710144,-0.29386198571113004,1030115,0.06606723816085452,-1.714473915764114
0,100001.0,250,589,-2.3460047969370468,-2.0019433077094217,1.1418793315528266,5.995148266516262,-0.023951020108911085,-2.5875635413500246,0.03964578705250713,-0.36618887267301936,1030116,0.07347778209612643,-2.187091789115384
0,100001.0,250,670,-2.1260224412422986,-1.631775421486524,0.8090074469883978,5.921735798482523,-0.05112607696615064,-2.502689010030488,0.05621170464414408,-1.3427464872989414,1030117,0.07908753292740857,-2.246895833729021
0,100001.0,250,699,-1.356861429702808,-0.9591657262040424,0.414765189827188,5.6025843885240425,-0.04583196145042994,-0.5637526431290621,0.04584736796648965,-0.7348478597475574,1030118,0.059972502353250384,-1.3819897192224415
0,100001.0,250,749,-1.8474589522123093,-1.5695077684731629,0.8891479463195376,5.073124275344981,-0.020254880348543818,-0.7736220136218862,0.03830802204511554,-0.1061727031399752,1030119,0.059673597032710884,-1.6702667409887706
0,100001.0,250,695,-1.9649362457786836,-1.0515375280195352,0.1847516592039853,5.323446354114023,-0.12043620934285687,-1.7748795755141558,0.05319984019613788,-0.8445832654383056,1030120,0.0793308303929208,-2.362764602442606
0,100001.0,250,667,-1.9798427425413732,-2.0892946783016826,1.4555785904277354,4.905040420987344,0.04371561397436205,-0.15557593277959067,0.0381134595307225,-0.20413459359137076,1030121,0.06679482908592901,-1.6515325877990328
0,100001.0,250,732,-1.8487981524088817,-1.6927779019294846,1.0404324933136788,3.9602061052971025,-0.0006913695195258141,-0.47687640078181,0.04385521616760382,-0.405016962803931,1030122,0.07563050332991579,-2.1641081820923733
0,100001.0,250,654,-1.8115017289870832,-1.7143613750435267,1.0887808749800836,6.375094965592832,0.008403412621389966,-0.8715981070674433,0.04151987085333373,-0.43542969243103,1030123,0.05750692612163745,-1.2704622539132342
0,100001.0,250,564,-1.8834337028598251,-1.2880084018068132,0.5235623504961513,5.013335321550848,-0.07045620714362717,-1.4003993718137675,0.04514375413368242,-0.7625287678091854,1030124,0.07307384984840856,-2.2059548657768557
0,100001.0,250,658,-2.4276391815309437,-1.6593824052275743,0.6726222672538863,6.114898110043264,-0.09104854230583427,-3.2762098768372425,0.05592226896866128,-1.4253951152632132,1030125,0.08687064532688113,-2.65438776786152
0,100001.0,250,791,-1.466902889809616,-1.3195446608223529,0.7961463203740051,4.5910415412170185,-0.0043921005649729325,-0.14466713611296306,0.040136449412106236,-0.15632955739554366,1030126,0.048157072735385976,-0.7649686767887893
