#/home/enes/bim/BIM.py trees/ir8090005.trees,trees/ir8090006.trees,trees/ir8090007.trees,trees/ir8090008.trees,trees/ir8090009.trees,trees/ir8090010.trees,trees/ir8090011.trees 250 --stats=all --eta=etas/BC.json --out=outs/195082669.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,FulD,bsfs,FerL,ZngE,FayH,Colless,btree,path
0,2501.0,250,5,3.2990381734075505,-1.854344998188919,3.1006442706857738,-1.3335113969429409,2.303623297806382,0.07032451600561243,0.0441443192123332,-0.781426948447734,ir8090005.trees
0,2501.0,250,11,1.1356486468820972,1.5338211835684221,3.433264116220186,-0.4875946783787136,0.8400859586735805,0.01672154485822043,0.0387679751263117,-0.2477651749348218,ir8090006.trees
0,2501.0,250,8,0.4707455406670046,-2.133690217292945,0.9161594793486114,0.5166482032866315,-0.22669181920377676,0.17455015870913232,0.08637776914108045,-2.2034154884827624,ir8090007.trees
0,2501.0,250,9,0.6530217157329464,0.7828117394489834,1.2182880246888768,0.04640614255739242,0.21955093828916403,0.08236503405905998,0.05269464956600596,-1.7139927703861593,ir8090008.trees
0,2501.0,250,5,1.708455504064987,-1.854344998188919,2.3776302168957693,-0.6947408773978939,1.196258354040896,0.03522222774357277,0.04932633760849851,-1.380130690245709,ir8090009.trees
0,2501.0,250,11,-0.8011966269608143,1.5338211835684221,-0.2946482382722604,1.0304155944505464,-1.1389169976500997,0.13081143024706104,0.0627995854385283,-2.2335252604803495,ir8090010.trees
0,2501.0,250,5,-0.05927857358559852,-1.854344998188919,0.4108015521757331,0.7721118666518189,-0.6333011182672996,0.21377213591927768,0.037504858142246404,-0.04082688296271579,ir8090011.trees
