start,end,N,SS,FulD,bsfs,FayH,FerL,TajD,ZngE,Colless,btree,path,iColless,ibtree
0,2501.0,250,14,1.8084372148148005,-0.7885640637915212,0.1091082579484614,1.1080399600723827,-1.0660636123693166,-1.3150263328179788,0.03581260525974867,0.2500641690220634,4000000,0.04142375955434642,-0.3707215399049729
0,2501.0,250,19,-1.7472058444088665,1.7250737505929865,0.15272849770271196,-0.21962681286245395,2.093934257193628,1.0407560180315958,0.03100491295205637,0.3268449889780109,4000001,0.036298419484389166,-0.041472074998966366
0,2501.0,250,14,3.929557135300948,-1.0381536292873987,0.08552915790859257,0.8392387643907243,-0.7778638969079219,-0.9840391688800516,0.0257764930690504,0.6884130465280613,4000002,0.09214276460681436,-2.661377926724376
0,2501.0,250,10,0.4973207385797263,1.331586504129518e-05,0.13903246305349296,1.017904217382573,-0.7447570235208294,-1.103931674088937,0.035549455888068404,-0.11200718745737342,4000003,0.05033035367275554,-0.6811207021965167
0,2501.0,250,14,-1.373242665914419,0.3879717434664821,0.0650255926565327,0.15253489908765927,0.3651556650632874,0.0261612377221628,0.039599257244029885,0.03789377775361632,4000004,0.07941443192123332,-2.9255740378775763
0,2501.0,250,14,-1.3732426659144188,0.1621902939234725,-0.14492292712251398,-1.0414875528149483,0.5683061384116956,1.060496125028184,0.03343211555901023,0.3232157122037033,4000005,0.04702681694520015,-0.393369548854062
0,2501.0,250,12,1.2374296820739523,4.1336580957823905,0.1362894748542086,-0.29437347425353577,1.9279552368365425,1.0064998542435968,0.027885736494364557,0.44058440884755695,4000006,0.05369866563026299,-1.4660929321497742
0,2501.0,250,19,0.7317926280143296,4.806686024339962,0.11671349309045367,-0.4568159512104765,2.159324064289513,1.25740189358015,0.029009586734032908,0.5181330172345417,4000007,0.05158267478516215,-1.442665325012939
0,2501.0,250,9,2.2745822299074945,1.1085547122109732e-08,0.13855760606341866,0.980688713596189,-0.7277466717247001,-1.0649060802728465,0.039237595543464183,0.018613538907519392,4000008,0.05528565876408861,-1.0029358763554879
0,2501.0,250,8,-0.5065713299685085,0.35083948655320885,0.18593126034081905,0.8970430888609372,-0.20493354748298245,-0.7918781507610341,0.04110913700886496,-0.18563297487444927,4000009,0.05199831584402125,-1.0886774195369897
0,2501.0,250,17,-0.7127076431669838,0.27173701845554005,0.02811994320540903,0.1927419122798202,-0.07482181593241019,-0.18463390365557847,0.037477097329409806,-0.13927213452397305,4000010,0.04343179168286048,-0.275545893874346
0,2501.0,250,18,-1.6858798410735367,7.942844380620404e-07,0.030089295127077694,0.5678697825909457,-0.7768907775643754,-0.7736379211542755,0.041601891436714604,-0.2839268127752759,4000011,0.048953880036274135,-0.5558239540730315
0,2501.0,250,24,0.04475129125705904,0.6287660200481197,-0.08202683479673767,-1.2330596743062632,1.4210268660824872,1.5837357594687296,0.03299893120870579,0.4553788031068325,4000012,0.05350433994040679,-0.9652231517897158
0,2501.0,250,13,2.1025456070515136,-1.2170749702166526,0.020474724941914383,0.8044245638228041,-1.3860854651326702,-1.1991900711018373,0.043178088698881546,-0.4846800021604122,4000013,0.06956859696851925,-2.5534959119807734
0,2501.0,250,13,-0.1472630914832534,0.4566843012978977,0.0018691813500343246,-0.4139288788412659,0.8379543401963894,0.6672847511354201,0.028544284665543894,0.6585424559378401,4000014,0.04288120222826791,-0.2238107064551233
0,2501.0,250,16,-1.5450791905361416,0.10892274234060892,-0.19807040194585648,-1.350449520127753,0.5494914792968589,1.3025158893229076,0.03493975903614458,0.2729786291521317,4000015,0.060516258582717974,-1.237783933497654
0,2501.0,250,23,0.16167109946190436,-0.08355523505381053,-0.19986140051115528,-1.376883781821138,0.3758791476580289,1.259788794746352,0.03871615494235005,-0.041176577840216624,4000016,0.046872975774064,-0.2896732371059509
0,2501.0,250,17,-0.7127076431669841,0.5721442699651477,0.16092974858082,0.9252662809499229,-0.08195407349322019,-0.7726435924240319,0.03429038735587511,0.22666364571356076,4000017,0.046184738955823285,-1.2320970987028177
0,2501.0,250,7,-0.26412781878448416,0.5500403328449996,-0.2582458013385761,-1.8181305631735023,1.5820141957336795,2.05276144937383,0.036500842077989384,-0.15726358890854758,4000018,0.04019303018525716,-0.262939048111143
0,2501.0,250,15,3.5532041153723486,-1.2139608276185494,0.09395286803344563,0.992998593361106,-0.9709892771389332,-1.1871420271856659,0.0325139266744397,0.23612288401311354,4000019,0.06527723798419485,-1.4159928605131258
0,2501.0,250,20,-0.2203194944787188,1.0786647486952226,0.05854729411421845,0.151437323141206,0.35382093830497274,0.025560147363460184,0.040927149458047235,-0.3887728446439042,4000020,0.061973701256639466,-1.5360466762458038
0,2501.0,250,15,-0.4602920395039864,-0.8910865241794671,-0.0982172547076118,-0.2044375204831684,-0.62054175344688,-0.08923315169761578,0.04154251414259188,-0.561144760597569,4000021,0.09722762015805156,-3.3068743974625856
0,2501.0,250,8,-0.5065713299685086,9.120471661981978e-07,0.1567477197357781,0.9403811638514936,-0.5479223673941673,-0.9599065196023806,0.050103640367923315,-1.043940745547011,4000022,0.0511724316621324,-0.6862013564234475
0,2501.0,250,12,1.2374296820739523,4.72985831489979e-06,0.13966506556267194,0.8098849298670582,-0.2347190747660764,-0.7389547825617406,0.028968922284118556,0.6521719782979062,4000023,0.06228138359891178,-1.6830357043087325
0,2501.0,250,20,-0.22031949447871865,2.9220723574290712,0.07896047666049877,0.305380807745237,0.2820502051348477,-0.12732227741877022,0.028492268193006636,0.3100268127815833,4000024,0.05404845187200415,-1.719301942174588
0,2501.0,250,10,4.632044839689865,-1.6071089510437981,0.052926915867166434,1.0761784748890193,-1.6681898096472103,-1.5154682335559426,0.040031092110377,-0.19990302686967096,4000025,0.04440342013214147,-0.459409447398726
0,2501.0,250,10,-2.2591619954937,0.361089230811568,-0.0923478210377078,-1.0707852412923589,1.2882209492349148,1.3609096342081244,0.041477738912639804,-0.2094882620500261,4000026,0.06447564451353803,-1.8239246699284588
0,2501.0,250,24,-1.3111584109330634,0.1374527746779415,-0.10916761679524777,-0.7850757298283171,0.2563821132085329,0.7364106857621161,0.03669516776784558,-0.07050283910739352,4000027,0.04676771602539189,-0.7348752253219275
0,2501.0,250,13,-0.14726309148325345,-7.123906620505881e-06,-0.13097209936509696,-0.8632438511834498,0.3914983264935784,0.8455640226551585,0.05063263807919851,-0.6912530921625141,4000028,0.108401347324783,-3.2473408025173285
0,2501.0,250,21,-1.0956646725615415,0.15043715984594505,-0.14302262378388605,-1.2365690773529678,0.7870621182690705,1.3167764765818395,0.031095709000878064,0.5255833891289865,4000029,0.0697305350433994,-1.923836053870788
0,2501.0,250,17,2.005555825162166,-0.3900140278519215,0.13448763228499372,0.9741610306677048,-0.45978905668405295,-0.96665694151007,0.03727814483741417,-0.14289000414675726,4000030,0.0638683767327374,-2.047418576437788
0,2501.0,250,13,-0.14726309148325306,-7.123906620505881e-06,0.13843444644715708,1.0059159303167808,-0.59881505741889,-1.0427409144620672,0.037109009514761565,-0.016274546194961426,4000031,0.05104288120222827,-0.8809532642250685
0,2501.0,250,15,2.549830076653264,-3.1232848154354443e-06,0.08221340820659867,0.5182566365091121,-0.16164924128089933,-0.4792366029903858,0.03686925119834175,-0.2598030917217699,4000032,0.04488923435678197,-0.6267876328611126
0,2501.0,250,17,1.0994680023857824,1.0120193014807155,-0.0192514295404718,-0.5407690211965722,0.8473936423080088,0.7794632002642718,0.031121799024053206,0.41147483369981774,4000033,0.06917994558880683,-1.878359066301843
0,2501.0,250,12,-1.158357620566287,0.9614016799042168,0.04180419048675702,-0.10987559727995466,0.6303044660233539,0.3399134256181588,0.027536669977400643,0.8761247272304334,4000034,0.04278403938333981,-0.606930126266889
0,2501.0,250,21,-1.095664672561541,1.0090897089353834,-0.07060355193844864,-1.5202432729420858,2.1389905850980067,2.1060073025004233,0.03499481798160383,0.3009779233197113,4000035,0.04932633760849851,-1.219451210198392
0,2501.0,250,17,-1.618795465943367,0.9304280878781572,0.15759588472151928,0.4489946467377647,0.8099565679275935,-0.026438403631578258,0.03048137249458665,0.6897639206546152,4000036,0.0490186552662262,-1.3044071224753098
0,2501.0,250,10,0.4973207385797263,-0.4014502773391643,0.1115097101633117,1.0749451572698352,-1.1171589479153277,-1.296565808307535,0.030407343660355707,0.4084345518479738,4000037,0.0381849980567431,-0.12573297208659392
0,2501.0,250,14,0.7478772545717278,-0.32868695079021143,0.11193082667147224,0.9553929807205414,-0.7364296507503131,-1.0598903939491602,0.03540290193030185,0.08519028436267778,4000038,0.05450835600466381,-1.2856651136250703
0,2501.0,250,10,1.8755621056164395,1.331586504129518e-05,0.048708652022142085,0.34783835017409537,-0.2432764297315674,-0.3727975737592583,0.03130262987433605,0.4070588327599744,4000039,0.049941702293043136,-0.8415227111777925
0,2501.0,250,20,-0.22031949447871904,0.4312098791842207,0.09467143558500717,0.4178658012480797,0.2383824698927836,-0.2353943363165539,0.03919261274488636,0.0008049589709925647,4000040,0.050249384635315454,-1.1161091654540367
0,2501.0,250,14,-1.373242665914419,1.8348343380626944,0.07351992683238608,0.09461344725791568,0.566227611260697,0.1537292071565721,0.0352269292222654,-0.01783238643523555,4000041,0.046686746987951805,-1.044315834824955
0,2501.0,250,12,0.0395360307538329,-0.7539188299722618,-0.11267596762972637,-0.028009865653158283,-1.0542515217126027,-0.39988191713377225,0.04554994170229305,-0.3546803313899,4000042,0.05045990413265967,-1.1387864541304866
0,2501.0,250,10,-0.8809206284569866,1.4036198920461396,-0.1660255684653752,-1.5038779373861868,1.4691082097761183,1.7768242421800975,0.03255360150278533,0.2463295070803813,4000043,0.1001910869283586,-2.8644861014518828
0,2501.0,250,21,0.4237263086820491,0.4972531106870213,0.1740794160092334,1.0556214342529442,-0.09320833536225616,-0.8834265011397406,0.034514401692792684,0.11014241822798464,4000044,0.059107397331260525,-1.7377840888715776
0,2501.0,250,13,-0.14726309148325312,-7.123906620505881e-06,0.046542615615854516,0.4688673837303238,-0.4599232529454905,-0.5588400346227782,0.03510817463401995,0.190914041564161,4000045,0.08151962689467547,-2.780092778496834
0,2501.0,250,24,-1.9891132620281249,0.9559383699720264,0.06659324097350817,-0.10005865732334414,0.949366324857991,0.4783305420185922,0.032018396165306384,0.3811964155477459,4000046,0.051226411020425786,-1.025409462149476
0,2501.0,250,7,1.5276143141084957,1.690525703800356e-05,0.12594321467850264,0.9238530289097518,-0.8478471835245587,-1.060061004090406,0.03071155590102345,0.6005164601925926,4000047,0.05949604871097292,-1.232536317352262
0,2501.0,250,19,-0.0945401961267354,2.418562990154161,0.03050488383105198,-0.21144929643650276,0.7424918128538108,0.4758313298923286,0.03207993263376085,0.5207866018393246,4000048,0.03433087187459515,0.11715782978291844
0,2501.0,250,13,-1.2721674407506367,0.6768868282658149,0.18460322579300475,0.8104512248345879,0.2522089654630083,-0.5442866247027994,0.043172690763052204,-0.3582844484789289,4000049,0.05539901541650473,-1.2570927583324087
0,2501.0,250,13,-1.2721674407506367,1.1493762178082112,0.14011670966218795,0.07651348925406183,1.2573765080115855,0.4453452498557463,0.037361812842768925,-0.003758485568694544,4000050,0.04777173208964892,-0.8356512529650385
0,2501.0,250,17,0.19338017960939946,0.5231104314081285,0.17224963273053714,0.9656705941529692,-0.0396554194693139,-0.7875676961998811,0.028352118150019437,0.6713032342240921,4000051,0.05157727684933282,-1.095229289027016
0,2501.0,250,16,-0.5928903682049141,0.6513189693487642,0.037296938500958776,-0.1085912538628143,0.6057815173077654,0.3341200904429777,0.03430208288350535,0.07289335038091799,4000052,0.06189273221919937,-1.6580891587068731
