start,end,N,SS,TajD,FulD,FayH,bsfs,ZngE,FerL,btree,Colless,path,iColless,ibtree
0,10001.0,250,65,0.3284349559096624,0.37133497328858345,-0.03743057309307345,0.2916776022073005,0.4994967946981058,-0.4397294662871645,-1.420340924754801,0.05990801917346807,9010015,0.057331061217574995,-1.4800168637854627
0,10001.0,250,51,-0.9649076585473734,0.22141660071262065,-0.1919624355483178,-0.9464226164873032,0.20304867850335806,-0.7751370430017939,-0.4857500097677884,0.045035537031328884,9010016,0.0571029638266327,-1.1769942164247986
0,10001.0,250,52,-1.7907316919158835,-0.17786999266109965,-0.27493718049136623,-1.7754445116720816,-0.06365045654173414,-0.8923873928104118,-1.6584352714868789,0.0579039950123073,9010017,0.07094183184350303,-2.2494815683703737
0,10001.0,250,54,-0.6943843177858513,1.3608206603823774,-0.022714646378014756,-0.7690046763026027,-0.4832076865989498,0.22251098312351955,-0.7029030615814591,0.0460893754228383,9010018,0.04946668394006132,-0.4062572072386215
0,10001.0,250,74,-0.8148641581204817,1.4341502242286217,-0.29668599276663715,-1.0438233230589151,0.9637475555253316,-1.6412680135953366,-1.1761133986478811,0.06183218146076591,9010019,0.05042481754976897,-0.7228060461079405
0,10001.0,250,46,-0.6171892637412298,2.0758741951156914,0.08631078531593976,-0.6124505674222805,-1.0000222512515278,0.9091474500303708,-0.3101655572569516,0.0394481150408084,9010020,0.0522477004793367,-0.9810873765680131
0,10001.0,250,49,-0.6541997022708329,0.7061471717675017,0.08436825461277259,-0.33425708346685784,-1.0273750671323425,0.9217544335895648,0.21442723685581455,0.03327879676876079,9010021,0.04817252882497733,-0.7133856622924921
0,10001.0,250,67,0.1653966886085599,0.004723868718810482,-0.012997268815089615,0.2899541514270529,0.21912839054360228,-0.1811268506484498,0.12159837216522107,0.03536380545222364,9010022,0.05319665759813448,-0.9300176741700484
0,10001.0,250,33,-1.1810362676429451,0.8162655202463415,-0.006989458478466147,-0.9379394794823585,-0.9737800150115716,0.5841380891937722,-1.395886186524373,0.06172637765136795,9010023,0.07754242777561862,-2.290697341305324
0,10001.0,250,58,-2.111395713625289,3.2210455754255025,-0.13636923266807227,-2.5735246258320315,-1.0989110619573943,0.2134457248700716,-2.791187309101681,0.0789475104719955,9010024,0.07751975644513537,-2.7123383022423897
0,10001.0,250,66,-1.3168179609497768,0.3214616444662293,-0.5592046441018232,-1.8427662317850784,1.9785670553938872,-3.173005264332037,-2.1018703904872784,0.07861958587036319,9010025,0.06346960422334498,-1.547952604782593
0,10001.0,250,51,-1.2349065892259758,0.9130520657034844,-0.10277277015920293,-1.3235078120329675,-0.5185425792140451,-0.02561694801574145,-0.8346450282332237,0.05692564981332957,9010026,0.05838839227879259,-1.1098084675399251
0,10001.0,250,44,-0.5303133789314459,2.291729230519793,-0.06606510557263412,-1.0499988143267158,-0.10740169579032614,-0.15233721858000485,-1.6723048405224683,0.06376385306622384,9010027,0.05824372759856631,-1.3347497512461686
0,10001.0,250,53,0.7112099915304244,-0.2294731529887473,-0.20799513184710985,0.18055059548156796,1.7606752737839266,-1.7993437923268203,-0.7397833787630395,0.05096011285284506,9010028,0.043744871960962134,-0.2955527229829886
0,10001.0,250,68,-1.3425502429966842,1.5486311294110406,-0.07499487540588443,-1.1642395431088737,-0.7634121155380581,0.2112824710255828,-1.6123432126248207,0.06494196619212815,9010029,0.06642468491477431,-1.6958424906359892
0,10001.0,250,74,-0.02198735315247715,-0.27602315994755605,-0.25077272219236635,-0.4012083505170149,1.405339697251956,-1.7532239084933852,-0.9491327911075788,0.05776837187459515,9010030,0.06737271667314418,-1.8594854622094248
0,10001.0,250,56,-0.7007069357243108,1.2117326406744584,-0.15467860955669402,-1.2453235604767618,0.23823902020685586,-0.6767421167657359,-0.3389940566474885,0.044273869672237336,9010031,0.05374400829122944,-1.1441068347144965
0,10001.0,250,67,-1.0964908535037756,0.5412480098054372,-0.1911009753299417,-1.4337258218616886,0.1068937137656612,-0.7324858375277693,-0.9899537503101804,0.05576427574095665,9010032,0.06025895697485281,-1.5819051250450298
0,10001.0,250,54,-0.7871799684333629,-0.27930689578105306,-0.27605609095531025,-0.9199648481533272,0.8256628356235174,-1.452334398487949,-0.9893582450141128,0.05840782484777821,9010033,0.05947543841053364,-1.1098679727246683
0,10001.0,250,64,0.8979242752063346,-1.257520059228426,0.09289482825265467,1.4995524881617155,0.27141413969315026,0.15408741180850574,-0.2459052871767281,0.04092424287721606,9010034,0.0593490587660817,-1.4970369330286457
0,10001.0,250,80,1.1837399106984916,-0.7065563822737393,-0.06351530346225928,0.7885250033232813,1.4150021263671406,-1.1013461132795321,-0.4180605669052049,0.038226218657621686,9010035,0.0444055793064732,-0.5373625155253982
0,10001.0,250,68,-1.4088231813458776,2.60685619347088,-0.03790791576707734,-1.8816067058815087,-1.0308872837914471,0.5065356907718177,-1.005448585481868,0.054073822170402026,9010036,0.05380302572296354,-0.9592483127897165
0,10001.0,250,44,-0.4556108666011272,1.8957626609896192,0.03291676517014068,-0.5575105407550902,-0.5708467105045045,0.4638500279647895,-0.5905409292695395,0.04575517690456223,9010037,0.06670049373119719,-2.1121052307884423
0,10001.0,250,55,-1.2055100639799958,2.5750029749786547,-0.18669942665615824,-1.5888783672168785,-0.02931127371875845,-0.618905335674964,-2.0258914006278697,0.07704491221911577,9010038,0.1198260785075787,-3.3367451922210214
0,10001.0,250,97,0.22388962064480086,-0.9256868808393904,-0.1992632973659118,-0.0861449499817819,1.3590822232767554,-1.558013656964696,-0.9881417839996696,0.05468243943515999,9010039,0.06594308924502565,-1.7522598167191699
0,10001.0,250,50,-0.8433782818382625,-0.06896314663617202,-0.1952318061992026,-1.338807034491318,0.32484623564260506,-0.8601833558476719,-1.1276246798053855,0.06300761358087438,9010040,0.07303407177095479,-2.241654540655016
0,10001.0,250,57,-1.1125513784152603,-1.0430187794141093,-0.13025149494621735,-0.5904767955245986,-0.2566334273204036,-0.2871089182038187,-1.3342608665023523,0.06673408088746863,9010041,0.07137150753551842,-2.0886874098732577
0,10001.0,250,49,-1.6340787387249769,2.1413311069055667,-0.2765836634997461,-2.154089483260429,0.07417899261979899,-0.976556029996812,-1.0793053329004982,0.06175855495715583,9010042,0.08479887291099883,-2.8094153622208173
0,10001.0,250,82,-1.1238269680584616,-0.5411909355200867,-0.5606738068064258,-2.22821963644428,2.217089350713056,-3.3641095090527724,-1.5877869106719114,0.07098825409163535,9010043,0.10313116264340516,-3.044714430324072
0,10001.0,250,48,-1.22521772157934,1.145250348372113,-0.10064478649169467,-1.4079914739118442,-0.5232269832554018,-0.012764708175098827,-0.4705484477173571,0.04409168933799715,9010044,0.07203653322969297,-1.9974294303754287
0,10001.0,250,51,-1.1008681916412402,1.604687530694349,-0.05590339972646003,-0.9245303945642892,-0.6567970386758671,0.21868821420343454,-0.5846678978676737,0.044355486461976935,9010045,0.06330564192252883,-1.2011016556540373
0,10001.0,250,45,-1.0355819544773823,0.2419756551541085,-0.24760444903255244,-0.9076901640501404,0.4265401331919413,-1.088611551763606,-1.0249906173932783,0.05760947013861899,9010046,0.053996631688042494,-0.9328616432024166
0,10001.0,250,59,-1.0887011707419292,2.214286042251562,-0.1841672166368491,-1.4446426671506638,0.06492678731673944,-0.6737799160971298,-1.1155597399820487,0.057614554240969874,9010047,0.08512227277230365,-2.589790298725478
0,10001.0,250,68,-0.7433483625471873,-0.30326273269367593,-0.19028057170441,-1.1861581761232165,0.4153556435014372,-0.9217662425275546,-0.8821273063050502,0.058098398557007186,9010048,0.053850638285150534,-1.0934652360018309
0,10001.0,250,51,-0.5947132479766001,0.5672343332080526,-0.29180698327872123,-0.9801308125050012,1.0701709461805733,-1.6510256152998164,-1.036030167599525,0.05645161290322581,9010049,0.09964589540959536,-3.104663578572889
0,10001.0,250,52,-1.338452920138444,-0.5175456139137311,-0.22591398825921616,-1.2679468054599432,0.0639174917307051,-0.8054044780184757,-0.8529214151520061,0.05484194843891697,9010050,0.04640605432482619,-0.4723941613897333
0,10001.0,250,62,-0.4175415780938764,0.24150420624937954,-0.15721614879790907,-0.6195729119556396,0.5093532902033711,-0.8595553914326948,-1.8458740893272945,0.07286889493457703,9010051,0.06517197823552273,-1.8160659035034885
0,10001.0,250,53,-2.0613535059759784,2.774264189658705,-0.3353231456393453,-2.6888102036456965,0.032588430910796155,-1.159438921060752,-3.1606956399542216,0.10079951140969408,9010052,0.09225288249773286,-3.156650467225388
0,10001.0,250,73,1.4974220116693888,-1.228890628631926,0.07541322826586709,2.131257521044092,0.8981293692894678,-0.2913118239518584,0.2917092798390434,0.03309889682800682,9010053,0.035717466640756576,0.12882667250979205
0,10001.0,250,48,-0.9264993887102748,1.8765680901859052,0.030585410939112944,-0.8748409203696383,-0.972115701149188,0.7063078962460247,-0.8502174826073371,0.050305586673068,9010054,0.059866192882127585,-1.4969545895125382
0,10001.0,250,59,0.011330342248561822,-0.5048760732443726,-0.10140345051626994,-1.6692835213947234e-05,0.5723512666082994,-0.7038025064567045,-0.20430404567943555,0.042548606336014025,9010055,0.048439415229154834,-0.4883801909488766
0,10001.0,250,86,0.7934668299580545,-0.8680787232409511,0.001647785840664229,0.7990430754011185,0.6969260832995054,-0.4255488551771214,0.30947499508581466,0.031830207076182504,9010056,0.04181780886988815,-0.4003695849636211
0,10001.0,250,69,0.5369802101841735,0.17999834453392122,0.06264832023880028,4.0312449845364045,0.1211060569631484,0.1439966518263318,0.10569531000434876,0.0341010740350033,9010057,0.03514865915273998,-0.09539964957834199
0,10001.0,250,58,-1.330234044107878,0.458269545508264,-0.4684862754408274,-1.6377656951520203,1.4251840523447767,-2.4924793640908014,-1.6179249144398817,0.06861372073388101,9010058,0.08153813410323321,-2.531013412690251
0,10001.0,250,54,1.1424320774502097,-0.2793068957810532,0.09672303307434732,1.3359802777213372,0.4693271604105282,0.038100805780904766,0.2296655239059921,0.030764995465733892,9010059,0.052940255646240886,-1.277105810269043
0,10001.0,250,27,-0.42055491279094737,-0.2606668370847596,0.09117802020382536,0.34505342114018234,-0.8019161678001342,0.7785654533754289,-1.2676998393920595,0.06108022553045282,9010060,0.06564969555641922,-1.6766940366313576
0,10001.0,250,42,-1.1138067816042942,2.5262944716182383,-0.08943290171120855,-1.2533733803613265,-0.4899286854983704,0.009913043031362636,-1.0121574397078177,0.056579458751815415,9010061,0.06864554994170229,-1.6870806522661002
0,10001.0,250,48,-0.04875362546729206,0.0482737356514252,-0.10913568437746628,-9.93631319928452e-06,0.5471999594143963,-0.7059911834817809,-1.2535701160010206,0.05456449453728894,9010062,0.06267408343049619,-1.3114587227103205
0,10001.0,250,57,-0.20955977126293895,1.4528176269988184,0.05536627864188205,-1.3105215734690506e-06,-0.4896729448138387,0.49348389944606696,0.5365621909008226,0.0308670164529084,9010063,0.039753483982011,-0.16974565799523947
0,10001.0,250,46,-1.301012365244931,3.2164955260000814,-0.1493823788364009,-1.7719349921470673,-0.32847186450967275,-0.2943510402851081,-1.2590914954038237,0.06065188172043009,9010064,0.06630207465807933,-1.8396347999710028
0,10001.0,250,63,-2.274253779388824,0.19133630226902215,-0.4948137404958886,-2.857153491025005,0.761650877537195,-2.1864279021318938,-2.949573136933185,0.09281365091703217,9010065,0.07201925983503908,-2.2004833147636043
0,10001.0,250,52,-1.4092036688157392,-0.5175456139137313,-0.5924491555477492,-1.7682556400554352,2.0036656397611514,-3.2517538163575543,-2.0160598425072243,0.07781731765772769,9010066,0.0667243755078967,-1.7653494167139183
0,10001.0,250,56,0.06976718663865994,-0.6911694984966578,0.026220614290290836,0.0561990068901882,-0.08335646076956693,0.14137896604376687,-0.43474642333583297,0.04337916180852442,9010067,0.0493612165784727,-0.7364431951491597
0,10001.0,250,65,0.3332765039644145,-0.1806547087779377,-0.042945160096949014,0.3675068475878328,0.5346853606548975,-0.4807092170679392,-0.12285464047080195,0.03719468444497594,9010068,0.04622576326812626,-0.4182474900541192
0,10001.0,250,45,-0.4231509681541932,-0.14595048040918818,-0.15333996547299375,-0.3128810941359125,0.4535947282611025,-0.7918631262273761,-1.6523213177262248,0.07253135966023982,9010069,0.07572224381396554,-1.93153140827736
0,10001.0,250,67,-0.14820059449885992,0.004723868718810779,-0.15741737900440758,-0.2097353756978856,0.7546209585603892,-1.0165128239686818,-0.6903179182466138,0.04752836229711473,9010070,0.06345453498582143,-1.722508711230712
0,10001.0,250,98,-1.3669961400380042,-0.011934672708218085,-0.4863593203055338,-1.9707637483944715,1.6095373371332578,-2.7474617585079963,-1.3941610175476535,0.06338376204939232,9010071,0.06207086410156756,-1.1713162345765746
0,10001.0,250,44,-1.0175208235353677,2.2917292305197927,-0.1506769060935196,-1.5027129583436791,-0.07843638237069024,-0.450907474335815,-0.8455960862521503,0.04980929410240584,9010072,0.06363577477063681,-2.111861395343664
0,10001.0,250,49,-0.1653725956882656,-0.7290367633705622,-0.16640716499373204,-0.5114166942694068,0.7574690821353799,-1.0301636641142544,-0.9864841636986712,0.053186096419337935,9010073,0.058921168545148325,-1.276256104314217
0,10001.0,250,69,-1.4102850641512423,-0.34190496782024965,-0.6974208945316184,-2.2275904796827986,2.6885612415322053,-4.1045875858149685,-2.4823205581905574,0.08576132486936992,9010074,0.08516863151530855,-2.6624306741817354
0,10001.0,250,67,-1.2878640587838952,-0.800062342911128,-0.27321860711087426,-1.4006910404327741,0.3998452429826598,-1.2003415978081222,-0.7778000254609715,0.054799844539448125,9010075,0.1028445579553236,-3.058854708639875
0,10001.0,250,61,-1.1601332924661336,0.2932074070466777,-0.3972863028898539,-1.5109277095205258,1.191289113037168,-2.110341360212824,-1.1859293075364454,0.04969027212415024,9010076,0.06582458867728981,-2.0120431375756667
0,10001.0,250,84,-0.981016817193102,-1.0333549355823883,-0.15943902046709707,-0.956137562284962,0.043762122359593085,-0.5945139332110391,-1.2412246297847682,0.060753767759208877,9010077,0.06213384001957651,-1.4519521677801392
0,10001.0,250,60,-0.17684221298874078,1.2388201229390716,-0.13023298079195245,-0.8621149904387718,0.5682278266443029,-0.8012119642180373,-0.8123223744728492,0.04800727838038372,9010078,0.057834314927202625,-1.4009401058611093
0,10001.0,250,67,-1.7710546836449146,2.1508204330653147,-0.15358367169571027,-1.903467665876244,-0.6996741329097127,-0.10178322225688652,-0.7340733858127461,0.05265146607937125,9010079,0.0431996804421989,-0.33858105982946235
0,10001.0,250,31,-1.684753774877595,2.667706325779878,-0.19244950256534646,-1.8524630856586484,-0.4661353500582219,-0.3130741862524297,-0.9778128607971924,0.046471113656664016,9010080,0.0551453124325258,-1.159082257334937
0,10001.0,250,54,-0.05452115669408241,2.3448971940804357,0.07221946117847856,-1.852210744612908e-05,-0.44399923042664696,0.5214304230765583,-1.0054091735239559,0.050219608924772965,9010081,0.05164610053115688,-1.201617425032815
0,10001.0,250,45,-0.9854164060230128,1.0178279262807015,-0.08712158110020196,-0.9609689005456464,-0.3891559081432668,-0.04802888915156978,-1.7414722229971231,0.07194677326818795,9010082,0.06741482057261304,-1.7787111697390092
0,10001.0,250,62,-1.007113636193802,0.8184438352044731,-0.2453258802117795,-1.8038228138428705,0.4818184997435716,-1.1472077503281672,-1.8471059333990405,0.07218640971003032,9010083,0.06769335406140692,-1.921213095243586
0,10001.0,250,41,-1.7751044008186672,0.5402167657455895,-0.14667812931371296,-1.646103655203869,-0.7598816773015674,-0.009092500672726718,-2.4780002937880514,0.08089542922422831,9010084,0.06306273481020858,-1.7880964681841511
0,10001.0,250,39,0.997534276204364,-0.17350190195313386,0.03388152316200131,1.5435747165207945,0.6826017575469921,-0.3141042348482623,-0.2023095256216368,0.04112147514790344,9010085,0.040659411840912034,-0.21252056309983952
0,10001.0,250,66,-0.5988064210290075,1.137681848265862,0.0507773550518032,-0.6333160028926577,-0.8135246783921121,0.6810154105711079,-0.289517892258051,0.03676341309940223,9010086,0.051642052079284885,-0.9955936420619388
0,10001.0,250,47,-1.3754506658720729,1.228693249317142,-0.08037026324992748,-1.2777015426103329,-0.7637172169324591,0.20541819663326585,0.4435776541829359,0.029882972751219938,9010087,0.060176188625469626,-1.3916071788740487
0,10001.0,250,54,-1.1759204987893104,2.3448971940804366,0.003234861556720973,-1.1162016558039471,-1.04711754154766,0.6608028857428302,-1.0204688850294503,0.05194555537446351,9010088,0.058553209252781735,-1.4889402785595574
0,10001.0,250,61,-0.2896043455498301,-0.2925590550937998,0.0026971659722086045,-0.4618896961499688,-0.2697860818370341,0.1766091654957622,-0.5057456840212327,0.04400869607462106,9010089,0.05619019858234782,-1.28568520754586
0,10001.0,250,67,0.5398776107944686,-0.26353820182450177,-0.024733770088998585,0.19852496734745284,0.6157543245809026,-0.4678703093880745,-0.4933747934266584,0.04278188020900808,9010090,0.042476357041067496,-0.4270361118884619
0,10001.0,250,53,-1.3543104612656258,0.10427544063874726,-0.08785283431845999,-1.1839795838882754,-0.7036656649673081,0.13824070662781304,-1.2894616525596372,0.05960092289280008,9010091,0.05184447467288509,-1.0648540171358196
0,10001.0,250,54,-0.21250035069819392,0.7047696379170053,0.04911811097611569,-1.852210744612908e-05,-0.4555311293008536,0.4499265389647595,-0.268320614607346,0.04067421760775823,9010092,0.057113759698291376,-1.3439260269395343
0,10001.0,250,51,-1.2350843589840457,2.6421407281806464,-0.026211509283584584,-1.5201943775800693,-0.9357314744321744,0.4922396506494208,-1.6696573947467823,0.057561188601478776,9010093,0.05152869542686876,-0.8560721993206544
0,10001.0,250,58,-0.9599209638926078,-0.15568068336223218,0.07345822747690721,-0.3863897823889689,-1.2493609851512202,1.027168654195952,-0.3266472234837495,0.04619630596117187,9010094,0.0579784576092388,-1.3534443174747004
0,10001.0,250,45,-0.9871737581552028,0.24197565515410835,-0.5742618694828643,-1.5488574162635595,2.2175543267704088,-3.2878765381179837,-1.2848750573886272,0.06691799455888069,9010095,0.12033849684452096,-3.6842828339659817
0,10001.0,250,51,-1.420764871288099,3.333776193171511,-0.1396925964999301,-2.2581091740108965,-0.4797343098914288,-0.17454649271931566,-1.0200392820270865,0.05780441866722472,9010096,0.08097443537591226,-2.2828901735816336
0,10001.0,250,45,-1.601274852178488,1.0178279262807015,-0.24990456872659544,-1.6638496418873023,-0.052326199532210974,-0.7987611253347247,-1.2267618054077136,0.05650739157346231,9010097,0.0667055318046379,-1.5637756992716851
0,10001.0,250,72,-1.3335126091774825,0.04964656721315623,-0.28667050121766363,-1.6940768377863815,0.4440849631602234,-1.281563316521809,-1.776982948685565,0.07099614338246285,9010098,0.046785709144823016,-0.566066067873981
0,10001.0,250,57,-1.1632699816941734,1.140838076197203,-0.1920402364372296,-1.3499433753613594,0.040162184581612366,-0.6829479462751851,-2.715082236615918,0.07873429200673662,9010099,0.07700155460551886,-2.6451052526350085
0,10001.0,250,63,0.3554941025716705,-0.09285144646115767,0.005547058524064701,1.2150526383964446,0.2821290346811394,-0.15570315152186784,-0.38391808162567614,0.045000277608128365,9010100,0.06022153128643608,-1.3127835848940068
0,10001.0,250,63,-0.8081463034337223,-0.6612269439215188,-0.5479641756740571,-1.1507814770637528,2.3500041515677346,-3.355338572124815,-2.5239175560095872,0.07404845187200416,9010101,0.046227922442458,-0.5130863755548168
0,10001.0,250,52,-0.832371712609182,0.5014812498441633,0.08279169724199717,-0.4428290044429817,-1.1795719479716649,1.0127710980819633,-0.12203864672077094,0.035436848948961916,9010102,0.05819334686415915,-1.3797344793921242
0,10001.0,250,73,0.015835620059014694,-1.4763570429304511,-0.2873410765684949,-0.2129576419933528,1.6444481986673514,-2.028852435226204,-0.6796802630663358,0.054139555098646416,9010103,0.04671508615105583,-0.3952559647497631
0,10001.0,250,55,-0.6835276323152323,-0.6499569649883469,-0.37588118094974704,-1.4176190125022492,1.4683922379513603,-2.1937657629302616,-0.9017840268759628,0.057697764946113186,9010104,0.06770630910739732,-1.9421934325291244
0,10001.0,250,63,0.10452322227138224,0.4755240509992034,0.06439711792519531,0.5276102803315827,-0.2677628899357625,0.3891067113590022,0.2659309766289955,0.03028646845446302,9010105,0.04438799745834336,-0.6510120143281067
0,10001.0,250,59,-0.7442108742070423,-0.20274694930037948,0.037048717689306516,-0.1716183186715575,-0.8593106571071729,0.6604110933652865,-0.8033563506983071,0.05359880381742022,9010106,0.0685645809042622,-2.411254419237681
0,10001.0,250,49,0.4154561413066461,-0.3702407795860464,-0.0627624741186461,0.5085698779420406,0.7022029719539727,-0.6471610770642885,-0.3013140492235394,0.04305123720689208,9010107,0.04499228585897844,-0.41110077091285996
0,10001.0,250,26,-1.4184802470623292,0.4670334705804732,-0.3349997082584523,-1.4503739515600291,0.4322421599447651,-1.2851114168874411,-1.5584347578426545,0.06008142486313235,9010108,0.07658375437232802,-2.264486643973349
0,10001.0,250,103,0.5070068056325471,-0.15757184998462942,0.07721055592450389,0.9822972115317734,0.002589421539880209,0.27745785237753584,-0.2689620180923806,0.03996926120905911,9010109,0.041210926655932484,-0.21000489554924026
0,10001.0,250,64,0.8971595312507008,-0.4174263314956764,0.03947328963357381,1.0230437507805878,0.5697584178293876,-0.2162456288312928,0.3726763391214008,0.033278274387874084,9010110,0.0438734409779882,-0.40343771532957107
0,10001.0,250,57,0.8917355606463028,0.516878974593971,0.032475309171184435,1.5035142033473319,0.6029746041883985,-0.2627781289921552,0.2242197447230176,0.032755214406011146,9010111,0.048832426480114,-0.974717688849664
0,10001.0,250,27,-1.9307182459558143,2.1884061729325133,-0.3101179179290425,-1.993979698725046,-0.11220152862469453,-0.8772678151241561,-1.7975245967661082,0.06844525811224526,9010112,0.061795569374271275,-1.3884683062144714
0,10001.0,250,43,-1.027006904361201,2.8108725509894885,-0.1106762538285472,-1.5798319807390808,-0.30115990859148806,-0.17865781582587115,0.09291267691121533,0.03816257586175969,9010113,0.05456233536295721,-1.177298826388743
0,10001.0,250,43,-0.508257976445607,0.7891274930930121,-0.06823250938735742,-0.7817207660005504,-0.07745487557941337,-0.17739175842690566,-0.6072218136292763,0.04772614952042339,9010114,0.05656496955564193,-1.501985390915243
0,10001.0,250,43,-1.6134136524311709,2.4065235394101925,-0.56305681758635,-2.2265135194737526,1.5968154972782522,-2.8533894331353715,-0.7773807830800571,0.04653128643606686,9010115,0.061606641620244415,-1.273752640303903
0,10001.0,250,46,-1.1410749613866251,2.456081305410488,0.0956768359051689,-1.0185718033174125,-1.5056758033239523,1.2544937424919522,-0.3995922745200863,0.040516906335017484,9010116,0.07582480459472297,-2.180180486462661
0,10001.0,250,39,-0.7396739919187653,1.1518338773479468,0.0974958115477996,-0.1922699173468378,-1.1485453439227358,1.0318776809570225,-0.21251714746958672,0.038717281468088345,9010117,0.05464253326670738,-1.1852395982330823
0,10001.0,250,54,-0.4829619955099021,2.344897194080436,0.057881155900039664,-0.3211944362332497,-0.7403690314937605,0.6565206675430203,-0.4914872343570067,0.047890149306905036,9010118,0.05569374271278663,-1.4334581772453043
0,10001.0,250,49,-1.0125115276193988,-0.37024077958604623,-0.15757568630591826,-0.9396858813652532,-0.02881693999100568,-0.512231061302672,-0.3727418220449848,0.0423457269939975,9010119,0.059474456967655576,-1.3288560130116092
0,10001.0,250,71,-0.9829056989750806,0.0919445881364588,0.021761386685679437,-0.8160051844186421,-0.9927038145580286,0.6913844396198785,-0.5000976237007114,0.04246923176577277,9010120,0.04993810366915692,-0.9004901344145791
0,10001.0,250,77,-0.04861803342865376,-0.14625694034076267,0.08971540432391566,0.42680055870765454,-0.5548057279040969,0.6605330839366668,-0.10443363209960467,0.03653470185728249,9010121,0.03956883251480997,-0.19371153415043948
0,10001.0,250,55,-0.6082630250737212,0.6400270109984545,-0.1674844942392927,-0.7918124372896385,0.3882303113529113,-0.8124131947119405,-1.0835122057443922,0.051684560823940906,9010122,0.06033812670034978,-1.6387507816527007
0,10001.0,250,60,-0.5881279474597021,1.2388201229390718,0.10838990649042557,0.11648272499926032,-1.1193672832368884,1.0677348327717031,0.13843768572459572,0.0306710713823034,9010123,0.051642052079284885,-1.334673190332652
0,10001.0,250,64,0.3738857288553655,0.4226673962370727,0.05783862579527532,0.9769692467462332,0.00577870268148424,0.19712046998545904,-0.34179421595709336,0.04430884829641145,9010124,0.044917573519886,-0.3276130617524579
0,10001.0,250,59,-1.8661121676391657,1.9121569183075693,-0.22466647481319815,-2.497757137551385,-0.3934608725474847,-0.5287870959884878,-1.4957196411579092,0.060723539318564584,9010125,0.061277367534654736,-1.4366360659880772
