#/home/enes/bim/BIM.py trees/r8030070.trees,trees/r8030071.trees,trees/r8030072.trees,trees/r8030073.trees,trees/r8030074.trees,trees/r8030075.trees,trees/r8030076.trees 250 --stats=all --eta=etas/BC.json --out=outs/722437189.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,FayH,ZngE,bsfs,TajD,FulD,Colless,btree,path
0,2501.0,250,5,-0.1657530640537132,0.02446765423276566,0.3296249197896452,4.412274868850414e-06,0.5244414956443629,2.670757655555177,0.03766679621712657,-0.16081206468909381,r8030070.trees
0,2501.0,250,5,0.8218044504849001,0.089914631322696,-1.0528617491349683,-0.8781804388127298,-1.0639604013349504,4.933308982427225,0.043140303148076174,-1.2126875476809358,r8030071.trees
0,2501.0,250,6,0.6201445484810019,0.10868247127977976,-0.6559647120087044,-3.1178367348751664e-06,-0.430646105287372,0.032958223794150206,0.03538346936131623,-0.2695622641779264,r8030072.trees
0,2501.0,250,3,0.697924144963182,0.1071076146763154,-0.8808801325163278,1.7886284734303187e-05,-0.8952283412052903,1.5999106058689658,0.027881109692225122,0.6728500016758333,r8030073.trees
0,2501.0,250,11,0.42981842489749345,0.11230990517875371,-0.2538970420270877,0.819356012192415,0.2214286926767562,-1.029123745469293,0.029877574815390596,0.4535672386829822,r8030074.trees
0,2501.0,250,4,0.8123868015112492,0.03131251283874257,-1.2071507081087216,-0.941244227618321,-1.511627236507216,0.9029723794226858,0.03632271019562119,-0.16915846132910048,r8030075.trees
0,2501.0,250,7,-0.5306123856371607,-0.04855242260712418,0.6853430144591833,1.690525703800356e-05,0.6850205920473053,1.5276143141084955,0.04743860233560972,-0.7223075829692248,r8030076.trees
