#/home/enes/bim/BIM.py trees/r8030000.trees,trees/r8030001.trees,trees/r8030002.trees,trees/r8030003.trees,trees/r8030004.trees,trees/r8030005.trees,trees/r8030006.trees 250 --stats=all --eta=etas/BC.json --out=outs/991509075.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,ZngE,bsfs,FayH,TajD,FerL,FulD,btree,Colless,path
0,2501.0,250,3,-1.0487637135143584,-0.796672571266482,0.042930066275137936,-1.3017971291441053,0.7206213529581613,4.747784616962403,0.36699880786905376,0.031183875286090595,r8030000.trees
0,2501.0,250,11,-0.2047292667146982,1.7494547413051793e-05,0.020315735667049764,-0.15941051364611702,0.17752724709676307,-1.029123745469293,-0.3219250694171502,0.03451594396017249,r8030001.trees
0,2501.0,250,14,-0.9874869518377385,-0.6473697120239215,0.07458504710522035,-0.8381411842868776,0.8129674340445374,1.8084372148148007,0.5113292561542102,0.02719480070820918,r8030002.trees
0,2501.0,250,10,0.16570239235182269,1.1609560586315901,0.13305501294126118,0.8324381896876412,0.2056324239763915,-0.8809206284569866,0.1019844895556616,0.03397460810985879,r8030003.trees
0,2501.0,250,1,-0.3380413067891258,1.6243453636632415e-05,0.8507690483894582,-0.05602824773585863,0.4045050614099694,-0.9759501641700133,-0.3688745767220047,0.04003109211037699,r8030004.trees
0,2501.0,250,11,0.3484082055496845,1.7494547413051793e-05,-0.07058306140767756,0.09803678982814513,-0.3887789174735783,-1.029123745469293,0.3033150866549283,0.03425530077298441,r8030005.trees
0,2501.0,250,4,-1.2307800801933018,-1.1944410583864944,0.02204236101148326,-1.573553009133912,0.8129849194565336,6.1477061835204,0.049235893835612395,0.03447430274091758,r8030006.trees
