start,end,N,SS,FerL,TajD,bsfs,FulD,ZngE,FayH,Colless,btree,path,iColless,ibtree
0,100001.0,50,225,-2.19032089910704,3.709066282889108,7.723648402776111,-2.4889990200809113,3.8150062012682633,-0.002478957366534391,0.14370748299319738,-0.8825052918729563,8040015,0.13010204081632654,-0.8588394726043274
0,100001.0,50,167,-2.0194587121285146,3.4215517482977487,2.731421000979513,-2.4711739485995783,3.504632838213291,-0.0034436888932553185,0.11617405582922816,0.010977184750991985,8040016,0.11394557823129252,0.23789589582389314
0,100001.0,50,138,-1.9601701498119448,3.3513358956902812,7.240642386372715,-1.87364537797698,3.4065382928114083,-0.0022075941304978853,0.18928571428571428,-2.2860734412655423,8040017,0.0824829931972789,1.8513812882256535
0,100001.0,50,197,-2.2014657099100483,3.5388990240770344,6.759772613139715,-2.3735352233936284,3.731742083714372,-0.016375035337832775,0.08772218564845292,1.0036387241197768,8040018,0.09778911564625853,0.4415126152532375
0,100001.0,50,190,-2.171155342738152,3.7697032884803767,7.935960675733859,-2.4941998780711327,3.8212294782062095,0.003363934514946437,0.1326530612244898,-0.2934582105780627,8040019,0.07227891156462585,1.5590497926792002
0,100001.0,50,237,-2.3694225821251518,3.5666162740331706,2.859190680049814,-2.7168350274161064,3.90097901806935,-0.033757507568879824,0.11989795918367355,-0.10079722815238297,8040020,0.10459183673469387,0.528391162684932
0,100001.0,50,135,-1.897985488814208,3.4077975686398214,7.502155554687683,-2.167286654184167,3.3794729541707134,0.00927806936143984,0.11139455782312924,0.6029149592164559,8040021,0.13095238095238096,0.0
0,100001.0,50,209,-2.388397030306828,3.8956594049085402,7.671114898260008,-2.7085120278979953,4.080319165613447,-0.013507630112057195,0.1150447984071677,-0.1967656245900108,8040022,0.16921768707482995,-1.3251908672422965
0,100001.0,50,183,-2.144680016909616,3.4010930901775867,6.6835100152172116,-1.901198292304599,3.6082734594607233,-0.019590086192963815,0.2125850340136053,-2.4920873147802545,8040023,0.09608843537414967,0.8949569224223779
0,100001.0,50,207,-2.1900652411027792,3.700561173173807,7.9287001100873,-2.347203954617976,3.8066658967718334,-0.003397360665556282,0.16581632653061212,-1.8556372889316255,8040024,0.06802721088435375,1.6497728739292483
0,100001.0,50,224,-2.2535216821257427,3.9233112871989575,8.024197984611662,-2.682688118866813,3.979762862593013,0.004965004777556464,0.14191232048374908,-0.8843988660272538,8040025,0.1020408163265306,-0.010088128354016807
0,100001.0,50,284,-2.4856133764185904,3.7365705913294103,4.004575836876594,-2.710441976950896,4.096878690088505,-0.034966761005556124,0.10714285714285714,0.7467199713302896,8040026,0.08928571428571429,1.4578144981069856
0,100001.0,50,201,-2.2629256584869903,3.8812145920426295,7.647633945833642,-2.611592639623249,3.9612519024241175,0.0004037328550939932,0.17602040816326528,-1.8857252721618445,8040027,0.06037414965986395,2.621695448305461
0,100001.0,50,229,-2.2278713994830084,3.2162095335403813,2.0305391630730427,-2.5675681750806607,3.5962754016876497,-0.041537463120266176,0.14030612244897964,-0.7199108925106186,8040028,0.1207482993197279,0.6811107833367542
0,100001.0,50,118,-2.024534376340136,3.459854327719348,7.123973234406426,-1.7586710935572585,3.5072597625480983,-0.003386991696233258,0.1595238095238095,-0.8256876652798818,8040029,0.06037414965986395,2.621695448305461
0,100001.0,50,238,-2.227905795295404,3.8353607546622217,8.065155647428414,-2.6573631270283653,3.914996935965826,0.0021018489612920324,0.0950340136054421,0.6123649385906574,8040030,0.11352040816326532,0.19832281127205226
0,100001.0,50,194,-2.5039947377682417,3.157890787293512,2.027546394813976,-2.359213292142084,3.801137037555642,-0.0797803148953416,0.10119047619047623,0.6128976412291371,8040031,0.1130952380952381,0.5121271937717966
0,100001.0,50,261,-2.215049165791525,3.8796173851386513,7.860878527255948,-2.7710272841921064,3.9302340111835306,0.007082490121499621,0.18027210884353734,-1.8347015387689392,8040032,0.09098639455782312,0.6544675268781797
0,100001.0,50,131,-2.196597203284968,3.4611586959567924,3.928330537572137,-2.133009946490024,3.6651413130828794,-0.0236992856541054,0.15868086364980774,-0.8117806006740353,8040033,0.12244897959183675,-0.2779212189365167
0,100001.0,50,231,-2.0862317453617307,3.6074955476581625,8.009655575357382,-1.999720648296484,3.673037506344327,0.002985118805366089,0.16411564625850342,-2.2950123368634467,8040034,0.15391156462585034,-1.5261418527750459
0,100001.0,50,209,-1.9285272099142856,3.4062187428907857,3.8650591186885945,-1.9336984798846912,3.4278960577032183,0.007425152360999099,0.1811224489795918,-1.7298246299460014,8040035,0.125,0.0
0,100001.0,50,264,-2.352754832427796,3.3910159944977685,2.040465110633792,-2.721211902359315,3.8004469895100055,-0.04361122075613101,0.16492549400712667,-0.6250033941996632,8040036,0.18027210884353745,-1.311612444815939
0,100001.0,50,229,-2.277667843302545,3.5933998652287933,3.9649386130174658,-2.5032146714151597,3.8329782878999086,-0.02101966861523059,0.09353741496598644,1.5159044086053448,8040037,0.07227891156462585,2.509747052525704
0,100001.0,50,241,-2.6473029687321445,3.3336766565077567,2.385121895290161,-2.2371468580984475,4.025483936432794,-0.08334786356311281,0.10799319727891156,0.8788440183019758,8040038,0.1241496598639456,0.15226424833567193
0,100001.0,50,260,-2.4230171178152213,3.3960271899273318,2.372680421878768,-2.4284364073613323,3.86398450914706,-0.05173113057726267,0.1812585034013605,-2.400065008894384,8040039,0.11394557823129252,-0.3935328143346564
0,100001.0,50,211,-2.0803402555387387,3.5432913082092203,7.625708119956221,-2.295495448247451,3.631172925474501,-0.0011696875427777776,0.16527926960257786,-1.6448728374592696,8040040,0.07227891156462585,1.1385013278931495
0,100001.0,50,190,-2.1022790788785697,3.6508727754723638,7.825487087421951,-2.3394232928134886,3.7003935002783965,0.003310538728994939,0.14200680272108845,-0.6636111241026014,8040041,0.15476190476190474,-1.2392365468063384
0,100001.0,50,189,-2.1796651568299863,3.82528096914844,7.587285741344013,-2.5677236318187338,3.8567442045034452,0.006226766953738111,0.1508219954648526,-0.5389980335425769,8040042,0.07312925170068027,2.0060560364639923
0,100001.0,50,207,-2.1810785907921284,3.846554121192662,7.941852199538907,-2.702753380707632,3.8734078273593298,0.00795439732752853,0.13039358600583092,-0.7829565531687284,8040043,0.0663265306122449,2.5241829629023997
0,100001.0,50,184,-2.02675348898943,3.5922197608283426,7.7781582141828665,-2.148392440805904,3.6028549109262094,0.008160945669025036,0.0819022731043637,3.81337896944202,8040044,0.12202380952380952,-0.20715736429939505
0,100001.0,50,266,-2.6476247973507414,3.6491971371936,2.8989836172992667,-2.614637215639496,4.191420054723404,-0.06073809651166213,0.09438775510204077,0.9350679112856144,8040045,0.08843537414965986,1.2354677952609292
0,100001.0,50,180,-2.058754380148491,3.446114896396385,7.482056824268854,-1.95964354083386,3.5552878425002463,-0.006106769658953815,0.1139455782312925,-0.07001676213537207,8040046,0.0858843537414966,1.388477330792642
0,100001.0,50,226,-2.2561000569833847,3.7002742737383056,7.286902775491954,-2.362203113544456,3.8682562321421634,-0.01097870535960118,0.09941249226963512,1.1864504793989807,8040047,0.17091836734693874,-1.8453234999280024
0,100001.0,50,131,-2.0028569749990033,3.0990898482017104,2.840128167971589,-2.0214289808296533,3.3131891702006,-0.02563761327030817,0.18112244897959184,-1.6050570158210142,8040048,0.1130952380952381,0.3312444135216364
0,100001.0,50,239,-2.4763558027607617,3.792829265693565,3.990253069892853,-2.9068301526170157,4.110824634080509,-0.030660161525753363,0.12670068027210876,0.29235283542452006,8040049,0.08163265306122447,2.5557639084951993
0,100001.0,50,187,-2.5476921514571944,3.5164441034531464,2.3740404533014545,-2.71709859009136,4.020492134828387,-0.06004177492253309,0.15417476514415301,-0.7208964253141501,8040050,0.11139455782312924,0.4180858434636215
0,100001.0,50,219,-2.0777035835853885,3.60601867511087,7.676548999217116,-2.197680332842785,3.6625675593458857,0.003704761768186271,0.09764393562302966,0.9658831256696664,8040051,0.12244897959183675,-0.3903156696021655
0,100001.0,50,179,-2.4281021998976557,3.426187495412643,2.9024025016962955,-2.608814827483961,3.8677273548041136,-0.052226654192465465,0.12706511175898932,-0.5871578024725449,8040052,0.17261904761904764,-1.6808163997824728
0,100001.0,50,232,-2.3205453319397686,3.6956684282367056,3.9749314478650963,-2.6406190496132544,3.923420632482668,-0.018926080711700044,0.1811224489795917,-1.935131243592901,8040053,0.09438775510204082,0.2175269786301865
0,100001.0,50,247,-2.354770448143376,3.9544845589592272,8.122577791565098,-2.6809698938202544,4.08867787724932,-0.004597555553696175,0.15986394557823133,-0.8260617617166418,8040054,0.06887755102040817,2.117369885259092
0,100001.0,50,224,-2.432821142921347,4.000682765941576,7.759530087591264,-3.011557173203072,4.176246316639986,-0.011137305549655509,0.17924139352710786,-1.4932722227125563,8040055,0.08163265306122447,1.9109389210092231
0,100001.0,50,259,-2.4097282181519457,4.014416414552039,7.897775144545605,-2.8808352251515514,4.16952924629327,-0.006784985700413455,0.12783446712018134,0.10644656897749173,8040056,0.06037414965986395,2.621695448305461
0,100001.0,50,235,-2.324079759817337,3.883787731168205,7.7874541970293985,-2.77455291967648,4.023425495846982,-0.006084158133855168,0.1772384629527487,-1.8291883762323808,8040057,0.06547619047619048,1.8905300557394729
0,100001.0,50,208,-2.216921773757488,3.804697556084487,7.667204680894632,-2.5641020881241787,3.8836023852287673,0.0007152092713354922,0.1899259703881552,-1.9693481046340464,8040058,0.08673469387755102,1.4325805394106734
0,100001.0,50,263,-2.3556765106311697,3.72953369757406,3.9459696712090153,-2.718987321901518,3.976620169025346,-0.020237546695457347,0.12619409465914028,-0.19056007553638407,8040059,0.10714285714285716,0.7183254554886624
0,100001.0,50,286,-2.1016770125089583,3.5437954409107038,7.0673043671925475,-2.1981993485253355,3.6618324828251034,-0.0026109300848750827,0.09948979591836728,0.2066008308652448,8040060,0.09608843537414967,1.1102333339734929
0,100001.0,50,230,-2.2386595862805487,3.722563874948869,6.909107546656911,-2.442615414572734,3.8651656892907815,-0.007245468311664616,0.11069684283969998,0.08493260994028487,8040061,0.08418367346938775,1.3910199593098482
0,100001.0,50,194,-2.2064055721833693,3.5626409800055665,3.946945390282142,-2.5108398933874247,3.747448269893527,-0.015373877591804919,0.1469716919025675,-1.170558922295783,8040062,0.13010204081632654,-0.7901548078132812
0,100001.0,50,174,-2.336238088291646,3.746621590611633,6.702689028450951,-2.6733077275435697,3.949084892416082,-0.01868164130869059,0.1054421768707483,0.14412374820227744,8040063,0.16666666666666666,-1.65367199868532
0,100001.0,50,204,-2.1101288780791942,3.734688481918348,6.790001585186786,-2.6217636408783265,3.753494732785722,0.008568877603489063,0.11512297226582938,0.7828971753761612,8040064,0.11139455782312924,0.09032082575583188
0,100001.0,50,203,-2.2166543001425265,3.8448376597201652,8.0055467189505,-2.690900003502076,3.902695701234832,0.0034644629826497413,0.07870121732903693,0.7091520429062946,8040065,0.07397959183673469,1.4048864626139441
0,100001.0,50,129,-2.0822076662029514,3.2257902520003627,2.8400240851038934,-2.1150900450677086,3.4454821215367906,-0.0264827792146654,0.10884353741496594,0.14780418997804826,8040066,0.1020408163265306,0.5488495068361365
0,100001.0,50,256,-2.8948912950105714,3.241796685672336,1.7494714384822398,-2.760566692626522,4.197376319655122,-0.11910162709571515,0.17261904761904753,-0.7317883150750261,8040067,0.2032312925170068,-2.2473676956850217
0,100001.0,50,265,-2.7876966301002395,2.5105869550052615,1.0579802502507272,-2.6677253909706065,3.7294255602481092,-0.15734796574277193,0.13095238095238115,-0.361913581089252,8040068,0.12329931972789115,0.3345229417626451
0,100001.0,50,208,-2.101079792040239,3.5985628554319304,7.630532625476357,-2.281013513797517,3.676926578833143,0.00016254756166711736,0.1507500436071864,-1.1283722482437064,8040069,0.07993197278911564,1.8436930486365368
0,100001.0,50,228,-2.3509353342462274,3.9934195549533738,8.050220609368179,-2.8875028129436044,4.101706448454497,-0.0017346281400593927,0.1054421768707483,0.047920694296918184,8040070,0.07397959183673469,1.8114651843053688
0,100001.0,50,245,-2.1414290318423963,3.6033307691374703,7.4674037338491654,-2.254513538897309,3.7215783612550632,-0.003710887453584016,0.1029806659505908,0.555126467096073,8040071,0.17517006802721088,-1.6880889977545812
0,100001.0,50,230,-2.2934791574987288,3.793649860953584,3.956218305190333,-2.8270760452825683,3.94953709830337,-0.008832710862698661,0.14139103917429038,-0.5829455015173488,8040072,0.09098639455782312,1.9291549288607928
0,100001.0,50,144,-2.005580077226704,3.5387737869743807,6.767049812605277,-2.3392506704882576,3.543638623986205,0.005758321942891853,0.09564088793412104,1.0973529605294519,8040073,0.1706349206349206,-1.5572026241336274
0,100001.0,50,239,-2.356943582916186,3.5133389675732865,2.8656798208651333,-2.4750050523681173,3.863098779834009,-0.03596346437268951,0.07429384797397226,2.0624080881424627,8040074,0.12329931972789115,-0.5479231316013207
0,100001.0,50,186,-1.9903556754607927,3.5100807109388596,7.794711047418986,-2.239763653957896,3.529694130299728,0.0068183831299961145,0.1054421768707483,0.7435992782252814,8040075,0.09183673469387754,0.926365900463218
0,100001.0,50,232,-2.2018111719478606,3.296956902092582,2.3619529443689826,-2.513558274502289,3.615319270427567,-0.03267990687940203,0.12074829931972796,0.07544184092369045,8040076,0.14115646258503406,-0.4169503254452335
0,100001.0,50,267,-2.3767457211999745,3.894047198012885,7.0696708987098695,-2.8383490885311438,4.080104375790898,-0.011162936243920242,0.15901360544217688,-0.7937373268653853,8040077,0.08418367346938775,1.057936293882889
0,100001.0,50,109,-1.7196844715806914,3.1805428911181433,6.150276832978895,-1.7669619977096884,3.0955506256139866,0.013863401590509902,0.13435374149659865,-0.07623556832747923,8040078,0.15476190476190474,-1.451827024816038
0,100001.0,50,110,-1.896735925263424,3.192670733072953,6.2224532035650935,-1.7806867084383242,3.2565963087713308,-0.007114807829734546,0.1020408163265306,0.6774757699656426,8040079,0.07312925170068027,2.1749959554044795
0,100001.0,50,198,-2.11988988733419,3.278923393166913,3.972292464451003,-2.006708284635208,3.5279146015936917,-0.024813906632096986,0.13350340136054414,-0.32663061063616344,8040080,0.0824829931972789,1.3937806367370578
0,100001.0,50,165,-2.298251640555896,3.3968776497999302,2.8741452153897264,-2.4611397994345428,3.735067865792929,-0.03907919874796306,0.15067373103087384,-0.9637649903491202,8040081,0.1488095238095238,-0.968517925338592
0,100001.0,50,181,-2.2611022871651407,3.939735343791608,7.903078153878223,-2.941207053909507,3.983953620688946,0.004241715384461187,0.1658163265306122,-1.5812198297682298,8040082,0.14540816326530612,-0.6692410575246392
0,100001.0,50,167,-2.025011394299156,3.5447368706155515,7.457614063776638,-2.646947710788638,3.5721266414492083,0.004578080528680556,0.09676162131519274,0.5556156203710624,8040083,0.09906462585034012,0.6762074021921939
0,100001.0,50,205,-2.1389438011850888,3.7296890589294827,7.914442847170318,-2.481498385761322,3.7763760462572313,0.004766532193108096,0.14030612244897964,-0.5993637544638707,8040084,0.08163265306122447,1.105445389882195
0,100001.0,50,199,-2.3125308714540047,3.820601965743612,6.797438796056343,-2.6785762880341157,3.973182255934652,-0.00988915774541992,0.123265306122449,-0.15758003653454308,8040085,0.08758503401360544,1.6735730583681037
0,100001.0,50,188,-2.3064361400447915,3.978857622457502,7.957303064237046,-2.7984203071522056,4.045624576174734,0.0017089007206133125,0.16979166666666667,-1.80069486014203,8040086,0.0782312925170068,1.19573288749344
0,100001.0,50,228,-2.241933913073357,3.8974466851582217,8.042348585720113,-2.5643396312529454,3.957189560850485,0.004610849158619551,0.1539115646258502,-1.062876491750629,8040087,0.06887755102040817,2.117369885259092
0,100001.0,50,170,-2.0439029042355807,3.5440960350016986,7.451301076230937,-2.1403541448437102,3.589261299574189,0.0023281245789225323,0.13569367140795707,-0.5382195372050949,8040088,0.10629251700680273,0.6502679973463958
0,100001.0,50,159,-2.0673190180496808,3.5194061966560555,6.4872468625485125,-2.060589389436225,3.5935253966420566,-0.002596076159197684,0.17320774463631608,-1.9964495385826864,8040089,0.10119047619047618,0.7756633846082533
0,100001.0,50,173,-2.722498007475352,2.5446313041600472,1.2333228381912171,-2.245256379616273,3.674596434973168,-0.15029988241992126,0.1345755693581781,-0.34607578585608506,8040090,0.07738095238095237,1.6480928250666476
0,100001.0,50,182,-2.1248205599054493,3.7265625433080865,7.804623964266543,-2.5394995274233074,3.756494367059564,0.005723572657018266,0.12244897959183675,-0.19807604921068275,8040091,0.13435374149659865,-0.3263291907063856
0,100001.0,50,310,-2.2983663237564484,3.939122422648244,8.344677924723799,-2.7604816910218104,4.0401423369029,0.0018635743768402847,0.1373614260519021,-0.7293608751666023,8040092,0.14668367346938774,-1.3905743380654279
0,100001.0,50,226,-2.3850024256865745,4.0919958849685285,8.132086291691216,-3.0141854148447607,4.181566197271026,0.0010619728617597872,0.13125157470395565,-0.6992180523991258,8040093,0.0782312925170068,1.19573288749344
0,100001.0,50,203,-2.1389965585298314,3.720385180063548,7.891456167709218,-2.3284314167703712,3.771203520265168,0.0040640815758006925,0.11184210526315788,0.5364942575902054,8040094,0.16666666666666666,-1.7094899363048377
0,100001.0,50,157,-2.169447897700056,3.78893780245907,7.41669385361536,-2.6052798239330768,3.8188748922874174,0.003965424808841294,0.11507022163704188,0.3618261390649993,8040095,0.09438775510204082,0.9434613562389064
0,100001.0,50,220,-2.251041143645806,3.780830089314417,7.714505911997698,-2.6713790141232656,3.903859218289498,-0.004824982862007978,0.1394557823129251,-0.08299007823032305,8040096,0.1284013605442177,-0.04741562063830003
0,100001.0,50,179,-2.1736636902168,3.5177792017742173,6.677385347679966,-2.0342728508559484,3.6919638106067447,-0.014983985808475053,0.10092883307169022,0.6802453895582861,8040097,0.08673469387755102,1.4345185314526778
0,100001.0,50,262,-2.281231351958752,3.786497452309928,7.894569457603332,-2.43511573892893,3.9405339399695243,-0.007352070434043573,0.12755102040816335,-0.3429200635634121,8040098,0.10034013605442177,0.9653790456359154
0,100001.0,50,192,-1.9821723291360256,3.620934078779346,7.527307931795361,-2.4260126964881508,3.580611372333484,0.01574577777722181,0.10260770975056688,1.221800711934237,8040099,0.1717687074829932,-1.8679343086342808
0,100001.0,50,180,-2.29850590254759,3.347895014282642,2.8717597188783395,-2.204526896850145,3.714835474702732,-0.04203336531409101,0.19397759103641454,-1.7295587024060601,8040100,0.1488095238095238,-0.6480538600774433
0,100001.0,50,215,-2.2235792263868177,3.5641326181582937,6.839684262866817,-2.1086987815120537,3.767962839930529,-0.01685649579727283,0.10289115646258508,0.3706001092273313,8040101,0.08673469387755102,1.4345185314526778
0,100001.0,50,213,-2.1828425379905227,3.777198731398009,7.682486957323235,-2.6505783814256274,3.840853261581205,0.0029839969461705066,0.09098639455782316,1.0608289771905597,8040102,0.10714285714285716,0.4793129001775467
0,100001.0,50,158,-2.108911788055605,3.684245247265052,7.4042830422633985,-2.4240521098333367,3.7132116223056,0.0039616647723008545,0.09948979591836736,0.2715620669701437,8040103,0.09013605442176872,1.5415891954636283
0,100001.0,50,242,-2.296585338643971,3.813957852352823,6.938509275206718,-2.7290020179631074,3.964844602598817,-0.007569829742546964,0.19798407167745152,-2.9049922882440002,8040104,0.1284013605442177,-0.6994940584543832
0,100001.0,50,207,-2.1662590957515446,3.514920836090588,3.9385189779834526,-2.4183138398359065,3.6909798837535046,-0.013589442662225249,0.11054421768707487,0.4715014752725968,8040105,0.09183673469387754,1.2696206736258266
0,100001.0,50,178,-2.0254826021503045,3.4173580431719666,7.471929163529047,-1.7796007198576582,3.511003558620592,-0.004161384986953784,0.14030612244897964,-0.97086708821909,8040106,0.1335034013605442,-0.3298774739232072
0,100001.0,50,201,-2.2823967377277508,3.6924924320617674,6.8035348329344725,-2.465180577573497,3.881903164734592,-0.015224093077504532,0.1445578231292517,-0.6358253491757327,8040107,0.1649659863945578,-1.8850449242391256
0,100001.0,50,149,-2.039800891782421,3.6110068150558834,7.633368119721419,-2.273008575985448,3.6121946897345625,0.006881763529448148,0.12478741496598635,-0.5319861923247623,8040108,0.12159863945578232,-0.17257403490032808
0,100001.0,50,240,-2.24302640738956,3.7826448196446,6.939166111417212,-2.662760438557245,3.9015719625148857,-0.0033799432452393447,0.13236961451247162,-0.3391391148095825,8040109,0.14285714285714285,-0.8323624199861129
0,100001.0,50,254,-2.135036451052585,3.3637246767067026,2.3490816688804914,-2.582020986693081,3.5944648794921177,-0.019625448275341413,0.08843537414965985,1.0920172448321048,8040110,0.1241496598639456,-0.2417814117304049
0,100001.0,50,150,-1.996806407344477,3.5555750487941955,7.689933100833625,-2.1821359207398943,3.546938147550464,0.008234468844229972,0.141156462585034,-0.26839229428189265,8040111,0.11989795918367345,0.5518678533014455
0,100001.0,50,216,-2.2515303535453954,3.694691619825903,3.9307479597280466,-2.796019028156893,3.859393199427122,-0.011018573277740864,0.11989795918367345,0.12873769257125192,8040112,0.1020408163265306,0.5792370162093474
0,100001.0,50,198,-2.341256580912016,3.9308325237211363,7.621020796541924,-2.8240208575993075,4.054325931640683,-0.005618565231906392,0.14468864468864467,-0.671215690252316,8040113,0.15816326530612246,-1.3380923057923753
0,100001.0,50,159,-2.3032124929864306,3.8477785383146035,7.4383952765132,-2.798504763949817,3.966384841605232,-0.008064859543737202,0.13180272108843544,-0.15166911950419096,8040114,0.09778911564625853,0.9678698328715396
0,100001.0,50,176,-2.2573736501437507,3.6945321614476834,7.499789544707983,-2.3466333978732163,3.8542623056710794,-0.01274171957888666,0.1522108843537415,-0.9397169653443224,8040115,0.09268707482993198,0.1409720326088566
0,100001.0,50,252,-2.2894639024808447,3.431466987818163,2.3557546073405735,-2.459208435034233,3.7641053171292413,-0.03339386100979053,0.12755102040816332,0.13773555674301372,8040116,0.11054421768707484,0.5535495407764057
0,100001.0,50,264,-2.223310646692407,3.876485773845858,8.166131688555202,-2.665308491971892,3.936310023414856,0.005913819779669103,0.17556486880466474,-1.700293380850417,8040117,0.07568027210884354,1.1861261742522158
0,100001.0,50,231,-2.2046132346908265,3.8010382048147835,8.032810007506015,-2.7015471566886973,3.875745065692212,0.0023705355219083685,0.1192365835222978,0.0927188630174164,8040118,0.10799319727891156,-0.17248897761328286
0,100001.0,50,259,-2.327620204467421,3.828943167964032,7.042751919441034,-2.7099189309662632,4.002475046044158,-0.009968709759838136,0.1504234346799945,-0.780035681328259,8040119,0.12329931972789115,-0.2932217576427368
0,100001.0,50,241,-2.3093961556207128,3.671005680594852,6.928612129845448,-2.4818777165566583,3.9026197570798105,-0.019157526775569915,0.15051020408163282,-0.4148143389964112,8040120,0.10374149659863946,0.5131893772602492
0,100001.0,50,205,-2.1045394495701912,3.5688093524274134,6.779205373190191,-2.481498385761322,3.664090106553185,-0.0024080058830234325,0.125,-0.2140246531635244,8040121,0.15051020408163265,-0.8107281841365366
0,100001.0,50,175,-1.7812975664922892,3.1492494171172223,6.5792675501804485,-1.837637411108948,3.1602325526140844,0.006417029441103254,0.11139455782312924,0.4672465051365365,8040122,0.07908163265306123,1.873011161627536
0,100001.0,50,266,-2.3426202547616657,3.603176833895567,2.857367883631132,-2.781098450501968,3.9007564677784536,-0.027491579345583942,0.10969387755102036,0.3121900112110904,8040123,0.1292517006802721,-0.2721603730976597
0,100001.0,50,199,-2.249672176137726,3.4575180330622337,2.8452614140715013,-2.6785762880341157,3.7328248633250016,-0.02786635515891531,0.10204081632653056,0.3651374275513776,8040124,0.1096938775510204,-0.055379702271787665
0,100001.0,50,224,-2.2806254541815503,3.498439315449927,3.969804041239447,-2.616914307999562,3.7860274288823614,-0.028145087872774262,0.1377551020408163,-1.1068539557131725,8040125,0.14285714285714285,-0.2998627673087652
0,100001.0,50,176,-2.025411307592382,3.081041218649516,2.344618204714149,-2.01280712139226,3.3391389537448037,-0.02792416070606672,0.15306122448979587,-0.5352441285784466,8040126,0.08078231292517006,2.1099157063495593
0,100001.0,50,210,-2.3187467198167995,3.757591133739671,6.847382833755964,-2.641244529146274,3.9490520655675585,-0.014811625575364609,0.10204081632653056,1.360969647972025,8040127,0.13010204081632654,0.13829783005570195
0,100001.0,50,216,-2.257419674968176,3.937862982672117,7.985032113799771,-2.6596560528826387,3.988913326989528,0.005368424196399358,0.12244897959183665,-0.34113031066413463,8040128,0.06887755102040817,1.3398564736894605
0,100001.0,50,182,-2.069611759472604,3.297272762874772,3.911436969868978,-1.8128113914986488,3.4894775005581566,-0.017858290011021148,0.14795918367346947,-0.8169656478888402,8040129,0.09438775510204082,0.4416861861192193
0,100001.0,50,241,-2.253214834174716,3.909293624616102,8.161695366136463,-2.7877912896294217,3.975570363570645,0.004305534934187387,0.06972789115646262,2.4115907564448933,8040130,0.07908163265306123,2.3139607718037127
