#/home/enes/bim/BIM.py trees/r8050070.trees,trees/r8050071.trees,trees/r8050072.trees,trees/r8050073.trees,trees/r8050074.trees,trees/r8050075.trees,trees/r8050076.trees 250 --stats=all --eta=etas/BC.json --out=outs/692546618.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FayH,FulD,FerL,TajD,ZngE,Colless,btree,path
0,2501.0,250,7,1.1892241127124903,0.050321986984604807,-2.055869951677464,-0.7787059619000979,2.0177889088581735,1.396845289536723,0.03185726778080062,0.22177950330542814,r8050070.trees
0,2501.0,250,5,4.412274868850414e-06,0.011154371782584355,-1.854344998188919,0.2892348763745841,-0.5234923173094506,-0.4269598243979542,0.044133523340674524,-0.4614321096037038,r8050071.trees
0,2501.0,250,8,2.3034304633383393,0.006900541620896379,-0.5065713299685085,-0.36843383266615715,0.810859130415849,0.6083582562501891,0.030357991104201756,0.03479793704964271,r8050072.trees
0,2501.0,250,12,2.000982868506354,0.0625734499846636,-2.3562512718864066,-0.2882577363825977,1.1896293956501907,0.7059579962506246,0.03387155660766232,0.16026355151106855,r8050073.trees
0,2501.0,250,5,0.7117600965888965,0.18254789089347706,-1.854344998188919,0.26138060090201726,0.781263787623124,0.08889341027540922,0.040365764131795996,-0.5780645737648802,r8050074.trees
0,2501.0,250,14,1.551339111253063e-05,0.012262197141004624,1.8084372148148007,0.004644085532527178,0.11637981703968331,0.043400152510596424,0.033125332872709475,0.06141066220103519,r8050075.trees
0,2501.0,250,7,1.6138730728327961,0.1258326169049101,-2.0558699516774643,-0.2610405454256011,1.5838563081273371,0.8187496910362221,0.027797406635339014,0.4917848310300705,r8050076.trees
