#/home/enes/bim/BIM.py trees/r8120049.trees,trees/r8120050.trees,trees/r8120051.trees,trees/r8120052.trees,trees/r8120053.trees,trees/r8120054.trees,trees/r8120055.trees 250 --stats=all --eta=etas/BC.json --out=outs/691351617.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FayH,ZngE,FerL,FulD,TajD,bsfs,Colless,btree,path
0,2501.0,250,11,0.02642586004205965,0.8728644755485063,-0.48483492182154636,2.81529364808728,1.223509281075936,3.7089601206209903,0.026266355745562898,0.8455037185149413,r8120049.trees
0,2501.0,250,10,0.03597819656159776,1.4703608468323277,-0.8407935288434475,0.4973207385797265,2.02740113043793,3.901504903966099,0.03734292006736624,-0.41087878063814315,r8120050.trees
0,2501.0,250,11,0.10907513345080729,-0.040836682340066224,0.2881646517617038,-1.029123745469293,0.47348248955336497,1.2418098743321555,0.03605065422982251,-0.19270518170650702,r8120051.trees
0,2501.0,250,7,0.08999893826092782,0.9132460869449576,-0.3933029097149633,1.527614314108495,1.5569729803824048,2.215141892083598,0.030379582847519106,0.3359094077810383,r8120052.trees
0,2501.0,250,5,0.017031406377709453,1.2100144402988522,-0.7350791539873791,-1.854344998188919,1.6604785120734835,2.57459676857894,0.0402318953232284,-0.6105727555950281,r8120053.trees
0,2501.0,250,7,0.061630609334441804,0.023868243098033277,0.10995019909688121,-2.0558699516774643,0.2875272771034972,1.073806485089112,0.029045213110506545,0.3832641477857016,r8120054.trees
0,2501.0,250,4,0.0642730526689979,-0.12807604957955387,0.18057487864245952,-1.7193945226261713,0.03904466171637343,5.056170714293956e-07,0.02582680954231673,0.68748763556869,r8120055.trees
