#/home/enes/bim/BIM.py trees/ir8060033.trees,trees/ir8060034.trees,trees/ir8060035.trees,trees/ir8060036.trees,trees/ir8060037.trees,trees/ir8060038.trees,trees/ir8060039.trees 250 --stats=all --eta=etas/BC.json --out=outs/558342563.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FayH,FerL,ZngE,FulD,bsfs,TajD,Colless,btree,path
0,2501.0,250,7,0.2225227204681864,0.4748283306418182,-0.03727648366644269,-2.0558699516774643,0.8187743694547422,0.8783272613566905,0.07886384246664076,-2.0667681398420727,ir8060033.trees
0,2501.0,250,6,0.08949552071098855,0.45593056925221753,-0.45345139611332624,0.032958223794150206,-3.1178367348751664e-06,-0.24129020561684314,0.07215960616660189,-2.3504683412528387,ir8060034.trees
0,2501.0,250,6,0.22249671639141677,0.742987389330766,-0.5086823004484294,0.032958223794150206,0.4504878617361928,0.20871078536567797,0.0540063479725353,-1.317721187629867,ir8060035.trees
0,2501.0,250,7,0.006193475321182144,0.11667968127399529,-0.16512454871943813,-0.26412781878448427,1.690525703800356e-05,-0.18796798450922603,0.06717191346029278,-2.9854435346119867,ir8060036.trees
0,2501.0,250,9,0.006595967819924732,-0.14707830358354942,0.2571907044008714,0.7828117394489834,1.1085547122109732e-08,0.3573995346840118,0.05013602798289934,-0.9473174617631052,ir8060037.trees
0,2501.0,250,10,-0.05548057335182248,-1.293266930381596,1.851251066764556,-2.2591619954936997,0.6103539471490734,2.08075955123405,0.04229822515869932,-0.20809865645876555,ir8060038.trees
0,2501.0,250,4,0.058813963259611836,0.1571685297169953,-0.1044466774949735,-1.7193945226261713,5.056170714293956e-07,0.052777860271681264,0.06182795698924731,-1.6813713324000688,ir8060039.trees
