#/home/enes/bim/BIM.py trees/ir8080058.trees,trees/ir8080059.trees,trees/ir8080060.trees,trees/ir8080061.trees,trees/ir8080062.trees,trees/ir8080063.trees 250 --stats=all --eta=etas/BC.json --out=outs/402359034.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FulD,ZngE,bsfs,FayH,TajD,FerL,Colless,btree,path
0,2501.0,250,11,0.2523487190495646,0.8482805878923115,2.5517994343630366,-0.004056301055678839,1.0459764532203435,-0.5427486191256812,0.08728462236040938,-2.9407270961988177,ir8080058.trees
0,2501.0,250,8,-0.5065713299685085,0.9545985314384186,3.2007070620841334,0.02793760947904571,1.3470111403242642,-0.5414782244579357,0.036533229692965415,-1.018621936415466,ir8080059.trees
0,2501.0,250,13,-0.14726309148325345,1.289443025214506,3.3690540228729535,0.06309205972269687,1.9182600720502485,-0.6487677696004475,0.05598199248607332,-1.2749612190477828,ir8080060.trees
0,2501.0,250,12,1.2374296820739523,-0.018424943527307818,0.9196666067011743,0.18601692686499768,0.8932060413540441,0.4723000701114538,0.03643606684803731,-0.019044103212771946,ir8080061.trees
0,2501.0,250,10,3.2538034726531517,-0.5041390289083024,-0.9420456425548378,-0.0016646063603683368,-0.6451693983171164,0.3131292686056299,0.03844409897655137,0.05662751981639108,ir8080062.trees
0,2501.0,250,4,-1.7193945226261713,-1.1126332197704003,-0.5112268363685175,0.06514856700823907,-1.2745399927364374,0.8049701389897221,0.03326208058038606,0.2634680237270765,ir8080063.trees
