start,end,N,SS,TajD,ZngE,FulD,FayH,bsfs,FerL,Colless,btree,path,iColless,ibtree
0,10001.0,250,83,1.6571097227710274,1.1368051417847886,-0.5709258801405979,0.058665512735605725,0.9609540396881556,-0.4952657405396269,0.03442340791738382,0.08920115789611917,5010000,0.0401714384419398,-0.092948840563394
0,10001.0,250,43,0.6677383472553586,0.16313355615055372,0.3847784815137161,0.0781027539063896,0.5311548866332924,0.15677045218513275,0.03249255084855552,0.2986106956558545,5010001,0.07907760072548257,-2.7122655476511786
0,10001.0,250,80,-0.25880071004285976,-0.8008624604572614,-0.02571372505385986,0.09976094146639564,0.2758431199061126,0.8495060960107296,0.033946983379438064,0.24236914779862895,5010002,0.047512631169840655,-0.5693641131726511
0,10001.0,250,64,-0.014532224704776563,-0.5453157114173456,-0.41742633149567604,0.09513595458772192,0.22365566785436425,0.6681933394144174,0.032351757259452565,0.44950470483265603,5010003,0.04946514167268151,-0.6688233162097851
0,10001.0,250,75,1.3155065639138326,0.7735919134944758,-0.7945580803687652,0.06897942393767083,0.7619704705040184,-0.23610644238432826,0.02689938640191264,0.9581681190911124,5010004,0.0436441104921478,-0.5018763365887108
0,10001.0,250,63,1.1768035442994518,0.5475247716077615,1.043899548459564,0.08751801780339337,0.8881242620895134,-0.03627309893569864,0.032620556668360785,0.2505234881981259,5010005,0.041087738048970084,-0.4169080064343448
0,10001.0,250,93,1.2055712826673377,0.9862076516847318,0.1486426708414164,0.01545685857655295,0.888660366191943,-0.5548386045088111,0.035014421011720906,-0.015540170380550812,5010006,0.04307120956946064,-0.4349832355300507
0,10001.0,250,58,1.7004905772624308,0.573356069945202,-0.15568068336223273,0.16614299928661938,1.1583077927405354,0.21477237989903827,0.034640578442803466,0.10211925286772604,5010007,0.034211037699183836,0.10497068374173328
0,10001.0,250,74,1.3272344621363037,0.5847432764056306,-0.03171267649381646,0.10404168404498068,1.2316969949490728,0.003959790520200791,0.03145762774600707,0.3521387646495454,5010008,0.03451979962862202,0.07360166354151018
0,10001.0,250,76,2.2472576993137463,1.6807687852324802,0.1292094882573508,0.05477553231227288,1.179504167249766,-0.8478018685062486,0.031076354239976463,0.2451873538922917,5010009,0.038755020080321285,-0.3922291744659888
0,10001.0,250,109,1.2092335141371937,0.9833760707775177,-0.8222320864083391,0.017111855694261737,0.5757234656152879,-0.5460682075068144,0.03235011352711354,0.1881825785170724,5010010,0.0495141857753595,-0.764539445165597
0,10001.0,250,91,1.2734104908650892,0.4687578215963403,-2.1919355196851416,0.1152309677545762,1.3203914038202065,0.12261328119435988,0.03073480185048205,0.3004766290675924,5010011,0.043867405104288125,-0.5297669688809843
0,10001.0,250,64,-0.03756451325091684,-0.4660215511153556,0.1426361536594898,0.07734294145975437,0.285096105991403,0.5572925177932074,0.03435122980400867,0.02341198530725405,5010012,0.043014351312058274,-0.5667074469860477
0,10001.0,250,71,0.5971069204834459,-0.026062259466555437,-0.4161151127860701,0.0979606928497484,1.154227839842688,0.3596070423821259,0.029617461782614325,0.4100765563514428,5010013,0.041869712099016416,-0.5051533666518052
0,10001.0,250,80,0.4735271413149533,-0.3491078241956551,-0.25266127746048594,0.13448568850963408,0.9751784026368572,0.6928318211614463,0.0324907755274383,0.23596736860734666,5010014,0.03682812745037877,-0.15248325460536605
0,10001.0,250,56,0.6771266774415169,-0.0007242885742361986,-1.6426205680822163,0.107835477264817,0.5774843994722054,0.36920075279819,0.028275313234504832,0.5395634057630929,5010015,0.056447802595581575,-1.5234228362546407
0,10001.0,250,55,0.13036418533729138,-0.6386042932391024,-0.3274609709916462,0.13688452455979722,0.5046274262690322,0.8633463912443131,0.0304841485758703,0.379062004667805,5010016,0.04346417929783651,-0.39036527986296976
0,10001.0,250,71,1.5664685066403878,1.355756807615653,-1.4322345146311273,0.005315933911841208,0.6893125360123115,-0.8213995184591028,0.03299453071754057,0.23632523427907745,5010017,0.0361985576715464,0.012782611318109795
0,10001.0,250,70,-0.6144548435838274,-1.3183771447653982,0.1353796579330811,0.1371656839325823,0.12553743417016405,1.2971975014467183,0.03006697195514175,0.4102899820245676,5010018,0.04025456665371162,-0.3211820334530993
0,10001.0,250,67,0.7626407104012949,-0.2041295006952437,0.5412480098054371,0.15598886985903554,0.856671822272317,0.6703410159679796,0.03259854969921041,0.2869884316117399,5010019,0.04481906119100056,-0.6552013733946012
0,10001.0,250,80,1.1436148542842373,0.8312833221653162,-1.1604514870869915,0.032244246309393106,0.5786014327457487,-0.4004870228871573,0.03007812889274219,0.5304403685017604,5010020,0.038229531027335145,-0.016039745515130592
0,10001.0,250,56,0.27293701664097786,-0.12467254686723254,-0.3740191419681387,0.06603290069322715,0.28959681160078204,0.3031531628416761,0.03579155331001425,-0.039576508997066766,5010021,0.04188601914991344,-0.34100779677687115
0,10001.0,250,68,1.3722092866027995,1.108914062235663,-0.3032627326936761,0.018316917251536745,0.8961420543453673,-0.6232930768675818,0.029732947362307964,0.4020604399524351,5010022,0.05124309554935283,-1.1224425330085863
0,10001.0,250,86,0.4151657767768839,-0.3175182249062469,-0.2324030616168121,0.11929296061799792,0.8421871130225985,0.6219208047869914,0.027295088673880568,0.6166365459620614,5010023,0.05388276365223201,-1.1708265648880711
0,10001.0,250,73,-0.1536182494331767,-0.542582804875149,0.008441442860697406,0.07164852287955273,0.3104361609711262,0.5880055267116517,0.03808560158319597,-0.08347934677520555,5010024,0.04596072461890573,-0.6959696687579476
0,10001.0,250,66,-0.5766209658510318,-0.93114732739829,0.3214616444662295,0.07520739918415947,0.06339102072626021,0.8389645695973936,0.032940293954172584,0.3677821065521248,5010025,0.043442587554519164,-0.2509540912045331
0,10001.0,250,61,0.807731493526665,-0.15699769922988954,-1.1712087483045164,0.15582898707351195,0.8422181001491061,0.635347277443247,0.02865813203939905,0.7656373565002178,5010026,0.03731624791385657,-0.0036555888711298883
0,10001.0,250,73,0.3467926308731637,0.11132626378967084,0.008441442860697297,0.03450276795380907,0.2929531085090009,0.052317707551390064,0.02732484188955235,0.7992432877779304,5010027,0.04457713552155837,-0.5411810710682492
0,10001.0,250,68,1.3213294855308144,0.5514395010338633,-0.30326273269367554,0.10929378273894244,1.589328390911825,0.039838963523178866,0.02947771233818649,0.5101873655130974,5010028,0.04283635783830109,-0.5828709433413318
0,10001.0,250,59,0.2056151427542332,-0.07258951064252774,0.09938217464361268,0.04565969216677465,0.396003469778181,0.20208525568785216,0.027439350670564442,0.6858498995419599,5010029,0.0449388953664119,-0.5654412757164575
0,10001.0,250,72,0.86363065592397,0.7408492590379682,0.04964656721315579,0.004159568288063738,0.4245132752917267,-0.44440032250222,0.03276423667018303,0.08150578844267008,5010030,0.056804932339327985,-1.2839831267766648
0,10001.0,250,59,0.8775794352850893,0.16086839054413515,-0.8070051971883653,0.11001134964571037,0.9252023609542516,0.2786492083754557,0.0273153984940549,0.7043829125657729,5010031,0.04186746987951808,-0.3774100473830521
0,10001.0,250,78,1.6472092180056446,0.8678416715387829,-1.344854903252056,0.10404333725331648,0.9038588979616756,-0.16952996019330965,0.0360108488062552,0.10428660683749123,5010032,0.045717675455642585,-0.6220236486280627
0,10001.0,250,64,0.7334143548679857,0.09795816403254756,-0.9774888166508428,0.09798057006232057,0.7966654235841614,0.2792686805400707,0.03171173658982278,0.3985074037048053,5010033,0.03921845740734199,-0.1428942830644563
0,10001.0,250,66,0.9457925212103382,1.1831679944914533,-0.7668319605999473,-0.062080439333863674,0.20065144758931855,-0.9494828864431112,0.03155093492248564,0.3883672716401715,5010034,0.04303430731724553,-0.4144688119955912
0,10001.0,250,58,1.1250934639687171,0.4294003880403182,-0.76963091223273,0.10088225694428482,0.9145776706637856,0.08000678746258133,0.027647456184183742,0.8008615444173178,5010035,0.04650051820183962,-0.8928183308400586
0,10001.0,250,71,-0.03663328380464168,0.054265563505565405,1.3620938404427811,-0.015317443753658731,-0.16310391102694127,-0.08732765477741285,0.03710325171654359,-0.010494293333787012,5010036,0.042897396035755916,-0.4032311866083956
0,10001.0,250,68,0.5727351253550871,-0.19185991390186966,-0.8323752647235947,0.1238577576898151,0.6297546776336891,0.5513450537043229,0.02945884922177188,0.3581883400877505,5010037,0.03646845446301334,0.09668607870462496
0,10001.0,250,62,0.16935199723065847,-0.34932424932074035,-0.3354354227057125,0.08935594628097451,0.5517038134843953,0.5256356734459406,0.03054253303536726,0.6159625673814272,5010038,0.047561212592304704,-0.8443157566057399
0,10001.0,250,54,0.6567119244641202,0.05648518071392654,-2.575485474409856,0.09447342560922638,0.7567465100103823,0.2866297583078385,0.028544754051268186,0.6047063833625627,5010039,0.041217288508874204,-0.18761709221156075
0,10001.0,250,50,0.1984952190969053,-0.1502514270957389,-0.06896314663617219,0.0595326175977129,0.2790170371989572,0.2940823410457893,0.03285588590922831,0.3126556723807403,5010040,0.04195491643995336,-0.5614301574670351
0,10001.0,250,47,0.2323454518106677,0.30439645310435504,-0.635259363313979,-0.01897937480164352,0.11247445615908994,-0.2525605903893733,0.033303993964472686,0.15124506442067762,5010041,0.045299477479811716,-0.4824928619914047
0,10001.0,250,69,0.6053516400998084,0.1257371088833667,0.9628533130651774,0.0725372572545257,0.6734694302989807,0.17570284701569813,0.028296810069060364,0.7235374278567465,5010042,0.053707919234541865,-1.1278086401388276
0,10001.0,250,79,0.9046386308096336,-0.0854975810500986,-2.055384614236402,0.15545618930544566,0.9666883324264712,0.6033198905924201,0.028867330363638168,0.6265065630064457,5010043,0.038839227879258975,-0.052728843399218926
0,10001.0,250,55,1.1286563629949324,0.7910217860823751,-1.939940940975148,0.03595413913150646,0.5863370343534358,-0.3681246022405535,0.026181477858039502,0.9485732522582804,5010044,0.04157850038145413,-0.19635170212730607
0,10001.0,250,58,0.5374863846775467,-0.2817190330988441,-0.7696309122327301,0.13615334470078774,0.7439895031355793,0.6422023685839551,0.033706104334089736,0.21947533270684988,5010045,0.04656567899863664,-0.5934892499547894
0,10001.0,250,47,-0.3005683316200735,-0.5058068429479601,-1.0080498858402038,0.04534778463613239,0.08462772141148138,0.4658814156623928,0.030622489959839364,0.2727583389726436,5010046,0.061436066848037325,-2.0378734728713246
0,10001.0,250,66,0.24196813406886544,0.21615556044885756,-0.22268515806685948,-0.0004724496953862439,0.08928194239101203,-0.13562735074114013,0.04156108304184478,-0.3011789015601817,5010047,0.05775637110654599,-1.5591848408133746
0,10001.0,250,68,1.6009218972351065,0.590856894250152,-1.0969315307385543,0.1461355217160584,0.9224007761272708,0.14404050802063664,0.027008957488941943,0.8520250316539181,5010048,0.04364516891093788,-0.5777471413255119
0,10001.0,250,90,0.053476155082810506,1.970076564304137,-0.7614459367260391,-0.3324758019726696,-0.4464136495119863,-2.40911142554018,0.03510513829511595,0.2268269642887735,5010049,0.03885866044824459,-0.126743921978462
