#/home/enes/bim/BIM.py trees/r8070042.trees,trees/r8070043.trees,trees/r8070044.trees,trees/r8070045.trees,trees/r8070046.trees,trees/r8070047.trees,trees/r8070048.trees 250 --stats=all --eta=etas/BC.json --out=outs/574320419.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,FayH,bsfs,FerL,ZngE,FulD,btree,Colless,path
0,2501.0,250,5,1.5469329643602574,-0.05417266582581283,1.260492094287026,-0.9284942353586868,1.3200631303625032,0.40820632868312895,-0.06747505072655344,0.03747651897914238,r8070042.trees
0,2501.0,250,13,2.223041385379464,-0.0011934004004065192,2.1007069189238847,-1.1293848539856546,1.7951740199337634,-2.3970717900180203,0.2750065176296461,0.03169937815779246,r8070043.trees
0,2501.0,250,7,-0.39601155296786794,0.17397029786106225,1.690525703800356e-05,0.898589431236503,-0.865509600748891,-0.26412781878448427,0.22387087556947066,0.03584661225547351,r8070044.trees
0,2501.0,250,13,-0.740706606823669,0.05988569479148412,-0.5730774578907647,0.6785403991130258,-0.8389931755823665,0.9776412577841307,0.6015589972364438,0.02883793237465993,r8070045.trees
0,2501.0,250,6,1.2149086378677332,-0.04625133740177092,0.492263850163399,-0.7621473072464795,1.0684668566761824,0.03295822379415004,0.5791609968279529,0.02821886624840375,r8070046.trees
0,2501.0,250,13,1.615936381074452,0.03081273563941184,1.0546616973320007,-0.6599992742133175,1.176654098334672,-0.14726309148325334,0.3629126151981963,0.03358325776223173,r8070047.trees
0,2501.0,250,7,-1.3040578310161848,0.08377781349634753,-0.6526381356410844,0.9750251329648898,-1.2768468535280937,1.5276143141084955,-0.6458030209491181,0.043543349023333476,r8070048.trees
