start,end,N,SS,FerL,FayH,FulD,TajD,bsfs,ZngE,btree,Colless,path,iColless,ibtree
0,10001.0,250,49,0.6586764665781646,0.04349345615006468,-0.3702407795860464,-0.6762750214337998,-1.0431590782065957e-05,-0.8251513457867379,-0.06124699156479505,0.03661743749190309,9040013,0.05621950166256423,-1.3653756411090898
0,10001.0,250,48,1.099082650880923,0.12113731479673928,0.41393260655832104,-0.5291794525152154,0.3627598052619391,-1.1153508475996268,0.17047794253531184,0.03550694714341236,9040014,0.04859581695959465,-0.9629384006594084
0,10001.0,250,70,-1.053816519225742,-0.11475733892700653,-0.3795086297446814,0.4566534068484172,0.26547769402884897,1.0522246901982522,-0.6589906135254213,0.04869625128078295,9040015,0.06598104577117403,-1.8731264189475156
0,10001.0,250,64,-0.3810434632297605,-0.06787127857969143,-0.1373950889180931,-0.164700946628068,0.05390421409486838,0.2347405905534801,0.10909552323269817,0.038459340207128316,9040016,0.05155748441795857,-0.7433323385410353
0,10001.0,250,84,0.2913565163834184,0.06025588692302355,0.050060823174295055,0.249694752800684,0.3982623723124909,-0.12423494524864187,0.1947661287518964,0.03413024859293806,9040017,0.040781405190655096,-0.415601914587459
0,10001.0,250,67,0.13479982091137155,0.11025763863891486,0.5412480098054366,1.1586256925391896,2.1069306854719208,0.4026986669685397,0.8311690465423782,0.026413775234419318,9040018,0.050905233838580116,-1.1341238090963588
0,10001.0,250,65,0.8894609172111297,0.09849269959880937,1.4753143374216258,-0.3746713231332068,-8.336648231326843e-06,-0.8826318792714262,-0.34100289160232344,0.04185974667902378,9040019,0.07220195920157055,-2.5836233122621097
0,10001.0,250,85,0.051012044257635135,0.06778145563578189,0.2286410420447567,0.7839221718865029,1.2444716123022483,0.3076336996463503,0.4153341791210066,0.03062396212415645,9040020,0.06924472081875893,-2.37688180593249
0,10001.0,250,54,1.061768501379841,0.09514259135744622,1.6888461716150638,-0.7618548181203625,-0.7731002102297301,-1.1889598977004034,0.31354617814815205,0.03370768948988389,9040021,0.04673070160827642,-0.4760457795138735
0,10001.0,250,56,0.7775685066939574,0.06518038226593745,2.7974844233170555,-0.6099993863647323,-0.5942205791149927,-0.8940450690643003,0.53156920689913,0.0289378432596466,9040022,0.05219588029537504,-0.831645604909961
0,10001.0,250,68,0.15585473153939394,8.795958517181106e-05,0.4904060653512029,-0.2835771965622497,-0.10172387263405444,-0.25098600372630303,-0.2773317038536995,0.040439876331831236,9040023,0.06217999628246505,-1.3964501280544055
0,10001.0,250,52,-0.45101407250635,-0.1032372397911474,-0.17786999266109954,-0.4587012460488576,-0.6614668169807211,0.16287206842801688,-0.4713808289613513,0.04190100058678736,9040024,0.05584272574167638,-1.5495952770075738
0,10001.0,250,55,1.2087971753962428,0.07100711410740324,2.575002974978656,-1.332280778407293,-1.0884893668139966,-1.5576496299457658,-0.2614328101397999,0.03951597480552007,9040025,0.060508161678973965,-1.339008559243884
0,10001.0,250,61,-0.4236183279725473,-0.0629893821646336,-0.5854422861640385,-0.020744596854605685,0.055313444933573014,0.33244179593689355,-0.5205582010867188,0.03933169469508373,9040026,0.06276951122462199,-1.7473074883521895
0,10001.0,250,57,0.5275088170050681,0.055544591938635264,-0.7310392286124936,-0.2698307122740271,0.2320472943289137,-0.5435358521590193,0.8612654967223484,0.027275769745649263,9040027,0.058068049323393274,-1.323702631568925
0,10001.0,250,61,0.4680270876717675,0.08673455337531245,0.00032417597643900117,0.2398908966131366,1.0207249459214145,-0.2718555934445046,0.244356796467029,0.032815278710148506,9040028,0.05846847801764241,-1.4719462674065986
0,10001.0,250,51,-0.8326719807465871,-0.16244509851056546,-1.1618543292691093,-0.490517948527856,-0.5136941338142956,0.4565151875166982,-0.3352668793215917,0.03991920762227797,9040029,0.05187848166860992,-1.007931332112899
0,10001.0,250,51,0.6481434922135068,0.08802478858349755,-1.1618543292691093,-0.09751345587473388,1.4935677020958908,-0.5646273990346526,-0.03387809348566531,0.03770167518710076,9040030,0.07345511076564322,-2.365146068545413
0,10001.0,250,60,0.3982951805033846,0.10141729722418512,0.04908351331443729,0.551563275621927,1.562012722409028,-0.07866612960138078,0.3918752992486563,0.031010289033894488,9040031,0.0575466227428917,-1.5097151317352742
0,10001.0,250,76,0.5207314880361527,0.06999638612469347,0.6056784862996344,-0.04879473693897568,0.6373031696360345,-0.4419878957521695,0.06519536106999245,0.03818739713933392,9040032,0.059101324653452525,-1.5184451131871988
0,10001.0,250,58,0.4501811380552485,0.07846432526901266,0.15129443107301524,0.1626956594195907,0.4995169679913213,-0.2914603950322572,0.246166275610402,0.03077046785585054,9040033,0.061410156756056475,-1.1049660456234247
0,10001.0,250,58,-0.3671833787590509,-0.05850563913411225,-1.0766060266679784,-0.06344514054461224,0.06659622780245493,0.2681267293649222,-0.667062376145375,0.048999222697240566,9040034,0.05995694938563186,-1.2287882640362089
0,10001.0,250,42,0.8716795412684055,0.14481429002915128,-0.365376608814113,0.15316654259147244,0.8398352069842869,-0.6349389692328572,-0.005267260830463343,0.03758042924385715,9040035,0.046870276806149316,-0.6755562955172186
0,10001.0,250,43,-0.2700517714882095,-0.08065919802709949,0.7891274930930114,-0.4887323036936818,-0.5153836569211624,0.005555168116890988,-0.32255165472412944,0.0384070845594359,9040036,0.05790095867340329,-1.014457412123824
0,10001.0,250,57,0.3773562066324619,0.07301929502045312,1.1408380761972026,0.22608897464840674,1.6024519396416634,-0.204969005989312,0.6071697551920555,0.028470185728250243,9040037,0.0372163139360963,-0.04200021629186576
0,10001.0,250,53,-0.8883056146808018,-0.16599450035318042,-1.2307189338712317,-0.4413458746429055,-0.8752364696435895,0.52264290874049,0.24561580921595105,0.032562508096903746,9040038,0.052144060111413384,-1.0119475072626491
0,10001.0,250,52,-0.05044747864758983,-0.07435219086941097,-1.1968968564189941,-0.8361586183304563,-0.5437909267280704,-0.32474747216476274,0.29270375012795724,0.0311359903714755,9040039,0.04474996761238502,-0.306643422388451
0,10001.0,250,49,0.656804691643896,0.054991811434492485,-0.011444795801529994,-0.5298747324679087,-1.0431590782065957e-05,-0.7598368519359838,0.3524883355758391,0.031337471096507245,9040040,0.052172399274517424,-1.3640065517986009
0,10001.0,250,70,-0.35532352948283635,-0.07075093218604273,0.1353796579330812,-0.2557286582571679,-0.2534730233253555,0.17364838344928665,0.024985205039232104,0.036416836701645285,9040041,0.05553463855421688,-0.8620393262348033
0,10001.0,250,57,0.15883735177542418,0.07850242889561537,0.5168789745939706,0.6966293130526179,2.1984662504174315,0.1775675604621753,0.6721546018392425,0.028186478633427717,9040042,0.05599458766967512,-1.4525945212669482
0,10001.0,250,66,-0.17615925249744635,-0.007652586345035384,-1.310978763133036,0.22467781478516333,0.17786499971265762,0.24122268236820685,-0.04018125850888472,0.03393322393516718,9040043,0.0646424407306646,-1.7397576841994948
0,10001.0,250,62,-0.1098775872564566,0.09282545527718457,-1.4893146806158994,1.3776535764456532,4.518118403156047,0.6949581740434996,0.4024906911454389,0.030102128945891093,9040044,0.052293541411302776,-1.3262308492565449
0,10001.0,250,65,0.3915719721028167,-0.022270340232140855,2.579293701554669,-0.9994881740159904,-1.3045514217988654,-0.7565395179262566,-0.32573231568228833,0.04328172906680487,9040045,0.05022730217055907,-0.6268722016296043
0,10001.0,250,69,-0.7197893893384549,-0.0061224733555527155,0.7019016568880913,1.2360707450812043,1.4203972327077854,1.1269705340345748,0.031801418668503584,0.03408070546926304,9040046,0.0389892904953146,-0.3197593466554191
0,10001.0,250,70,-0.31079614794845106,0.057004593001707335,0.13537965793308165,1.2957600254561863,0.9590795167412878,0.8236668580575222,0.2214723069263724,0.032753475071132805,9040047,0.057769788832750364,-1.6669720696000614
0,10001.0,250,80,-0.5879916057122352,0.03125295130809358,-0.9335039346803649,1.471724506035106,1.518817927719997,1.1284050990613903,0.002873029183977841,0.035738345085410766,9040048,0.044856846741805935,-0.5500615535347511
0,10001.0,250,46,-0.08222190042042701,0.09161650076159003,-1.3459897975374755,1.2845670016125077,2.2513985337435702,0.6244395538315363,0.4115513381999934,0.029947278595447706,9040049,0.04665031092110377,-0.9106229233247825
0,10001.0,250,55,0.12553502149918816,-0.00650290617784317,-0.3274609709916462,-0.3125924809873009,-0.1386085252157526,-0.2380820662545933,0.07896799321317087,0.035386168329230916,9040050,0.0507976606888383,-0.6930403168551954
0,10001.0,250,76,-1.5512938666907838,-0.3425585769948953,0.3674439872784924,-1.5766260659385276,-2.2004734073295307,0.5532133779468686,-0.4600757967426976,0.03940545818205947,9040051,0.05662002850110118,-1.321713899737728
0,10001.0,250,51,-0.4923166576194284,0.021480755773310014,0.5672343332080519,1.176206860696395,1.298578337762227,0.91008683522478,-0.009508746719507426,0.03731772970016267,9040052,0.06432180334240188,-1.8290721818452216
0,10001.0,250,65,0.02027720388008498,0.04331893584733815,-0.4566495498111982,0.5137438776096811,0.6620366951777493,0.21016858572004254,0.4194904557445824,0.03040117459083647,9040053,0.051872502416614334,-0.8903618534223295
0,10001.0,250,52,0.2298952648338045,0.13040015434132546,0.16180562859153216,1.205769321090382,1.9798485981658107,0.3417056407725572,0.05282874301043043,0.035922723150667184,9040054,0.0467951209303716,-0.980524272833544
0,10001.0,250,59,0.477334649121878,0.0610948639176362,1.6100277943635766,-0.10463870654690408,2.1889551167612784,-0.4307714960248053,0.4743482667235449,0.0298276978883275,9040055,0.05043966187329965,-0.966253481682768
0,10001.0,250,69,0.3372965358070355,0.04061424517242028,0.9628533130651764,-0.09729370611349804,0.2013390155307499,-0.3151390339214207,0.6873068876096923,0.0294929718875502,9040056,0.04221905543320234,-0.3198996567910108
0,10001.0,250,65,0.6210614849031718,0.018479584674089826,2.85528854258793,-0.90112316930653,-1.2813053686420912,-0.8982712419188891,-0.617129049395647,0.04173144189661875,9040057,0.05739085373753078,-1.5908172424901112
0,10001.0,250,50,0.7685076254380181,0.04618765869295729,1.691971327586874,-0.8435706409454871,-0.4906364854798048,-0.9869169214765104,-0.28842577092395183,0.04320383270052917,9040058,0.07419708158145777,-2.4064430665410264
0,10001.0,250,77,-1.701538098537735,-0.3214349236528137,-1.0874914669034843,-1.0361507145349107,-1.6060413046725908,0.9140191611141346,-0.596112162102442,0.04371459085752924,9040059,0.05594497806895786,-1.2745702058095727
0,10001.0,250,62,-0.9468785192883059,-0.1565023543669856,0.5299740207269269,-0.24850985194314584,-0.5602517189715448,0.654165891880834,-0.15165071114764456,0.0404404355774352,9040060,0.05803212851405622,-1.3726140330458523
0,10001.0,250,68,0.8345095169709474,0.06619092056277823,0.2258497993362425,-0.6800928530955144,-0.07347153469307335,-0.9736382126915984,0.4522272755265168,0.032681594865815615,9040061,0.06086095534210574,-1.3791700942694882
0,10001.0,250,64,0.10677759322328748,-0.059569761308203385,-0.9774888166508424,-0.9520723263606684,-0.4720306362012693,-0.5056686312663505,-0.27351582510502176,0.042242703533026116,9040062,0.06048063220624434,-1.3808047899793878
0,10001.0,250,64,0.27764154525830553,0.052002064164126775,1.2627611239698229,0.152379891353033,0.3398658358064805,-0.1567743259375954,0.4365919172079227,0.03205436346404294,9040063,0.0639481000926784,-2.021472538745257
0,10001.0,250,48,-0.7012578092953848,-0.14346663412524474,3.704862444720387,-0.4834911842756356,-2.1122223410302765,0.3540882887535365,-0.5206050494237651,0.036782614328280866,9040064,0.07268104676771601,-2.5353562667277547
0,10001.0,250,53,0.18645447169318724,-0.06830713781512525,1.1055212215212318,-1.198475334801742,-1.347596350283316,-0.6743561866282116,-0.4075937700015199,0.0458809122820005,9040065,0.04609117473478142,-0.5661060404222078
0,10001.0,250,88,-0.5240712326857073,0.026064405945914318,-1.5391871922508322,1.28803031241623,0.9946866107398666,0.9971007475884649,0.16612353631713156,0.03571518122437721,9040066,0.04137112968001036,-0.3474243024253643
0,10001.0,250,65,0.4638609505028271,0.10086366517963598,0.09534013225532248,0.4340268134847328,2.911448647116332,-0.1827704007974623,0.4522793521491221,0.030135430057699773,9040067,0.06103593258665159,-1.5173324371364525
0,10001.0,250,64,1.0611243887861612,0.11062267588668218,-0.6974575740732594,-0.5369693072427717,0.515066004918165,-1.0924454175010756,-0.3124635113108665,0.03862959168050501,9040068,0.06187885181278108,-1.7178168190806598
0,10001.0,250,95,-0.4461497095917162,0.021569409220927385,-1.0738373221087378,1.08805418007868,0.37952034103212295,0.8462837993936471,0.11909593276515655,0.03572677808006219,9040069,0.05690694466671239,-1.2108169751436275
0,10001.0,250,65,0.33789693302125595,-0.05009152929468759,0.09534013225532237,-1.2550704809429518,-0.7979956093577593,-0.8259391896743729,0.2334945710353684,0.03295169927019908,9040070,0.04318078766679622,-0.5000459986445663
0,10001.0,250,64,-0.24008242333666685,-0.06921708769366983,-0.9774888166508428,-0.43978384596331616,-0.19580038737858005,-0.00016835934116485728,0.09513582472135496,0.03535855581133465,9040071,0.07774107181413828,-2.178662789670232
0,10001.0,250,79,-0.8518806975558989,-0.1520020657314408,0.9302949990902312,-0.40811590232129297,-0.7774536782621541,0.5066137952220645,-0.25896055962036496,0.04259542915494997,9040072,0.049229174763570416,-0.9572073542365668
0,10001.0,250,78,-0.5837319760878508,-0.006551607669951114,-1.1124010286691597,0.9776748436287094,1.0907320056343648,0.9051265718913056,-0.037195871505354326,0.03856285356479682,9040073,0.055712330387468534,-1.1379545446267705
0,10001.0,250,73,0.25956408899736405,0.05390700751583407,-0.4864913857363517,0.2176966575730788,0.5862110519916683,-0.11309744079919705,0.09998613849465576,0.03895124163056632,9040074,0.0617284807432495,-1.5413500232911783
0,10001.0,250,46,-0.489147902461555,-0.07038177821420731,0.9352528642313028,0.03614397600196344,-0.9290135685969418,0.4094372560999543,-0.09582737369078556,0.03654282602332869,9040075,0.04191929006347972,-0.7179688891879035
0,10001.0,250,99,-1.212900159519862,-0.2095293013462926,0.1430810677609428,-0.5378636724071308,-1.1683039576792342,0.7398419572647389,0.18551012408358425,0.033179136688374265,9040076,0.05647752299520663,-1.264380638821509
0,10001.0,250,74,-0.021866575106773173,-0.0007539607238683782,0.7012187738674022,0.03017146331499605,0.16683137911466794,0.03101454750826945,-0.3418312148520541,0.0455108966331275,9040077,0.06949302586690848,-2.05023734932572
0,10001.0,250,46,-0.8308140537701555,-0.2254217418514469,-0.2053684666530861,-1.2471542720950592,-1.3662207504729398,0.12674904982324478,-0.501719894173726,0.04477947632825207,9040078,0.06646586345381526,-1.8102046016036304
0,10001.0,250,55,0.6957349503880226,0.07497487716616848,0.9625230049951544,-0.3385890255314845,0.1886174775885736,-0.7089509733326989,0.024956236473643183,0.03741280913126188,9040079,0.05988764441931951,-1.6474342781685072
0,10001.0,250,51,0.6682954760608927,0.11803016269271653,-0.12440113178281224,0.2396491115246684,1.1628459491697405,-0.4336494900708212,0.7072709030155478,0.02860771041153863,9040080,0.052864684544630135,-1.0632339162017492
0,10001.0,250,73,0.8551231819506392,0.07334102721275405,-0.4864913857363523,-0.6188233054017224,0.08206294437383396,-0.9641473323185524,-0.029712680111297726,0.03967731970063878,9040081,0.052958068834477706,-0.5218308279701938
0,10001.0,250,63,-0.3153471058326299,-0.09360913136692264,0.4755240509992033,-0.6102146723663217,-0.42303575221463824,-0.01443059559671446,-0.1330168514108043,0.04010801269594508,9040082,0.07423241352506801,-2.4106646031995362
0,10001.0,250,68,0.5053351907057133,0.09468716071647136,0.2258497993362431,0.28469391273773914,3.5183359445606808,-0.2819568126819585,0.9339178182838636,0.024815181642281917,9040083,0.038388156732501864,-0.3703995685014379
0,10001.0,250,55,0.5314408192986791,0.024146578015696845,0.3175310170017535,-0.6745132864589388,-0.3245187283030601,-0.7237010836749044,0.5658143174829793,0.02842378880767607,9040084,0.051250701731657806,-0.6597794755648421
0,10001.0,250,41,1.018768860457803,0.11121333408070773,0.5402167657455896,-0.5371689500800049,0.2823518227762733,-1.0515680901208722,-0.2668487595401764,0.03915288947352687,9040085,0.050078450000719726,-1.2746471388813363
0,10001.0,250,53,-0.03503315048507581,0.029051264893981733,0.4380240342662421,0.42816973844154577,0.7502379830083364,0.21547957574675847,0.7117757617982398,0.026337878395301637,9040086,0.05443953232283974,-1.2829370164771678
0,10001.0,250,52,0.9412690464344441,0.0905151031152538,-0.17786999266109965,-0.6040442154895819,0.2841166509794641,-1.0221984043084698,-0.1670465961571013,0.04056728706942466,9040087,0.04769076305220883,-0.5914562632635496
0,10001.0,250,60,-0.596749098138468,0.06572878587577402,-0.8432189439040392,1.9254367103940084,3.8274458551184862,1.3274881032118837,-0.2665431284018896,0.041801277691410815,9040088,0.06652416116077213,-1.8810623119433696
0,10001.0,250,78,0.4522677300269132,0.14100814849391238,0.04986834424532414,0.9916258103024717,1.6768198513509105,0.07491612404180045,0.156034557416228,0.03340828752799215,9040089,0.04521809321653862,-0.7003022394086392
0,10001.0,250,72,-0.4468562656478468,-0.09625135330819007,0.04964656721315557,-0.4175308111238776,-0.4990782633049662,0.17583855757703665,0.01648408958480642,0.03737160624063072,9040090,0.05362890769031461,-1.1358099715142207
0,10001.0,250,51,0.5647771561658332,0.002365376755137298,-0.4702188642782444,-1.0123832945619269,-0.7235807285125541,-0.8969232051095578,-0.20902406633833984,0.03939953361834435,9040091,0.0701191864231118,-1.8327749810195824
0,10001.0,250,60,0.03034746841701848,0.04699707971603438,0.3465176657205953,0.5384618387400365,0.9631421063987992,0.21222612020390252,0.30533908132001913,0.032304332537523364,9040092,0.05139194771919217,-1.1077627310663396
0,10001.0,250,88,0.4499264529160825,0.09873628808623876,-0.9172626160136288,0.4633266869309231,1.273490917045203,-0.1570519642687172,1.0197606492162656,0.026200172358437964,9040093,0.040778951583459934,-0.21152568572284333
0,10001.0,250,76,-1.22927711530618,-0.1473279512120659,-0.8237285078272153,0.3452929626948079,9.403013107188896e-06,1.145413283353458,0.0844605163133363,0.03618383602837548,9040094,0.0645341221516892,-1.2101601440441363
0,10001.0,250,68,0.4483347030709067,0.05470553109291909,-0.5678189987086356,-0.12117152347798175,0.24994548967953956,-0.41522514212750655,0.24315463850568764,0.03305605936289963,9040095,0.04851664723409769,-0.7877177814138194
0,10001.0,250,59,0.3267192050611168,0.07862434767533913,-0.2027469493003796,0.3930856574764928,1.930218923142136,-0.09071181347436914,0.5172854528453066,0.029457488397613224,9040096,0.035776169192900636,0.0388676838359459
0,10001.0,250,56,-0.20727050457756555,-0.08809465132491455,0.8945822841459391,-0.7266190114400384,-0.5346143650386982,-0.1514721702819343,0.21732787173571294,0.03617249867099097,9040097,0.0706882830862621,-1.9827512657583453
0,10001.0,250,52,-0.8199854974925478,-0.17367009036666695,0.8411568710967944,-0.6586978865332181,-0.9223539845122596,0.3727034599789442,-0.3589151572397332,0.0394782690271654,9040098,0.05906961178045515,-1.3360895378011588
0,10001.0,250,67,0.21924626705850256,0.033361640665876366,-0.2635382018245025,0.02443520543632261,-0.049921827189531885,-0.16608384755017902,0.0673208510455781,0.03815261044176707,9040099,0.04824259818430048,-0.9535091381615368
0,10001.0,250,82,0.2654819937412343,0.06304108706561411,0.5672912288558184,0.3312424004065493,0.8629186711779493,-0.0671521331689616,0.6204449923246032,0.028723316203883638,9040100,0.0494651416726815,-0.7894334780899276
0,10001.0,250,40,-0.4794478031494024,-0.024103307215954342,-1.103917891504699,0.5994771710140735,0.7172102550623114,0.6443325698598946,0.7369485708188396,0.02762933454247096,9040101,0.061854455946954975,-1.7371489132533642
0,10001.0,250,100,-0.17012050843771104,0.01471330727551294,-1.3563329208510964,0.4993891249980449,0.3784984540623916,0.3607716560107022,0.507823440921446,0.02933795535941895,9040102,0.051507103683551415,-0.9778608366974872
0,10001.0,250,67,0.5728026824923308,0.06172620483269557,-0.263538201824502,-0.26026303437690496,1.8853652985748217,-0.5769769015168789,0.18021656852978699,0.032228811186473263,9040103,0.05448244591268299,-1.3568208222247613
0,10001.0,250,54,0.8960100177470933,0.04730228432265484,1.3608206603823774,-1.0564612483532465,-0.8757001954456022,-1.1843471381507211,-0.32299306666031674,0.042664852960228,9040104,0.06726097940147688,-1.6391293625331593
0,10001.0,250,77,-0.2298545633246047,-0.004767417081257735,-1.5581087301848453,0.3570275871115021,0.6104423472949216,0.3439273092120813,-0.2732872911805381,0.04168008439287102,9040105,0.043685494666839415,-0.34224349503312
0,10001.0,250,56,-0.670922701690269,-0.18215044861099172,-0.3740191419681384,-1.056832396308142,-0.907901659566213,0.07744127971864452,-0.5136840894624327,0.05221639245152653,9040106,0.05673770350218078,-0.9605614341648402
0,10001.0,250,66,0.2857504847034331,0.0064137792949237535,-0.22268515806685926,-0.4408246513554249,-0.1366982849371156,-0.42498428864219534,0.27943606138176336,0.031831801712573486,9040107,0.05726778080062185,-1.411294067303856
0,10001.0,250,75,-0.03839620033163023,0.05398904215834434,0.8940811226147939,0.7629814915489679,3.3704432889895264,0.36913351061141103,0.4864092517506186,0.029031587975930417,9040108,0.05876732737401218,-1.5730517310092755
0,10001.0,250,65,-0.21662395298743425,0.04663549828922383,-0.4566495498111987,0.9892796634709404,2.263367273776469,0.6109272535612791,0.7542275758538854,0.02665020896009365,9040109,0.04220853637876568,-0.44952794634534654
0,10001.0,250,65,-0.6342208952648101,-0.038473797948637145,0.3713349732885833,0.6709523125230522,-0.09157846557255156,0.8073967468200313,-0.09103087512080586,0.03372056775489053,9040110,0.04641734091792391,-1.03241564578699
0,10001.0,250,83,0.23563680945440355,0.07054953737950759,-0.5709258801405976,0.4831315607327225,1.0425543442542904,0.024532779708667712,0.28582956959439765,0.03332211615936603,9040111,0.04014233652703381,-0.11473589085123925
0,10001.0,250,68,-0.2395564879080014,-0.03153484400508312,-1.0969315307385548,0.035352288206049555,0.26299959815671226,0.2088835837970673,0.22855764986560345,0.0329118894934577,9040112,0.047059204560176184,-0.8233703125644828
0,10001.0,250,76,-1.5622539386378782,-0.2409575308952023,0.12920948825735035,-0.2513686887813383,-0.694724913734932,1.1496554030196942,-0.18623707367590867,0.04232798675083944,9040113,0.05699971100282021,-1.1303142434350302
0,10001.0,250,57,-0.4814551885324078,-0.1445802420067458,-0.4190596778108774,-0.935888259286634,-0.7601224362277984,-0.022494666819924663,-0.3525000885318266,0.04331627585611262,9040114,0.09105373105324524,-3.089934782521496
0,10001.0,250,48,-0.0584528877380164,-0.02407900479827637,-1.4143617479761603,-0.19069388179812316,-0.1483168813167502,-0.03597170827667654,0.21294669378801065,0.032608255603057384,9040115,0.06710066070734552,-1.995563403008494
0,10001.0,250,56,0.5076640354938003,0.05533590141544749,-0.0568687854396189,-0.237560424710952,0.2978356028447677,-0.5132670863804106,0.10253869247433477,0.03351470397719912,9040116,0.05101049358725224,-0.9585842573969852
0,10001.0,250,57,1.0316253124022408,0.09639425772519523,0.2048994237923548,-0.6817138834078427,-1.3105215734690506e-06,-1.130531617920785,0.0743173742708304,0.03855797800985419,9040117,0.04480421686746988,-0.4079488591991369
0,10001.0,250,78,0.14595635112322744,0.07688272133171548,-0.8799471540862625,0.7237567944096279,2.1816782833042594,0.2033418919227119,0.2374081604664541,0.03404019303018526,9040118,0.04400505246793626,-0.6263767853617228
0,10001.0,250,61,0.13007572416186233,0.10575150639876783,-0.29255905509379954,1.1000971799315589,4.2002414396321,0.3790058071049805,1.0986323252526118,0.02431064207201013,9040119,0.034245276035015634,-0.022504969163721324
0,10001.0,250,60,1.1998596402765265,0.0512937309594549,3.3208591897821833,-1.5522541826535896,-1.625450269693698,-1.6496943090551843,-0.1266450498614441,0.03950790756076416,9040120,0.06600595932115559,-1.7706378290005569
0,10001.0,250,61,0.7475562674176226,0.0833207203696945,1.1718571002573948,-0.3157262362952432,0.2478090702508761,-0.7416347283403173,0.7104306426395667,0.028752350555692963,9040121,0.03687329965021376,0.1103550485298928
0,10001.0,250,39,1.0883861353854831,0.14608486848172314,0.7100552842475866,-0.2546046451170044,0.4944947732970717,-0.9848588444596941,1.067875182724365,0.024683172919381508,9040122,0.057494494105454076,-1.7447229908551622
0,10001.0,250,52,1.281344833559113,0.07710131815220292,2.539534977359952,-1.39858505421401,-1.8315946713668023,-1.6433470122518394,-0.2067775606951366,0.038093907889623004,9040123,0.05647752299520663,-1.3554399689728285
0,10001.0,250,47,1.2181725081748072,0.11592274071162828,0.8559027267909183,-0.8187501522329113,-0.15610384693293156,-1.3368513813424572,0.21645905055296236,0.036037819137961655,9040124,0.05665056539522145,-1.3177854636432935
0,10001.0,250,60,-1.0872922091202355,-0.226851695663352,0.6439518181267541,-0.8735596164788043,-1.2071700088753876,0.4926168447454569,-0.31469952299450343,0.0442505505894546,9040125,0.06916375178131881,-1.5618545137703783
0,10001.0,250,74,-0.7119582654185912,-0.10211516752003127,-0.03171267649381646,-0.012521057793594805,-0.48567424756621397,0.5690963107539,-0.3857711815759669,0.040025694174547634,9040126,0.04897007384376215,-0.8135518047575602
0,10001.0,250,72,0.8228619234772024,0.12811621309751328,-1.203878941471341,0.13986818470889906,1.459148615693888,-0.6021651370213755,0.14621224399633978,0.03291028407288777,9040127,0.06195102992615624,-1.8868120938246635
