#/home/enes/bim/BIM.py trees/ir8070019.trees,trees/ir8070020.trees,trees/ir8070021.trees,trees/ir8070022.trees,trees/ir8070023.trees,trees/ir8070024.trees,trees/ir8070025.trees 250 --stats=all --eta=etas/BC.json --out=outs/158440611.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FayH,TajD,ZngE,bsfs,FulD,FerL,btree,Colless,path
0,2501.0,250,7,0.026819960096190476,0.3296655981084018,0.16839214272315853,0.7638381652062965,-2.055869951677464,-0.051781689226425974,-1.5833088133648947,0.0476583754372328,ir8070019.trees
0,2501.0,250,8,0.13293126705810104,-0.8152142186677365,-1.0872007384215827,9.120471661981977e-07,1.120547557355928,0.9695554630014419,-0.5652745729305272,0.046962041715248086,ir8070020.trees
0,2501.0,250,11,0.1696971517597292,0.16300589983652294,-0.5202224916358644,0.6555981979055169,-1.029123745469293,0.7352658092209736,-2.232328511837142,0.06632983547091592,ir8070021.trees
0,2501.0,250,10,0.1462394519546332,0.5399189135223551,-0.11449271196613825,0.8654001908669104,0.49732073857972664,0.4125214545945161,-1.7224263700288815,0.062232802176447735,ir8070022.trees
0,2501.0,250,4,0.20497335706940037,0.22558025436331836,-0.33286394097925004,5.056170714293956e-07,-1.7193945226261713,0.5280415303230297,-0.612605602390308,0.043755667832620804,ir8070023.trees
0,2501.0,250,6,0.18585519750280535,0.12901575744605848,-0.4595881632616711,0.5841835970002952,-1.9642299758823032,0.6425190517841123,-0.6356494446145157,0.04317269076305221,ir8070024.trees
0,2501.0,250,10,0.09174250963393754,0.4729662726561862,0.03436093720277848,1.4529968897247019,-0.8809206284569866,0.19202188310753907,-0.03166904889546593,0.034816686099235654,ir8070025.trees
