#/home/enes/bim/BIM.py trees/r8040098.trees,trees/r8040099.trees,trees/ir8040000.trees,trees/ir8040001.trees,trees/ir8040002.trees,trees/ir8040003.trees,trees/ir8040004.trees 250 --stats=all --eta=etas/BC.json --out=outs/209281320.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,ZngE,TajD,bsfs,FayH,FulD,Colless,btree,path
0,2501.0,250,6,0.9077591816612899,-1.1284957824312534,-1.0703238293861532,-0.630290112780309,0.10306040058500619,4.027334623147056,0.031513149371680274,0.18192592720481382,ir8040000.trees
0,2501.0,250,9,-0.44898320883162773,0.9958711143431263,1.6277409595708496,0.5111256512536103,0.07932074121909474,-2.200729241468039,0.06438657857235393,-1.7866517724874358,ir8040001.trees
0,2501.0,250,8,-1.0169910756864702,1.473958944220763,1.7112766634367678,0.8961350501078893,-0.04133136908349392,-2.133690217292945,0.06681564969555642,-1.7520703667265258,ir8040002.trees
0,2501.0,250,14,-1.1942037127601963,2.0051886554343508,2.601514582675284,4.696113153351863,0.024298056224031958,-0.3126827056713457,0.032808653970721594,0.16943340281323457,ir8040003.trees
0,2501.0,250,7,0.47348243420639535,-0.20403482938774106,0.4438190005028366,0.671139784905902,0.17001642745512902,-0.2641278187844843,0.0772444617178391,-2.2463400865305516,ir8040004.trees
0,2501.0,250,8,-0.030222366443228222,0.14500729974829327,0.31062135908066707,9.120471661981977e-07,0.0285366148280819,1.1205475573559283,0.030298613810079027,0.4263008246206087,r8040098.trees
0,2501.0,250,7,-0.21746714832878764,0.5964052300744911,1.097653768226482,1.044659729541465,0.07819262592992438,-2.055869951677464,0.03236332426480114,0.33908743657690316,r8040099.trees
