#/home/enes/bim/BIM.py trees/r8100028.trees,trees/r8100029.trees,trees/r8100030.trees,trees/r8100031.trees,trees/r8100032.trees,trees/r8100033.trees,trees/r8100034.trees 250 --stats=all --eta=etas/BC.json --out=outs/898460708.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,FayH,ZngE,TajD,FulD,bsfs,Colless,btree,path
0,2501.0,250,9,-0.3421735409019624,0.11244856677621669,0.9441164359395288,1.7120469609432682,-2.200729241468039,2.7673568171408225,0.03712025521440601,0.09151305824409188,r8100028.trees
0,2501.0,250,8,-2.427184837324126,-0.45565138890481394,2.3039172509219603,0.968474020224144,1.1205475573559278,9.120471661981977e-07,0.04181241093405882,-0.4604902050373043,r8100029.trees
0,2501.0,250,6,0.43684096532601796,0.07942809179244055,-0.45345139611332624,-0.28081688613092154,-1.9642299758823032,-3.1178367348751664e-06,0.03541180852442026,0.08656287650835229,r8100030.trees
0,2501.0,250,7,0.9697537052594837,0.09500348751599012,-1.2323779613357475,-1.199748216725355,1.5276143141084955,-0.5322472293029774,0.03578831454851665,0.20566630873090647,r8100031.trees
0,2501.0,250,7,0.9719407869670459,0.08571327453421693,-1.2657296304800072,-1.2816070862184896,1.5276143141084955,-0.5891612638969217,0.031537440082912295,0.4719495492691546,r8100032.trees
0,2501.0,250,16,0.40912621544622424,0.13051609013986,-0.09072451809789506,0.5775141286544626,0.35929845412631306,1.319069816519633,0.0426771602539189,-0.3240126981439867,r8100033.trees
0,2501.0,250,9,0.32327272023801557,0.06585397358674841,-0.27917596269095724,-0.05689328843320504,-0.7089587510095278,0.504120029750666,0.024051042881202227,1.294419100572433,r8100034.trees
