#/home/enes/bim/BIM.py trees/ir8030033.trees,trees/ir8030034.trees,trees/ir8030035.trees,trees/ir8030036.trees,trees/ir8030037.trees,trees/ir8030038.trees,trees/ir8030039.trees 250 --stats=all --eta=etas/BC.json --out=outs/151892663.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,TajD,bsfs,FulD,FayH,ZngE,Colless,btree,path
0,2501.0,250,7,-0.21536418514843966,1.3466267714316908,0.9679495703838166,1.5276143141084957,0.10860701366787227,0.6909016259832267,0.046897266485296026,-0.922929717212082,ir8030033.trees
0,2501.0,250,6,0.3371163785816836,-0.6156386700959572,-3.1178367348751664e-06,0.03295822379415004,0.010492352866408825,-0.5025455333000846,0.06791682860474155,-1.4936024341942957,ir8030034.trees
0,2501.0,250,10,-1.6970903565487168,3.305744906340994,4.453160481707173,-0.8809206284569866,-0.011368504802061209,2.656811991678693,0.027270371809819925,0.4759087137864991,ir8030035.trees
0,2501.0,250,11,0.8213331424478513,-0.27222126232986565,1.7494547413051793e-05,1.5338211835684221,0.14234707122397053,-0.7619640535884465,0.04246016323357948,-0.3928333131481158,ir8030036.trees
0,2501.0,250,4,0.1482366350674144,-0.17672663583052223,5.056170714293956e-07,-1.7193945226261713,0.02085784161133344,-0.1832112511102413,0.06357688819795311,-1.146271853297835,ir8030037.trees
0,2501.0,250,7,-0.6033188326590634,1.5863316466563138,2.369993907321646,1.5276143141084952,0.0417506595311831,1.0911216557143426,0.03122166083689597,0.06696356726925383,ir8030038.trees
0,2501.0,250,3,-0.2311009497813163,0.17712212111193787,1.7886284734303187e-05,-1.5479634052244726,-0.056853331013020494,0.24767060641487706,0.0769529731830548,-2.3768183625114614,ir8030039.trees
