#/home/enes/bim/BIM.py trees/ir8010019.trees,trees/ir8010020.trees,trees/ir8010021.trees,trees/ir8010022.trees,trees/ir8010023.trees,trees/ir8010024.trees,trees/ir8010025.trees 250 --stats=all --eta=etas/BC.json --out=outs/860581003.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FulD,FayH,bsfs,ZngE,FerL,TajD,Colless,btree,path
0,2501.0,250,4,-1.7193945226261713,0.19178914113729825,5.056170714293956e-07,-0.640045778078794,0.7020141033414284,-0.22828931997683236,0.027302759424795958,0.40941756873132545,ir8010019.trees
0,2501.0,250,11,0.25234871904956446,0.12191152919662643,0.8200158003272616,-0.04493399694943196,0.32163184881690265,0.5300937229256837,0.03753724575722244,-0.17785608527021246,ir8010020.trees
0,2501.0,250,4,0.9029723794226858,0.08039281667973218,-0.537312092032775,-1.057498018239713,0.7936856470886893,-1.1509412057386648,0.035464438398756314,0.22298009066264987,ir8010021.trees
0,2501.0,250,6,-1.9642299758823032,0.20857228548459386,0.4627383855955163,-0.5148190675967741,0.720457937943839,0.14601993006980984,0.07698536079803082,-1.6455375649537685,ir8010022.trees
0,2501.0,250,9,-0.7089587510095278,0.16716127420559224,0.44805578838805826,-0.6743935068638834,0.7990246321252189,-0.10079567459416901,0.06675087446560435,-2.225973124277321,ir8010023.trees
0,2501.0,250,3,1.5999106058689654,0.16439604771239477,1.7886284734303187e-05,-0.629054761019282,0.6130460442319572,-0.39409691229065613,0.04543982381137453,-0.38600627237651436,ir8010024.trees
0,2501.0,250,8,-0.5065713299685085,-0.38111116327075617,9.120471661981977e-07,1.9780440507448038,-2.0622623373148334,0.875525670612486,0.07991643995336184,-2.6620864477718174,ir8010025.trees
