#/home/enes/bim/BIM.py trees/ir8110058.trees,trees/ir8110059.trees,trees/ir8110060.trees,trees/ir8110061.trees,trees/ir8110062.trees,trees/ir8110063.trees 250 --stats=all --eta=etas/BC.json --out=outs/695980869.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,ZngE,FayH,bsfs,FerL,FulD,Colless,btree,path
0,2501.0,250,9,0.15715480828607878,0.9441164359395288,-0.23047833709236962,1.1085547122109732e-08,-1.1106630611889896,-0.7089587510095279,0.10581033812670035,-3.4248474464776475,ir8110058.trees
0,2501.0,250,9,0.43758369630769334,0.39363485655581015,-0.014037572539839761,0.41815506410766357,-0.2791868682417316,-0.7089587510095278,0.05989279699442933,-1.7345382370657711,ir8110059.trees
0,2501.0,250,8,-0.6528944067756121,-0.6442168569307595,0.0398458358178843,-0.6276917536396573,0.49114314316785523,1.1205475573559283,0.05531804637906464,-1.3818030570386233,ir8110060.trees
0,2501.0,250,9,0.6688860059286658,0.4312746226675173,0.026405012202198656,0.9804877390051041,-0.2122442819544763,-0.7089587510095279,0.07669387226324653,-2.7607352286725826,ir8110061.trees
0,2501.0,250,5,0.6488182127617308,0.542844256787969,-0.018790518773529167,0.7828318045057718,-0.37575552295362813,0.4082063286831291,0.09159217515222179,-3.013235183404581,ir8110062.trees
0,2501.0,250,10,0.22021119721697127,0.2620194594611219,-0.02372064063524899,1.7871656790266677,-0.21999429581559,-2.2591619954937,0.09379453297059205,-2.8595923122925404,ir8110063.trees
