#/home/enes/bim/BIM.py trees/r8040035.trees,trees/r8040036.trees,trees/r8040037.trees,trees/r8040038.trees,trees/r8040039.trees,trees/r8040040.trees,trees/r8040041.trees 250 --stats=all --eta=etas/BC.json --out=outs/314294960.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FulD,TajD,FayH,ZngE,FerL,Colless,btree,path
0,2501.0,250,8,1.16235731599452,-2.133690217292945,1.0764258435920142,0.13664510022212517,0.3741368936228571,0.056992622836168946,0.038023059981862936,-0.47964327640213683,r8040035.trees
0,2501.0,250,6,-3.1178367348751664e-06,0.032958223794150206,-0.5313236405578091,0.13411253523637182,-0.8093838907173241,0.7652069445500599,0.038921816297447856,-0.7114576674895967,r8040036.trees
0,2501.0,250,7,-0.4950415446729851,-0.2641278187844844,-1.3445843036766396,0.0809575702697378,-1.2990812996242667,0.9833248276499971,0.038355033035367275,-0.39809776664763796,r8040037.trees
0,2501.0,250,7,0.22866179035450862,-2.0558699516774643,-0.0008208785161313247,-0.050819676965771235,0.16283353119911534,-0.20574663353698075,0.03289974413784169,0.35874915684137104,r8040038.trees
0,2501.0,250,12,0.40798646165513064,-1.1583576205662869,0.6894967691793487,0.08507738804108606,0.21661420182617028,0.07471904769791363,0.04238459213196873,-0.6778302571150223,r8040039.trees
0,2501.0,250,11,-0.6591048167060523,2.815293648087279,-0.4693106980777138,-0.1735309552891472,0.29104580101856325,-0.6004975548443136,0.04583730817698948,-0.6104929760873352,r8040040.trees
0,2501.0,250,4,5.056170714293956e-07,3.5253392814715427,-0.5209833799838277,0.12808259774663286,-0.7030574369710081,0.6432390465848116,0.049527140821349916,-0.8986885812426058,r8040041.trees
