#/home/enes/bim/BIM.py trees/ir8010026.trees,trees/ir8010027.trees,trees/ir8010028.trees,trees/ir8010029.trees,trees/ir8010030.trees,trees/ir8010031.trees,trees/ir8010032.trees 250 --stats=all --eta=etas/BC.json --out=outs/909169242.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,ZngE,FerL,bsfs,FulD,TajD,FayH,Colless,btree,path
0,2501.0,250,6,-0.30003221740470637,-0.01601030443624384,-0.8204153945750563,4.027334623147056,-0.8174429074608552,-0.10832292024697449,0.06684803731053245,-1.688917917194853,ir8010026.trees
0,2501.0,250,3,-0.8155920732393159,0.6930537024142593,1.7886284734303187e-05,-1.5479634052244726,-0.7286565019676712,0.13509917815976683,0.054281642699831587,-1.109046666491713,ir8010027.trees
0,2501.0,250,6,1.0991506924179064,-0.6273114847093141,0.8598136884379802,0.032958223794150206,1.5743062637757754,0.03507256892727933,0.11769659282290451,-3.1806827700289846,ir8010028.trees
0,2501.0,250,8,-0.6798592382001362,0.6357316882073972,9.120471661981977e-07,1.1205475573559278,-0.44979860349029677,0.09687114504612519,0.053763440860215055,-1.2541664599389535,ir8010029.trees
0,2501.0,250,8,-0.7511440007388894,0.6758623864224539,-0.4578917111723171,1.120547557355928,-0.5510067052046779,0.09464284514771074,0.05687265189791423,-1.4859907952530074,ir8010030.trees
0,2501.0,250,8,-0.2114165129454725,0.682585048143902,0.7437619099820301,-2.133690217292945,0.8480280148781034,0.25651805067123823,0.06542298225158699,-1.8180700878520208,ir8010031.trees
0,2501.0,250,7,1.157824994002862,-1.4556638294086979,-0.19618539313318528,-2.055869951677464,0.009138041612077055,-0.3577561481284622,0.03624174115818111,0.15793497099110676,ir8010032.trees
