#/home/enes/bim/BIM.py trees/r8070084.trees,trees/r8070085.trees,trees/r8070086.trees,trees/r8070087.trees,trees/r8070088.trees,trees/r8070089.trees,trees/r8070090.trees 250 --stats=all --eta=etas/BC.json --out=outs/967785618.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FayH,FerL,ZngE,TajD,FulD,bsfs,btree,Colless,path
0,2501.0,250,8,0.060355778968881856,1.0033483847081104,-1.3876150948349,-1.51744997813534,2.7476664446803647,-1.2917473238903767,-0.6257375402866284,0.041585697629226585,r8070084.trees
0,2501.0,250,6,0.0923392425159031,0.32186948713413466,-0.23252777877291356,0.05862489945264272,4.027334623147056,-3.1178367348751664e-06,0.3492693485463538,0.029877574815390596,r8070085.trees
0,2501.0,250,5,-0.001319334296864825,0.16321253640881306,-0.26188678930247794,-0.35077514614003746,2.6707576555551764,4.412274868850414e-06,-0.19473260546296892,0.03549142807790301,r8070086.trees
0,2501.0,250,11,0.12518053131322837,0.16731202879560686,0.21319682344061316,0.8700493258022207,-1.029123745469293,0.9953845248526804,0.2953468533912435,0.03023383858012696,r8070087.trees
0,2501.0,250,8,0.10151942655464567,-0.8585723219909722,1.7081803068480952,2.635218806876835,-2.133690217292945,3.1885842807272877,-0.007655739067702803,0.03286047415468325,r8070088.trees
0,2501.0,250,7,-0.031382118256882634,-0.05066010886357369,-0.020600649094312955,-0.15734286596467784,-0.2641278187844843,1.690525703800356e-05,0.2672652233971488,0.034341667746253836,r8070089.trees
0,2501.0,250,6,0.055991901745041435,-0.3397278411457891,0.7063975949238397,1.1431061127131001,2.0301464234706033,1.3382979535424488,0.4747960646113418,0.028592866088007946,r8070090.trees
