#/home/enes/bim/BIM.py trees/r8060035.trees,trees/r8060036.trees,trees/r8060037.trees,trees/r8060038.trees,trees/r8060039.trees,trees/r8060040.trees,trees/r8060041.trees 250 --stats=all --eta=etas/BC.json --out=outs/252799019.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,ZngE,FulD,FayH,TajD,bsfs,btree,Colless,path
0,2501.0,250,6,0.742987389330766,-0.5086823004484294,0.032958223794150206,0.22249671639141677,0.20871078536567797,0.4504878617361928,0.5086708319723531,0.030838407393012912,r8060035.trees
0,2501.0,250,7,0.11667968127399529,-0.16512454871943813,-0.26412781878448427,0.006193475321182144,-0.18796798450922603,1.690525703800356e-05,-0.5150660741648397,0.04038486452011521,r8060036.trees
0,2501.0,250,9,-0.14707830358354942,0.2571907044008714,0.7828117394489834,0.006595967819924732,0.3573995346840118,1.1085547122109732e-08,-0.39318988247399633,0.0353510817463402,r8060037.trees
0,2501.0,250,10,-1.293266930381596,1.851251066764556,-2.2591619954936997,-0.05548057335182248,2.08075955123405,0.6103539471490734,0.5804957239623622,0.030784428034719525,r8060038.trees
0,2501.0,250,4,0.1571685297169953,-0.1044466774949735,-1.7193945226261713,0.058813963259611836,0.052777860271681264,5.056170714293956e-07,-0.15760183598117075,0.03731515925452964,r8060039.trees
0,2501.0,250,8,-0.9558199858241335,1.5961613942871973,-0.5065713299685084,0.023169526900718034,2.1495662940015254,3.7526735583388167,-0.5468286365063799,0.03880036274128774,r8060040.trees
0,2501.0,250,6,0.6263114822169007,-0.5393661361901533,2.030146423470603,0.15074994211799828,-0.11308516070267272,-3.1178367348751664e-06,0.5308584471148039,0.0271130605370792,r8060041.trees
