start,end,N,SS,FayH,bsfs,TajD,ZngE,FerL,FulD,btree,Colless,path,iColless,ibtree
0,25001.0,250,101,-0.2269979289939533,-3.034712705559484,-2.1408369599790813,-0.5904305930598631,-0.4540585708837683,3.1706395565066217,-1.7229781142236082,0.07243027409175874,9050010,0.0932601373234875,-2.7388854807537477
0,25001.0,250,170,0.025043137278505143,0.5039715302170588,0.051123433226995633,-0.10446258088652796,0.1575893024215255,-1.084232418429667,0.14874103586836632,0.03577622317225893,9050011,0.05877641170504204,-1.0373939387136295
0,25001.0,250,141,0.0963614556912207,1.750425147458888,0.5493217240866165,-0.07918607594523794,0.4038721274908767,-0.4101690712209736,0.2819758865226974,0.029668695197285683,9050012,0.04366041014151482,-0.5397403969811214
0,25001.0,250,132,-0.18465335343083186,-2.665173897791594,-1.858195216003265,-0.5763157171762535,-0.3215805207992121,2.7201479028100017,-1.3095107783215592,0.058250924846338765,9050013,0.09228409238125522,-2.8782470253827244
0,25001.0,250,153,-0.15435991029315346,-0.7678635537561638,-0.4042364232334849,0.5591679816081192,-0.9163404038526068,-0.25315359515570895,-1.3533150344131608,0.060292429106616474,9050014,0.06122617420775715,-1.6346583322448394
0,25001.0,250,165,0.016262734443952518,-0.1048168744191636,-0.2820043545364567,-0.3527695564980679,0.2782347786702767,0.1079135097220725,0.2335221217393164,0.031970406774513925,9050015,0.039746916908006635,-0.20173259980826608
0,25001.0,250,139,0.03989702151207737,-0.3471837302875764,-0.6064322401430733,-0.7842438520622133,0.6314435345148511,0.4297069107634296,-0.07038529989263928,0.037499917658606004,9050016,0.045634149501230736,-0.5186739008923459
0,25001.0,250,149,-0.3376153425815738,-2.9721178519955576,-1.8945601173761435,0.3086366097565234,-1.4377679972213553,2.695494947675345,-3.1581414319729704,0.10364516608848777,9050017,0.12140605432482618,-3.357063522432453
0,25001.0,250,150,0.033597612695499816,0.5332731489143513,0.10683166830651916,-0.10451821903350376,0.1887136228650611,0.4235638752105152,-0.28748713145317306,0.04146137097818954,9050018,0.0495987746050616,-0.8538415892665252
0,25001.0,250,109,-0.2085778983427231,-2.3413135539097043,-1.4222038138677853,-0.050989663563084535,-0.7252102633454355,1.2051028531225143,-0.461026151398774,0.04200373777067648,9050019,0.06925842327124876,-1.9482629533407485
0,25001.0,250,131,-0.5649953098015348,-3.076442562048649,-1.9048699601550652,1.6393024649963417,-3.0860233102776005,0.9236825442823352,-1.8622470597524283,0.07417295566473885,9050020,0.10328784119106699,-3.267203592307093
0,25001.0,250,131,-0.20596579635923276,-3.3190480341496467,-2.181121952292392,-0.7406987181373765,-0.2978831664653807,2.904932841754936,-2.521798766743476,0.08110985315736999,9050021,0.06833933976374705,-1.8295073854755242
0,25001.0,250,108,-0.2588172568172394,-2.5157523906601047,-1.536747048500846,0.14043530324389686,-1.0252987178168118,2.7777705086188877,-1.2189620863572526,0.05132942925337213,9050022,0.06618658255852193,-1.72186188798875
0,25001.0,250,151,-0.6886712434144611,-2.8745650722709035,-1.7707665944412858,2.52186115947576,-4.103418248869609,-0.21597972829787146,-2.2985038910530906,0.08243930021159908,9050023,0.0821349915792201,-2.26031378182046
0,25001.0,250,134,-0.2848926074644721,-2.3041949211240373,-1.7253338254216697,0.1396012937550246,-1.1328096258919615,0.8355957064067338,-1.3364722995019922,0.060675497689683486,9050024,0.0786186219532508,-2.3534189623306285
0,25001.0,250,147,-0.2054132857507976,-0.7508167016898273,-0.4099621942538576,0.857395001010389,-1.2879563246522925,-0.012112495559139454,-0.7982536174186763,0.05089099445613377,9050025,0.06040410147159725,-2.00762646238348
0,25001.0,250,135,0.03878613058890712,-0.2967175743824509,-0.15137595142819574,-0.3670065731917125,0.3693358385228886,0.6696142124428729,-0.4412041554012881,0.04201404995632895,9050026,0.059490023108186685,-1.6550439859388382
0,25001.0,250,118,-0.3429897823528896,-2.1499100013415804,-1.7191164438486264,0.4791793977595932,-1.546952254157879,0.41604617404058825,-1.9400180093812496,0.07024498179722158,9050027,0.06525769373377828,-1.3578961138314796
0,25001.0,250,146,-0.2805309245364629,-1.0322879696550682,-0.7799453024455033,0.9718442953327135,-1.635604792230087,-0.37355799752801744,-0.02819235440981245,0.03636967223733642,9050028,0.05183184350304443,-0.6909103756621661
0,25001.0,250,112,-0.2978638986230025,-1.9385135371116995,-1.4069177663503598,0.4889181799504699,-1.3849265015957175,1.4223205434820008,-1.7773132107431069,0.06780347195232543,9050029,0.06069277108433735,-1.3494598129332838
0,25001.0,250,204,-0.046427266102941615,0.1764280551204089,0.4734813958407859,0.7113246914079681,-0.6129186493623414,-0.5922786769550286,-0.43380771857634826,0.04247616193495317,9050030,0.053644416375178125,-1.0183447503037644
0,25001.0,250,140,-0.12390150577824052,-1.1220315726050705,-0.8676097018615561,-0.0437781455173918,-0.42916627579804106,2.2628641356584573,-1.3166021457883186,0.05727749708511463,9050031,0.06545242553792882,-1.4430057131519114
0,25001.0,250,144,-0.2848238079529665,-1.6597075369249126,-0.9518698988003348,0.8413422789339002,-1.570102540272016,1.3424677923387394,-0.6696057638010291,0.05122178421828635,9050032,0.06348313457565405,-1.4709410718529017
0,25001.0,250,140,-0.029847298705850386,-0.2053750681424812,-0.2224180739697268,-0.022638929832427337,-0.095911925448222,0.006863632709392034,-0.4129011842484591,0.04916826671152593,9050033,0.062366769129303126,-1.4934372395051547
0,25001.0,250,121,-0.2729946136684499,-2.2829656684141213,-1.60375832115616,0.1716768098851192,-1.1031117036317044,2.164469286049344,-0.9262867006684964,0.04959456180013102,9050034,0.08279638076925698,-2.3080936020810547
0,25001.0,250,104,-0.03620522360437304,-1.5031067423221642,-0.9709348754980122,-0.6574323128160465,0.2757087119330865,2.465865761348876,-1.9271522484278636,0.07296415564973667,9050035,0.0661496274593826,-1.9884660655526127
0,25001.0,250,120,0.017398222720245632,-0.2733087161488788,-0.3482154112934873,-0.4155514744725862,0.3204072579892242,0.35887118966215265,-0.0005433118834457166,0.03736177255966571,9050036,0.05549415403549681,-1.2227225791516232
0,25001.0,250,119,-0.5699183109310569,-3.39951018592594,-2.3395753716746275,1.2618409902247003,-2.859369336987998,1.3188223297996822,-2.390045553441253,0.08083674226704521,9050037,0.08633834074024006,-2.947876979873932
0,25001.0,250,98,-0.3661946828400777,-3.05464767615788,-2.109449301566239,0.24649846584445265,-1.4713799527379936,2.2329874961533642,-2.879800512258518,0.08202834943234777,9050038,0.11105915597875374,-3.1447830064348214
0,25001.0,250,144,-0.2886598483904629,-1.0183764662343189,-0.7070597258172254,1.0850512662301115,-1.7348223880274816,0.18027602344871813,-0.8507335912133768,0.05346826259714234,9050039,0.07166453833768252,-1.6437707660430303
0,25001.0,250,127,-0.14716135998467966,-1.399943762279947,-1.355588548931375,-0.34743853090386073,-0.32421551980997904,0.4640965908740662,-1.3947284661296848,0.06354848675097413,9050040,0.0745253742241694,-1.704637198760388
0,25001.0,250,142,-0.1904137077592004,-0.9308198160817848,-0.3855265531679406,0.7879379185107745,-1.1884856174083636,1.5345956064327209,-1.6767480296914097,0.07088893207237555,9050041,0.06917439342623953,-1.938726893416704
0,25001.0,250,114,-0.08269781698613075,-1.4698233744977725,-1.2513281213902594,-0.6361125423136709,0.09242017914515646,1.1834515751874466,-0.513488152698093,0.04809560823940925,9050042,0.061493284967828285,-1.3516852511235815
0,25001.0,250,151,-0.09320370784037983,-1.5427506515989569,-0.7658162210027841,-0.1337359691965496,-0.2618902026970183,0.8939115871522778,-0.2471047047833876,0.03927151087612777,9050043,0.06686508342367772,-1.9123462651751408
0,25001.0,250,151,-0.1276375091513301,-0.054851325142013366,-0.0386506940657007,0.7288077016586255,-0.9220100604968102,-0.7092647573868266,-0.7613008173191893,0.055357631241813116,9050044,0.05949493189666341,-1.1693843648544713
0,25001.0,250,124,-0.2522397937992504,-2.19403590658128,-1.2680767900598036,0.35233477704408456,-1.140318363365865,0.9959867486004996,-0.9150115420134726,0.05520576931381437,9050045,0.06393932103220873,-1.892429378446117
0,25001.0,250,136,-0.005186004193091365,-0.5781390256396245,-0.6195672312149092,-0.5273181971233736,0.30679349925586163,0.7789607098940663,-0.06714234615898647,0.037800813934268776,9050046,0.055039512890270745,-0.9642095209042952
0,25001.0,250,147,-0.015027544058861296,-0.4970629130175872,-0.6021627488808137,-0.4535782236744191,0.22475191825439694,0.6207682821019851,-1.0372149423720425,0.05675432914453515,9050047,0.0491518623923373,-0.6125312693368504
0,25001.0,250,121,0.0063287083459706356,-1.885323931246788,-1.5634016353495936,-1.4421713236955562,0.9146592603258692,2.6228448531565247,-0.9992747097079104,0.05380217898793148,9050048,0.0678999307186671,-1.6785924046400569
0,25001.0,250,167,-0.10478946930340376,-0.7939272596836408,-0.6818756705907304,0.01335189617837781,-0.3974105141664552,1.076378111990394,-1.6789255158130143,0.0592632080195236,9050049,0.059921209765749224,-1.5767651456711411
0,25001.0,250,170,-0.07662320928128681,0.35798625259918426,0.39796818264446704,0.8212496058383362,-0.7919514235224971,-0.5347402557118768,-0.2697963951454813,0.042438571490262124,9050050,0.051131685952969,-0.7831298416873886
0,25001.0,250,145,-0.3226192798607132,-1.4985510587991615,-1.112783622805217,0.9223558239038158,-1.7599354099617726,0.7993898287537466,-0.9104016091481082,0.0543029121783233,9050051,0.08724143887377465,-2.330336051497794
0,25001.0,250,117,-0.14167409088735256,-0.6632787110013735,-0.5615277262572881,0.33097982266686404,-0.7209734194221316,0.6031608429198885,-1.3377618926250183,0.060333101035956925,9050052,0.08149736040937948,-2.2651999231295474
0,25001.0,250,148,0.012368525552873244,0.5265814124718563,0.3143989808804561,0.20981143672447544,-0.08394829306580287,-1.0386163501932126,-0.12608705816082055,0.03707932086770019,9050053,0.05938928953568156,-1.4413149136834082
0,25001.0,250,129,-0.3273091077368566,-2.3059066721396504,-1.7518207353296655,0.3648423293809936,-1.4253049056549807,0.2664187912171754,-2.089430691161183,0.07195313512112968,9050054,0.08778029368525997,-2.560441858962892
0,25001.0,250,101,-0.044732113342258725,-0.9037780271649952,-0.9869399894858634,-0.6217694306593687,0.22318418626514816,1.5348329327241708,-0.935923741680657,0.052972257694371964,9050055,0.06344134003157194,-1.5362253215752302
0,25001.0,250,133,-0.0941547206477025,-0.1458592447932902,-0.2546479655675745,0.33013054047732004,-0.5497509496556815,-0.3906085272144437,-0.6243394034540061,0.05236241532205825,9050056,0.06996687709862992,-1.5218972367063066
0,25001.0,250,129,-0.19629304004488374,-1.4361965066909046,-1.0267524891272497,0.2402598924866264,-0.868042554460525,1.2718812784326812,-0.9248895353507512,0.0579677287926836,9050057,0.06223851763791409,-1.354159879389384
0,25001.0,250,159,-0.4333350824015525,-1.9608951142789093,-1.5159812579975993,1.229575880821435,-2.365163489933648,-0.8283777431225713,-1.9444973112324575,0.06819524845278115,9050058,0.08663918346195844,-2.931595709065442
0,25001.0,250,99,-0.5038027093496136,-3.107799738152624,-2.1200342940167256,1.0398228953647817,-2.4591075225154504,1.0694261541143442,-1.8325070078608212,0.06528791900615502,9050059,0.07826669581552012,-2.4612996351404544
0,25001.0,250,130,-0.10907637605583197,-0.9144634796757788,-0.7580373724547685,-0.03502655734075764,-0.3783650858437391,2.379616008766732,-0.4975192678619416,0.04607547953180776,9050060,0.0674765594636611,-1.6591523387296874
0,25001.0,250,132,-0.07417170154187812,-0.8144681012041544,-0.8540772653334686,-0.3284380619172603,-0.06926036273083452,-0.08947948531950647,-0.16517362565660434,0.04033849035076355,9050061,0.06591627054122194,-1.7788321721032891
0,25001.0,250,146,-0.15619461426149214,-1.3212394835838708,-1.1834260688321856,-0.13481822083381795,-0.4930765490631036,1.9199465262505424,-1.3479624772723868,0.06630104647982611,9050062,0.08551115507975203,-2.3253243350922665
0,25001.0,250,144,-0.13202299354678754,-0.14395254326378276,0.2552246867418841,1.0181599319050478,-1.115898132093453,0.18027602344871727,-0.6009663252491346,0.04519770664088297,9050063,0.05352272210025805,-1.0623899565636812
0,25001.0,250,147,-0.03648791860948791,0.2887569604812795,0.0934794684053333,0.30236434955181035,-0.3214923745802795,-0.5184171176880388,-0.7011818912298652,0.04642224813231419,9050064,0.06400903151777616,-1.663616586199656
0,25001.0,250,159,-0.009997979248223815,-0.7281706753016687,-0.3874340755074058,-0.2901583382180272,0.14217404627610125,-0.12464200498123484,-0.38348782429176864,0.043199680442198914,9050065,0.05281937633857325,-1.0271870216849606
0,25001.0,250,103,-0.615177588365969,-3.128810632498915,-1.9977997982324391,1.8065976067055107,-3.3409200315671423,2.6964187893288964,-2.3488687135199418,0.0666636770406689,9050066,0.06796361071526248,-1.8651582789927312
0,25001.0,250,156,-0.03523279253184663,0.09630845348090147,0.1222235719460557,0.3215811413934693,-0.32907598003007016,-0.1876971617169036,0.014350681651916913,0.037549897169322465,9050067,0.05060600826244042,-0.7333309657347553
0,25001.0,250,116,-0.23855897233876425,-2.357657393717462,-1.30086389561465,0.2377492790281936,-1.0159747962749808,2.2255591592529047,-2.037500391198902,0.06393315196268946,9050068,0.0721677030703459,-2.298978223560335
0,25001.0,250,128,-0.4459751153450849,-1.8440403385480533,-1.197987753280218,1.5659648834897448,-2.6019670021809964,-0.2867340220934333,-1.7278768078792714,0.06554782178567642,9050069,0.06507134528899006,-1.5455471255255468
0,25001.0,250,137,0.0067550439355222505,0.05857371714280739,0.10139837120643552,0.05115999278681832,-0.006769789484091618,0.07365024769289215,0.10827932447286047,0.03581920735049378,9050070,0.047725226796349995,-0.8412711377614295
0,25001.0,250,161,-0.12684746287439594,0.11600044144908953,0.4814597725139077,1.1966528020535718,-1.2094049039484862,-0.27699548679013675,-0.2960734872779013,0.04595927132849016,9050071,0.055590102344863314,-0.920299228384972
0,25001.0,250,125,-0.12845742229256912,-1.555701635587493,-1.280274611958932,-0.3908400901249208,-0.2284428345395671,1.5563184937548555,-0.55481622297967,0.04668262991825148,9050072,0.06154971793331685,-1.6133239911521124
0,25001.0,250,128,-0.3175560282658665,-2.1528037451603783,-1.436958095017443,0.5896750341564575,-1.5280085467828792,1.4499217350590812,-1.9571297145551707,0.06832028575130011,9050073,0.08401138372428317,-2.404635458278076
0,25001.0,250,144,-0.1405177100958561,-0.4863352437546496,-0.5047294511711617,0.3833939131700005,-0.7550348939068291,-0.07798881408239876,-1.5124301569801075,0.06485396536088739,9050074,0.06264227416578758,-1.5149824902733242
0,25001.0,250,131,-0.0053129600273962505,-1.0803713755739577,-0.9965547922223136,-0.8655311103739688,0.5154325123419434,1.7727898146277357,-0.8514925446952771,0.05385431954104335,9050075,0.06982640238372846,-2.0553274381851288
0,25001.0,250,135,-0.04445085900951536,-0.2504592035329719,-0.13449639895870927,0.14319041871152216,-0.2518415908506592,1.0819973133948126,0.22588418258188034,0.033997063522908835,9050076,0.04938914995269447,-0.6694246766899355
0,25001.0,250,178,-0.10082594766209106,-0.3830974777619521,-0.0933850744831864,0.5235277027120764,-0.6987517939622173,0.6118871713241917,-0.6796718199190301,0.043532103323689016,9050077,0.04659694496460917,-0.6384887069049823
0,25001.0,250,107,-0.02168074583308581,-0.5805169458388708,-0.041808212218325015,0.08957515569091525,-0.1339636348321544,0.9391481808049864,-0.7058414956536248,0.042505403076720585,9050078,0.04770788222012474,-0.9418331554033528
0,25001.0,250,129,0.0426273445407518,-0.08968721089988342,-0.4552067698884518,-0.6624436815104758,0.5656896076780172,0.9846062820853928,0.2205621740787756,0.033512058228370105,9050079,0.0589804728941923,-1.3417771637388969
0,25001.0,250,107,0.09637388889644756,-0.3423548848980673,-1.0564247382056502,-1.5110140057182917,1.2837520996530711,0.4232232110881821,0.05468601790765513,0.034174086374824816,9050080,0.04793043140303148,-0.881411409943615
0,25001.0,250,162,-0.16841343784521345,-1.1045418406481835,-0.6579076178019644,0.4164783436027705,-0.8818184371001326,-0.5245653195410448,-0.5147644671610457,0.04443580774711749,9050081,0.05609829346712363,-0.8073224675135081
0,25001.0,250,87,-0.2271293675077968,-2.9929380856752767,-2.2674144122264828,-0.7098044300766525,-0.3712595711812184,2.6698346689635803,-2.5025977963441965,0.07548080886596238,9050082,0.08896569380440347,-3.000717212556709
0,25001.0,250,127,-0.013700180354294256,-1.0959944835108508,-1.2910897144196256,-1.0802194224115909,0.6175022386218997,1.6306695402040288,-1.9299901276921212,0.06639407090728505,9050083,0.07738514542039122,-2.4980002678350823
0,25001.0,250,138,0.030955357323060925,-0.7454047337846098,-0.7101528143757179,-0.8242947277130727,0.6232478082390549,1.8004584697607091,-0.5276519271907261,0.04701477539604238,9050084,0.06697312051319851,-2.059737694603609
0,25001.0,250,110,-0.29566667324234897,-1.7745062430720413,-0.97281320028407,0.8635856867559956,-1.6074056705376867,1.1671272088776676,-0.7074069547133459,0.05190879158753089,9050085,0.08119112394277571,-2.436165323930545
0,25001.0,250,140,-0.006980021319792382,-0.8137696949840815,-0.6564399538623852,-0.5501584485163172,0.3142414290942304,1.7320404879057367,-0.3967045158483079,0.042126819934826136,9050086,0.052492226972405735,-0.9013239737501662
0,25001.0,250,86,-0.13217010181726274,-2.7779160586885108,-2.1784726159073218,-1.1781670181263628,0.25805040328173323,4.217326569752162,-0.9285069955264682,0.04902601608781165,9050087,0.05510752688172043,-1.0399239859063762
0,25001.0,250,155,-0.3160815724928049,-1.7816860188073302,-1.3540641983904158,0.6706569817752754,-1.5840796683850498,-1.1310029832992523,-1.2512521459380346,0.0608371696691354,9050088,0.07568013991449671,-1.9882244392803219
0,25001.0,250,146,-0.13552177948006794,-1.0479008831689018,-0.7154938339539911,0.16389293809807454,-0.6013418644526122,0.7731942643612629,-0.5319095854506924,0.04751999199142612,9050089,0.05777734594291142,-1.0653325117018622
0,25001.0,250,145,-0.13084424084337487,-0.24041165864848804,-0.2886150522533084,0.5208471773691541,-0.804452934951327,-0.09849268074180828,-0.5792723418503637,0.051606038985020496,9050090,0.06854668248545966,-1.3961520036825503
0,25001.0,250,118,-0.10760229539293524,0.5745940724738733,0.6692703098376935,1.235649058764414,-1.156310367101166,-0.6796859581274759,-1.0695803621951625,0.053423605595828864,9050091,0.06686994657948682,-1.7467091311005454
0,25001.0,250,139,-0.2046770344162264,-1.9740769052963112,-0.9884370678151032,0.3282915997444354,-0.9562103464558512,1.3651198516580925,-0.9265973522640792,0.05916754575907315,9050092,0.07296281901800752,-1.7895155126197275
0,25001.0,250,142,0.0428970377849392,0.5129329961635144,0.16556039545700774,-0.1065367556195094,0.2238940710623528,0.6183322313694917,-0.3190193026394836,0.041176975051500884,9050093,0.043718653415505335,-0.4118257607482908
0,25001.0,250,164,0.05376209495592756,0.392414142772709,-0.016065637954685567,-0.33754057532588594,0.4079664661460859,-1.0108927910208614,0.39251586620232976,0.0314287591073061,9050094,0.04087436964104926,-0.20834432181537388
0,25001.0,250,185,-0.012698542239672523,-0.10959848049843852,-0.10205930062506394,-0.01576413911824512,-0.03763309192986331,-1.4496798238663102,-0.2684427603499455,0.042838779014285205,9050095,0.05042942167150577,-0.7751260000738358
0,25001.0,250,158,-0.15716357005990025,-1.9959650333329264,-1.5098000497064898,-0.4217516744762924,-0.3216810242281915,1.5460863936776008,-1.1531262808748002,0.06091356144862262,9050096,0.09695284781164197,-2.7615253187917417
0,25001.0,250,160,-0.5160368111588367,-2.3383516567123053,-1.3631125584637642,1.8646805104681392,-3.064431732377098,0.20673626785080496,-1.48945892424584,0.06595133543321093,9050097,0.06014842781263303,-1.2971698275713952
0,25001.0,250,137,-0.3127108112266905,-1.0493728768054635,-0.6971624066645891,1.2330136745065172,-1.9120360640716636,-0.06186840040989367,-1.8099066860431858,0.07982899339292654,9050098,0.0864433966766898,-2.4322929027711613
0,25001.0,250,129,-0.1997827687766693,-1.4584799440344227,-0.6828716276362546,0.570403350256699,-1.0848840238976578,1.846431271127255,-1.0266349883412955,0.05073722308589195,9050099,0.07085232425302382,-2.004858095510127
0,25001.0,250,139,-0.22318919003234253,-2.1227363651183406,-1.2900275093347198,0.16673210369946995,-0.924518290510477,1.6323806919137107,-1.596061477147236,0.06707677484130067,9050100,0.0833855133796836,-2.675577005285969
0,25001.0,250,105,0.005968151326919193,-0.7953828625153428,-0.7026697120431553,-0.6640704715659462,0.4323408715097838,2.239524433877264,-0.6686426533097546,0.049652958471392415,9050101,0.06717911070806525,-1.7329470407003944
0,25001.0,250,94,-0.26835523652183485,-2.558772970356287,-1.8261681290406715,-0.07301729696730791,-0.918353605030416,0.11522263605310333,-1.5876609965418127,0.06213641046520954,9050102,0.067439651077428,-2.327282207227166
0,25001.0,250,96,-0.2687960764912587,-2.9618170392763905,-2.086428646416739,-0.3013178579488122,-0.7801917720886264,2.7215864633200773,-2.583043530862021,0.0826109487036505,9050103,0.07893787130087168,-2.3688818039301585
0,25001.0,250,136,-0.21579620828266396,-0.9274424050138584,-1.965975138122491,-0.4873197553438599,-0.492212733660952,4.736965578734077,-2.2435612488591166,0.06669021194866513,9050104,0.08894816803872384,-2.917681541649013
0,25001.0,250,160,-0.1550013779047107,-1.0802676772357147,-1.0508522080325875,-0.019644990440829874,-0.5623823338064939,-0.026416828721632268,-1.6000771639603997,0.06751978043596127,9050105,0.06189360756014469,-1.845290539405939
0,25001.0,250,138,-0.4253367915272821,-3.3985765366143093,-2.052290965528916,0.6830644227489666,-1.9870206674834443,0.7239152133296617,-1.5427627586853263,0.06188694871652507,9050106,0.07910078343936014,-2.3064878700173583
0,25001.0,250,114,-0.016673688532708442,-0.203547975724288,0.007018830206643662,0.104415938849148,-0.12523286065348613,0.5361858526878001,-0.7357014525729417,0.04989247311827956,9050107,0.056954143316241025,-1.4604651879550918
0,25001.0,250,117,-0.1682409755647232,-1.4395474852793797,-1.0389214500836983,0.05896982119804897,-0.6496217857300193,1.0766248786319552,-1.3825562353991263,0.059269833677140324,9050108,0.07334481780653566,-2.349240087119016
0,25001.0,250,138,0.015971723703996764,-0.5108018407023096,-0.2335900291282279,-0.3056073302196726,0.2476076537006047,0.993051027437424,0.1447067591491075,0.03244013543275106,9050109,0.050351945416072914,-1.1175460353421751
0,25001.0,250,157,0.003770413717146335,-0.612102210634343,-0.4866556296319378,-0.4623067742555343,0.2995241143931513,0.15022476555128594,0.14439973158203093,0.034790313327040884,9050110,0.04392427394587839,-0.4258317471292355
0,25001.0,250,111,-0.04306888877365828,-2.2850675855650504,-1.8133098049781136,-1.3729276153862446,0.6925608320040326,0.9637900803424271,-1.4475063251829343,0.053023730868173136,9050111,0.059597436027419626,-1.4258160233596429
0,25001.0,250,116,-0.07310866647054229,-0.09099966437180672,0.12629891102424126,0.5440842413357123,-0.602708186005694,-0.320535607986111,-0.8648371538179832,0.048839083934303536,9050112,0.07095243142658611,-1.9273933922129909
0,25001.0,250,123,-0.059452749784637174,-1.5250636748454474,-0.7216761740300385,-0.2971241917554854,-0.033663722916141704,3.133986496308826,-0.54255948768976,0.04216173449558604,9050113,0.054918129741969295,-1.4103567330273687
0,25001.0,250,170,-0.326775357668159,-0.9926041674174516,-0.7715771155124136,1.2685307314344747,-1.9979147871404164,0.12465033954947162,-1.3464117946662977,0.06399661418122357,9050114,0.0838209982788296,-2.263506707744829
0,25001.0,250,134,-0.07734041370437893,-0.636111443377887,-0.6790674908726234,-0.15185094123460874,-0.19026431728792034,0.14332935982460887,-0.6808735048437639,0.04898324846680325,9050115,0.05913330742324136,-1.0440034173229271
0,25001.0,250,137,-0.01991446012685395,-1.4311212143644536,-0.6533044358263764,-0.4701306560380946,0.21727066151782007,1.8353926730291013,-0.6209496693751735,0.044589109124670734,9050116,0.07225676901152997,-2.3277222093422263
0,25001.0,250,142,-0.083316727444858,-0.6677319000988482,-0.6860020638272301,-0.12170537754434715,-0.2318090260487019,-0.16703637582756187,-0.6881155719198084,0.05032075734239228,9050117,0.07277404549071864,-1.9121474670556862
0,25001.0,250,91,-0.07805930301796879,-1.7298146089853288,-1.611470515818001,-0.9853658408137534,0.33024461412338696,1.0207561596791028,-1.1308064429413311,0.054855623209684616,9050118,0.08711651521600998,-2.294667926306308
0,25001.0,250,103,-0.2356026167412991,-2.345303603678608,-1.1435224595792848,0.3532619436740661,-1.0700474283986736,1.8045467145434209,-1.2757439805676911,0.0540606448564657,9050119,0.05503508090085299,-1.0221249962088976
0,25001.0,250,108,-0.21083407535584975,-2.267927474425476,-1.2529053514412716,0.1134477834162418,-0.8346258765406036,2.266431597078955,-1.4725522128533763,0.05644698610108637,9050120,0.0771758761802428,-2.499180329068848
0,25001.0,250,162,-0.23546481087412485,-1.6400739549582728,-0.9728165810590076,0.5344034171361159,-1.2033233606037304,1.0879091897334163,-1.1581575557569266,0.0516901501045105,9050121,0.06578404418150498,-1.936675074059439
0,25001.0,250,143,-0.21106207678669373,-2.2761299735451024,-1.0999704529839225,0.2671898580416858,-0.9430945037209908,-0.1872146386957365,-0.9892871800103568,0.05139970337411941,9050122,0.07462936942144092,-2.259702983167671
0,25001.0,250,121,0.0641069184955576,-0.8190142384065068,-0.9141552912650488,-1.2001216719559191,0.9760318966667432,1.2477181518349827,-0.16836555581453438,0.041854763969027466,9050123,0.05092338207110978,-0.930799721255552
0,25001.0,250,154,-0.12042941068797512,-1.0539060695387503,-1.045719244477143,-0.22317152703410248,-0.3077086210456461,-0.5133646760749231,-1.2371275761253395,0.06499314662073223,9050124,0.0715344498775296,-1.8458348021074729
0,25001.0,250,161,0.019029249738400915,-0.3869093938151783,-0.7081190695310134,-0.7543291098920657,0.5364598753398484,0.4182390354009301,-0.4726597925843095,0.04491847317585755,9050125,0.053394046981299216,-1.0516875833190849
