#/home/enes/bim/BIM.py trees/ir8010094.trees,trees/ir8010095.trees,trees/ir8010096.trees,trees/ir8010097.trees,trees/ir8010098.trees,trees/ir8010099.trees 250 --stats=all --eta=etas/BC.json --out=outs/564126036.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FulD,TajD,ZngE,FayH,FerL,btree,Colless,path
0,2501.0,250,2,0.45232851868060814,-1.3182224822321018,0.6621235838082431,0.10990618354623083,0.2451519628162648,0.16575788384217965,-0.9764773592460021,0.04760979401476875,ir8010094.trees
0,2501.0,250,12,-0.5454978383782991,-1.1583576205662869,0.5039531453074034,3.7036703746933455,-0.836537014043221,-4.397336856022045,-0.6549120969359203,0.049067236688690244,ir8010095.trees
0,2501.0,250,6,0.9086394559525894,-1.9642299758823034,1.4385937162314955,0.30750773028142814,0.2640412039091912,0.3065606164530591,-1.9181860202557932,0.059107397331260525,ir8010096.trees
0,2501.0,250,4,5.056170714293956e-07,-1.7193945226261713,-0.02043778110600413,-0.3013581115331429,0.11690691471043692,0.37173337395536443,-2.327480277495164,0.07964114522606555,ir8010097.trees
0,2501.0,250,12,2.534095167360057,0.039536030753832926,1.4068474444229055,1.0835618691135893,0.010955042067744563,-0.6531892341497063,-1.3451328690471016,0.052872781448374144,ir8010098.trees
0,2501.0,250,6,-0.7105241738195035,-1.9642299758823034,-0.47864278876875316,1.5409979270987315,-0.6349017510190804,-2.176606385174277,-1.6035314677281218,0.056338256250809696,ir8010099.trees
