#/home/enes/bim/BIM.py trees/r8110070.trees,trees/r8110071.trees,trees/r8110072.trees,trees/r8110073.trees,trees/r8110074.trees,trees/r8110075.trees,trees/r8110076.trees 250 --stats=all --eta=etas/BC.json --out=outs/360005334.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FerL,TajD,FulD,ZngE,FayH,Colless,btree,path
0,2501.0,250,5,2.144173119822742,-1.9174079505757395,3.695866051106972,-1.854344998188919,2.9157691362854403,-0.04293833438887301,0.02728656561730794,0.501900898099047,r8110070.trees
0,2501.0,250,9,1.3504572579191345,-0.9307282114232456,3.1812431895220694,-2.2007292414680393,1.9886199455394054,0.1431451862458663,0.03553170498370653,0.2208524214187632,r8110071.trees
0,2501.0,250,8,9.120471661981977e-07,0.6580806895790816,0.0792960232923735,2.7476664446803647,-0.4914637943477169,0.16271381301217813,0.02913265967094183,0.25824321387464033,r8110072.trees
0,2501.0,250,13,1.1720487848083345,0.04026221013772495,0.8693974497180798,0.9776412577841302,0.3180029130559334,0.09439365817673309,0.03532274258323618,-0.14516574817969852,r8110073.trees
0,2501.0,250,5,1.494951478176315,-0.636632894483213,1.59367418534592,0.40820632868312906,1.1068437933641795,0.03614176376866039,0.041477738912639804,-0.5580135243496477,r8110074.trees
0,2501.0,250,10,1.331586504129518e-05,0.15345868397912338,0.16295606187308478,3.2538034726531517,-0.057578081401552475,0.05035434240114261,0.03833447935663249,-0.3427955269479565,r8110075.trees
0,2501.0,250,4,-0.4291691719934514,0.7989889595368779,-1.1186724017712846,0.9029723794226859,-1.049621560878186,0.08703642548926799,0.03489765513667574,-0.04939780281265314,r8110076.trees
