#/home/enes/bim/BIM.py trees/r8000028.trees,trees/r8000029.trees,trees/r8000030.trees,trees/r8000031.trees,trees/r8000032.trees,trees/r8000033.trees,trees/r8000034.trees 250 --stats=all --eta=etas/BC.json --out=outs/989404916.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,ZngE,FulD,FayH,FerL,bsfs,Colless,btree,path
0,2501.0,250,12,1.1249335168431505,0.9487033430911019,-2.3562512718864066,-0.012095866705327064,-0.6256103529279131,1.1864737720350578,0.03333568879624069,0.26247070804876765,r8000028.trees
0,2501.0,250,5,-0.7439684032340425,-0.9290569728133614,0.408206328683129,0.1329329253659245,0.818396561600616,4.412274868850414e-06,0.0357429718875502,0.177513132799631,r8000029.trees
0,2501.0,250,5,-0.18619952512675803,0.013234935856649362,0.40820632868312906,-0.056011737875988024,-0.10580203919140925,4.412274868850414e-06,0.03538670812281383,0.3215513242613023,r8000030.trees
0,2501.0,250,9,1.3429026615854704,0.680638073157578,0.7828117394489834,0.10502810297880139,-0.19298585214147615,0.9903865818272459,0.03248477782096126,0.23303221182984224,r8000031.trees
0,2501.0,250,12,-0.06757201845496705,-0.11089936137129923,0.039536030753832926,0.014393143715253543,0.10527838345174603,4.72985831489979e-06,0.030828382655044142,0.5125931268861895,r8000032.trees
0,2501.0,250,6,-0.4534894466234304,0.2154562230562563,-1.9642299758823032,-0.18722802871897093,-0.49101915018427256,-3.1178367348751664e-06,0.03952214387503932,-0.10344837909045437,r8000033.trees
0,2501.0,250,5,-1.4971344850885417,0.3984053510794272,-1.854344998188919,-0.5564392346595299,-1.2197644118358661,-1.2193676412947931,0.03206373882627283,-0.22554498570784723,r8000034.trees
