start,end,N,SS,FayH,FulD,bsfs,TajD,FerL,ZngE,Colless,btree,path,iColless,ibtree
0,2501.0,250,21,0.038415348756572036,2.7028127805474353,3.6529005739449647,-0.5157332715278432,0.4903155074318407,-0.6068150541136136,0.04203912423889105,-0.5811640046380988,4030011,0.05415209223992745,-1.5859088683002731
0,2501.0,250,34,0.03135447352089781,3.2112814886188934,0.8082036799824951,0.12386269819292185,0.13383015435173,-0.05448093030127152,0.04025780541520923,-0.4149934686470872,4030012,0.04248175497689683,-0.5127915620302615
0,2501.0,250,25,0.08420793595418777,1.2449739600334222,1.3745789345781063,-0.9405517312156548,0.9999367565823576,-1.1967365360470814,0.027062165713545427,0.502767834340544,4030013,0.03820119186423111,0.06675869255937411
0,2501.0,250,25,0.04852250192566333,3.2085593059944393,2.623691179112845,-0.04627135185995785,0.3160788380524027,-0.2727331854421304,0.023111802046897268,1.0931292417708185,4030014,0.03229045213110507,-0.3505810064063668
0,2501.0,250,23,0.037048960485014035,0.8648165856572607,2.8421079755339766,-0.5720400363020394,0.5176608775429739,-0.6538092082399217,0.034874264081415265,0.1124066467705003,4030015,0.05319125966230514,-1.6069018427601796
0,2501.0,250,12,0.03647513293311809,2.435323333394072,2.6158371902933832,0.8397867196501945,-0.24161555831626705,0.5287153620496411,0.028021175611537063,0.7370472705539144,4030016,0.03845489484821005,-0.6331383725121936
0,2501.0,250,30,0.07115135609796583,1.7209402324106935,2.485605284737256,-1.0329932694761268,0.9906762602786412,-1.2340573278700229,0.03184782139309928,0.08115061756114779,4030017,0.06913136416634279,-1.941850351846221
0,2501.0,250,18,0.08736065748059699,3.5001314505995715,0.6111425518433709,-1.1719162695271594,1.0904283169438824,-1.3538532731008412,0.03431197909919246,-0.08465895684027312,4030018,0.05042751651768364,-0.8004522158119792
0,2501.0,250,28,0.04624077811853757,3.2090967151521417,2.558394897455845,1.0893586092602512,-0.2904989304213261,0.6941661688133804,0.03244650154871686,0.2060736402716695,4030019,0.053245239020598516,-1.2878518532799048
0,2501.0,250,28,0.02253510414318774,3.209096715152142,3.975282767109338,-0.4137415777545997,0.3570389494467818,-0.4615145768297947,0.03941167897396036,-0.3087382841366322,4030020,0.04396618732996502,-0.6358062438655505
0,2501.0,250,21,0.08525049998033804,3.4625082711692303,0.8375317907060709,-0.5357477390719353,0.7716935163834371,-0.8402852662824549,0.030210447524866495,0.6037382105014807,4030021,0.035707345511076564,-0.42249853801380255
0,2501.0,250,17,0.02399074581104636,1.0994680023857824,4.054181536613399,0.4598646110855441,-0.1044682095907574,0.27204367188540324,0.03179384203480588,0.42376762586773664,4030022,0.03324588677289804,-0.2260855650080128
0,2501.0,250,26,0.025112284462536803,5.528515129230484,1.959932116599383e-06,-1.3675605219421758,0.8713351316989939,-1.2748280445566589,0.0345401456944403,0.13345308401657846,4030023,0.034525197564451354,0.09596824637374872
0,2501.0,250,26,0.054780181326870514,2.99777429990548,3.215882072718128,-0.2055744274238251,0.4402061486067166,-0.439498835327606,0.02872781448374142,0.20046597079977924,4030024,0.06476443408040765,-2.2110621617503856
0,2501.0,250,16,0.019680629551034518,4.168053743451224,2.2481135461713766,0.5051936667752331,-0.15223003438142615,0.3278723756114941,0.028123245670855463,0.8444068095253433,4030025,0.0421848685062832,-0.7610939170934558
0,2501.0,250,23,0.04461698584724618,3.677398530438684,2.9316325978529982,-0.7523389640233289,0.6565477349994099,-0.8404440751978419,0.038806078202754085,-0.4224735738751604,4030026,0.04260590750097163,-0.7952154459036281
0,2501.0,250,41,0.10379615085727394,1.8069114423410924,1.4932294948609333,0.3908587107060553,0.4713974225138186,-0.21022135163704905,0.024006419945013027,1.124410360029925,4030027,0.036959666623483184,-0.15206389765794126
0,2501.0,250,27,0.018777134705565992,2.1884061729325133,3.903844374962599,-0.37556672022942506,0.3125753973477211,-0.409277412365923,0.03087511335665242,0.12168748548462376,4030028,0.060046638165565484,-1.807921311586557
0,2501.0,250,19,0.02325523638346841,4.863456748719657,3.2402860163863534,-0.6511101985457972,0.4678333935232296,-0.6430486349660256,0.029485684674180588,0.29524448086364913,4030029,0.04097033294468196,-0.8833414709406654
0,2501.0,250,25,0.02293644206893025,3.8630877546481095,0.7734208872211399,-1.3810257195048057,0.8626002016718496,-1.2718947033211685,0.032834564062702416,0.1977338157555693,4030030,0.06367405104288121,-1.7519429173774324
0,2501.0,250,31,0.06795318404151891,2.1253347393338755,3.7253639323614482,-0.4332128244607344,0.6559732914117801,-0.7110110666684589,0.04175646869000931,-0.6409624255274982,4030031,0.08329014984669862,-2.9727375538354464
0,2501.0,250,16,0.039859943292224885,4.168053743451224,1.3725706158836408,-0.9026691317366734,0.6770320143546019,-0.9091751610222232,0.033273857894922786,0.0877846908622904,4030032,0.07810273351470398,-2.2414666688485507
0,2501.0,250,20,0.04320513704239807,4.529214318250162,1.0331954259231295,-1.186833730008227,0.8622560058624392,-1.1816838276410488,0.03874998200688057,-0.0977408381542897,4030033,0.07439435159994817,-2.525270619440511
0,2501.0,250,29,0.018785437490361462,3.0176601486551817,2.519148962263863,-0.5174516442865384,0.3899758738939384,-0.5323724118035046,0.035278209612644135,-0.1745349811712705,4030034,0.03347260007773027,-0.01164449907201244
0,2501.0,250,16,0.020782373692076524,1.3114872764575407,0.6398286399578114,-1.6304626123233372,0.9464091351312542,-1.4214877772038637,0.03779229822515871,0.02969507561036149,4030035,0.06833786759942999,-2.0334723872342395
0,2501.0,250,23,0.06542705769862163,2.974253044243328,2.9542071764324285,0.4242691117200513,0.16483232250579785,0.0454809261846922,0.04068347121203708,-0.3415904033346105,4030036,0.08687977717320898,-3.0784335244499603
0,2501.0,250,23,0.033892286759478966,1.5679620718526166,2.3725929583051517,0.0003034461962523576,0.20003493069617506,-0.1600536741360558,0.04475968389687783,-0.5913008092633494,4030037,0.05147471606857537,-1.1772140440610233
0,2501.0,250,15,0.0679574643830781,1.5464560379341799,2.0038725628332923,-0.1632610871262311,0.44349800483206586,-0.4202444843074458,0.030541520922399274,0.38214089222300107,4030038,0.07420002591009199,-2.1027860488554557
0,2501.0,250,14,0.0923326136513215,0.7478772545717279,0.8254945259618869,-0.9687817268594702,0.9714947638359464,-1.1667716656374492,0.02856089369886494,0.26730797942099466,4030039,0.070313512112968,-2.0687835959075245
0,2501.0,250,30,0.07019421764304502,2.2792318065102517,1.5018157166609023,0.7461138170664807,0.0423715657717273,0.2831295161498037,0.033909832879906725,0.009890744154829852,4030040,0.05340069957248348,-1.3292004979529284
0,2501.0,250,26,0.021304187408403168,2.365089092574228,4.2574927103726425,-0.21307517735170406,0.24119805320322796,-0.28314234231806523,0.04455726130327763,-1.222339717944386,4030041,0.042319816902016666,-0.6602879915172363
0,2501.0,250,21,0.09111804982466372,3.462508271169229,0.7763251217876894,-1.018706604065782,1.0566616956025396,-1.2691598951578265,0.02792532135711304,0.5435244811870272,4030042,0.055641922528824966,-1.830160966940397
0,2501.0,250,26,0.014125219258203113,3.63045950723673,4.669340348118523,0.6653459808687846,-0.2642155994767957,0.4922145134278767,0.04133955175540873,-0.4696571380265323,4030043,0.03340782484777821,0.03161920270725477
0,2501.0,250,17,-0.0373044112883845,1.0994680023857824,1.613799165907194,0.9001141257473032,-0.6669147848371596,0.901840851226234,0.02830893466338473,0.7578045193911882,4030044,0.04646813058686358,-0.8009781880010239
0,2501.0,250,14,0.08853812267934941,1.808437214814801,1.4864120147116289,0.042540991855852583,0.4384582916374709,-0.3324081898772582,0.02745862482186812,0.6657184090707807,4030045,0.061172107785982636,-1.6961775236873158
0,2501.0,250,26,0.05255173934704418,3.63045950723673,0.7768107599258223,-1.247487541389382,0.974553412880126,-1.306956091065469,0.02833916310402901,0.5624968468453723,4030046,0.05733417541132271,-1.616349715860635
0,2501.0,250,20,0.06699285654077346,-0.22031949447871887,3.2280815338791258,1.554416615399978,-0.42256174777104977,0.982393254190178,0.037681190712671474,-0.10095950792358777,4030047,0.055488081357688825,-1.6201410848286957
0,2501.0,250,26,0.041155656310970186,4.263144714567983,2.0420064685180233,-0.4569003680967114,0.4897577641763268,-0.5851459795008768,0.04246587869504584,-0.42022698726352425,4030048,0.03745087878395301,-0.4316587056990408
0,2501.0,250,18,0.1413755136697996,3.5001314505995715,1.1006269924772978,0.060813193651747775,0.7562340717980852,-0.5792800692706972,0.037509484944385836,-0.010438927579879673,4030049,0.04564062702422593,-1.2389140541569756
0,2501.0,250,22,0.04781960663843464,4.669490060464007,1.4442365143038725,-0.4089897067264648,0.4927835969623661,-0.565058011296159,0.03745627671978236,-0.11716970279213605,4030050,0.06095349138489443,-1.8365576718870684
0,2501.0,250,21,0.1336731347942728,2.7028127805474353,1.5920715809801045,0.7283855573227318,0.3948144410933551,-0.01298864490156077,0.03982929235552632,-0.13927448375046886,4030051,0.03491384894416375,-0.2311725162905656
0,2501.0,250,27,0.08296684095057821,0.9638696679238772,2.256522490313052,1.6292896896897742,-0.3515612209910807,0.9701518659849572,0.029275459609699794,0.4048318237842738,4030052,0.044086021505376334,-0.8209544254674757
0,2501.0,250,31,0.0839803234223631,0.498219979995868,1.6890294025797905,0.7898198555810053,0.10763341915047106,0.2499406091201978,0.03441184091203524,0.04115613024793107,4030053,0.044982348749838065,-0.7173393066974754
0,2501.0,250,18,0.10234880414854043,0.042790589484166204,1.140736476995626,-0.4660633377373494,0.8102711309151569,-0.8393766063501922,0.025247618038134943,0.7163833052350502,4030054,0.058923867513063014,-2.0217692755693113
0,2501.0,250,23,0.07262747042446234,2.9742530442433286,2.3649844126327366,0.16847099637258126,0.3409869763635785,-0.2025780742024176,0.031671848685062835,0.15560052315365994,4030055,0.043962948568467435,-1.0161889096720924
0,2501.0,250,25,0.021989625740324825,-0.7186113859275948,0.4685237623425231,-0.2088257264171589,0.2418160215211703,-0.2815753227684933,0.0352730570375343,-0.11161465079227068,4030056,0.043129507276417504,-0.6153232355343551
0,2501.0,250,23,0.018372640240519256,2.974253044243328,3.550632631187629,-0.6606871973568369,0.4536518440784731,-0.6396344082178012,0.034143743432511406,-0.22894075492360594,4030057,0.037780152869542685,-0.4708345128271165
0,2501.0,250,31,0.016115589377427224,1.5829631528878731,1.1257164639520654,-0.2865241814180851,0.2530709696514476,-0.32514630110081305,0.03543205078378028,0.12699067847905196,4030058,0.06600595932115559,-2.0021082717751413
0,2501.0,250,29,0.09130214815184412,2.4424763781878904,0.9982272217969403,-1.1229607663148526,1.1593364623059121,-1.4064651876785403,0.029778098569392782,0.3109220062583676,4030059,0.05159347065682083,-1.2345735523250798
0,2501.0,250,13,0.027318804346655408,-0.1472630914832532,3.9965647554083055,1.295686503520772,-0.5159255508134277,0.9328844821750302,0.03678018525715766,-0.2910075692151512,4030060,0.03671675951116293,-0.23754631338415055
0,2501.0,250,19,0.05242875064304725,-0.09454019612673503,3.6376805597810873,0.19524045529494247,0.19519005644255905,-0.07538159397171335,0.03325560305739085,0.15674337439620198,4030061,0.04577989376862288,-0.8066662932867859
0,2501.0,250,23,-0.06073600079510496,0.161671099461905,1.210031865970826,-0.19865566374503268,-0.25497913701967195,0.12107985963600193,0.033938410187238525,-0.09192932425836686,4030062,0.049863046656672766,-1.0565644875521536
0,2501.0,250,20,-0.021740869215957033,3.7376253494620144,0.9339297615246476,-0.7153900444041826,0.2464688850962033,-0.4937129161210123,0.026025762034312363,0.8189962590638374,4030063,0.06520706481841344,-2.121158816086856
0,2501.0,250,27,0.030469582518247683,4.637479182949786,2.927399099779495,-1.0134863077141656,0.7200925779865907,-1.0055066335808365,0.03476368818382032,-0.04706537060528779,4030064,0.034201321414691024,0.017804324431904082
0,2501.0,250,20,0.018698253931281116,1.362858443097575,3.5687344194523085,0.8460939047262861,-0.33161671435066875,0.6160026154879362,0.04143995336183443,-0.4911008025289232,4030065,0.05768234227231505,-2.1780701963247457
0,2501.0,250,36,0.03867853473041927,2.420859628439933,3.703155739952815,0.7012840599211858,-0.1258224067816827,0.4021913094496951,0.030825812209411118,0.4237010937994709,4030066,0.05336669257675865,-1.1774792470825048
0,2501.0,250,28,0.05563803425717971,2.6159557538736986,0.7658938450348679,0.1936728800699497,0.2400948656977081,-0.11057487396432804,0.030296300409009307,0.473876587368165,4030067,0.04705920456017618,-0.6572835497975471
0,2501.0,250,20,0.013322966928353636,0.5712694743094276,4.331968688021768,0.8164395195822867,-0.3469873345808709,0.6160026154879361,0.032027302759424794,0.3544928158646473,4030068,0.036986656302629865,-0.4917171275640748
0,2501.0,250,28,0.1173904975259324,0.2433919087599245,1.901978041892608,0.5321395985684699,0.44138232999348587,-0.1287269275608177,0.033409070525277286,0.2162697253895226,4030069,0.05325333592434254,-1.0871032103241949
0,2501.0,250,25,0.03470191939260873,5.172144651955455,4.1218996587261225,0.7183230212998455,-0.16824052010098847,0.4368483349985142,0.031411003816755864,0.16796276425668927,4030070,0.04558556807876668,-0.9610797188584441
0,2501.0,250,18,0.05977794753993342,3.5001314505995715,2.429166102900711,0.039680371199468066,0.312563634869436,-0.23343742106609405,0.03874306157633013,-0.4244296886949516,4030071,0.05786587209051259,-1.5749470260765674
0,2501.0,250,23,0.03390826991758293,2.9742530442433286,2.105855094561289,-0.5022563766439686,0.4626560646782913,-0.5805727414589652,0.0339062342560205,0.28735204493484234,4030072,0.03527011270890012,0.13161680375948207
0,2501.0,250,17,0.056599420748585726,2.911643647938549,1.6187899450857124,-0.4029638862403745,0.5175310048716778,-0.5786302433379942,0.029025780541520926,0.5470521837469569,4030073,0.0534152739992227,-1.1870392165934285
0,2501.0,250,18,0.054713412716563936,2.6357962353207203,2.7770282805427238,1.8798188034962648,-0.6636801474743551,1.3042761717775126,0.02945422241963245,0.4933899800985375,4030074,0.0456989247311828,-0.6809449802500842
0,2501.0,250,13,0.07984280028261978,3.2274499563188983,0.9822790727600162,-0.6720016054435148,0.7452171850343083,-0.8644616429423292,0.03433676053186352,0.002686421937747591,4030075,0.08069374271278662,-2.9528735501618844
0,2501.0,250,21,0.060780449060055815,1.94311728992564,2.961676787330912,-0.4858336096479491,0.6041733807564834,-0.6854843647357229,0.04054929394999353,-0.4093169003745433,4030076,0.0829122943386449,-2.5369133331985965
0,2501.0,250,15,-0.010065935986694531,3.553204115372348,1.6786310776536426,-0.5327928656270133,0.21818699028539887,-0.3907484249659758,0.03446582027032863,0.13068439688234296,4030077,0.09037763959062056,-2.7269180989312
0,2501.0,250,21,0.05093103429895297,5.741594743034615,0.4486717730151059,-1.1752587928801814,0.9055193331747076,-1.213330061813103,0.022115343092801314,1.1001355149826877,4030078,0.08806192511983417,-2.9106708326886817
0,2501.0,250,25,0.047105947263486214,1.8995024086870933,3.7723269766858647,1.1153510409169165,-0.3019797974202361,0.7109545921157724,0.03173238861151803,0.08772335976926385,4030079,0.04566653711620676,-0.5879854713217532
0,2501.0,250,22,0.06457904904896686,1.0179373653904888,3.0592098459740296,0.022345189296259657,0.3660255659144147,-0.2836709339722286,0.028802555133686108,0.2251793906617307,4030080,0.05558794317053159,-1.6365259488607913
0,2501.0,250,24,0.032244503902374294,4.790435248922488,3.842706547420656,0.666683656343559,-0.1568307373521423,0.4052458995425503,0.03971126441248867,-0.3425772736042205,4030081,0.054411193159735714,-1.7179010090805829
0,2501.0,250,26,0.04562664433378634,4.263144714567982,1.9570634277155412,-0.9799607939616998,0.7918986332276085,-1.047789849227737,0.038517707192405985,-0.2891122254145425,4030082,0.050729800924126614,-1.485324322566839
0,2501.0,250,26,0.050344453461962986,1.7324038852429764,3.0367938021240803,-0.0888554407412212,0.35194099731813994,-0.3195541283613829,0.030728372547261004,0.2727031066926125,4030083,0.0671611175886341,-2.121537582613085
0,2501.0,250,19,0.01734667653342714,4.037123924578592,2.1868232642978924,-0.7331726807761594,0.4768753118532665,-0.6841839277917006,0.028786112190698283,0.3738631914670269,4030084,0.038649220538066235,-0.3246845601841934
0,2501.0,250,25,0.07094516769224954,0.5904455113797497,1.5858070488444829,-0.7011152359105716,0.7945388268776981,-0.9314724162561864,0.028318552803589726,0.5312785955109568,4030085,0.045439823811374534,-0.9238768111275828
0,2501.0,250,19,0.07131087529539959,5.689789572860723,1.1266436405096407,-0.6971724459316525,0.7630335041009875,-0.8980874504852094,0.034351114133955175,-0.04672111782642542,4030086,0.06584402124627542,-2.50304689540592
0,2501.0,250,22,0.04063579374889016,2.478558443419897,1.1710705400489254,-1.5315679273876843,1.0357510788516668,-1.4679435028833785,0.0288962300816168,0.5114846239691546,4030087,0.0633825625080969,-2.301104316124233
0,2501.0,250,14,0.01712180838581104,2.8689971750578738,2.486088811933976,-0.6126380255113382,0.3999247011099496,-0.5668574309999564,0.040703135121129684,-0.2795363393397132,4030088,0.03306775489052986,0.2302525493084285
0,2501.0,250,27,0.018987503760814484,2.1884061729325133,4.8212706472254565,0.9214977541602044,-0.36950105567702174,0.6855407046384653,0.04147675746976173,-0.5775458451442224,4030089,0.04845834952714082,-1.1321809686801976
0,2501.0,250,23,0.07754229154143462,2.2711075580479725,4.0801556382332125,0.3543950879834337,0.2728947707791077,-0.07027994066262573,0.02777237984194844,0.5327592280805866,4030090,0.04863540182234313,-1.104187164821724
0,2501.0,250,28,0.0352478848902443,2.0228147925952547,3.311907674860852,0.7846985434623881,-0.19732388760628491,0.4904597895638854,0.03253538346936132,0.01528585029409902,4030091,0.046981474284233715,-0.7701403300649622
0,2501.0,250,31,0.1324627148827387,1.04059156644187,1.8909081280416544,1.6470544844524801,-0.043110586600159526,0.7359818042102132,0.03607656432180335,-0.007709848417386403,4030092,0.05024398669948612,-1.0583192430653765
0,2501.0,250,15,0.08350264138716054,2.549830076653264,0.8381398387392281,-1.0495184067235015,0.977619674844685,-1.206806066746646,0.030755279181241095,0.3619293129113363,4030093,0.060742971887550186,-1.6630410679090462
0,2501.0,250,19,0.047317068930676026,4.037123924578592,0.7533211665842282,-1.156812612497251,0.8650740907785051,-1.1695803831346632,0.03198152411133367,0.2135272421385632,4030094,0.0321285140562249,0.07378066866848114
0,2501.0,250,26,-0.05753752567532655,1.0997186779117252,1.3288244476180209,1.8809349956034398,-1.337858876515575,1.86515303423768,0.032286641823460825,0.45027488242197705,4030095,0.039170506912442386,-0.3520169890508254
0,2501.0,250,24,0.0872147260273522,4.1124803978274285,1.1995701779322634,-0.8064550581708572,0.9422073920603148,-1.0929892712163136,0.03948769990355688,-0.0555467076200388,4030096,0.04106749578961005,-0.6271516829929313
0,2501.0,250,14,-0.15795733646132348,2.8689971750578738,-0.7056964855321274,-1.3384188175812972,-0.14141344229732758,-0.4289461126924869,0.0395182882065898,-0.21846766016723695,4030097,0.07990024614587382,-2.841170270724532
0,2501.0,250,19,0.08891022050662452,-0.09454019612673516,1.727718548119713,0.0029737143333491,0.5005846212224678,-0.3989792308670218,0.031976292265837536,0.07963924859450877,4030098,0.043075527918124114,-0.4666938178001016
0,2501.0,250,25,0.08387031152693313,3.2085593059944393,2.1017448297002588,-0.22224224530040512,0.6209867349901461,-0.5910501291912045,0.029368369535489627,0.6510597652694258,4030099,0.045180722891566265,-0.5764024896715545
0,2501.0,250,15,0.02489211756315593,3.5532041153723477,-0.6764279252763611,-2.2045993764052194,1.2556067714037935,-1.8983247913077763,0.03675184609405363,-0.008626345032668993,4030100,0.03585308977846872,0.2961850565782744
0,2501.0,250,15,0.006495751794369371,3.553204115372348,1.9345127219813856,0.4559778497333634,-0.1979639158939913,0.34337571864394445,0.03658181111542947,-0.07596534596782319,4030101,0.036941313641663434,0.007294384432168509
0,2501.0,250,19,0.03763791496580576,3.2107911004375262,3.335784623670369,-0.17761153449580794,0.3043516683299231,-0.31670864521567244,0.03478025003238762,-0.2216661938278302,4030102,0.05198212203653323,-1.5674385394664851
0,2501.0,250,14,0.06758188131133497,7.111237016030168,1.551339111253063e-05,-0.8910243668827732,0.8034205121544155,-1.0012780836684856,0.0353622928438319,-0.15985368119178636,4030103,0.0646456794921622,-2.3636070743668043
0,2501.0,250,27,0.03694352054105576,3.4129426779411487,1.6782490369546816,-1.2021731214658573,0.8590511588468427,-1.1966323769668021,0.033625818410116894,0.08669903661044498,4030104,0.06280768234227233,-2.083924702857672
0,2501.0,250,26,0.05667012579077385,1.7324038852429766,4.280543934227062,0.021297848850041518,0.3323704606253106,-0.2574399051110171,0.025626700349786244,0.7776825641088958,4030105,0.051107656432180334,-1.4923658103513984
0,2501.0,250,19,0.024771248450255325,6.516122397001787,-0.7648785944706005,-1.9171715549358088,1.1307061679704824,-1.6961121313033003,0.02758345208792158,0.6120741136934309,4030106,0.0577147298872911,-1.452237990920472
0,2501.0,250,20,0.03914831666283019,3.737625349462014,1.6702572406596408,-1.14245388260147,0.8160518687210511,-1.1263298462543796,0.0373105324523902,-0.16627002706039498,4030107,0.05865397072159606,-1.2765596957750731
0,2501.0,250,21,-0.06642873321513171,1.1834217993038445,1.035554775849449,0.2828195755941898,-0.5313353128972341,0.542771968848181,0.03099854615594997,0.4090515111576476,4030108,0.05083236170488405,-1.0589396116778709
0,2501.0,250,17,0.015590716283200409,2.005555825162165,3.9121454863392167,0.440447403766931,-0.14059740863321515,0.2929374171715919,0.037134713971091735,-0.020945004997372646,4030109,0.03493004275165176,-0.14945038694549506
0,2501.0,250,17,0.029198546218712183,7.442082761820463,2.7626589002131874e-06,-1.1425353284133548,0.7469073223340333,-1.065156026430674,0.03929795428046497,-0.4702275822414995,4030110,0.051026687394740255,-1.638968265134646
0,2501.0,250,12,0.08859362836240206,0.03953603075383277,1.5718240907546286,0.29789619400883577,0.2890601771936035,-0.11089936137129934,0.03826596709418319,-0.0185854991697324,4030111,0.05377963466770306,-1.1414600160508503
0,2501.0,250,22,-0.08046873995715602,3.2088689824346,0.3803377732987834,-0.5510629698183213,-0.18343448995833952,-0.08302971361951299,0.02823930129118625,0.5797594606709323,4030112,0.04437103251716544,-0.6584273086816681
0,2501.0,250,18,0.03814324097194927,0.04279058948416623,3.6829427025220154,1.8908989561355023,-0.7616965340274549,1.3871640791984503,0.033021872435980475,0.17580817849657207,4030113,0.06202228267910353,-2.1942633425498834
0,2501.0,250,23,0.07963608525305536,2.974253044243328,6.669880563534684e-06,-1.6358963330381584,1.3249488497479085,-1.7452688099432037,0.031036588751318636,0.2700727966305056,4030114,0.064451353802306,-1.405943678574217
0,2501.0,250,23,0.03180648462691022,5.786834989024753,3.1223046160181824,0.3414956157708212,0.0094829647390783,0.1352546596581224,0.04388521829252493,-0.6974607745999957,4030115,0.033013775532236465,-0.07884107530363006
0,2501.0,250,22,0.04873117311685183,2.4785584434198964,2.0131277145260893,-0.4068075740315776,0.4969774818518662,-0.5675048554468014,0.031156885606943907,0.36843463290050493,4030116,0.05017921146953405,-1.187645960379266
0,2501.0,250,21,0.10715952765018208,2.7028127805474345,0.9790954695376798,-0.6853436800204007,0.9762063604911322,-1.0661423193588335,0.026000314622545487,0.8726780233638312,4030117,0.04087317009975385,-0.4505996730172186
0,2501.0,250,18,0.003698240438971653,0.04279058948416594,3.605302865703516,1.8400524411419092,-0.9273844296151716,1.498634023661091,0.028679233061277367,0.527613668619918,4030118,0.044900030228440635,-0.568612989129253
0,2501.0,250,18,0.0037804235598376695,0.9071258047630176,2.263798800701432,1.6947052759444954,-0.8520444366814943,1.3785894680859396,0.032661830116163575,0.19220382243893072,4030119,0.06627315714470787,-2.0557628448092253
0,2501.0,250,22,0.09312195171720357,1.7482479044051928,0.5089800727200163,-1.3455704448890646,1.2457754542071855,-1.5584767364571652,0.03432479919678715,0.08855668438605915,4030120,0.06299391112838451,-1.9425858452928764
0,2501.0,250,19,0.0250725072583989,-0.09454019612673513,2.192294512477523,0.54687991732702,-0.14103484291639795,0.33871368714007954,0.02804497560133006,0.5559971437545834,4030121,0.04147234097681047,-0.5553750379105586
0,2501.0,250,32,0.08236649147218346,4.089364642588524,4.3104156290037725,-0.22506033920393625,0.6390559307153818,-0.6090876843558998,0.020908518868099125,1.137309874438435,4030122,0.05513181759295245,-1.800175061552723
0,2501.0,250,26,0.1175855745937486,0.4670334705804733,1.5856991784413332,1.0788426069742405,0.14560063093088238,0.33799989018559,0.026679297836507326,0.7544453701226604,4030123,0.039843243943516,-0.5513938601812154
0,2501.0,250,32,0.048263132705834384,0.9253151886374154,3.1720466772295293,-0.4867573023403692,0.5630220154289591,-0.6596816258074469,0.03303941572742583,0.34068748482679406,4030124,0.040743619639849724,-0.4143441114528228
0,2501.0,250,24,0.054717714144726766,4.1124803978274285,1.7221642793619558,-0.8580558627409516,0.7754835997861084,-0.981078412424874,0.028934285529213625,0.3053375317354069,4030125,0.031545536986656304,0.15692855781854168
0,2501.0,250,24,0.0886073457972222,4.1124803978274285,1.3267340656494824,-0.4690785862475991,0.7738641471215666,-0.8166379668537795,0.035979401476875235,-0.035079044952912884,4030126,0.056138532625124166,-1.5884530852160732
0,2501.0,250,20,0.030518353309931218,2.1544474118857218,3.6696236421395128,0.6855889093199571,-0.18082381142332585,0.4288534403234816,0.04143023707734163,-0.17969048529409526,4030127,0.055010364036792325,-1.2412700769368084
0,2501.0,250,23,0.036409634160855006,2.974253044243328,3.7176699099852746,-0.3779831776219397,0.41251329491600064,-0.4884365413151818,0.025668657032823373,0.7486134151536749,4030128,0.04328928617696592,-1.142427789810969
