#/home/enes/bim/BIM.py trees/r8070028.trees,trees/r8070029.trees,trees/r8070030.trees,trees/r8070031.trees,trees/r8070032.trees,trees/r8070033.trees,trees/r8070034.trees 250 --stats=all --eta=etas/BC.json --out=outs/967520732.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FayH,bsfs,FerL,TajD,ZngE,FulD,Colless,btree,path
0,2501.0,250,8,0.07698416745812521,9.120471661981977e-07,0.7053959117712583,-0.7652897676670993,-0.8580711445470189,-0.5065713299685084,0.032160901671200934,0.35303792700724335,r8070028.trees
0,2501.0,250,13,-0.07823242865797483,-0.9420770285931841,-0.07866390049481176,-0.6309087140341326,-0.19136643414331808,2.1025456070515145,0.027179686487887034,0.6635887413623074,r8070029.trees
0,2501.0,250,6,0.08704403639640704,0.42684336223657027,0.22273370310830304,0.22231412346467902,-0.0913821343609834,0.03295822379415004,0.03330526406702077,0.34622714753796596,r8070030.trees
0,2501.0,250,9,0.09752307549138702,1.4579233991422453,-0.375621145940039,1.644372103673311,0.9441164359395287,-0.7089587510095278,0.040313943947834344,-0.32478260835576944,r8070031.trees
0,2501.0,250,7,0.13520577821687768,1.690525703800356e-05,0.8655308500414303,-0.6509714214524626,-0.9377715505614538,-0.26412781878448416,0.038481884527356736,-0.12408039627096125,r8070032.trees
0,2501.0,250,9,0.08111771963157423,1.1423014673171084,0.03176689332684618,0.671330352756405,0.23837082134501766,-0.7089587510095278,0.02951321414691022,0.28502661412590014,r8070033.trees
0,2501.0,250,6,0.00640654567543968,0.4893476081641886,-0.4957295719322958,1.0767577561358967,0.8045858692973563,-1.9642299758823032,0.034849073714211684,0.2574082192888714,r8070034.trees
