#/home/enes/bim/BIM.py trees/r8060007.trees,trees/r8060008.trees,trees/r8060009.trees,trees/r8060010.trees,trees/r8060011.trees,trees/r8060012.trees,trees/r8060013.trees 250 --stats=all --eta=etas/BC.json --out=outs/980278496.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FerL,FulD,FayH,TajD,ZngE,btree,Colless,path
0,2501.0,250,8,1.0410730952104508,0.35178903702592923,-2.133690217292945,0.2548168754799756,1.5071353219106016,0.307943899836872,0.013268336369875424,0.032096126441248866,r8060007.trees
0,2501.0,250,8,9.120471661981977e-07,0.23588726986645947,2.7476664446803647,0.043463828126062594,-0.1012684309026014,-0.22669181920377657,0.05130335910891278,0.031397479318194435,r8060008.trees
0,2501.0,250,8,0.4295673273270929,0.15167438524893023,-0.5065713299685085,0.058055598428583065,0.19765095215671183,-0.043388144104125684,0.25215817003211355,0.034633156281038135,r8060009.trees
0,2501.0,250,8,-0.49645072908905175,-2.010200197494916,1.120547557355928,-0.32236071863729115,1.2821877693914996,2.0951547320584694,-0.3217394646129431,0.03625469620417152,r8060010.trees
0,2501.0,250,6,2.3837854422877247,-1.5831862137736377,0.032958223794149984,-0.03798166364724929,2.979877589523975,2.3940085607186576,0.6863849445874717,0.026923361649362428,r8060011.trees
0,2501.0,250,6,-0.5980608110072746,-3.6194209624405045,0.032958223794150206,-0.8605690537906892,0.7368026370391627,3.148830919965067,0.3140639674048642,0.03313253012048193,r8060012.trees
0,2501.0,250,2,-4.167578474054706e-06,0.3860902628975443,2.7028011530673797,0.24974003698126326,0.203371618219538,-0.23026287900952236,-1.1384766683925467,0.055010364036792325,r8060013.trees
