#/home/enes/bim/BIM.py trees/r8050021.trees,trees/r8050022.trees,trees/r8050023.trees,trees/r8050024.trees,trees/r8050025.trees,trees/r8050026.trees,trees/r8050027.trees 250 --stats=all --eta=etas/BC.json --out=outs/399719961.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,bsfs,TajD,FayH,ZngE,FulD,Colless,btree,path
0,2501.0,250,15,-0.5624902900449683,-0.24802011696234488,-0.40429651483715734,-0.14496435397586924,0.28438359996100443,-0.46029203950398645,0.037213369607462105,0.1595236403075419,r8050021.trees
0,2501.0,250,6,0.4923433689491078,0.6740223708408969,0.1709807721476939,0.15159979001371984,-0.32457928599808544,-1.9642299758823034,0.0345697305350434,0.14229843931589484,r8050022.trees
0,2501.0,250,11,0.13174412152525092,1.7494547413051793e-05,0.15048967078547953,0.043010483345658046,-0.04493399694943207,-1.029123745469293,0.02861985576715464,0.48245610489337304,r8050023.trees
0,2501.0,250,6,0.8239632579332974,-3.1178367348751664e-06,-0.345496908790323,0.17327091135462028,-0.7848368221239449,0.032958223794150206,0.032193289286176964,0.3282983892915717,r8050024.trees
0,2501.0,250,9,0.807860295495759,1.1085547122109732e-08,-0.16679303894312844,0.16185490265815278,-0.7073283022116272,2.274582229907494,0.031100207280735846,0.3515417162915432,r8050025.trees
0,2501.0,250,7,0.4278621529473765,0.48357058509396694,0.2782015831106085,0.13888315418882954,-0.2318278870079575,-0.2641278187844843,0.03415813792805631,0.20335356334874444,r8050026.trees
0,2501.0,250,12,-1.2309135733439127,0.4318593826023097,1.9032853627643747,-0.05527529785108769,1.7424420962520282,-1.1583576205662869,0.03643606684803731,0.028503649043025648,r8050027.trees
