#/home/enes/bim/BIM.py trees/r8070049.trees,trees/r8070050.trees,trees/r8070051.trees,trees/r8070052.trees,trees/r8070053.trees,trees/r8070054.trees,trees/r8070055.trees 250 --stats=all --eta=etas/BC.json --out=outs/173565388.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FayH,FulD,FerL,TajD,ZngE,bsfs,Colless,btree,path
0,2501.0,250,3,0.13074815792917857,-1.5479634052244726,0.025377500561950317,0.6751183180797802,0.2290168751928738,0.6134601325023308,0.027399922269724056,0.5617147166252872,r8070049.trees
0,2501.0,250,9,0.07849624524160413,0.782811739448983,0.32495457573213976,0.05434845641351636,-0.23683122581528657,0.37090020193927514,0.025335211815001944,0.9790967271156648,r8070050.trees
0,2501.0,250,7,0.19774881918345794,-0.26412781878448416,0.6629173574921553,0.2858578627467455,-0.41526206730138565,0.5064788256852384,0.03402318953232284,0.08955110613377933,r8070051.trees
0,2501.0,250,6,0.2119063041524247,-1.9642299758823032,0.32004109974509926,1.0012977296999286,0.12954148297942913,0.8282423587100838,0.026044269242870097,0.9433290636599055,r8070052.trees
0,2501.0,250,10,0.04704404566177375,0.4973207385797263,0.16226809554472377,0.11424713002600424,-0.08384637243136114,1.331586504129518e-05,0.03127564019518936,0.42462036314871837,r8070053.trees
0,2501.0,250,8,0.05053209124468912,-2.133690217292945,-1.6573630931757073,3.817670280367323,2.8029105886932335,3.3184919338167225,0.03664216985243025,-0.0502839442771662,r8070054.trees
0,2501.0,250,5,0.1104242826648672,4.933308982427225,0.3489077062259262,0.07374854057266168,-0.24813070304452156,4.412274868850414e-06,0.03533128931496596,0.10278858984354144,r8070055.trees
