#/home/enes/bim/BIM.py trees/ir8050076.trees,trees/ir8050077.trees,trees/ir8050078.trees,trees/ir8050079.trees,trees/ir8050080.trees,trees/ir8050081.trees 250 --stats=all --eta=etas/BC.json --out=outs/540329160.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,ZngE,FerL,FayH,bsfs,TajD,FulD,Colless,btree,path
0,2501.0,250,7,0.8187496910362221,-0.2610405454256011,0.1258326169049101,1.6138730728327961,1.5838563081273371,-2.0558699516774643,0.06671848685062833,-2.9100416216723293,ir8050076.trees
0,2501.0,250,9,0.9629363189953825,-0.6150605168500097,-0.004037916197453924,0.8197664671968231,1.2078405172605842,0.7828117394489834,0.04254113227101956,-0.3254668745332831,ir8050077.trees
0,2501.0,250,7,0.09613019291059609,0.13409221640727764,0.09599886747832294,0.7709502472135197,0.5241811536761248,-0.26412781878448427,0.05981992486073325,-2.0567950842826312,ir8050078.trees
0,2501.0,250,9,-1.351909296874614,1.0380849933463727,0.08357006664154625,-0.7812666216016384,-1.3425238630857061,0.7828117394489833,0.05266226195102993,-0.7919715550113571,ir8050079.trees
0,2501.0,250,10,0.008092646172969812,0.17625303640511428,0.07787709529132389,1.6811122824232805,0.3748399154078857,-0.8809206284569866,0.04139137193937038,-0.22857775140886258,ir8050080.trees
0,2501.0,250,9,-0.6555736238080297,0.6184265154040458,0.09185730826145166,-0.5184021245227306,-0.4182731919852428,2.274582229907494,0.07986785853089778,-2.3726826358393045,ir8050081.trees
