#/home/enes/bim/BIM.py trees/ir8050094.trees,trees/ir8050095.trees,trees/ir8050096.trees,trees/ir8050097.trees,trees/ir8050098.trees,trees/ir8050099.trees 250 --stats=all --eta=etas/BC.json --out=outs/152269043.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,bsfs,ZngE,FerL,FayH,FulD,Colless,btree,path
0,2501.0,250,9,-0.15668015304797206,1.1085547122109732e-08,-0.26035607963510365,0.2502659789296924,0.038561042639559895,0.7828117394489833,0.04692965410027206,-1.3316445173361031,ir8050094.trees
0,2501.0,250,12,2.563829900518823,1.0892955751568232,1.9081254282225124,-1.1067989310454154,0.03683457083263041,-2.356251271886407,0.047598998143110076,-0.5828709552831981,ir8050095.trees
0,2501.0,250,10,2.522328158851402,1.552457423414045,1.3784218282279967,-0.47901301937315466,0.16651738398093852,-2.2591619954937,0.05554475968389688,-1.223577911663499,ir8050096.trees
0,2501.0,250,4,1.8050665937274926,1.0710122631818098,1.4708447948103807,-1.0072474861627394,-0.04938930890189829,-1.7193945226261713,0.0788962300816168,-2.5567983431094357,ir8050097.trees
0,2501.0,250,6,-1.370880601347101,-0.7023191128630022,-1.263504659694839,0.9330467089401516,0.07145259615566874,0.032958223794150206,0.05826531934188366,-1.2721695215356166,ir8050098.trees
0,2501.0,250,6,-0.005413456315296178,-3.1178367348751664e-06,-0.4779984647067054,0.6008380172374591,0.1577448440289375,0.032958223794150206,0.05415209223992745,-1.0230246655019857,ir8050099.trees
