#/home/enes/bim/BIM.py trees/ir8080088.trees,trees/ir8080089.trees,trees/ir8080090.trees,trees/ir8080091.trees,trees/ir8080092.trees,trees/ir8080093.trees 250 --stats=all --eta=etas/BC.json --out=outs/798018420.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,ZngE,TajD,FerL,FulD,bsfs,FayH,btree,Colless,path
0,2501.0,250,8,0.18574144977043797,0.9069963716621026,0.21117763918800725,-0.5065713299685085,1.0069608967428076,0.15322556828344563,-3.0702159883999327,0.08116336312993912,ir8080088.trees
0,2501.0,250,11,-0.5898768399950831,-0.5329211384851557,0.47467476655055396,2.81529364808728,-0.7062117108669754,0.04323298087191891,-0.17813239060687058,0.04098652675216997,ir8080089.trees
0,2501.0,250,6,0.37501216891322087,0.23938246277757658,-0.3578257773355626,0.03295822379415015,-3.1178367348751664e-06,-0.06386933800922998,-1.9529466239937296,0.07849138489441637,ir8080090.trees
0,2501.0,250,8,-0.1757741316760958,0.44523440759023913,0.4399790688450785,-0.5065713299685084,0.7435276464677463,0.15372873277663598,-2.5567892302968627,0.0846612255473507,ir8080091.trees
0,2501.0,250,3,0.1264213534718551,0.9644698858143447,0.2906984048532609,-1.5479634052244726,0.6043569557654371,0.28433917206894566,-1.1445799804484158,0.04718875502008032,ir8080092.trees
0,2501.0,250,11,1.2948878803131838,1.5930262407243458,-0.8303193714221382,-1.029123745469293,1.0822204982719787,-0.006948768897070116,-2.660266456080166,0.08426447726389427,ir8080093.trees
