#/home/enes/bim/BIM.py trees/r8070035.trees,trees/r8070036.trees,trees/r8070037.trees,trees/r8070038.trees,trees/r8070039.trees,trees/r8070040.trees,trees/r8070041.trees 250 --stats=all --eta=etas/BC.json --out=outs/598561221.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FulD,ZngE,FerL,TajD,bsfs,FayH,Colless,btree,path
0,2501.0,250,10,-0.8809206284569866,0.3802267690952616,-0.23472803665905653,0.48948302863705956,0.7022811585801636,0.0018726821554144258,0.038429704481006466,-0.20111139003896678,r8070035.trees
0,2501.0,250,12,-2.356251271886407,0.6943986940201257,-0.1463764884970084,1.442909335227306,1.136606710555039,0.11692671148482842,0.02585341365461847,0.7437034290645583,r8070036.trees
0,2501.0,250,8,-2.133690217292945,-0.14522351915948734,0.3689035994999975,0.37884272929619767,0.7897201643580322,0.12952891667557576,0.02790732823768191,0.6166820175136748,r8070037.trees
0,2501.0,250,11,0.2523487190495646,0.9507134531264565,-0.9343251222706027,0.5205006921069565,1.7494547413051793e-05,-0.14001940479539532,0.03866361503361115,-0.14865901413919452,r8070038.trees
0,2501.0,250,5,2.6707576555551764,0.40528339420840526,-0.20835167510726443,0.6352974241095797,4.412274868850414e-06,0.027466141271094802,0.03221757999740899,0.483378275464298,r8070039.trees
0,2501.0,250,10,-0.8809206284569866,-0.42533415581887596,0.5208992403803145,-0.028160074356006242,1.331586504129518e-05,0.10884255679044877,0.030583624821868115,0.17746089162430312,r8070040.trees
0,2501.0,250,3,1.5999106058689658,-0.9648219230153431,0.711400612210201,-1.093961592026129,-0.536025645796341,0.07665047306219729,0.04135574556289674,-0.17532594504650584,r8070041.trees
