#/home/enes/bim/BIM.py trees/ir8020088.trees,trees/ir8020089.trees,trees/ir8020090.trees,trees/ir8020091.trees,trees/ir8020092.trees,trees/ir8020093.trees 250 --stats=all --eta=etas/BC.json --out=outs/837482895.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,FulD,bsfs,ZngE,FayH,TajD,btree,Colless,path
0,2501.0,250,4,0.14915374925018404,0.9029723794226862,5.056170714293956e-07,0.02945309765098131,0.10835777469196445,0.3939172526056836,-2.555181929658542,0.07076693872263247,ir8020088.trees
0,2501.0,250,6,0.9367964525685122,-1.9642299758823034,-3.1178367348751664e-06,-1.2328208239531149,0.08364464481352073,-1.282908070527618,-0.9678158186399616,0.04326985360798031,ir8020089.trees
0,2501.0,250,14,-0.5382333260780491,-0.3126827056713456,0.23941190865176964,0.4467907585599448,-0.09933577944520694,0.043495069892376274,-1.2191308946436117,0.04504037656000345,ir8020090.trees
0,2501.0,250,3,0.40442087407810534,-1.5479634052244726,1.7886284734303187e-05,-0.3119413302452245,0.1585221704011006,0.019349158628218673,-1.8024381232593805,0.06733385153517296,ir8020091.trees
0,2501.0,250,11,0.5207874152930712,-2.3105962099881507,0.9354729688982002,-0.389108424136159,0.11480872355060649,0.06361715993777517,-2.581099184362009,0.08100142505505895,ir8020092.trees
0,2501.0,250,5,0.8542489436383396,0.408206328683129,-0.3957749084582132,-1.0872519647798593,0.09607152470806513,-1.0870038959732937,-1.487400131043004,0.05045990413265967,ir8020093.trees
