start,end,N,SS,FerL,bsfs,FayH,ZngE,TajD,FulD,btree,Colless,path,iColless,ibtree
0,2501.0,250,22,-0.8586377300982045,3.7248708130628057,0.0534562654132344,1.6248675035292115,2.2476512622329503,-0.4426837126389184,0.5667485954869947,0.028938333981085636,8070037,0.03994472513710757,1.7995536827754328
0,2501.0,250,14,-0.4823008163087473,3.101611581990478,0.07363975286307994,1.0742872568589314,1.7040678924622052,-1.373242665914419,0.9627181775744958,0.0334887938852183,8070038,0.042913589843243935,0.8675520069646568
0,2501.0,250,15,0.9151674640744756,-3.1232848154354443e-06,0.08551086999534344,-1.098653849161256,-0.9060963634058724,-0.4602920395039864,-0.7385924869960327,0.040797598998143114,8070039,0.07565746858401347,-0.5556876400160163
0,2501.0,250,16,0.7481876442820081,-0.7468013617283124,0.06187163149956933,-0.9279183055166732,-0.8094846448990536,3.215864921119997,0.24244762888185897,0.03320810122209267,8070040,0.040452131105065424,0.6450260788315225
0,2501.0,250,8,0.4701284105347788,-0.7755235641748732,0.010566454356997577,-0.7104098507167446,-0.8656091618767568,2.7476664446803647,0.7379559721730049,0.03088482964114523,8070041,0.0840782484777821,-1.177191842384748
0,2501.0,250,19,-0.5539308191012212,2.9742738226123326,0.0434492945551556,1.0818913108572707,1.5466298019432478,0.7317926280143298,0.8878542720995399,0.030347195232543075,8070042,0.07552791812410932,-2.6304208500585533
0,2501.0,250,16,-0.3482445424282604,3.059380222497244,0.06376199249946247,0.8308134195459094,1.3534294732580583,0.3592984541263132,0.4750073716406096,0.03791510126527616,8070043,0.04467331692360841,-0.8118611275688218
0,2501.0,250,11,-0.30510062723648723,4.0245532336174765,0.09575951226381088,0.8523779025016774,1.5313508752030849,1.533821183568422,0.9095673719626236,0.030957933114948277,8070044,0.035788314548516637,1.1440848484168245
0,2501.0,250,10,0.3319153387692728,1.2029617227467844,0.20856761056160728,0.2445072654412492,1.2856083792540256,-2.2591619954937,0.13091849521580434,0.036819320291920365,8070045,0.061568856069439036,-2.1284700742716027
0,2501.0,250,16,-0.3027900881147568,1.7400881339151508,0.04580936165385169,0.6808682635903076,1.0751608940476214,0.3592984541263133,-0.5221875657272673,0.029030098890184392,8070046,0.03487066545752904,0.7463173239165869
0,2501.0,250,16,0.2993875173773624,-0.7362701325322991,0.04564699935938235,-0.2812798204581393,-0.10350355404161612,4.168053743451224,0.927490299730291,0.030567431014380107,8070047,0.043043140303148084,-1.3915259029660296
0,2501.0,250,18,-0.3556960935656442,2.8921517750998698,0.08502871142602321,0.9470007087562288,1.6098129786559026,0.9071258047630174,1.458283210668782,0.026935699788400918,8070048,0.05826531934188365,-0.5441992286566253
0,2501.0,250,14,0.6302096014124383,0.8462261728740845,0.15984792494560435,-0.34275153875031833,0.3947661584111184,-1.373242665914419,-0.08579325488947201,0.030881590879647626,8070049,0.06042449367361921,-1.6526899901119485
0,2501.0,250,19,-0.4139937552953853,1.187050868134078,0.058385900623434274,0.9255771981197066,1.4390804277875704,-1.7472058444088665,1.5243261303047395,0.02533636851553681,8070050,0.05130198212203654,0.5091051993956766
0,2501.0,250,19,0.7556106242579681,2.210032626821489e-06,0.09115508452859747,-0.7966203948485449,-0.4659585482466872,3.2107911004375254,-0.16529134387951774,0.03287931785794203,8070051,0.08253983676642053,-0.3660762363372444
0,2501.0,250,25,-0.498583155835833,1.5095293338610394,0.08126473170790265,1.1906405420709745,1.8815015620349649,-1.373139834581267,2.31267373280589,0.020812281383598908,8070052,0.043731377121388776,-0.8755629549058636
0,2501.0,250,17,0.4974409579072334,0.503397406272466,0.08604855150574209,-0.4174499225588242,-0.04908746620279345,-0.7127076431669842,-0.2476549529148231,0.047390277957708976,8070053,0.055266226195103,-0.2654304665813633
0,2501.0,250,22,-0.4810046839984667,4.599530141703092,0.10785754928574533,1.2749687899872812,2.133499912118684,-1.9033047906683256,0.8301609043360993,0.030204689726648526,8070054,0.034751910869283587,0.9638969134432879
0,2501.0,250,15,0.010160828601205287,1.3558120928007678,0.12142345195772528,0.4974106952049544,1.2431066498427241,1.5464560379341799,0.9600881991539368,0.031653495703243086,8070055,0.04284881461329188,0.2612994730502877
0,2501.0,250,9,0.2422357111478879,1.0717207726233455,0.0865086548690127,-0.07686221984053067,0.29437372922367605,-2.2007292414680393,-0.05405373892646551,0.0398506468269391,8070056,0.03973960357559269,0.19288121106283665
0,2501.0,250,24,-1.2423202064443473,0.16772175365557646,-0.16069454828043725,1.2228803372432715,0.5429637027943232,-1.3111584109330636,0.1563817225888198,0.03528189002343685,8070057,0.06432180334240188,-0.8304163600133956
0,2501.0,250,14,0.5211809862035094,0.8567052061738857,0.16115269727982634,-0.16346682495060794,0.6229271060026882,0.7478772545717276,0.7010182591029609,0.028363453815261043,8070058,0.07407047545018784,-1.1170896720567425
0,2501.0,250,12,-0.4161463308482877,4.72985831489979e-06,-0.03203685626087921,0.5364215635366405,0.5119583462543781,1.2374296820739528,-0.014434479536269229,0.0373024355486462,8070059,0.06807876667962172,-1.982666202746112
0,2501.0,250,24,0.2947684641304503,0.8915916271353784,0.12348405409979032,0.11747511979313426,0.8430717168790707,0.7227061423521206,0.6987420067975177,0.02828826828049525,8070060,0.04904564494537289,0.0058468523762150535
0,2501.0,250,6,0.6772584121757836,-3.1178367348751664e-06,0.1204169095322432,-0.7111956163438075,-0.4567619477698883,0.032958223794150095,-0.5158967293080811,0.044389539725723175,8070061,0.06752817722502914,0.8354624074181721
0,2501.0,250,8,0.6542831554768894,0.4748229944207675,0.11302032925613965,-0.6544003944362956,-0.3466562560303415,-2.133690217292945,0.5739274296159343,0.027254178002331916,8070062,0.05687265189791424,-0.19873723581133948
0,2501.0,250,17,0.40530178418041934,-0.27103037413671216,0.01978528355715721,-0.5607213188069751,-0.577864308384648,-1.6187954659433672,-0.13612053548412234,0.030393463253937405,8070063,0.07144707863712918,-2.6257171865965208
0,2501.0,250,15,-1.3997869648278851,-0.6236754197755081,-0.29037498097577913,1.0053983838636045,-0.2740593705343431,0.5430819992150973,-0.2833849205317845,0.04194196139396295,8070064,0.07356846741805934,-1.1679900302154893
0,2501.0,250,17,-0.3862370974477399,0.40096442310884617,0.019360379339795345,0.7018578606298567,0.9591226403422504,-1.618795465943367,0.40768871730880535,0.03624983806192512,8070065,0.05866476659325474,-1.0436380765860584
0,2501.0,250,9,0.5766643853175523,0.8184921598587082,0.18553273585788255,-0.25565110887114023,0.5157069380570063,-0.7089587510095279,0.7156247797056968,0.02631673647997006,8070066,0.06455931251889277,-0.8703882781286122
0,2501.0,250,18,-0.1299193316046945,1.2287251065377565,0.08582999685446704,0.5897252457349444,1.1802418478880774,-0.8215446257946851,0.7539246619335164,0.032035399663168804,8070067,0.04574210821781751,1.4328814143655784
0,2501.0,250,24,-0.6414690541106339,0.8078056157294797,0.020307763017774427,1.1246728489160902,1.4563785359082635,0.7227061423521204,0.4728994931804666,0.029922107785982636,8070068,0.09087964762274904,-1.3521182403183831
0,2501.0,250,15,0.8075807563335309,0.5240609871376483,0.15804263287483813,-0.6201622198440758,0.05946377178172541,0.5430819992150968,1.0695219119779518,0.02734692435430873,8070069,0.06518007513926674,-3.941268196656343
0,2501.0,250,18,0.3650269379624468,1.5782220548759702,0.10493757245582057,-0.1162510691951131,0.4261527628793323,0.9071258047630174,0.5312717416339591,0.029773471767253343,8070070,0.06490478041197048,-0.17356970345726824
0,2501.0,250,16,-0.6137555302106168,3.453562560713737,0.08209733446775097,1.333754463480325,2.0658349706276105,-2.4972680128673685,-0.774800462010348,0.042936723853941115,8070071,0.05157727684933281,0.008596539579425244
0,2501.0,250,22,0.2674509304066897,0.9941067559353098,0.17512948279388948,0.3916580516052045,1.4521817716730632,-2.633615329683029,0.7670649903355761,0.033201353802306,8070072,0.06477522995206632,-0.39439121961749457
0,2501.0,250,12,-0.20389539024519704,1.167298532924533,0.1425405687587704,0.8870537311951078,1.8096091170675663,-2.356251271886407,0.2049242394155372,0.03316086928358596,8070073,0.03258194066588937,1.0365796063529151
0,2501.0,250,15,0.03193119936430094,2.506471621635048,0.03898690723910626,0.11396192376584427,0.34289074522488,-0.4602920395039865,0.477035088181548,0.03410011011789092,8070074,0.03774776525456665,0.0423397139575411
0,2501.0,250,19,0.18299238512935329,1.395244441234673,0.11431314065137445,0.22353486722819,0.8950945782566334,-0.9208730202678008,1.1088585633178736,0.02658483395949389,8070075,0.05376344086021505,-0.2781401466948737
0,2501.0,250,20,0.23157282947002125,1.9151108734001248,0.16551827148637013,0.3866789783145906,1.3794913486586171,-1.803497432055012,0.2229640377529768,0.03850140014150896,8070076,0.05217644772638943,-0.9651586765707982
0,2501.0,250,16,-0.2631583118331481,1.0711725002670645,0.1344243825138722,0.9995017199959616,1.9327273861789944,-1.5450791905361416,1.1646477543482834,0.029126431283446438,8070077,0.05479984453944811,-1.5331635894711768
0,2501.0,250,16,0.2309710505025949,1.2947766346805034,0.05001918400330695,-0.15320166641272934,0.07634923588562192,-0.5928903682049141,-0.20034495647495726,0.04178722056685523,8070078,0.04277324351168113,-1.1948472781738808
0,2501.0,250,19,-0.5487032456812756,2.0899063800601843,0.09206857897909727,1.2930524806957346,2.06781019297018,-0.9208730202678008,0.5484625599060317,0.0317815038957674,8070079,0.05071900505246794,1.1775905210588349
0,2501.0,250,19,-1.0503170426885846,2.4724310850237514,0.08024174125294556,2.041714810123016,2.909169663808879,-1.7472058444088658,0.7914236091077262,0.0328127024225936,8070080,0.03968022628146997,0.3430765235562257
0,2501.0,250,30,0.5271837189365469,2.1221571048148293,0.08057033006518005,-0.4430616742667212,-0.04708173950400967,0.6043570842115794,-0.26258215812769625,0.04420909444228528,8070081,0.07180334240186552,-1.5531198907074026
0,2501.0,250,16,-0.4493118328904826,2.8500361101287512,-0.014995317624919043,0.6527535468486322,0.7199523987516255,-0.5928903682049141,1.2724186364917447,0.027122314141358062,8070082,0.04378805544759684,-0.06513611360993536
0,2501.0,250,20,-0.19123786801154166,2.079764392767093,0.07528167817993604,0.6502693658701603,1.1995812967644048,1.3628584430975748,0.71259216217986,0.03097875372457572,8070083,0.057844280347195236,0.5633919722560888
0,2501.0,250,16,-3.1168809895134784,1.2794872113393594e-06,-0.4436665669442407,3.0643714718012323,1.4105455063919503,-0.5928903682049144,0.09157776805042753,0.04342774323098847,8070084,0.0769529731830548,-1.6256269239214598
0,2501.0,250,11,0.2183881203013875,1.1138180796267565,0.15282157015255898,0.237780711096808,1.0339131140362787,0.2523487190495645,0.8165636227209704,0.03165153281748696,8070085,0.04591484216435635,0.08596157412643952
0,2501.0,250,12,-0.3907737601242384,1.527127715183301,0.08271760009211397,0.948703343091102,1.5919292297786796,0.0395360307538328,1.11392188132007,0.027202897611953183,8070086,0.07321220365332297,-1.0196602888409267
0,2501.0,250,20,0.5103399872814138,0.9130684762198878,0.13334952988566012,-0.20639939368544133,0.4867315873294503,-1.0119084632668656,0.15360772073616644,0.029728886219364262,8070087,0.053561018266614836,-0.6564217933489268
0,2501.0,250,15,-0.1413280909729411,4.142981054377762,0.10456424882730092,0.6678323714001144,1.3649621957498126,0.5430819992150974,0.2434117838306301,0.033242648011400436,8070088,0.0388651379712398,0.07693331621693432
0,2501.0,250,9,0.5772092117452262,0.5531368463118507,0.1474579344358171,-0.392095261026079,0.1693286140556035,-0.7089587510095279,1.4438468972502077,0.03167508744656043,8070089,0.0787990672366887,-0.4338084959328373
0,2501.0,250,24,-0.1504897818487247,3.4433769872131927,0.0927163392940364,0.6838810989824611,1.3431355713831803,1.4006609934471828,0.3405635761432924,0.037969080623569545,8070090,0.04834391328755883,-0.2052981282257536
0,2501.0,250,30,0.16582389911597614,2.9136941004389465,0.094561621492207,0.2068889712241844,0.7998174306521536,0.6043570842115799,0.4392087804157205,0.04186998891623843,8070091,0.042152480891307166,0.5038492257759046
0,2501.0,250,14,-0.6954116342980277,3.8467865984413447,0.01657593424598347,1.1777207455895342,1.5397620248865558,0.7478772545717276,0.7603043628670348,0.03367428658917193,8070092,0.0393509521958803,0.2388790535414408
0,2501.0,250,15,-0.4530305088949725,1.5874686878566573,0.13960907768738154,1.3134683369856244,2.341063802765881,-1.4636660782230697,0.4540207134277405,0.03048646197694001,8070093,0.06144470354536425,-0.4085344072186585
0,2501.0,250,6,0.017210564734025387,0.6024724596015173,0.07262930862666785,0.1909091544628772,0.5346775662285337,-1.9642299758823032,0.9280827412740068,0.03030401174590836,8070094,0.06383598911776138,-1.1397157351849303
0,2501.0,250,18,0.9233526546804028,0.5941025772078509,0.13524259827517165,-0.8736750508002353,-0.32988020855734995,0.042790589484166135,0.28632018923250496,0.026479188643976827,8070095,0.08116336312993913,-0.9656014804644388
0,2501.0,250,23,0.029532991998699725,2.031772251124114,0.12600322691268684,0.5486863269699714,1.3682348672436802,-1.2446198729288072,0.20057893050117515,0.030395776655007124,8070096,0.040711232024873686,0.348896627545076
0,2501.0,250,24,-0.3819346577234589,2.7318333343575354,0.0992432879956798,1.0858466326006926,1.8594921239955349,-1.9891132620281249,1.3585731865747164,0.02496005527486289,8070097,0.049941702293043136,-0.766276889928684
0,2501.0,250,18,-1.2019190145761158,2.2881245731309154,-0.032585607423383574,1.7758797829656074,1.9805954298817088,-0.8215446257946851,0.5257763457602442,0.034324394351599945,8070098,0.049326337608498506,0.2191690653972263
0,2501.0,250,19,0.4734314249020689,2.620537231865784,0.09083438966831564,-0.3468745266211672,0.07654056592194007,-0.09454019612673534,0.4370514728616336,0.02850469980279541,8070099,0.049455888068402634,-0.11332703881899182
0,2501.0,250,8,0.8510108173789602,-0.8485913702984706,0.11352349374933,-0.9649982883551488,-0.7430720800490146,4.374785332004801,-0.033229437871693544,0.03374789480502656,8070100,0.07015157403808782,1.0492678627572127
0,2501.0,250,16,-0.3991303657661394,3.4073868690953817,0.07897765895258993,0.9776347180857696,1.6134343825269135,-0.5928903682049139,0.8247823615901553,0.03118338456465157,8070101,0.0463871615494235,0.1339961189281005
0,2501.0,250,15,-0.5681259407406226,2.205666286189426,0.12795639317076474,1.4478392739856547,2.445672598127919,-2.4670401169421527,1.2238580792525495,0.02707604611996373,8070102,0.0515610830418448,0.2740296004676869
0,2501.0,250,10,0.9175209725925568,-0.6499395902134891,0.1006519368581818,-1.0864194800690647,-0.9023082776225686,1.87556210561644,0.799720419136994,0.03264347713434383,8070103,0.05094571835730017,2.2306701651240872
0,2501.0,250,24,-0.08239293776436289,2.20981166472484,0.10934360720572583,0.6541904629765687,1.4024035280042138,0.7227061423521207,0.6321418066962868,0.03178844409897655,8070104,0.0521440601114134,-0.6353881108454722
0,2501.0,250,16,0.05198631046302383,1.7254524848708528,0.13085241203554654,0.48094138898283795,1.2790899121893071,-0.5928903682049141,0.4583619480374229,0.030489700738437625,8070105,0.05627348102085762,-1.1729543856398257
0,2501.0,250,13,0.7761540448947992,0.3809541488704869,0.14953450800274548,-0.6316070842226712,-0.0325138124816807,0.9776412577841304,0.2572222040346263,0.031254048451872005,8070106,0.04343179168286048,0.6295865675321717
0,2501.0,250,17,-0.3836511018191318,2.7626589002131874e-06,-0.06617610810912603,0.3227856247232899,0.039876530147556134,-0.7127076431669838,0.9799760503705082,0.028297521884774125,8070107,0.04378805544759684,-0.041841168186051984
0,2501.0,250,11,0.2073079036763432,1.1879740472510814,0.1439387842964521,0.2213914526593448,0.9705908762714591,-1.029123745469293,0.3349880094424933,0.030707507449151444,8070108,0.03786112190698277,0.5409323317914406
0,2501.0,250,18,0.5310868122467598,1.256846548526334,0.1613460120402465,-0.13054208771596434,0.7137646447955749,-0.8215446257946852,1.0096769691218728,0.03319979670543215,8070109,0.037140497473766035,0.6436207463873382
0,2501.0,250,18,1.0585096834013388,7.942844380620404e-07,0.1433170899002597,-1.0537418841629624,-0.5049132964899636,2.6357962353207207,0.0996043313267538,0.03211771818456622,8070110,0.06370643865785723,0.5168181687169513
0,2501.0,250,16,0.06012553781943631,1.4749852033959152,0.19040458218555376,0.7246022674106914,1.891549999677538,-0.5928903682049141,0.6307097725083155,0.03214470786371292,8070111,0.044597745821997666,1.1226358198187376
0,2501.0,250,25,-0.9125128398952076,1.39413170875488,-0.014194905267619531,1.3940097005773278,1.5763283300072664,-0.06408293727392282,1.006197179436882,0.036216827608199546,8070112,0.07400570022023578,-0.4635209734877336
0,2501.0,250,13,0.05204159302439365,1.5975439608630568,0.14665884438730806,0.5108355944956501,1.371583664435198,-0.14726309148325326,0.017004342941246867,0.039607354147773895,8070113,0.06467806710713822,-2.3246765683003185
0,2501.0,250,20,0.4505843942252338,0.4804377588847818,0.07269084516480291,-0.3882767610987842,-0.06726624422435523,-0.220319494478719,-0.0849332045939349,0.03136740510428812,8070114,0.06335017489312086,-0.9063653690991148
0,2501.0,250,22,-0.7240299203357949,0.15904543318350722,0.019519230831428216,1.2505003484808526,1.6084740929703143,-1.9033047906683256,0.1998153725229564,0.03373864120074769,8070115,0.062141037267348966,-1.1616312044191102
0,2501.0,250,23,0.9380151865410408,-0.5093431790010815,0.1004621402625348,-1.0270789421557625,-0.659693192492818,1.5679620718526173,-0.4322035021296745,0.04417670682730923,8070116,0.07140389515049446,-1.682989804537051
0,2501.0,250,18,-0.6102439770210157,0.4242144205763243,-0.02690469919351877,0.8555381902227798,0.8935741393796894,-2.5502150563523878,0.43732006265861295,0.02895776655007125,8070117,0.06860776439089693,-2.238447572822564
0,2501.0,250,14,0.2035728818734379,0.2372484681543944,0.048889020523093386,-0.12209342945836713,0.09941085767579433,-1.373242665914419,0.4259219353989541,0.0356506671848685,8070118,0.062087057909055575,-0.30920313977907304
0,2501.0,250,12,-1.0310295836886998,-0.28025395538583714,-0.19922236273838445,0.8562289252471107,0.08779815569376627,1.2374296820739528,-0.6421317383916325,0.0437124843459861,8070119,0.0648831886686531,-3.024835174376563
0,2501.0,250,18,-0.7342702585899578,3.277367984142201,0.09871220105021833,1.6129621718279024,2.4925873451940364,-2.550215056352388,2.501922450902306,0.023298840523383862,8070120,0.05236267651250162,-0.16724600155418032
0,2501.0,250,18,-0.4029230811604161,-0.8173673084813462,-0.08152565589910839,0.28103924568455496,-0.09944635742854976,2.6357962353207207,-0.4050086728349225,0.037484247841807115,8070121,0.05377639590620546,-0.4021575052824423
0,2501.0,250,15,-0.059438635966699724,2.063676020240334,0.1633483232717658,0.7858166087659945,1.815763241772228,-1.4636660782230697,1.1103237428798982,0.026835452408713198,8070122,0.06558492032646716,-0.1587176361728842
0,2501.0,250,16,0.5071882527306939,1.2794872113393594e-06,0.051596417721009175,-0.587417847200827,-0.4468727859081446,1.3114872764575405,0.10857468147674944,0.03371910581393675,8070123,0.03520533747894805,3.1042370909071217
0,2501.0,250,19,-0.7608933321365406,1.4983735040703898,0.11957059275478288,1.7565101131983374,2.7789210265322177,-0.9208730202678008,1.167995598152971,0.029202832836723237,8070124,0.04493457701774842,1.2180169365525733
0,2501.0,250,16,1.0428120222238402,-0.5189709063832919,0.09926134845451057,-1.237180189675103,-0.9908058706004894,1.3114872764575405,0.42644824919665053,0.03032695297318305,8070125,0.0766614846482705,-1.6108462370860686
0,2501.0,250,20,0.6674736006124679,0.7920735989264335,0.11799815276752255,-0.5279796665032364,0.014194300901056247,-1.0119084632668656,0.3464538612374712,0.03110290624865052,8070126,0.04926156237854645,-0.7516928814404912
0,2501.0,250,12,0.41238132185694776,0.5095468340727167,0.09150038702802332,-0.2958481970592817,0.0812939299243495,1.2374296820739528,0.4731215236557394,0.0318100358422939,8070127,0.0716737919419614,-0.617219799007806
0,2501.0,250,29,0.20316159125543254,4.13913432751181,0.1264751506951007,0.3025233786062831,1.0973502265880926,-1.0086262446158605,1.3304919418847323,0.028812022282679105,8070128,0.0456989247311828,-0.5019870888021714
