#/home/enes/bim/BIM.py trees/ir8100046.trees,trees/ir8100047.trees,trees/ir8100048.trees,trees/ir8100049.trees,trees/ir8100050.trees,trees/ir8100051.trees 250 --stats=all --eta=etas/BC.json --out=outs/864599160.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FayH,FerL,FulD,ZngE,TajD,Colless,btree,path
0,2501.0,250,5,4.412274868850414e-06,0.10702599735476087,0.4429723943074414,0.40820632868312906,-0.4063256950110196,-0.14759985429723027,0.08430496178261433,-2.6048597230857435,ir8100046.trees
0,2501.0,250,5,0.6555744433289121,0.21117344715272576,0.4937429838080003,-1.854344998188919,-0.19998440114167437,0.5037241581934861,0.07241870708641016,-1.9618585706956657,ir8100047.trees
0,2501.0,250,13,1.7081967177729012,-0.033400832893305546,-1.1746761246196675,-1.2721674407506367,1.7369603802538482,1.9888444317006648,0.03763440860215054,-0.14803747566515946,ir8100048.trees
0,2501.0,250,10,1.331586504129518e-05,0.02918735925054963,-0.061006440585417286,1.875562105616439,0.2051048288965359,0.39596187949066497,0.0486030142073671,-1.587974086795752,ir8100049.trees
0,2501.0,250,9,1.1085547122109732e-08,0.02968185518966124,0.48205409174667546,-0.7089587510095278,-0.6602785945719932,-0.7061789055975889,0.06752817722502914,-2.044371365842475,ir8100050.trees
0,2501.0,250,10,0.7034505329508678,0.19065417620627967,0.6893792365724215,-0.8809206284569866,-0.39030976777913096,0.3991501004842921,0.06849980567431015,-1.7036913595633454,ir8100051.trees
