#/home/enes/bim/BIM.py trees/r8040077.trees,trees/r8040078.trees,trees/r8040079.trees,trees/r8040080.trees,trees/r8040081.trees,trees/r8040082.trees,trees/r8040083.trees 250 --stats=all --eta=etas/BC.json --out=outs/479539068.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,bsfs,TajD,ZngE,FulD,FayH,btree,Colless,path
0,2501.0,250,7,0.9064404937764693,-0.8663482856086515,-1.1282512294465414,-1.1545573999991414,3.3193564470014745,0.08798052889286397,0.7481035482585929,0.026756218422075404,r8040077.trees
0,2501.0,250,12,0.897711570557933,0.45022441059725454,-0.3294729436672856,-0.8468416033797307,-1.1583576205662869,0.14777585990384087,0.14802188696317045,0.03573433519022327,r8040078.trees
0,2501.0,250,6,0.7089298005078875,-3.1178367348751664e-06,-0.6799336926204811,-0.8216574250140136,0.03295822379415032,0.10034742461020267,-0.06500359527780426,0.03796476227490608,r8040079.trees
0,2501.0,250,11,-0.0797891590617941,1.6928941172617225,1.7141536942380637,0.7458477226581667,0.2523487190495645,0.16156743445404373,0.2825503419305018,0.03301377553223647,r8040080.trees
0,2501.0,250,10,0.29601698663945125,1.4245792461311921,0.2613923850513213,-0.13200490598601064,-2.2591619954936997,0.09147768589478801,-0.04001469602879597,0.03615537418491169,r8040081.trees
0,2501.0,250,7,0.9184974826771319,1.690525703800356e-05,-0.786884776496971,-1.0322679464701894,-2.0558699516774643,0.1319431438958978,0.3769150830089337,0.02936631317898322,r8040082.trees
0,2501.0,250,7,0.6004453312812801,0.6381624557729723,0.5605628734508515,-0.2596209446281738,-0.2641278187844842,0.21533386518467146,0.44807355873633165,0.03277626635574556,r8040083.trees
