#/home/enes/bim/BIM.py trees/ir8100033.trees,trees/ir8100034.trees,trees/ir8100035.trees,trees/ir8100036.trees,trees/ir8100037.trees,trees/ir8100038.trees,trees/ir8100039.trees 250 --stats=all --eta=etas/BC.json --out=outs/275561188.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,TajD,FulD,ZngE,FayH,bsfs,Colless,btree,path
0,2501.0,250,16,0.40912621544622424,0.5775141286544626,0.35929845412631306,-0.09072451809789506,0.13051609013986,1.319069816519633,0.08411063609275812,-2.766982520202187,ir8100033.trees
0,2501.0,250,9,0.32327272023801557,-0.05689328843320504,-0.7089587510095278,-0.27917596269095724,0.06585397358674841,0.504120029750666,0.029246016323357948,0.46875576461911156,ir8100034.trees
0,2501.0,250,8,-0.0717386514253009,0.8533602599064437,1.1205475573559278,0.38941219988116144,0.0810334436176095,0.8446641241096838,0.05065422982251587,-1.0502589795896973,ir8100035.trees
0,2501.0,250,10,0.872504879492339,-0.5721502813936292,1.875562105616439,-0.9200536368802756,0.12624525964884514,1.331586504129518e-05,0.0518525715766291,-0.8593425304640734,ir8100036.trees
0,2501.0,250,9,0.13338886614083262,0.852978871915851,-0.7089587510095278,0.22896087981709076,0.12382238308108685,0.8458995744537634,0.06403031480761757,-1.867012090286464,ir8100037.trees
0,2501.0,250,17,0.48504910602217016,0.268836553477235,1.0994680023857826,-0.2771633470658427,0.1135365858750745,0.6905249391044067,0.05554475968389688,-1.3625191398082943,ir8100038.trees
0,2501.0,250,8,-1.356203243463355,3.3464984721277995,-0.5065713299685085,2.380293782213482,0.06684899695243363,2.898573450182089,0.052748628924299344,-1.3922161612560455,ir8100039.trees
