#/home/enes/bim/BIM.py trees/r8090028.trees,trees/r8090029.trees,trees/r8090030.trees,trees/r8090031.trees,trees/r8090032.trees,trees/r8090033.trees,trees/r8090034.trees 250 --stats=all --eta=etas/BC.json --out=outs/618972412.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,ZngE,TajD,bsfs,FayH,FulD,btree,Colless,path
0,2501.0,250,7,0.2220521563639724,0.09057158138655264,0.6903742311913711,1.1383255665086562,0.13763892923591353,-2.0558699516774643,-0.0021651178993782076,0.033388392278792596,r8090028.trees
0,2501.0,250,6,-0.43161205484900594,1.0561933223794928,1.8672271997283219,1.6028800173926832,0.1239797334027683,-1.9642299758823034,0.3932882407542216,0.03146604011353331,r8090029.trees
0,2501.0,250,13,0.20431522792213488,-0.1586212618233663,0.010422295692765855,0.9393535276965291,0.04125139456344969,-0.14726309148325303,0.6651249186039897,0.027612241079011387,r8090030.trees
0,2501.0,250,8,-0.18902600535178654,0.5879911812391164,1.1241023873748217,2.431269566347317,0.08467539613974928,-2.133690217292945,0.20967815557078825,0.031727717320896485,r8090031.trees
0,2501.0,250,9,0.01307697804707108,0.20543602599727384,0.5496402234303276,1.3700064365448863,0.06352847211177497,0.7828117394489833,-0.6862037668315646,0.042609146262469234,r8090032.trees
0,2501.0,250,9,-0.11490985624522927,0.6147684824620901,1.3331252742745134,2.4518691656586666,0.12137003607111482,-0.7089587510095278,0.39276799287151853,0.02927840393833398,r8090033.trees
0,2501.0,250,4,-0.4340112474021385,0.7147048881038106,0.994218109701205,0.8600728391865408,0.011793693158013218,0.9029723794226859,0.29210515961482014,0.02932698536079803,r8090034.trees
