#/home/enes/bim/BIM.py trees/ir8060026.trees,trees/ir8060027.trees,trees/ir8060028.trees,trees/ir8060029.trees,trees/ir8060030.trees,trees/ir8060031.trees,trees/ir8060032.trees 250 --stats=all --eta=etas/BC.json --out=outs/761791548.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,ZngE,FerL,bsfs,FulD,FayH,Colless,btree,path
0,2501.0,250,9,-0.220041457092507,-0.345045553386445,0.325546778370916,0.8069863657168086,-2.200729241468039,0.048370430679447976,0.030833009457183574,0.49421683029330565,ir8060026.trees
0,2501.0,250,3,0.124429997102952,0.14507508469385857,-0.125700790154631,1.7886284734303187e-05,-1.5479634052244726,-0.02588857037200041,0.06976292265837543,-2.0179792865483694,ir8060027.trees
0,2501.0,250,11,0.13854984701968123,-0.3809137949174274,0.5479730769009866,0.7292887720073137,0.2523487190495647,0.12824415109789722,0.030266226195102993,0.37781295796605374,ir8060028.trees
0,2501.0,250,4,-1.2790896413375825,-1.1126332197704003,0.8028169143866983,-0.7472945490438021,3.5253392814715427,0.06375804423415017,0.037472470527270374,0.19668560751642375,ir8060029.trees
0,2501.0,250,12,1.3025873993971644,0.8562289252471106,-0.4201525262257696,1.5593870424971394,-2.3562512718864066,0.04741454726610121,0.04632238631947143,-1.173116053602052,ir8060030.trees
0,2501.0,250,14,1.218476246087136,1.594902483469629,-1.3816658257439496,0.677637136415584,0.7478772545717276,-0.14688008562384702,0.06603834693613163,-1.9957058923403377,ir8060031.trees
0,2501.0,250,10,1.034226010075956,0.10003166477730065,0.38858187866499694,0.7910830522461231,1.8755621056164395,0.19388880902017724,0.047545018784816685,-0.7447369354413034,ir8060032.trees
