#/home/enes/bim/BIM.py trees/r8020063.trees,trees/r8020064.trees,trees/r8020065.trees,trees/r8020066.trees,trees/r8020067.trees,trees/r8020068.trees,trees/r8020069.trees 250 --stats=all --eta=etas/BC.json --out=outs/526820880.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FerL,FayH,ZngE,FulD,TajD,btree,Colless,path
0,2501.0,250,6,-0.44453827457026146,0.9242766473961347,0.09747101634776036,-1.171453152469667,2.0301464234706033,-1.1484146900771168,-0.4284291191606914,0.03988766124405456,r8020063.trees
0,2501.0,250,10,1.331586504129518e-05,0.3804551964957307,0.07572067341539214,-0.3246390402046087,0.49732073857972653,-0.05592416550884195,-0.02945320219249621,0.031426782398410846,r8020064.trees
0,2501.0,250,7,0.5493857442163661,0.546805750427867,0.13877255641523703,-0.42082067882542884,-2.0558699516774643,0.033085502729618736,1.0407566162237376,0.025398367664205206,r8020065.trees
0,2501.0,250,8,1.0444512058234257,-0.3864464606373654,-0.01049457371511324,0.5778076437335806,-2.133690217292945,0.6957453700981491,-1.136966698479334,0.05791175454506197,r8020066.trees
0,2501.0,250,8,0.646242268692846,0.5637068353367682,0.1665714074599709,-0.32852719425913834,-0.5065713299685084,0.30523683714028427,-0.11437573232681392,0.0345546408507932,r8020067.trees
0,2501.0,250,6,0.7811558414429797,-0.10163461555327163,0.061025616204315423,0.34432833317149697,-1.9642299758823032,0.6896401205166823,-0.02912875995232672,0.038727490607591654,r8020068.trees
0,2501.0,250,6,-3.1178367348751664e-06,0.7576144884430488,0.15666619093052161,-0.7296059177888419,0.03295822379415015,-0.33850273967338373,0.010278848427465853,0.03435863268743176,r8020069.trees
