start,end,N,SS,TajD,FayH,bsfs,ZngE,FulD,FerL,btree,Colless,path,iColless,ibtree
0,10001.0,250,68,-0.2150348116901328,0.09446326359057948,2.0021552068507584,-0.7221177035971842,1.284074863396081,0.77734151769901,0.20618277214955674,0.03442340791738383,8040000,0.04948827568337868,-1.0415718703230283
0,10001.0,250,57,1.5419660968728617,0.02968279557738811,3.399730870579968,1.1888711269431194,-0.4190596778108773,-0.6358084060110636,0.6154734688741553,0.0278221608057079,8040001,0.04341235911387485,-0.5259660435026963
0,10001.0,250,65,-0.3636492641001357,0.007305363360217556,0.15528112310813885,-0.3616456110778188,-1.0086392318777198,0.24957282147920604,0.0572178693066764,0.037337806233422664,8040002,0.06863259489571187,-1.6353873026970156
0,10001.0,250,67,-0.13085944475000355,0.08406559879734897,3.0329935617068484,-0.5883905974603982,0.8095100803487496,0.6577584671954705,0.1151059398628099,0.035668139450842434,8040003,0.047308779710873855,-0.7733063958561573
0,10001.0,250,60,-0.14564148985280165,0.08768373638842443,0.169545526272465,-0.6152940705779141,-0.5457847914978806,0.6837658350243354,0.23393544972169406,0.03640591286168031,8040004,0.050631807627532464,-0.8973989223413591
0,10001.0,250,65,-0.8235431254768113,-0.1535911503259485,-0.8043670868013515,0.1349041529791274,-1.0086392318777198,-0.6174489603580817,-0.05569609700654933,0.036995909906908736,8040005,0.05032711491125793,-0.6857074106825292
0,10001.0,250,61,-0.5325115817537547,-0.07694506012226862,-0.7425988849508468,-0.040070293407804124,0.2932074070466774,-0.2408006799123705,-0.5282655764096899,0.040168739474025134,8040006,0.060983387644872315,-1.8324262759854413
0,10001.0,250,71,0.9298227721751372,0.06161430265654488,1.1432187901186293,0.47395587453967797,-0.9241748137085982,-0.07764173580574757,0.49407391048729704,0.029160118735812805,8040007,0.053209252781736265,-1.1747035426328842
0,10001.0,250,69,1.1910822603568272,0.10994974566142958,2.12466562023789,0.4323127460018217,-1.3857115925285906,0.11652866346676782,0.2385325638159437,0.03192010679463999,8040008,0.058254523470224986,-1.6236845591731484
0,10001.0,250,74,1.9471983148150735,0.06531307166731283,1.6513995807470805,1.3540524209490603,-0.5203336434012954,-0.6089242059189517,0.2594301729136436,0.03166804666069608,8040009,0.05120481927710843,-1.0289393153773778
0,10001.0,250,66,0.3689269800124891,0.059990124111835026,2.6476807726165563,-0.0113767769729298,-0.22268515806685926,0.21587861112848394,0.5916161760735155,0.030396267376446164,8040010,0.03637776914108045,0.01498413604852591
0,10001.0,250,64,1.0919443152444257,-0.003167609661953437,0.9368587916619864,0.9801056973921848,0.1426361536594896,-0.618605214367464,0.5526316415438622,0.028513774593465026,8040011,0.050795557596956746,-1.1036791809896225
0,10001.0,250,62,-0.7858839342956803,0.022888227981743163,-0.239270422977132,-0.8194553012454614,-0.912375051660806,0.5872657085904729,0.07342722829899903,0.03380457313123462,8040012,0.07160541808812311,-2.0344937602021105
0,10001.0,250,61,-0.6002252437868933,0.027215504936773053,0.2178861759918472,-0.6795493801162013,-1.1712087483045164,0.5153561918194294,0.5422724085591865,0.028862272158035863,8040013,0.04389331519626895,-0.5115746925620716
0,10001.0,250,60,-0.1291285190782522,-0.023847775057605543,-9.217709932130888e-06,0.018998055351295357,0.049083513314437034,-0.09396728796395436,-0.02608391710323374,0.0355001764566609,8040014,0.06664291574901758,-1.789071927044078
0,10001.0,250,76,1.3122839239264523,-0.018836015114039813,1.5261301326396637,1.2709800254740524,-0.5854940088060739,-0.8537002117903967,0.7088708917297817,0.027681814474145083,8040015,0.04221872828557633,-0.6302044172536804
0,10001.0,250,57,-0.7482795443515706,-0.13368721007473072,-0.6018518092279949,0.08193341884930358,0.8288585253955877,-0.5089118840710407,0.02281642788037996,0.03928866832092638,8040016,0.06402221790387355,-1.4114030281871337
0,10001.0,250,41,-0.6627463810973496,0.0959303834987702,-0.3100915271069568,-1.0794175466212077,0.9624483246107576,0.9859149109197346,0.5296660795936429,0.029789858358163845,8040017,0.054772854860301416,-1.3727988995220337
0,10001.0,250,68,-0.07534060343452298,-0.06871509411301184,-0.06371538003251713,0.3205661979098855,-1.0969315307385548,-0.4385835783246203,-0.1327911532951456,0.04048550016291952,8040018,0.05113256998216188,-0.7963524050072125
0,10001.0,250,79,1.3269983846241609,0.05301747338441058,2.666080062312861,0.8751478468437429,0.2412920113994692,-0.35426171525794103,0.5961598386238932,0.027408250513575042,8040019,0.050200803212851405,-0.9977495686089828
0,10001.0,250,70,0.5290272625460946,0.038626954231538384,0.6547225301013594,0.24952958372000866,-0.3795086297446815,-0.019376332434554125,-0.20791671360814046,0.04217365740879149,8040020,0.05168860927581294,-0.971046205258636
0,10001.0,250,61,-0.7925542513321019,0.12636832192834035,-0.4406798013587754,-1.4007741753196847,2.343390024538352,1.3049155018038143,0.7528366517038074,0.029024416852469294,8040021,0.046879273365864886,-0.6961979713696675
0,10001.0,250,58,0.3623157820274441,-0.03731733022902605,0.26332897974562264,0.524649260278136,-0.15568068336223292,-0.4535556035396761,0.05857173102230383,0.03683071593422675,8040022,0.04945357466733292,-0.7541740788320072
0,10001.0,250,46,0.6379156346189128,0.17353089593180468,1.3467430121138069,-0.3775773275718242,-0.5855755769478821,0.8134967562280615,1.2188456034083608,0.0242210778598264,8040023,0.037448915898196884,-0.013172152267677659
0,10001.0,250,54,-1.5508971313887951,-0.18268561190596375,-1.6845434576274414,-0.3552036090952547,0.7047696379170051,-0.4016223194987703,-0.6103970009184883,0.0428796599608881,8040024,0.09606166601891436,-3.055344600141584
0,10001.0,250,62,1.2076579672200416,0.03966824788246896,2.8300889965376523,0.8418103898290955,-0.6239052371832597,-0.3847769855839765,-0.08585656075433633,0.03733665149672572,8040025,0.04710130845964503,-0.8074096865542908
0,10001.0,250,66,0.9258361011270764,0.10628744745913264,2.5688520388616527,0.22001204074414202,-1.5830521643995803,0.2336155013757,0.5775162146710514,0.027009921406054318,8040026,0.038818355860718856,-0.2376791053892107
0,10001.0,250,37,-1.0059178475853925,0.11194174214664036,-0.4274116395732321,-1.446425505303757,1.359641034350149,1.2615332910607626,-0.2292538449096697,0.04012177743230989,8040027,0.048853478429848426,-0.8824653553198889
0,10001.0,250,57,-1.100673602746186,-0.08040337600564547,-1.4124881364933648,-0.5215509920181295,0.5168789745939706,0.048039520185988484,-0.3477360622640557,0.03750144891961735,8040028,0.06390616228354278,-2.0577131757728853
0,10001.0,250,46,-0.6181176409422712,0.04860146048686947,-0.2548838312274061,-0.7982917002935003,0.9352528642313028,0.6580272806022022,0.7302185245825894,0.025708054954071285,8040029,0.04906723668869024,-0.9116932740495792
0,10001.0,250,48,1.2692512923856811,-0.08392430738122122,0.6892528119610616,1.5587981812206206,-1.0487028770692637,-1.2496049133639635,0.16137554108147967,0.03415203591364053,8040030,0.04713207669387227,-0.6690980111883522
0,10001.0,250,56,-0.4144105962100357,0.03733576899438371,-0.6661402218127757,-0.5690996351610393,2.1631837102600167,0.4807506263447837,0.36092514041503054,0.032060268724668266,8040031,0.05470673014639202,-1.119329802306121
0,10001.0,250,59,0.8241620354758109,0.08598058015751904,1.0698000914433117,0.2472158334487914,-0.2027469493003796,0.14243148999453295,-0.026387118724683547,0.03739733126052597,8040032,0.05039189014121,-0.7154811556834078
0,10001.0,250,66,0.7910800030090028,0.054900302684214634,0.7501686919417311,0.3896971737366614,-1.8551255656661243,-0.050442469224996365,0.2955128885861256,0.035297517613879836,8040033,0.05145508721101413,-1.240406842096108
0,10001.0,250,71,0.9356501557327064,-0.001914042455055661,1.996050525454109,0.8385900372445849,-1.940294215553656,-0.5263078189431316,0.08811344435867995,0.03651959280244919,8040034,0.07035669559960271,-1.9292523632107317
