start,end,N,SS,FerL,bsfs,FayH,ZngE,TajD,FulD,Colless,btree,path,iColless,ibtree
0,10001.0,250,78,-1.1902134815956134,5.11125987307734,0.04976157292619852,2.205955317523764,2.8056547713607247,-0.4150394049204691,0.0334633464734514,-0.0836530096371264,8110130,0.04041569503821738,-0.26187957476967194
0,10001.0,250,64,-0.8933059596252132,3.005604500573112,0.08111404026123924,1.894962071876393,2.6652385596877792,-0.6974575740732596,0.03264469166990543,0.22021600240207265,8110131,0.0418933799714989,-0.4230184173026355
0,10001.0,250,94,-1.3057313246203626,1.850069653044742,0.008523337654398144,2.15956092352451,2.4746799110106403,-0.8581559878087189,0.03419015327159584,0.2262874301927592,8110132,0.06400008636697327,-1.9188969338149435
0,10001.0,250,76,-0.1901176739026658,3.2509263011842444,0.08851306596225537,0.8111342536540365,1.4832922830310424,-1.0619630068483563,0.031022111338172682,0.4026576501827556,8110133,0.03604525629399318,0.04233648079081462
0,10001.0,250,94,-0.6707842616156887,3.8173650771681,0.0428341498107009,1.332550860603971,1.7712391162163108,-0.6634802630363541,0.031751522217903866,0.0997936858998239,8110134,0.0466516604050611,-1.07479550215819
0,10001.0,250,96,-1.1023985791565372,5.3815071436888005,0.05340989457807761,2.0920883703756945,2.6898262133678297,-1.6668267647372603,0.031248264949197694,0.4948863746915385,8110135,0.044723697658015565,-0.6935936247280696
0,10001.0,250,89,-1.2367152789844795,4.9557151587993555,0.06155923064181969,2.353714841668461,3.040026363137528,-1.3512455721990098,0.026639413088434986,0.4763226082535773,8110136,0.05117990572712687,-1.3727419772224214
0,10001.0,250,82,-0.9479861418020288,3.67376578421537,0.041500485192064944,1.7691057471519949,2.25785384916723,-1.2062802341456291,0.031838433678613484,0.3613363148711229,8110137,0.05004210389946885,-1.0625373665565274
0,10001.0,250,117,-0.7275597240706342,1.2817261142993708,0.04225524791388533,1.425848531507869,1.8655490644676147,-0.6594099189789558,0.030836169224498312,0.3406408401561321,8110138,0.043223585586585976,-0.3700401883593849
0,10001.0,250,87,-1.4219537954230477,5.260940315863829,0.034783929695625784,2.4977086502509653,3.0296908443665727,-1.5216642680239814,0.030785280340376787,0.4556707211158386,8110139,0.03796548199968332,-0.2310049227412613
0,10001.0,250,82,-0.8328785070599809,3.705380446103696,0.0686663257223532,1.7390291094570822,2.3993121995897555,-1.871369532771172,0.034726224140164665,0.016147480568707958,8110140,0.043852830677548915,-0.5532213446214957
0,10001.0,250,94,-0.8496327112033162,3.2255108135839285,0.0795023990016927,1.8343400886544927,2.571726932554994,-1.4421831621258119,0.022914941674129902,0.8340526060209946,8110141,0.04880813576888199,-0.9664639727188941
0,10001.0,250,101,-1.2188129827780154,2.9553190883222165,0.03759724816178718,2.189585458996296,2.6932438827628897,-1.191511440246584,0.0403575942829732,-0.4745546625502233,8110142,0.05576337608498511,-1.5465405820563018
0,10001.0,250,75,-0.8645016866520354,5.600744216698606,0.03254799021104928,1.5807912738131185,1.9923573342938872,-1.2770264240783538,0.03991233752213154,-0.31567275250812626,8110143,0.05468648788703201,-1.2311878691662752
0,10001.0,250,122,-0.8555447011345343,3.2989007193275315,0.08543356557444783,1.8889380769795523,2.663688381591048,-1.5155065334742588,0.033646507488579835,-0.028021698595171483,8110144,0.043018849591916056,-0.4280240317192247
0,10001.0,250,85,-0.9832041126550112,6.051425276706049,0.06079718903345203,1.938036320451692,2.570735948383738,-0.4141410602434156,0.029609320873958667,0.15417195495496944,8110145,0.04167476357041068,-0.6064614722199014
0,10001.0,250,80,-0.7706953717496166,5.113563280019993,0.06429159155688426,1.6125435802163017,2.229645478965522,-0.4796088298671126,0.03267235609103079,0.16431365749059765,8110146,0.048955679348217235,-0.9830783988533494
0,10001.0,250,102,-0.8597667212940006,3.8410748328527977,0.07893901361314802,1.8507833357984809,2.583819852179017,-1.7499836365072692,0.03920645360598722,-0.19912768248992205,8110147,0.04201599022819389,-0.513209142576547
0,10001.0,250,95,-1.7934211909448416,3.234429783523243,0.019716740155605882,3.0128570305063764,3.5024024701164786,-1.6519932725055524,0.03650084207798937,-0.14237901727142124,8110148,0.06748401229551636,-2.358558525194748
0,10001.0,250,61,-1.3508375713547474,5.977568909121518,0.02491681773002856,2.317103427501142,2.79161193443614,-0.5854422861640386,0.029663456694160168,0.20984698470637536,8110149,0.05200155460551885,-1.0363092516572028
0,10001.0,250,83,-0.9545848570688716,2.9040022622572788,0.061012220483236214,1.8921484418575936,2.5216218701771287,-1.2284091364837613,0.035900818895275494,0.09064240058612633,8110150,0.04802494435218882,-0.9389689370485848
0,10001.0,250,91,-0.9035264450031391,4.087861916600899,0.0445797532479788,1.717923401025783,2.215638770442488,-0.9871761399235496,0.028882278493627112,0.6539769958732319,8110151,0.053259119427016825,-1.1059034255177749
0,10001.0,250,112,-1.0765611315186152,4.531108835099631,0.07373773164498702,2.174367134886523,2.9076715815732865,-0.8819984048602846,0.030008744656043536,0.36898586227072055,8110152,0.04561028494282735,-0.7967821065165178
0,10001.0,250,78,-1.1976067940231507,1.5918788275749642,0.005446517219597916,1.9648462952441168,2.2488782636007394,-0.647493279503366,0.03698456677908304,-0.11692395098588773,8110153,0.045487325646672704,-0.7301613959988242
0,10001.0,250,132,-0.6452405420160122,2.923986075740003,0.11742507120232765,1.7414419486983064,2.7088416913927107,-0.9323677017583591,0.02936533911537491,0.23340942826635794,8110154,0.040632576388503316,-0.4145725478652012
0,10001.0,250,97,-1.7884847728277418,5.958606018833348,0.028161452113576662,3.054435447796432,3.6020645843056323,-1.8702886023393102,0.035991893842651716,0.02253132478906992,8110155,0.06641522100130727,-2.1563404665836448
0,10001.0,250,76,-0.8967080890511477,3.2925253582149603,0.04046740544680035,1.6782235134327383,2.152476725775472,-0.347259509784932,0.033005795974923535,0.04597725773118146,8110156,0.057515777395295474,-1.4603485177888644
0,10001.0,250,88,-1.2027879923557356,5.426491136128408,0.04132056592325068,2.1816649383570508,2.7164620167649245,-0.7099544239345612,0.037517813188236826,-0.3945813934833132,8110157,0.053148076175670425,-1.3303723223569794
0,10001.0,250,81,-0.6194728425808542,1.807903541559557,0.08774650859807047,1.5032052481573883,2.2574149938165955,-0.5107601692080785,0.030885111272579806,0.3747587600593075,8110158,0.050318208317139526,-1.028648777876882
0,10001.0,250,88,-0.5025145827996041,2.841770231133096,0.1152529988205649,1.4770087196781807,2.4044573597447845,-1.1245708080926966,0.03636711257099155,-0.06327532493539625,8110159,0.06818132746037915,-2.26117501150695
0,10001.0,250,60,-0.9568086064880028,3.6125935766695263,0.021534658800591716,1.6624867591248274,2.0271424673115592,-1.1406530963101982,0.031629504877334916,0.3253821570730093,8110160,0.054391760590750085,-1.3736014907193608
0,10001.0,250,98,-0.8329502173505966,3.107876331556646,0.06159747979918494,1.7048829133514898,2.3088941148161566,-1.1343957571390098,0.0323660232327158,0.2458475023466921,8110161,0.03760525974867211,-0.2134422721362314
0,10001.0,250,95,-0.9850466706480112,6.2448573463273975,0.05427196954661848,1.9071099269081728,2.4887859592328363,-0.8811186719764661,0.029827643908969206,0.5007759348208723,8110162,0.04696666851738752,-0.9759433194328292
0,10001.0,250,69,-1.4993852655797035,1.2151730591611891,-0.035547642382690085,2.218972576822063,2.283809460608728,-0.6028566239973348,0.0420306011823184,-0.5188205610681846,8110163,0.06239847728382515,-1.5818160810551518
0,10001.0,250,91,-0.8019610615308937,2.870703930887388,0.08325053197749392,1.7776129479990952,2.5335210646205466,-1.388762599844081,0.030359340588159086,0.4447941911884392,8110164,0.053063868376732735,-1.116272014342815
0,10001.0,250,96,-1.1474500067106508,6.241675552166924,0.04111772425220967,2.09345720436387,2.6113726949565463,-1.0944250393384776,0.029652428653218488,0.4162949879637769,8110165,0.04605767985091731,-0.8636864954417063
0,10001.0,250,70,-0.6356081005763787,4.234886862632359,0.07458230355945451,1.4471726241374332,2.1132123864392103,-0.12206448590580014,0.03870994731614631,-0.07632241299802535,8110166,0.04615235134084726,-0.6961728248214545
0,10001.0,250,90,-0.2797862950642329,3.4110567300330885,0.1058508093657062,1.0640975348933863,1.8800978351169837,-1.3702024794119314,0.02731616119651018,0.5572250022505966,8110167,0.04238066636045649,-0.7010455650200699
0,10001.0,250,66,-0.8003734875427291,2.540616345706616,0.07363073566583563,1.7047569544286862,2.4006880981871213,-1.310978763133036,0.028812022282679105,0.4101331434485855,8110168,0.050831409127973,-1.0678062271720254
0,10001.0,250,96,-0.9776381737491238,1.3373366743321935,0.04264765103096582,1.8279034106578624,2.3240163010631756,-1.0944250393384771,0.03561666018914367,0.12561587314646552,8110169,0.05991061018266616,-1.4478776473158133
0,10001.0,250,79,-0.9636163363333844,4.059769112561464,0.07902081243357137,2.007775832161034,2.770049193595981,-1.8257169516728144,0.039052102839510536,-0.14070201087682002,8110170,0.04977976421816297,-1.2268352921064127
0,10001.0,250,111,-0.6924468928963591,1.9090607896650016,0.059490042524171415,1.4692011740138522,2.028254537025294,-1.6925171665962402,0.034621460753407905,0.04352027096860864,8110171,0.04527788573649436,-0.5807973699135637
0,10001.0,250,83,-1.1675520174350975,4.1272881352990245,0.06831187738966668,2.278038853190125,3.002677812239872,-1.8858923928269256,0.02802559210448834,0.5710660757920607,8110172,0.05547535765180538,-1.5647164129647269
0,10001.0,250,97,-0.6915618436482477,1.9913592743058661,0.08822479684525446,1.6309081501189746,2.3997967572353147,-2.059208946639294,0.03055015761972622,0.4716969100800237,8110173,0.04474811689152925,-0.6584174827930976
0,10001.0,250,69,-1.0728049267980484,6.063936465467722,0.045581039301699634,1.988346191195189,2.5407871060218628,-0.3419049678202494,0.031290322580645166,0.0889191960956695,8110174,0.05769853607980309,-1.4952264416258303
0,10001.0,250,95,-1.1844308489326196,4.188500572539942,0.07375831611856151,2.3424978489499653,3.1031203858617107,-1.2665559722410091,0.029422581063066007,0.3757310025009457,8110175,0.06573336356177399,-2.1192386312666933
0,10001.0,250,83,-0.8469827641012534,3.650099112453879,0.05202014237591242,1.6667195605923422,2.210071624820667,0.30571846165028776,0.046063825193246116,-0.5985890905951275,8110176,0.0632992800695871,-2.0493962059288786
0,10001.0,250,96,-1.2231410124569282,4.036091095189002,0.05351352262343671,2.2878316306847624,2.9096529964768023,-1.8576273398701881,0.03323814190844725,0.20803851824133296,8110177,0.04963633335184054,-1.0995522994180909
0,10001.0,250,90,-1.4906326931431662,6.301963762807103,0.023823518850233056,2.5462123865356734,3.010562809560341,-0.7614459367260387,0.02784089210439774,0.6746458614617737,8110178,0.0448325560305739,-0.4792401433299032
0,10001.0,250,67,-0.7102069918001341,2.9898056054226365,0.08888411165323461,1.6458403834835322,2.430554208536922,-2.1413726956276933,0.026891316760470803,0.8197447647715868,8110179,0.036225547350693096,-0.25374050700692136
0,10001.0,250,95,-0.8765899154893523,3.66034204710526,0.0472059316212246,1.6907981497667748,2.2005779268567127,-0.6884000218441947,0.035404289970943685,-0.09110416126251904,8110180,0.042052079284881465,-0.33497722040881783
0,10001.0,250,91,-0.5084308722909848,4.462059600653054,0.07784656402958533,1.272049676646822,1.931554250778866,-1.9911422897248765,0.024355486461976945,0.9190147607443576,8110181,0.05448930446644261,-1.6068859097498294
0,10001.0,250,92,-1.0457736004960865,2.002624449814858,0.03470464149223358,1.890874811215541,2.3449371982265417,-0.6120913357825701,0.03077487784055993,0.3985416031406239,8110182,0.04751263116984066,-0.8917600373274684
0,10001.0,250,85,-1.0691356287529623,3.9062907809570167,0.05118104635780514,2.021509258764413,2.6023535997444838,-0.1998803594806917,0.030209247983571087,0.40751463005707467,8110183,0.041183165843095886,-0.17596321850605035
0,10001.0,250,91,-1.2715580920440386,2.9850753503964036,0.007064127343237379,2.0954777644111933,2.3955430532987747,-0.98717613992355,0.03558103381267003,-0.004248911286729992,8110184,0.05620176558769641,-1.812465142116681
0,10001.0,250,72,-0.6568040672874776,4.372946566056552,0.031102398088607312,1.2363476029059146,1.5959231416848847,0.30035166895005555,0.03830827994600671,-0.463732113120962,8110185,0.05952843632594895,-1.941632209041084
0,10001.0,250,79,-0.8669213313097806,3.998330290944815,0.035565783342955286,1.6032073399363471,2.0346109095032068,-0.6773786388548788,0.038505635445005834,-0.1993055802317593,8110186,0.04608433734939759,-0.8006940852164661
0,10001.0,250,84,-0.6454614630607213,3.8028266793859498,0.056678846823884736,1.3683841623489508,1.9043534357969167,-1.0333549355823888,0.03828336044296661,-0.05369267962034821,8110187,0.0419045910689906,-0.3021648632633861
0,10001.0,250,110,-0.2427000658283116,3.135396654916935,0.12236539994911705,1.1107838715264409,2.040393178940348,-1.5123784817293824,0.026136805285658763,0.7831415897807236,8110188,0.04166380893593349,-0.25554936766148273
0,10001.0,250,85,-0.75310016766394,3.7826378187574172,0.07801298033828037,1.6654091090817047,2.375715686452559,-0.6284017610061399,0.024218575180487343,0.810816452131591,8110189,0.05066232672625988,-1.2339141904057374
0,10001.0,250,64,-1.0491963344147441,4.075034318180516,0.05177256829416412,1.982185648208583,2.5778598150158603,-1.2575200592284252,0.03240496548405604,0.07908849075507987,8110190,0.0465039883034442,-0.7786151167245393
0,10001.0,250,82,-0.8550923986965085,5.084676415932655,0.04861371868971536,1.6598800628915238,2.180885121339144,0.12389836310545622,0.031875681707057166,0.14656617561378915,8110191,0.054290896304110436,-1.3049869197088029
0,10001.0,250,114,-0.5348336143736778,3.1824974803969024,0.07864235485180841,1.3277456659984361,1.9955646995266012,-1.0819784535613153,0.03583346092090748,-0.12378367448415355,8110192,0.04836943080238845,-0.8143007256257928
0,10001.0,250,113,-0.5602710960509325,3.3452951477477377,0.08384861546608888,1.3992001680605772,2.1094820633160376,-1.3908230245744218,0.030875923047026826,0.4949975855574576,8110193,0.05166073724177105,-1.129841843610957
0,10001.0,250,94,-0.8622326357816396,5.929252470205351,0.05133631864274677,1.6912708372631753,2.228365863869741,-1.6368588868981766,0.032655238952414074,-0.1540578451292016,8110194,0.0609453944811504,-1.8319955648920718
0,10001.0,250,82,-1.1861366242533558,2.1643602629316594,0.0577889509728424,2.247165988407968,2.900727206455016,-1.2062802341456291,0.028709508440494087,0.5915613686721057,8110195,0.04802389280624803,-0.9354743669461696
0,10001.0,250,85,-1.864213596452208,4.108373613768897,-0.005255234748338456,2.981065145973944,3.3156403798547216,-2.128226666345208,0.039732406327820234,-0.4832199842416862,8110196,0.05981668609923565,-1.641452299763832
0,10001.0,250,104,-0.9875047745536224,2.6060387426390057,0.05535009382436614,1.920133115340833,2.506600316334196,-1.0687398252641307,0.03574872968576815,0.04933386046140642,8110197,0.048339367657386764,-0.9429509897411064
0,10001.0,250,72,-1.0708513455221182,6.166852392878085,0.03961277918372625,1.9528595965566855,2.459911319442532,-0.4517636362606425,0.02985615719903547,0.14110361555630374,8110198,0.04887291099883405,-1.0311829071790417
0,10001.0,250,71,-1.0568322205214218,5.523008738953368,0.05205174655108686,2.000184511009968,2.5938182723162804,-0.9241748137085984,0.030870795007988942,0.19515587509973228,8110199,0.047149889882109074,-1.087000492797039
0,10001.0,250,67,-0.9468277637503189,1.44969427837483,0.0008901127061125154,1.5326545653769643,1.7417089245519193,-0.2635382018245018,0.046196004213206264,-0.5331966793872752,8110200,0.05479336701645292,-1.1323158642603497
0,10001.0,250,87,-1.5977778788053305,0.9566305212320428,-0.01005950747566359,2.5231948490663747,2.767993177402784,-1.5216642680239814,0.036160249739854315,0.03321709884957698,8110201,0.04599851016971111,-0.7401471728738414
0,10001.0,250,75,-0.8589228543554622,3.574706190271696,0.0173764776707353,1.485473051477619,1.7874419842643632,1.3765494663243831,0.031661207040142136,0.3140504539066909,8110202,0.0646424407306646,-2.0491249026184084
0,10001.0,250,94,-0.5644397926150363,4.458768009131778,0.10167962707333067,1.5021402659117278,2.343732731128417,-1.6368588868981766,0.028247398194930263,0.6477028118749327,8110203,0.03841171136157533,-0.26944699117445114
0,10001.0,250,93,-0.17292366671669218,2.302276604947461,0.03729215149397138,0.4956379689466032,0.7976920124385226,-0.24470333336840186,0.0358662198926482,0.02077007374195677,8110204,0.05079718205413422,-0.9402110229513192
0,10001.0,250,76,-0.9488178288993404,2.3046438794636135,0.02554920521731031,1.6773750894994908,2.055690372679172,-0.8237285078272151,0.03366576906705162,0.2879239983206419,8110205,0.04887585532746823,-0.8196720423079985
0,10001.0,250,100,-0.4334370076231538,1.9989608466421789,0.06603627439437451,1.0856300791960825,1.6446389077825818,-0.6223496100476633,0.03302258269069487,0.2340770167608789,8110206,0.04859285338698247,-0.7721576457160185
0,10001.0,250,61,-1.3870017295673591,5.002564658404774,0.03284178720735595,2.419544252070934,2.9582142671621985,-1.1712087483045164,0.033914011927000415,-0.02459715315303066,8110207,0.058524420261691926,-1.802626674985408
0,10001.0,250,95,-1.1862439921756591,3.2851296789458835,0.008991062000460742,1.969308201485572,2.2639506299604504,-0.6884000218441947,0.036489275072640784,-0.15479416362199752,8110208,0.05996566912812541,-1.6478206347680011
0,10001.0,250,110,-0.9158329323896858,3.3784480575731837,0.06111614613308102,1.8397170553983164,2.452439816073638,-2.517193115707026,0.03415559772296016,0.047511628975159516,8110209,0.040458019762333784,-0.17093070964493434
0,10001.0,250,99,-1.5947261151906489,4.508910291196337,0.016662017607647264,2.6747522653202265,3.1006412542422632,-0.5979950013217785,0.03133393790214621,0.3450399859660246,8110210,0.07840116225269743,-2.845830480525198
0,10001.0,250,84,-0.6303347975036359,4.27126165810379,0.04005422973662203,1.248386256914497,1.6620511997581937,-0.3833054803283785,0.03847962087684766,-0.2826294027162247,8110211,0.0599656691281254,-1.8614626131165841
0,10001.0,250,89,-0.5899421392222931,1.5787817765504493,0.06798190088415762,1.3458559396923897,1.950779329589153,-0.941065556601447,0.033396150242379866,0.2431143657097511,8110212,0.04905509133307424,-0.9110815842650712
0,10001.0,250,78,-0.7413683987516075,4.159425452048317,0.07424071937267776,1.6209966586597413,2.3040622532969013,-0.8799471540862625,0.030251231928910386,0.2053415554952692,8110213,0.04541921351093523,-1.1309944846871116
0,10001.0,250,109,-2.359661525176433,-0.7420893184200514,-0.27213787793979444,2.219020498866938,0.6945564084710212,-1.6669549778795272,0.03746437362352637,-0.284496818955612,8110214,0.059246473560275265,-1.5321170169903289
0,10001.0,250,99,-1.1653665562614193,4.031751363066318,0.03782886313114349,2.1040568221055107,2.600185739509743,0.8841571368436637,0.033233291589296256,0.02819886909292811,8110215,0.07218389687783391,-2.4819690779687806
0,10001.0,250,89,-1.0121549528081906,5.044872512911397,0.04176870448198509,1.876578435051967,2.376371570993667,-1.9665155955953548,0.038394917783439605,-0.3669511227621969,8110216,0.05499417022930432,-1.2954763068960289
0,10001.0,250,91,-0.7522091560705021,5.861430594739282,0.07688625625959272,1.6603913075575296,2.360777600567663,-0.7863829099632844,0.027203283178798138,0.5937983964892111,8110217,0.03885218292524939,-0.2419438878708945
0,10001.0,250,88,-1.3306917611381135,4.42811363303535,0.03134925985368553,2.3307553593617385,2.819213614490347,-0.917262616013629,0.02778722416547913,0.3874578375894169,8110218,0.05481603834693613,-1.4566867527668306
0,10001.0,250,77,-0.8506135696701771,4.331634376097942,0.06968848945124186,1.7708336797081037,2.444103638043319,-1.0874914669034843,0.034017300875054474,0.20860043993038307,8110219,0.049682601373234866,-1.045474880392106
0,10001.0,250,82,-1.2082328990968905,3.2161370963488536,0.004653847365936433,1.9780592300850688,2.255147193922489,-0.7628873683952672,0.035913915299277364,-0.08882280125139166,8110220,0.06209862491440416,-1.6067335995942118
0,10001.0,250,87,-1.476305360446131,3.198464563249201,0.0424367270494236,2.6296372088248523,3.2273679942333686,-0.8929394274758473,0.03335215863453815,0.1873610278103012,8110221,0.057418923003843325,-1.5967310435785909
0,10001.0,250,83,-0.4940328564305364,3.255797172142085,0.11162782773881963,1.4389424618139104,2.3388362439237174,-1.6667313073792047,0.028890764671589582,0.3582221709042065,8110222,0.04526316409332344,-0.8626704256607618
0,10001.0,250,85,-0.7569270158672695,4.259467656755023,0.08266135045806271,1.6983388003426867,2.442771541428613,-1.6997052648197597,0.029158818898422482,0.5954502468918755,8110223,0.04915900159778901,-1.083820834054558
0,10001.0,250,84,-1.4342835209568687,4.658977716745137,0.04983937376685663,2.603201318271233,3.248150985454919,-1.2500380873337256,0.02694803792743941,0.8025738013454641,8110224,0.052121388780930165,-1.1699443587066116
0,10001.0,250,82,-1.0262483558592757,4.813101999633584,0.02829618675958593,1.819761136953952,2.2296334068523245,0.12389836310545653,0.03986452723335738,-0.2809297013303688,8110225,0.06681564969555642,-2.4538353799976136
0,10001.0,250,84,-1.2003589365104521,1.9109552324395591,-0.009815311838299607,1.8824397056294493,2.0525264222025545,-1.900087542587736,0.03337273826488752,0.34655493993641273,8110226,0.08163067014602189,-2.5412213828754493
0,10001.0,250,75,-1.6974200719097507,3.425626999214748,0.04464510996820192,2.9942488770944857,3.664666243298392,-1.518260595933148,0.02748197089433,0.688269076869417,8110227,0.04533186509478775,-0.7215492146419256
0,10001.0,250,81,-0.5348373694379434,3.1107421445246493,0.037143295121573563,1.0765704666288904,1.4510115075491152,-0.28646895335467315,0.036894476167698094,0.006313548624796711,8110228,0.06580443638352694,-2.0599428913350386
0,10001.0,250,90,-0.9207252857158508,4.618612183795993,0.0493840436318248,1.7731877776398919,2.3092491944620077,-0.9643647842880032,0.03640492491056035,-0.06057370899528895,8110229,0.05008564724849218,-1.1427463555143942
0,10001.0,250,68,-0.9770683482858954,3.1174588945384194,0.09490839240038837,2.111242061164151,2.9954160374743446,-2.1551565947983917,0.026297891054881662,0.927180161875496,8110230,0.04932633760849851,-0.9770941170104216
0,10001.0,250,65,-0.6226695886513031,4.2664920750407616,0.06230339672158047,1.3537969793157658,1.9312888503730263,-0.18065470877793785,0.029850585136243887,0.19854848178515308,8110231,0.05256509910610183,-1.3252273783712298
0,10001.0,250,73,-0.6748090111791444,5.306492600621884,0.03890774624036673,1.3100128741819783,1.7286291868597858,-0.23902497143782755,0.04021408213499157,-0.2878551053081606,8110232,0.07546776969629672,-2.431373258212484
0,10001.0,250,102,-1.382828630603192,4.4589239054638385,0.03827109741916635,2.4589011076303415,2.998121610845764,-1.0297858013493535,0.025575419959407528,1.0725979252005984,8110233,0.05111060076081452,-1.6497673145479406
0,10001.0,250,103,-1.012090314357637,0.5244444324322776,-0.009235704031622357,1.582218479197348,1.707711614478198,-0.6926950948559158,0.033354925076650686,-0.12387268181876306,8110234,0.04683046702940795,-0.7805213320565609
0,10001.0,250,84,-0.9106401542132992,5.7486255086392335,0.06324249992146119,1.834440543455668,2.4706326624557846,0.4834271266769696,0.026577276849332816,0.8044305527821297,8110235,0.046929654100272056,-0.7376231645608309
0,10001.0,250,68,-1.5174003993566425,6.016745503078378,0.016946880076436358,2.543894877181036,2.9879957123263585,-0.8323752647235949,0.032795980556165755,0.09166507614506536,8110236,0.05139554634307841,-1.3055710537226688
0,10001.0,250,107,-0.5036750150287123,2.1112377112291183,0.056443942958689076,1.1450854414907243,1.6474309753755618,-1.1245516980622308,0.0294230184052037,0.5912736090289219,8110237,0.054528598264023835,-1.1251717939645085
0,10001.0,250,75,-0.6621019913645365,3.758123367800292,0.059642736977967875,1.4081880063407275,1.9715317529356917,0.6528469507599995,0.027851035478318808,0.6445771688370352,8110238,0.052149458047242726,-1.3502192764032468
0,10001.0,250,106,-0.3658214399980484,3.683041110422896,0.07450894358725416,1.0277234522844438,1.634647155088666,-2.1474725329254385,0.032695819699192184,-0.1104164048538724,8110239,0.04322603507007156,-0.5230150982834123
0,10001.0,250,77,-0.2662977146580836,3.2238699010730123,0.05885537495875383,0.7656276055455121,1.241387355896462,-0.14625694034076225,0.03285237725093923,0.2762824571619908,8110240,0.061675272518646,-1.4477326474533303
0,10001.0,250,86,-0.4596126956347963,2.3875366644236133,0.08903094224155914,1.255287140168542,1.9859909672792009,-1.5037543848650905,0.03251507591239046,0.35690881018892673,8110241,0.046290538498078335,-0.6427674544772549
0,10001.0,250,78,-0.8254822086573465,3.743312283630424,0.025208134684737503,1.4768283772966535,1.826159492347196,-1.5773087778349528,0.04011745908364642,-0.19066121723882595,8110242,0.04934605180891871,-0.6874049727697874
0,10001.0,250,94,-0.8863338350847343,5.6163150946664855,0.06362770667585607,1.8015388456525805,2.431791832464003,-0.07945308871926085,0.028206668315490707,0.47832115717744395,8110243,0.04702681694520015,-1.1032711658643155
0,10001.0,250,86,-1.6277784326649902,6.5339495038162765,0.030790235804289037,2.8068793307625537,3.3519703140517163,-1.7156462720731365,0.03605204227046434,-0.14106601248095055,8110244,0.0625219773101623,-1.849498644772004
0,10001.0,250,112,-0.9213299836924606,2.1505859550516435,0.10555448722882016,2.110340231216775,3.0447937624809516,-1.7049694578396726,0.029405363389040037,0.4047073620282961,8110245,0.04945588806840265,-1.0782727767524731
0,10001.0,250,76,-0.8513921644183388,2.288327921896632,0.049289638234271925,1.6553160672350624,2.1833151770704493,-1.53843200489064,0.03701127089001166,-0.06057027772374154,8110246,0.04675299438222096,-0.5836886989256347
0,10001.0,250,92,-0.8281595834766895,3.6342438257197753,0.02596948637502473,1.4886376411686018,1.837326873507312,0.1827556051617772,0.0344064429762059,-0.3411238110048539,8110247,0.056934728159951625,-1.4285564084184486
0,10001.0,250,89,-1.1251911378419612,4.703801578287755,0.062126475022197127,2.176807343215268,2.8452023868937832,-2.1716056033941364,0.024723527541250047,0.7783798504997071,8110248,0.04005052467936261,-0.31945000191318274
0,10001.0,250,76,-0.5639456744917168,4.603281519735262,0.09575768715996304,1.4559364429219561,2.256970778165404,-1.5384320048906397,0.035579700204994534,-0.07717779714486132,8110249,0.06741357489511396,-2.018026996042809
