#/home/enes/bim/BIM.py trees/ir8030094.trees,trees/ir8030095.trees,trees/ir8030096.trees,trees/ir8030097.trees,trees/ir8030098.trees,trees/ir8030099.trees 250 --stats=all --eta=etas/BC.json --out=outs/133534967.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FulD,ZngE,bsfs,FayH,TajD,FerL,btree,Colless,path
0,2501.0,250,5,-1.854344998188919,1.2444046559437432,1.3195752028974987,0.0252272709491424,1.7357151586056139,-0.7425556449069819,0.25628363795418907,0.03256574685840135,ir8030094.trees
0,2501.0,250,6,0.032958223794150095,-0.7602897535305659,-0.83497617558263,0.045466862421104856,-0.8151970733407369,0.566129646462551,-0.869893254821389,0.05664593859308201,ir8030095.trees
0,2501.0,250,7,-0.26412781878448416,0.7075774605553565,1.9754702498600163,0.0183592304163613,0.9924230977388239,-0.40892091626768196,0.3603361817021823,0.031901800751392664,ir8030096.trees
0,2501.0,250,9,-2.200729241468039,-0.250946138107177,0.5737568343470563,0.0747754428816466,0.01950453202593926,0.32549940215981366,-2.901436492320764,0.08532517165435938,ir8030097.trees
0,2501.0,250,7,-0.26412781878448416,-0.25406233310413057,1.690525703800356e-05,0.06868121740096605,-0.04290163350873433,0.29949728041892637,-1.8022144236042812,0.05564192252882497,ir8030098.trees
0,2501.0,250,7,-0.26412781878448427,-0.08174537585878901,0.6523015433843653,0.1637676532471506,0.5761056967723328,0.3836999261600657,-1.8495104535446418,0.06522865656173078,ir8030099.trees
