#/home/enes/bim/BIM.py trees/ir8120082.trees,trees/ir8120083.trees,trees/ir8120084.trees,trees/ir8120085.trees,trees/ir8120086.trees,trees/ir8120087.trees 250 --stats=all --eta=etas/BC.json --out=outs/419002328.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,bsfs,TajD,ZngE,FayH,FulD,btree,Colless,path
0,2501.0,250,5,0.268265927423326,0.6010260664959652,0.7593106791664058,0.07513732401745274,0.18150841538685633,0.40820632868312895,-2.594072567310359,0.07319600984583495,ir8120082.trees
0,2501.0,250,3,0.4569081675664951,0.4307291572896722,0.28331546124521045,-0.25598013657921437,0.22596298397521924,-1.5479634052244726,-0.36224026777637297,0.04067884440989765,ir8120083.trees
0,2501.0,250,5,0.7189766195580831,0.5331701794565419,0.3748405115254014,-0.42695982439795427,0.25818972391372647,-1.854344998188919,-0.7696422089014177,0.05250032387614976,ir8120084.trees
0,2501.0,250,9,-1.8924416086901532,1.2004774486688394,2.9248743428244763,2.6520208232582463,-0.09970059050886211,-2.2007292414680384,-0.7568704509828575,0.049885023966835085,ir8120085.trees
0,2501.0,250,4,0.8097949570816834,5.056170714293956e-07,-1.3275349736645896,-1.1362625918549807,0.05860795988567277,-1.7193945226261713,0.18505304868655695,0.03442803471952325,ir8120086.trees
0,2501.0,250,5,0.42864535124290004,4.412274868850414e-06,-0.2865877462483742,-0.4475939537848888,0.08379771776450459,0.4082063286831291,-1.1433037672564685,0.058783521181500195,ir8120087.trees
