#/home/enes/bim/BIM.py trees/r8080042.trees,trees/r8080043.trees,trees/r8080044.trees,trees/r8080045.trees,trees/r8080046.trees,trees/r8080047.trees,trees/r8080048.trees 250 --stats=all --eta=etas/BC.json --out=outs/562302916.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FerL,FayH,TajD,FulD,ZngE,Colless,btree,path
0,2501.0,250,9,1.0016122144399926,0.371122693451128,0.23255014749734595,1.3579521695052768,-0.7089587510095278,0.2383708213450176,0.027982899339292655,0.7194826290443675,r8080042.trees
0,2501.0,250,4,5.056170714293956e-07,0.17718554361918107,0.07817828040988688,0.1371991176484831,0.9029723794226858,-0.08869376277191997,0.034354005885292326,0.005907507708195647,r8080043.trees
0,2501.0,250,11,1.7494547413051793e-05,-1.2376923915771134,-0.19761203370830388,0.5727888858399347,-1.029123745469293,1.212941588125868,0.034492809949475324,0.2874090343558335,r8080044.trees
0,2501.0,250,9,1.1085547122109732e-08,0.6689295564388755,0.15403276133324206,0.043372859873275355,2.2745822299074945,-0.5144245008891275,0.034893606684803735,0.3051496952787517,r8080045.trees
0,2501.0,250,9,1.1070299749710855,0.30714112035775337,0.26081556087952334,1.7437276129655355,-2.2007292414680384,0.44068456419544405,0.024679362611737275,0.8343314340499991,r8080046.trees
0,2501.0,250,8,1.5654242476332862,-0.3810837266687292,0.19417357394355642,2.4710170261511784,-0.5065713299685085,1.2651964253572718,0.025702811244979917,0.7793123069183021,r8080047.trees
0,2501.0,250,15,0.7943768226225537,-1.9372275894775954,-0.1677118817290521,2.0563473526464606,0.5430819992150968,2.381881153132205,0.03138359891177614,0.38728966852209146,r8080048.trees
