#/home/enes/bim/BIM.py trees/ir8000026.trees,trees/ir8000027.trees,trees/ir8000028.trees,trees/ir8000029.trees,trees/ir8000030.trees,trees/ir8000031.trees,trees/ir8000032.trees 250 --stats=all --eta=etas/BC.json --out=outs/482597013.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,ZngE,FayH,FerL,FulD,bsfs,TajD,Colless,btree,path
0,2501.0,250,6,-0.44117786181663654,-0.023566935877510162,0.23379699629280506,2.0301464234706033,-0.7500119940700626,-0.6691536888439144,0.08459645031739864,-2.3000774777040243,ir8000026.trees
0,2501.0,250,7,-0.3707931751090393,0.1300353323014265,0.497540332989578,-0.26412781878448416,0.49745522336644554,0.06146554679439749,0.05803860603705143,-1.810159396065977,ir8000027.trees
0,2501.0,250,12,0.9487033430911019,-0.012095866705327064,-0.6256103529279131,-2.3562512718864066,1.1864737720350578,1.1249335168431505,0.06361737271667314,-2.1391883014169304,ir8000028.trees
0,2501.0,250,5,-0.9290569728133614,0.1329329253659245,0.818396561600616,0.408206328683129,4.412274868850414e-06,-0.7439684032340425,0.042524938463531545,-0.5568407128558884,ir8000029.trees
0,2501.0,250,5,0.013234935856649362,-0.056011737875988024,-0.10580203919140925,0.40820632868312906,4.412274868850414e-06,-0.18619952512675803,0.07203005570669777,-2.327601873679297,ir8000030.trees
0,2501.0,250,9,0.680638073157578,0.10502810297880139,-0.19298585214147615,0.7828117394489834,0.9903865818272459,1.3429026615854704,0.06158504987692706,-2.0515261321318943,ir8000031.trees
0,2501.0,250,12,-0.11089936137129923,0.014393143715253543,0.10527838345174603,0.039536030753832926,4.72985831489979e-06,-0.06757201845496705,0.07980308330094572,-2.407570124327089,ir8000032.trees
