#/home/enes/bim/BIM.py trees/r8120098.trees,trees/r8120099.trees,trees/ir8120000.trees,trees/ir8120001.trees,trees/ir8120002.trees,trees/ir8120003.trees,trees/ir8120004.trees 250 --stats=all --eta=etas/BC.json --out=outs/800424421.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,bsfs,FayH,FulD,FerL,ZngE,Colless,btree,path
0,2501.0,250,14,0.39711727928683777,2.90092831964397,0.04963460471407736,0.7478772545717276,0.05633928395566939,0.11580359462201809,0.03387744526493069,-0.39301523970697727,ir8120000.trees
0,2501.0,250,12,3.234958237602205,3.2957598287694703,0.050024378971255806,-2.356251271886407,-1.378949266302155,2.393616121903467,0.0582977069568597,-1.4899393503146101,ir8120001.trees
0,2501.0,250,8,-0.25004852257570503,9.120471661981977e-07,0.17109988789868413,1.120547557355928,0.8556550989498845,-0.7766028445027298,0.0645485166472341,-1.534576523352249,ir8120002.trees
0,2501.0,250,4,1.6852591805640074,1.0997425577685551,0.1779354142398941,-1.7193945226261713,-0.24652120882031137,0.8249752911651854,0.0687589065941184,-1.6217361976742823,ir8120003.trees
0,2501.0,250,10,1.1880576730184635,1.011765558974722,0.2149233803011955,0.4973207385797263,0.410032795827234,0.14381214982698184,0.040678844409897656,-0.664184779061301,ir8120004.trees
0,2501.0,250,11,3.454156563169661,3.12837545250272,0.001215178797270877,-1.029123745469293,-1.7220090721617645,2.745337252028676,0.03632965039883034,-0.1041354011038631,r8120098.trees
0,2501.0,250,4,0.7382582495108618,0.7179387294840036,0.16531770758612443,-1.7193945226261713,0.16259146575424094,0.14759995807388304,0.02902578054152092,0.343227562615718,r8120099.trees
