#/home/enes/bim/BIM.py trees/ir8040088.trees,trees/ir8040089.trees,trees/ir8040090.trees,trees/ir8040091.trees,trees/ir8040092.trees,trees/ir8040093.trees 250 --stats=all --eta=etas/BC.json --out=outs/688216535.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,bsfs,ZngE,TajD,FayH,FulD,btree,Colless,path
0,2501.0,250,12,-0.43042928828104826,4.72985831489979e-06,0.48247815312764547,0.3488523769597704,-0.051477758304066396,0.039536030753832996,-2.881716671613006,0.08407824847778209,ir8040088.trees
0,2501.0,250,6,0.9034826145479531,-3.1178367348751664e-06,-0.9934869051676678,-0.7262620421840603,0.14574891411625204,-1.9642299758823034,-0.16739260591053215,0.04103510817463402,ir8040089.trees
0,2501.0,250,8,0.3653369965256414,0.9817115401482162,0.23665913729811897,1.351768339320136,0.2401771847495322,-0.5065713299685084,-2.2514820090239405,0.07323919333246966,ir8040090.trees
0,2501.0,250,10,-2.1179379705663592,-0.31756041829551607,1.8381169212496522,0.3894525949620097,-0.4131817810173397,-2.2591619954936997,-0.6960103661160723,0.05161506240013819,ir8040091.trees
0,2501.0,250,5,-0.7087201766987329,1.673605213562218,1.1687461815249833,1.6065407422890958,0.017191325686420303,0.4082063286831291,-2.6152053072686408,0.07008679880813577,ir8040092.trees
0,2501.0,250,4,0.7201570143483896,0.3410357714156332,-0.6321693207172672,-0.16889112990632818,0.2067243857478827,-1.7193945226261713,-0.770292096589946,0.05101049358725223,ir8040093.trees
