#/home/enes/bim/BIM.py trees/ir8090052.trees,trees/ir8090053.trees,trees/ir8090054.trees,trees/ir8090055.trees,trees/ir8090056.trees,trees/ir8090057.trees 250 --stats=all --eta=etas/BC.json --out=outs/668472521.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,ZngE,FerL,bsfs,TajD,FayH,FulD,Colless,btree,path
0,2501.0,250,4,-1.2386565375548286,0.813264041164333,-1.2255548767166788,-1.5940264278390643,0.019003811245881592,6.1477061835204,0.05091333074232414,-1.1764355809580918,ir8090052.trees
0,2501.0,250,6,-0.9321192336842199,0.7138261599564905,-1.2153384116137116,-0.9585454568934181,0.0661573900361727,6.02452282282351,0.06182795698924731,-2.0391026777336334,ir8090053.trees
0,2501.0,250,13,-0.6898207239025855,0.5421734967645688,-0.9169184305246374,-0.6401247978594559,0.04304868432309809,3.227449956318898,0.07214341235911387,-2.0682524738894306,ir8090054.trees
0,2501.0,250,12,0.809991716325115,-0.35582115697577643,3.681124225542618,1.3150570393337977,0.061667041368502144,-1.1583576205662869,0.038282160901671206,-0.3792766638752881,ir8090055.trees
0,2501.0,250,5,-1.1285202235537284,0.8664895241206662,-0.4834116451093225,-1.1704547850736668,0.08811553909969853,0.40820632868312895,0.04382044306257287,-0.41390238446453176,ir8090056.trees
0,2501.0,250,9,0.9864611728151994,-0.4802988843701103,3.244180590776465,1.5404154709406357,0.0627039761342844,0.7828117394489834,0.03996631688042493,-0.6059428538905673,ir8090057.trees
