#/home/enes/bim/BIM.py trees/r8010098.trees,trees/r8010099.trees,trees/ir8010000.trees,trees/ir8010001.trees,trees/ir8010002.trees,trees/ir8010003.trees,trees/ir8010004.trees 250 --stats=all --eta=etas/BC.json --out=outs/733850234.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,FulD,ZngE,FayH,FerL,bsfs,btree,Colless,path
0,2501.0,250,8,-0.2221326515449821,1.120547557355928,-0.7664193069971935,0.17450223828120945,0.8565275054328204,9.120471661981977e-07,-1.6310548429453617,0.06558492032646716,ir8010000.trees
0,2501.0,250,11,-0.13371930664660653,0.25234871904956435,-0.5407090646826935,0.11337104722707475,0.6125802136161613,0.4706370870531033,0.4364159711785845,0.02960228008809431,ir8010001.trees
0,2501.0,250,4,-1.263165871233575,3.5253392814715427,-1.1047567624088737,0.06540607122566293,0.800384568075875,-0.7761045542408406,-0.18265684091104145,0.03760202098717451,ir8010002.trees
0,2501.0,250,11,0.9661854930199407,-1.029123745469293,2.495401060857362,-0.45066018184421874,-2.6524795310890457,1.7494547413051793e-05,-2.325840650723214,0.0758679880813577,ir8010003.trees
0,2501.0,250,4,0.05303061852730058,-1.7193945226261713,1.1951687871569434,-0.4722112339118925,-1.487536196226139,-0.3733475205641382,-3.5054225228804015,0.09165695038217385,ir8010004.trees
0,2501.0,250,12,1.4068474444229055,0.039536030753832926,1.0835618691135893,0.010955042067744563,-0.6531892341497063,2.534095167360057,0.018937835470005646,0.03288226218657622,r8010098.trees
0,2501.0,250,6,-0.47864278876875316,-1.9642299758823034,1.5409979270987315,-0.6349017510190804,-2.176606385174277,-0.7105241738195035,-0.28637783898274377,0.03948590059161377,r8010099.trees
